year|team_id|team_name|wins|losses|ties|total_games
2008|26172|A&M-Corpus Chris|24|33|1|58
2008|253|Ga. Southern|33|25|0|58
2008|577|Ripon|27|10|0|37
2008|86|Buffalo|14|38|0|52
2008|1159|Keuka|9|28|0|37
2008|733|Utica|4|24|0|28
2008|165|Coppin St.|4|52|0|56
2008|412|Methodist|28|15|1|44
2008|609|Saint Louis|24|29|0|53
2008|1097|Ga. Southwestern|11|23|0|34
2008|2|Abilene Christian|44|17|0|61
2008|18422|Rivier|16|15|0|31
2008|30047|Keystone|32|12|0|44
2008|167|Cornell|12|27|0|39
2008|413|Metro St.|38|19|0|57
2008|1343|Saint Martin's|18|24|0|42
2008|245|Gallaudet|3|26|0|29
2008|706|UTSA|39|19|0|58
2008|578|Roanoke|15|21|0|36
2008|166|Cornell College|13|16|0|29
2008|415|Miami (FL)|53|11|0|64
2008|246|Gannon|8|36|0|44
2008|610|St. Mary's (CA)|26|26|1|53
2008|745|Va. Wesleyan|26|14|1|41
2008|169|Creighton|37|21|0|58
2008|414|Miami (OH)|18|36|0|54
2008|1092|Gardner-Webb|29|30|0|59
2008|734|Valdosta St.|36|18|1|55
2008|30035|Crown (MN)|2|25|0|27
2008|502|Northern Colo.|21|33|0|54
2008|418|Michigan|46|14|0|60
2008|30084|Geneva|17|16|0|33
2008|87|Butler|12|34|0|46
2008|735|Valparaiso|21|35|0|56
2008|170|Curry|28|10|1|39
2008|503|Northern Ill.|28|26|0|54
2008|416|Michigan St.|24|29|0|53
2008|1094|George Fox|28|14|0|42
2008|77|BYU|22|36|0|58
2008|736|Vanderbilt|41|22|0|63
2008|505|Northern Ky.|38|24|0|62
2008|1059|D'Youville|1|30|0|31
2008|248|George Mason|30|25|0|55
2008|336|King's (PA)|18|20|1|39
2008|737|Vassar|8|22|0|30
2008|1044|Dallas|23|17|0|40
2008|249|George Washington|26|29|0|55
2008|581|Rochester (NY)|28|13|0|41
2008|611|St. Mary's (MD)|19|21|1|41
2008|337|Knox|15|25|0|40
2008|740|VCU|15|30|0|45
2008|1045|Dallas Baptist|37|19|0|56
2008|251|Georgetown|18|32|0|50
2008|580|Rochester Inst.|22|14|0|36
2008|738|Vermont|27|24|0|51
2008|2691|Daniel Webster|4|25|0|29
2008|339|Kutztown|31|26|0|57
2008|612|Saint Mary's (MN)|8|23|0|31
2008|582|Rockford|27|17|0|44
2008|257|Georgia|45|25|1|71
2008|739|Villanova|30|28|0|58
2008|172|Dartmouth|25|17|0|42
2008|333|Ky. Wesleyan|18|36|0|54
2008|1346|St. Mary's (TX)|39|17|0|56
2008|1328|Rockhurst|20|33|0|53
2008|746|Virginia|39|23|0|62
