2003,26172,A&M-Corpus Chris,33,17,0,50
2003,2,Abilene Christian,45,20,0,65
2003,3,Adelphi,7,30,0,37
2003,4,Adrian,21,18,0,39
2003,721,Air Force,15,39,0,54
2003,5,Akron,22,30,0,52
2003,10,Ala.-Huntsville,31,23,0,54
2003,8,Alabama,38,24,0,62
2003,6,Alabama A&M,15,32,0,47
2003,7,Alabama St.,11,28,0,39
2003,14,Albany (NY),20,32,0,52
2003,13,Albany St. (GA),4,4,0,8
2003,2798,Albertus Magnus,22,11,0,33
2003,15,Albion,12,23,0,35
2003,16,Albright,19,15,0,34
2003,17,Alcorn,20,28,0,48
2003,19,Allegheny,22,17,1,40
2003,21,Alma,14,16,0,30
2003,938,Alvernia,27,11,0,38
2003,22,American Int'l,6,31,0,37
2003,24,Amherst,21,12,0,33
2003,939,Anderson (IN),35,16,0,51
2003,13028,Anderson (SC),31,22,0,53
2003,26,Anna Maria,2,15,0,17
2003,27,Appalachian St.,14,36,0,50
2003,966,Arcadia,22,15,0,37
2003,29,Arizona,35,23,0,58
2003,28,Arizona St.,54,14,0,68
2003,8411,Ark.-Monticello,23,29,0,52
2003,2678,Ark.-Pine Bluff,12,38,0,50
2003,31,Arkansas,35,22,0,57
2003,30,Arkansas St.,24,31,0,55
2003,947,Arkansas Tech,29,24,0,53
2003,33,Armstrong,36,15,0,51
2003,725,Army,17,25,1,43
2003,35,Ashland,37,20,1,58
2003,36,Assumption,16,23,0,39
2003,37,Auburn,42,21,0,63
2003,38,Augsburg,9,24,2,35
2003,39,Augusta St.,30,21,0,51
2003,40,Augustana (IL),28,15,0,43
2003,41,Augustana (SD),30,21,0,51
2003,42,Aurora,25,16,2,43
2003,953,Austin,2,37,0,39
2003,43,Austin Peay,27,27,1,55
2003,44,Averett,27,14,0,41
2003,45,Babson,19,18,0,37
2003,46,Baldwin Wallace,24,17,0,41
2003,47,Ball St.,36,21,0,57
2003,49,Barry,18,35,1,54
2003,15646,Barton,32,17,0,49
2003,58,Baruch,0,22,0,22
2003,50,Bates,10,19,0,29
2003,51,Baylor,45,23,0,68
2003,26107,Becker,8,20,1,29
2003,52,Bellarmine,14,37,0,51
2003,14927,Belmont,29,23,0,52
2003,2683,Belmont Abbey,17,29,1,47
2003,53,Beloit,13,19,0,32
2003,54,Bemidji St.,15,27,0,42
2003,296,Benedictine (IL),27,17,2,46
2003,56,Bentley,9,24,0,33
2003,59,Bethany (WV),16,23,0,39
2003,60,Bethel (MN),17,22,0,39
2003,61,Bethune-Cookman,30,28,0,58
2003,62,Binghamton,10,40,1,51
2003,28593,Birmingham-So.,33,18,0,51
2003,64,Blackburn,24,16,0,40
2003,65,Bloomsburg,15,25,0,40
2003,987,Bluffton,8,25,0,33
2003,67,Boston College,33,21,0,54
2003,69,Bowdoin,17,15,0,32
2003,71,Bowling Green,17,28,0,45
2003,72,Bradley,23,30,0,53
2003,73,Brandeis,22,13,1,36
2003,74,Bridgeport,10,16,1,27
2003,75,Bridgewater (VA),23,19,0,42
2003,76,Bridgewater St.,27,12,0,39
2003,80,Brown,18,28,1,47
2003,81,Bryant,24,22,1,47
2003,83,Bucknell,27,16,0,43
2003,84,Buena Vista,15,24,0,39
2003,86,Buffalo,16,37,0,53
2003,87,Butler,34,27,0,61
2003,77,BYU,30,24,0,54
2003,362,LIU Post,21,9,1,31
2003,105,Cal Lutheran,27,13,0,40
2003,90,Cal Poly,27,28,1,56
2003,91,Cal Poly Pomona,15,39,0,54
2003,95,Cal St. Chico,36,18,0,54
2003,92,Cal St. Dom. Hills,29,26,0,55
2003,98,Cal St. East Bay,21,19,0,40
2003,97,Cal St. Fullerton,50,16,0,66
2003,100,Cal St. L.A.,23,27,0,50
2003,101,Cal St. Northridge,14,42,0,56
2003,93,Cal St. San B'dino,23,27,0,50
2003,103,Cal St. Stanislaus,27,27,1,55
2003,995,Caldwell,22,13,0,35
2003,107,California,28,27,0,55
2003,106,California (PA),27,23,0,50
2003,89,Caltech,1,27,0,28
2003,114,Calvin,8,27,0,35
2003,996,Cameron,22,24,0,46
2003,115,Campbell,22,28,0,50
2003,116,Canisius,4,38,1,43
2003,117,Capital,4,31,0,35
2003,118,Carleton,10,24,0,34
2003,120,Carroll (WI),10,24,0,34
2003,1000,Carson-Newman,31,21,0,52
2003,121,Carthage,35,8,0,43
2003,122,Case,9,21,0,30
2003,123,Castleton,19,17,0,36
2003,1001,Catawba,30,25,0,55
2003,124,Catholic,24,16,0,40
2003,23624,Cazenovia,10,11,0,21
2003,125,Centenary (LA),23,33,0,56
2003,12884,Centenary (NJ),12,12,1,25
2003,126,Central (IA),12,24,0,36
2003,1004,Central Ark.,30,24,0,54
2003,127,Central Conn. St.,31,17,2,50
2003,129,Central Mich.,25,28,0,53
2003,130,Central Mo.,51,7,0,58
2003,1009,Central Okla.,44,13,0,57
2003,1010,Central Wash.,20,33,0,53
2003,132,Centre,11,25,0,36
2003,134,Chapman,39,12,0,51
2003,1013,Charleston (WV),13,29,1,43
2003,48,Charleston So.,19,37,0,56
2003,458,Charlotte,21,28,0,49
2003,137,Chicago,25,6,0,31
2003,136,Chicago St.,9,47,0,56
2003,8875,Chowan,19,21,0,40
2003,139,Chris. Newport,35,9,0,44
2003,1015,Christian Bros.,10,35,0,45
2003,140,Cincinnati,15,39,0,54
2003,141,Citadel,32,25,0,57
2003,142,Claremont-M-S,20,17,0,37
2003,143,Clarion,17,31,0,48
2003,145,Clark (MA),9,19,0,28
2003,1020,Clarke,23,18,1,42
2003,146,Clarkson,23,8,0,31
2003,147,Clemson,39,22,0,61
2003,148,Cleveland St.,13,39,0,52
2003,149,Coastal Caro.,45,18,0,63
2003,150,Coe,17,21,0,38
2003,1023,Coker,23,23,1,47
2003,1014,Col. of Charleston,31,27,0,58
2003,151,Colby,8,20,1,29
2003,152,Colby-Sawyer,16,17,0,33
2003,155,Colorado Mines,13,34,0,47
2003,2720,Colorado St.-Pueblo,42,16,0,58
2003,158,Columbia,21,27,0,48
2003,159,Columbus St.,33,20,0,53
2003,1028,Concord,24,19,0,43
2003,162,Concordia (NY),27,17,1,45
2003,24400,Concordia (TX),30,14,0,44
2003,1036,Concordia (WI),15,21,0,36
2003,160,Concordia Chicago,20,22,1,43
2003,161,Concordia-M'head,24,16,1,41
2003,9081,Concordia-St. Paul,23,10,0,33
2003,164,Connecticut,24,23,0,47
2003,165,Coppin St.,12,27,0,39
2003,167,Cornell,16,20,1,37
2003,166,Cornell College,27,15,0,42
2003,169,Creighton,20,37,0,57
2003,170,Curry,14,13,0,27
2003,1044,Dallas,31,9,0,40
2003,2691,Daniel Webster,2,14,0,16
2003,172,Dartmouth,17,19,0,36
2003,173,Davidson,18,27,0,45
2003,174,Davis & Elkins,15,27,0,42
2003,175,Dayton,16,36,0,52
2003,1050,Defiance,13,23,1,37
2003,180,Delaware,21,32,0,53
2003,178,Delaware St.,27,25,0,52
2003,179,Delaware Valley,19,14,0,33
2003,181,Delta St.,52,10,0,62
2003,182,Denison,31,12,0,43
2003,177,DePauw,25,19,0,44
2003,20,DeSales,30,14,0,44
2003,184,Detroit,15,32,0,47
2003,185,Dickinson,7,19,0,26
2003,1332,Dominican (IL),13,23,0,36
2003,8956,Dominican (NY),22,17,2,41
2003,2692,Dowling,28,12,0,40
2003,190,Drew,13,20,0,33
2003,191,Drexel,12,34,0,46
2003,192,Dubuque,16,23,0,39
2003,193,Duke,18,36,0,54
2003,194,Duquesne,25,29,0,54
2003,195,Earlham,12,26,1,39
2003,196,East Carolina,34,27,1,62
2003,8965,East Central,0,0,1,1
2003,197,East Stroudsburg,12,25,1,38
2003,198,East Tenn. St.,15,36,0,51
2003,1062,East Tex. Baptist,28,12,0,40
2003,8968,Eastern,11,20,1,32
2003,200,Eastern Conn. St.,43,9,0,52
2003,201,Eastern Ill.,26,31,0,57
2003,202,Eastern Ky.,24,29,0,53
2003,204,Eastern Mich.,33,28,0,61
2003,206,Eastern N.M.,12,39,0,51
2003,1064,Eastern Nazarene,8,13,0,21
2003,208,Eckerd,28,26,0,54
2003,1066,Edgewood,16,27,0,43
2003,209,Edinboro,10,38,0,48
2003,210,Elizabeth City St.,17,13,0,30
2003,211,Elizabethtown,21,14,0,35
2003,212,Elmhurst,28,14,0,42
2003,1068,Elon,34,23,2,59
2003,217,Emory,37,15,0,52
2003,216,Emory & Henry,9,19,0,28
2003,1071,Emporia St.,25,21,0,46
2003,8981,Endicott,19,13,0,32
2003,1072,Erskine,30,24,0,54
2003,218,Eureka,9,26,0,35
2003,219,Evansville,24,31,0,55
2003,220,Fairfield,7,34,1,42
2003,222,Fairleigh Dickinson,14,25,0,39
2003,1076,Fairmont St.,21,14,0,35
2003,221,FDU-Florham,21,13,0,34
2003,225,Ferrum,29,6,0,35
2003,1079,Findlay,7,23,0,30
2003,227,Fitchburg St.,16,18,0,34
2003,231,FIU,36,23,0,59
2003,229,Fla. Atlantic,47,16,0,63
2003,233,Fla. Southern,44,13,0,57
2003,235,Florida,37,21,1,59
2003,228,Florida A&M,29,21,0,50
2003,234,Florida St.,54,13,1,68
2003,230,Florida Tech,26,28,0,54
2003,11538,Fontbonne,25,9,0,34
2003,236,Fordham,16,27,0,43
2003,9011,Fort Hays St.,45,15,0,60
