1997,721,Air Force,13,37,0,50
1997,5,Akron,31,23,0,54
1997,8,Alabama,56,14,0,70
1997,7,Alabama St.,17,24,0,41
1997,17,Alcorn,28,17,0,45
1997,27,Appalachian St.,16,32,0,48
1997,29,Arizona,32,26,0,58
1997,28,Arizona St.,39,22,0,61
1997,31,Arkansas,36,20,0,56
1997,30,Arkansas St.,35,18,0,53
1997,725,Army,26,20,1,47
1997,37,Auburn,50,17,0,67
1997,43,Austin Peay,28,31,0,59
1997,47,Ball St.,40,19,0,59
1997,51,Baylor,32,23,0,55
1997,61,Bethune-Cookman,21,33,0,54
1997,67,Boston College,20,23,0,43
1997,71,Bowling Green,24,27,0,51
1997,72,Bradley,26,28,0,54
1997,80,Brown,5,37,0,42
1997,83,Bucknell,25,24,1,50
1997,87,Butler,18,32,0,50
1997,77,BYU,37,18,0,55
1997,362,LIU Post,21,24,0,45
1997,90,Cal Poly,37,21,0,58
1997,97,Cal St. Fullerton,39,24,1,64
1997,101,Cal St. Northridge,42,20,1,63
1997,107,California,21,38,0,59
1997,115,Campbell,17,40,0,57
1997,116,Canisius,18,19,0,37
1997,125,Centenary (LA),11,39,0,50
1997,127,Central Conn. St.,20,16,0,36
1997,129,Central Mich.,25,20,0,45
1997,48,Charleston So.,21,36,0,57
1997,458,Charlotte,30,26,1,57
1997,136,Chicago St.,14,35,0,49
1997,140,Cincinnati,12,46,0,58
1997,141,Citadel,37,21,0,58
1997,147,Clemson,41,23,0,64
1997,148,Cleveland St.,20,28,0,48
1997,149,Coastal Caro.,23,31,0,54
1997,1014,Col. of Charleston,25,29,1,55
1997,158,Columbia,12,26,1,39
1997,164,Connecticut,27,20,0,47
1997,165,Coppin St.,16,24,0,40
1997,167,Cornell,13,26,0,39
1997,169,Creighton,27,27,0,54
1997,172,Dartmouth,22,16,0,38
1997,173,Davidson,18,34,0,52
1997,175,Dayton,21,28,0,49
1997,180,Delaware,45,10,0,55
1997,178,Delaware St.,12,30,0,42
1997,184,Detroit,27,22,0,49
1997,191,Drexel,28,22,1,51
1997,193,Duke,33,25,0,58
1997,194,Duquesne,17,32,0,49
1997,196,East Carolina,29,27,0,56
1997,198,East Tenn. St.,21,24,0,45
1997,201,Eastern Ill.,25,28,0,53
1997,202,Eastern Ky.,20,36,0,56
1997,204,Eastern Mich.,29,25,0,54
1997,219,Evansville,29,30,0,59
1997,220,Fairfield,20,25,0,45
1997,222,Fairleigh Dickinson,23,24,1,48
1997,231,FIU,42,21,0,63
1997,229,Fla. Atlantic,32,24,0,56
1997,235,Florida,40,24,0,64
1997,228,Florida A&M,25,27,0,52
1997,234,Florida St.,50,17,0,67
1997,236,Fordham,34,19,0,53
1997,96,Fresno St.,40,28,0,68
1997,244,Furman,29,23,1,53
1997,253,Ga. Southern,34,26,0,60
1997,248,George Mason,29,24,0,53
1997,249,George Washington,21,33,0,54
1997,251,Georgetown,19,36,1,56
1997,257,Georgia,28,27,0,55
1997,254,Georgia St.,23,30,0,53
1997,255,Georgia Tech,46,15,0,61
1997,260,Gonzaga,19,33,1,53
1997,261,Grambling,25,13,0,38
1997,1104,Grand Canyon,13,43,0,56
1997,272,Hartford,16,23,0,39
1997,275,Harvard,34,16,0,50
1997,277,Hawaii,22,34,0,56
1997,2697,Hawaii Hilo,17,30,1,48
1997,283,Hofstra,14,28,0,42
1997,285,Holy Cross,11,25,0,36
1997,288,Houston,40,23,0,63
1997,290,Howard,20,31,0,51
1997,302,Ill.-Chicago,15,25,0,40
1997,301,Illinois,32,27,0,59
1997,299,Illinois St.,29,26,0,55
1997,306,Indiana,33,22,0,55
1997,305,Indiana St.,24,30,1,55
1997,310,Iona,19,27,0,46
1997,312,Iowa,17,30,0,47
1997,311,Iowa St.,21,31,0,52
1997,314,Jackson St.,18,17,0,35
1997,316,Jacksonville,32,22,0,54
1997,315,Jacksonville St.,39,13,0,52
1997,317,James Madison,31,26,0,57
1997,328,Kansas,31,25,0,56
1997,327,Kansas St.,32,24,0,56
1997,331,Kent St.,29,28,0,57
1997,334,Kentucky,20,34,1,55
1997,340,La Salle,19,27,0,46
1997,671,La.-Lafayette,43,18,0,61
1997,498,La.-Monroe,33,21,0,54
1997,342,Lafayette,11,26,0,37
1997,346,Lamar,32,19,1,52
1997,349,Le Moyne,16,23,0,39
1997,352,Lehigh,18,24,1,43
1997,355,Liberty,25,32,0,57
1997,99,Long Beach St.,39,26,0,65
1997,361,LIU Brooklyn,17,21,0,38
1997,366,Louisiana Tech,26,30,0,56
1997,367,Louisville,23,32,0,55
1997,370,Loyola Marymount,21,39,0,60
1997,365,LSU,57,13,0,70
1997,380,Maine,24,27,0,51
