2005,26172,A&M-Corpus Chris,31,21,1,53
2005,2,Abilene Christian,42,17,0,59
2005,3,Adelphi,25,19,0,44
2005,4,Adrian,27,16,0,43
2005,721,Air Force,9,42,0,51
2005,5,Akron,25,29,0,54
2005,10,Ala.-Huntsville,16,27,0,43
2005,8,Alabama,40,23,0,63
2005,6,Alabama A&M,10,33,0,43
2005,7,Alabama St.,15,28,0,43
2005,14,Albany (NY),20,19,0,39
2005,13,Albany St. (GA),30,24,0,54
2005,2798,Albertus Magnus,13,19,0,32
2005,15,Albion,16,23,0,39
2005,16,Albright,16,20,0,36
2005,17,Alcorn,22,18,1,41
2005,934,Alderson-Broaddus,9,32,0,41
2005,19,Allegheny,18,14,0,32
2005,21,Alma,9,22,0,31
2005,938,Alvernia,42,6,0,48
2005,22,American Int'l,9,30,0,39
2005,24,Amherst,22,9,1,32
2005,939,Anderson (IN),15,20,0,35
2005,13028,Anderson (SC),20,33,0,53
2005,25,Angelo St.,30,25,0,55
2005,26,Anna Maria,5,20,1,26
2005,27,Appalachian St.,10,42,0,52
2005,966,Arcadia,21,18,0,39
2005,29,Arizona,39,21,0,60
2005,28,Arizona St.,42,25,0,67
2005,8411,Ark.-Monticello,32,25,0,57
2005,2678,Ark.-Pine Bluff,9,40,0,49
2005,31,Arkansas,39,22,0,61
2005,30,Arkansas St.,33,23,0,56
2005,947,Arkansas Tech,28,22,0,50
2005,33,Armstrong,34,16,0,50
2005,725,Army,39,14,0,53
2005,35,Ashland,32,16,0,48
2005,36,Assumption,11,28,0,39
2005,37,Auburn,34,26,0,60
2005,38,Augsburg,24,18,0,42
2005,39,Augusta St.,28,25,1,54
2005,40,Augustana (IL),33,11,0,44
2005,41,Augustana (SD),26,29,0,55
2005,42,Aurora,34,9,0,43
2005,953,Austin,10,25,0,35
2005,43,Austin Peay,38,24,0,62
2005,44,Averett,6,31,0,37
2005,45,Babson,22,19,0,41
2005,46,Baldwin Wallace,18,12,0,30
2005,47,Ball St.,38,18,0,56
2005,958,Baptist Bible (PA),5,19,0,24
2005,49,Barry,34,21,0,55
2005,15646,Barton,24,28,0,52
2005,58,Baruch,10,13,0,23
2005,50,Bates,12,17,0,29
2005,51,Baylor,46,24,0,70
2005,26107,Becker,23,17,0,40
2005,52,Bellarmine,29,31,0,60
2005,14927,Belmont,28,26,0,54
2005,2683,Belmont Abbey,28,30,0,58
2005,53,Beloit,13,20,0,33
2005,54,Bemidji St.,10,39,0,49
2005,55,Benedict,17,26,0,43
2005,296,Benedictine (IL),17,23,0,40
2005,56,Bentley,18,24,0,42
2005,59,Bethany (WV),23,17,0,40
2005,60,Bethel (MN),18,18,0,36
2005,61,Bethune-Cookman,22,28,0,50
