2014,26172,A&M-Corpus Chris,31,27,0,58
2014,2,Abilene Christian,18,36,0,54
2014,30123,Academy of Art,12,36,0,48
2014,929,Adams St.,15,35,0,50
2014,3,Adelphi,24,23,0,47
2014,4,Adrian,32,15,0,47
2014,721,Air Force,20,34,0,54
2014,5,Akron,28,29,0,57
2014,10,Ala.-Huntsville,41,16,0,57
2014,8,Alabama,37,24,0,61
2014,6,Alabama A&M,21,32,0,53
2014,7,Alabama St.,37,20,0,57
2014,14,Albany (NY),12,33,0,45
2014,13,Albany St. (GA),31,18,0,49
2014,2798,Albertus Magnus,16,14,0,30
2014,15,Albion,18,22,0,40
2014,16,Albright,13,16,1,30
2014,17,Alcorn,11,42,0,53
2014,934,Alderson Broaddus,28,20,0,48
2014,30170,Alfred St.,4,13,0,17
2014,19,Allegheny,27,14,0,41
2014,21,Alma,17,19,0,36
2014,938,Alvernia,27,13,0,40
2014,22,American Int'l,15,26,0,41
2014,24,Amherst,30,11,0,41
2014,939,Anderson (IN),26,15,0,41
2014,13028,Anderson (SC),19,32,0,51
2014,25,Angelo St.,27,26,0,53
2014,26,Anna Maria,7,22,0,29
2014,27,Appalachian St.,21,34,0,55
2014,966,Arcadia,9,26,1,36
2014,29,Arizona,22,33,0,55
2014,28,Arizona St.,33,24,0,57
2014,30105,Ark.-Fort Smith,25,26,0,51
2014,8411,Ark.-Monticello,36,17,0,53
2014,2678,Ark.-Pine Bluff,22,28,0,50
2014,31,Arkansas,40,25,0,65
2014,30,Arkansas St.,32,27,0,59
2014,947,Arkansas Tech,44,12,0,56
2014,33,Armstrong,28,20,0,48
2014,725,Army,33,18,0,51
2014,35,Ashland,24,21,0,45
2014,36,Assumption,19,20,0,39
2014,37,Auburn,28,28,0,56
2014,38,Augsburg,13,24,0,37
2014,40,Augustana (IL),29,12,0,41
2014,41,Augustana (SD),41,16,0,57
2014,42,Aurora,9,28,0,37
2014,953,Austin,6,33,0,39
2014,43,Austin Peay,23,33,0,56
2014,44,Averett,16,23,0,39
2014,30146,Azusa Pacific,28,23,0,51
2014,45,Babson,20,16,0,36
2014,94,Bakersfield,26,33,0,59
2014,46,Baldwin Wallace,30,20,0,50
2014,47,Ball St.,39,18,0,57
2014,958,Baptist Bible (PA),4,19,0,23
2014,962,Bard,3,26,1,30
2014,49,Barry,29,19,0,48
2014,15646,Barton,16,32,0,48
2014,58,Baruch,13,23,0,36
2014,50,Bates,20,21,0,41
2014,51,Baylor,26,31,0,57
2014,26107,Becker,20,18,0,38
2014,52,Bellarmine,19,31,0,50
2014,14927,Belmont,24,30,1,55
2014,2683,Belmont Abbey,18,30,0,48
2014,53,Beloit,15,19,0,34
2014,54,Bemidji St.,21,22,0,43
2014,55,Benedict,19,23,0,42
2014,296,Benedictine (IL),23,18,0,41
2014,56,Bentley,22,18,0,40
2014,973,Berry,29,15,0,44
2014,59,Bethany (WV),18,18,0,36
2014,30038,Bethany Lutheran,14,22,0,36
2014,60,Bethel (MN),24,13,0,37
2014,61,Bethune-Cookman,27,33,0,60
2014,62,Binghamton,25,27,0,52
2014,28593,Birmingham-So.,35,12,0,47
2014,64,Blackburn,11,29,0,40
2014,984,Bloomfield,12,22,0,34
2014,65,Bloomsburg,28,19,0,47
