year,team_id,team_name,wins,losses,ties,total_games
2017,26172,A&M-Corpus Chris,22,32,0,54
2017,2,Abilene Christian,13,43,0,56
2017,30123,Academy of Art,20,30,0,50
2017,929,Adams St.,13,33,0,46
2017,3,Adelphi,24,24,0,48
2017,4,Adrian,34,13,0,47
2017,721,Air Force,27,26,0,53
2017,10,Ala.-Huntsville,24,26,0,50
2017,8,Alabama,19,34,1,54
2017,6,Alabama A&M,12,45,0,57
2017,7,Alabama St.,31,25,0,56
2017,14,Albany (NY),26,26,0,52
2017,13,Albany St. (GA),19,30,0,49
2017,2798,Albertus Magnus,10,21,1,32
2017,15,Albion,15,24,0,39
2017,16,Albright,12,25,0,37
2017,17,Alcorn,12,33,0,45
2017,934,Alderson Broaddus,21,22,0,43
2017,30170,Alfred St.,10,30,0,40
2017,19,Allegheny,23,17,0,40
2017,21,Alma,15,25,0,40
2017,938,Alvernia,30,15,2,47
2017,22,American Int'l,16,28,0,44
2017,24,Amherst,20,16,0,36
2017,939,Anderson (IN),14,23,0,37
2017,13028,Anderson (SC),16,32,0,48
2017,25,Angelo St.,43,15,0,58
2017,26,Anna Maria,7,31,0,38
2017,27,Appalachian St.,19,36,0,55
2017,966,Arcadia,33,13,0,46
2017,29,Arizona,38,21,0,59
2017,28,Arizona St.,23,32,0,55
2017,30105,Ark.-Fort Smith,35,22,0,57
2017,8411,Ark.-Monticello,33,21,0,54
2017,2678,Ark.-Pine Bluff,15,31,0,46
2017,31,Arkansas,45,19,0,64
2017,30,Arkansas St.,28,27,0,55
2017,947,Arkansas Tech,34,21,0,55
2017,33,Armstrong St.,23,25,0,48
2017,725,Army West Point,25,31,0,56
2017,35,Ashland,20,29,0,49
2017,36,Assumption,17,25,0,42
2017,37,Auburn,37,26,0,63
2017,38,Augsburg,19,21,0,40
2017,39,Augusta,21,25,0,46
2017,40,Augustana (IL),30,14,0,44
2017,41,Augustana (SD),37,22,0,59
2017,30093,AUM,27,23,0,50
2017,42,Aurora,26,16,0,42
2017,953,Austin,12,25,0,37
2017,43,Austin Peay,28,30,0,58
2017,44,Averett,9,26,0,35
2017,30146,Azusa Pacific,42,12,0,54
2017,45,Babson,29,15,0,44
2017,46,Baldwin Wallace,22,17,0,39
2017,47,Ball St.,30,28,0,58
2017,962,Bard,9,28,0,37
2017,49,Barry,23,27,0,50
2017,15646,Barton,28,23,0,51
2017,58,Baruch,17,19,0,36
2017,50,Bates,16,18,0,34
2017,51,Baylor,34,23,0,57
2017,26107,Becker,19,19,0,38
2017,30197,Belhaven,24,14,0,38
2017,52,Bellarmine,34,21,0,55
