team_name|team_id|year|player_name|player_id|class_year|season_year|position|games|ab|runs|hits|avg|doubles|triples|hr|total_bases|slg|rbi|sb|sba|bb|so|hbp|sac_hits|sac_flies|appearances|games_started|complete_games|wins|losses|saves|shutouts|ip|hits|runs|earned_runs|bb|so|era
Methodist|412|2008|Proctor, Dustin|680828|Jr.|2007-08|Catcher|35|105|19|30|0.286|6|1|4|50|0.476|23|2|5|20|24|6|6|3||||||||||||||0.00
Methodist|412|2008|Quinn, Billy|769999|Jr.|2007-08|First Base|31|85|20|23|0.271|8|0|3|40|0.471|26|0|1|9|18|3|0|2||||||||||||||0.00
Methodist|412|2008|Ridenhour, Jason|875134|Fr.|2007-08|Pitcher|19|13|3|2|0.154|0|0|0|2|0.154|1|0|1|5|5|0|0|0|10|0|0|2|0|0|0|13.2|11|9|8|13|16|5.26
Methodist|412|2008|Russell, Scott|680832|Sr.|2007-08|Shortstop|44|169|37|60|0.355|8|1|3|79|0.467|26|9|14|13|26|10|9|1||||||||||||||0.00
Methodist|412|2008|Sholar, Alex|680835|So.|2007-08|Catcher|18|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|18|0|0|2|1|3|0|21.1|23|9|7|5|20|2.96
Methodist|412|2008|Such, T.|885716|Fr.|2007-08||1|1|0|1|1.000|0|0|0|1|1.000|0|0|0|0|0|0|0|0||||||||||||||0.00
Methodist|412|2008|Toth, Chris|769993|Sr.|2007-08|Pitcher|14|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|14|13|0|6|2|0|0|70.1|69|39|33|40|55|4.22
Methodist|412|2008|Twichell, Mike|680830|Jr.|2007-08|Catcher|16|29|12|10|0.345|1|0|0|11|0.379|4|3|4|11|7|1|1|0||||||||||||||0.00
Coppin St.|165|2008|Alexander, Brandon|872953|Fr.|2007-08|Outfield|45|134|16|31|0.231|7|1|0|40|0.299|14|9|13|22|38|2|2|1||||||||||||||0.00
Coppin St.|165|2008|Batista, Roman|872967|Jr.|2007-08|Outfield|46|139|21|29|0.209|5|7|2|54|0.388|19|2|5|12|39|1|3|0||||||||||||||0.00
Coppin St.|165|2008|Briggs, Kenny|872955|Jr.|2007-08|Infield|19|19|3|2|0.105|0|0|0|2|0.105|2|3|3|7|12|1|0|0|6|0|0|0|0|0|0|13.1|25|25|24|17|8|16.24
Coppin St.|165|2008|Bronson, Brad|872952|Fr.|2007-08|Pitcher|4|6|0|0||0|0|0|0||0|0|0|2|2|0|0|0|12|7|1|0|8|0|0|51.2|110|95|78|31|23|13.58
Coppin St.|165|2008|Butler, Will|872959|Fr.|2007-08|Outfield|2|1|0|0||0|0|0|0||0|0|0|0|0|0|0|0||||||||||||||0.00
Coppin St.|165|2008|Concepcion, Johenny|872986|Fr.|2007-08|Outfield||||||||||||||||||||||||||||||||
Coppin St.|165|2008|Cothiere, Jeremiah|872987|Fr.|2007-08|Pitcher|0|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|16|12|1|1|9|1|0|77.0|121|100|80|47|65|9.35
Coppin St.|165|2008|Downs, Darrell|872966|Fr.|2007-08|Pitcher|0|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|12|9|0|0|8|0|0|43.1|77|75|49|31|25|10.18
Coppin St.|165|2008|Ericson, Nick|872954|Fr.|2007-08|Pitcher|1|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|13|11|0|0|11|0|0|49.0|127|125|98|38|26|18.00
Coppin St.|165|2008|Fomenko, Sebastian|787527|Sr.|2007-08|Infield|17|28|3|2|0.071|0|0|0|2|0.071|0|1|1|4|11|1|1|0||||||||||||||0.00
Coppin St.|165|2008|Hatcher, Mike|872957|Fr.|2007-08|Outfield|15|21|3|3|0.143|0|0|0|3|0.143|3|0|0|4|10|3|1|0||||||||||||||0.00
Coppin St.|165|2008|Kellar, Nate|872962|Fr.|2007-08|Infield|17|39|3|9|0.231|0|0|0|9|0.231|4|0|0|5|10|0|0|0|9|4|0|0|2|0|0|30.1|50|41|34|19|19|10.10
Coppin St.|165|2008|M'Bemba, Lord|872990|Fr.|2007-08|Outfield|9|15|0|1|0.067|0|0|0|1|0.067|1|0|0|0|6|0|0|0||||||||||||||0.00
Coppin St.|165|2008|Matos, Jerry|872965|Fr.|2007-08|Outfield|46|141|17|32|0.227|10|0|0|42|0.298|12|18|20|7|45|1|4|1|5|2|0|0|2|0|0|16.1|34|32|25|9|9|13.80
Coppin St.|165|2008|McCullogh, Robb|872964|So.|2007-08|Infield|0|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0.0|2|5|5|2|0|0.00
Coppin St.|165|2008|Mercedes, Ariel|872971|Jr.|2007-08|Infield|1|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0||||||||||||||0.00
Coppin St.|165|2008|Muldrow, Moses|872969|Fr.|2007-08|Pitcher|4|3|0|0||0|0|0|0||0|0|0|0|2|0|0|0|26|0|0|1|2|1|0|42.1|63|56|45|36|33|9.57
Coppin St.|165|2008|Recci, Angel|872963|Fr.|2007-08|Infield|49|154|16|34|0.221|4|0|0|38|0.247|10|1|4|15|34|8|4|0||||||||||||||0.00
Coppin St.|165|2008|Regalado, Patrick|872970|Fr.|2007-08|Catcher|53|168|23|45|0.268|11|0|6|74|0.440|22|0|0|13|58|2|0|2|4|1|0|0|1|0|0|11.0|17|18|15|11|2|12.27
Coppin St.|165|2008|Reynolds, Jonathan|872958|Fr.|2007-08|Infield|41|84|15|19|0.226|6|1|0|27|0.321|6|1|1|18|22|7|0|0|9|2|0|0|2|0|0|19.2|41|39|29|12|7|13.25
Coppin St.|165|2008|Richmond, Craig|872968|So.|2007-08|Infield|24|52|6|10|0.192|1|1|0|13|0.250|1|0|2|9|16|0|2|0||||||||||||||0.00
Coppin St.|165|2008|Robin, Marcus|787530|Sr.|2007-08|Infield|16|21|4|3|0.143|1|0|0|4|0.190|0|0|0|0|12|2|2|0||||||||||||||0.00
Coppin St.|165|2008|Rosado, Francisco|872961|Fr.|2007-08|Infield|1|1|0|0||0|0|0|0||0|0|0|0|1|0|0|0||||||||||||||0.00
Coppin St.|165|2008|Russell, Carlos|872988|Fr.|2007-08|Pitcher|34|94|9|18|0.191|3|0|1|24|0.255|14|1|4|4|26|2|1|2|8|5|1|2|3|0|0|29.2|60|60|36|23|12|10.91
Coppin St.|165|2008|Santalo, Oscar|872956|Fr.|2007-08|Catcher|53|158|28|42|0.266|6|0|4|60|0.380|20|0|1|29|26|5|4|2||||||||||||||0.00
Coppin St.|165|2008|Scott, Archie|787531|So.|2007-08|Outfield|37|80|12|10|0.125|1|0|0|11|0.138|3|3|5|11|37|2|5|1||||||||||||||0.00
Coppin St.|165|2008|Thomas, Elgin|787532|Jr.|2007-08|Infield|11|14|1|3|0.214|1|0|0|4|0.286|3|0|0|1|6|0|1|0|6|1|0|0|1|0|0|12.0|15|9|6|10|2|4.50
Coppin St.|165|2008|Williams, Harry|787533|So.|2007-08|Outfield|56|192|32|60|0.313|18|1|6|98|0.510|29|4|7|23|32|5|0|5|9|2|0|0|3|0|0|26.2|39|30|23|13|9|7.75
Coppin St.|165|2008|Wilson, Kendall|872989|Fr.|2007-08|Infield|10|13|2|0||0|0|0|0||0|0|0|2|11|0|0|0||||||||||||||0.00
Coppin St.|165|2008|Yampierre, Sean|787534|Sr.|2007-08|Outfield|44|89|9|22|0.247|6|1|0|30|0.337|16|1|2|3|32|2|0|2||||||||||||||0.00
Ga. Southern|253|2008|Anderson, Rick|869653|Fr.|2007-08|Catcher||||||||||||||||||||||||||||||||
Ga. Southern|253|2008|Banker, Chris|869654|Jr.|2007-08|Catcher|11|8|4|5|0.625|1|0|1|9|1.125|4|0|0|2|2|0|0|0||||||||||||||0.00
Ga. Southern|253|2008|Barto, Burt|791903|Sr.|2007-08|Pitcher|23|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|23|3|0|2|2|0|0|38.1|61|38|36|11|20|8.46
Ga. Southern|253|2008|Beckham, Jeremy|569543|Sr.|2007-08|Infield|51|171|41|57|0.333|6|0|1|66|0.386|25|24|29|26|22|6|5|2||||||||||||||0.00
Ga. Southern|253|2008|Benedict, Griffin|687270|Jr.|2007-08|Catcher|57|217|60|77|0.355|17|2|12|134|0.618|65|3|4|27|20|9|3|3||||||||||||||0.00
Ga. Southern|253|2008|Blackburn, Kyle|791904|So.|2007-08|First Base|34|79|15|23|0.291|5|0|4|40|0.506|13|1|1|14|19|1|0|0||||||||||||||0.00
Ga. Southern|253|2008|Bowles, Kevin|791905|So.|2007-08|Infield|19|34|13|10|0.294|3|0|0|13|0.382|7|0|0|8|2|2|0|2||||||||||||||0.00
Ga. Southern|253|2008|Chisman, Tony|869655|Fr.|2007-08|Pitcher|28|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|28|0|0|1|1|1|0|30.1|35|24|22|19|36|6.53
Ga. Southern|253|2008|Davis, Justin|869656|Fr.|2007-08|Pitcher|13|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|13|6|0|1|3|0|0|27.0|36|33|30|26|28|10.00
Ga. Southern|253|2008|Eubanks, Aaron|687271|Sr.|2007-08|Pitcher|17|0|0.|0||0|0|0|0||0|0|0|0|0|0|0|0|17|7|0|6|2|0|0|51.2|75|40|39|16|30|6.79
Ga. Southern|253|2008|Fitzgerald, D.J.|869657|Fr.|2007-08|Infield||||||||||||||||||||||||||||||||
Ga. Southern|253|2008|Franzago, Trent|869658|Fr.|2007-08|Pitcher|13|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|13|1|0|1|2|0|0|18.0|20|14|13|14|11|6.50
Ga. Southern|253|2008|Gilbert, A.J.|869659|So.|2007-08|Pitcher|21|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|21|0|0|0|0|0|0|17.1|25|20|16|9|14|8.32
Ga. Southern|253|2008|Grimaldi, Roman|869660|So.|2007-08|Infield|13|6|1|1|0.167|0|0|1|4|0.667|2|0|0|1|3|1|0|0|3|0|0|0|0|0|0|2.0|1|3|1|3|0|4.50
Ga. Southern|253|2008|Hester, Michael|869661|Fr.|2007-08|Pitcher|12|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|12|2|0|1|1|0|0|21.0|26|18|15|12|12|6.43
Ga. Southern|253|2008|Hutton, Brad|869662|Fr.|2007-08|Catcher||||||||||||||||||||||||||||||||
Ga. Southern|253|2008|Kamppi, Kyle|791908|Jr.|2007-08|Pitcher|20|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|20|10|0|5|4|0|0|67.0|78|51|46|24|58|6.18
Ga. Southern|253|2008|King, Jonathan|869663|Jr.|2007-08|Outfield|26|41|15|13|0.317|0|0|0|13|0.317|7|2|2|13|8|1|2|3||||||||||||||0.00
Ga. Southern|253|2008|McCafferty, Ryan|869664|Fr.|2007-08|Pitcher||||||||||||||||||||||||||||||||
Ga. Southern|253|2008|Miller, Matt|687267|Jr.|2007-08|Outfield|16|56|18|20|0.357|6|1|3|37|0.661|12|3|5|14|9|0|0|0||||||||||||||0.00
Ga. Southern|253|2008|Moye, Andy|869665|Fr.|2007-08|Pitcher|14|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|14|14|0|3|5|0|0|64.1|85|58|50|28|54|7.00
Ga. Southern|253|2008|Murray, Drew|791911|Jr.|2007-08|Pitcher|14|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|14|14|0|8|1|0|0|78.1|97|61|58|36|70|6.67
Ga. Southern|253|2008|Nation, Blake|687274|Jr.|2007-08|Pitcher|24|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|24|0|0|3|3|7|0|41.0|60|32|27|15|36|5.93
Ga. Southern|253|2008|Parker, Jeremiah|569561|Sr.|2007-08|Catcher|57|227|60|74|0.326|18|0|14|134|0.590|70|3|3|22|57|14|3|7||||||||||||||0.00
Ga. Southern|253|2008|Pierce, Brian|687268|Jr.|2007-08|Shortstop|58|213|37|58|0.272|13|0|1|74|0.347|32|5|7|19|48|4|11|5||||||||||||||0.0
Ga. Southern|253|2008|Porter, Phillip|569557|Jr.|2007-08|Outfield|53|219|59|80|0.365|13|0|7|114|0.521|45|19|24|21|42|5|6|1||||||||||||||0.00
Ga. Southern|253|2008|Richardson, David|569558|Sr.|2007-08|Outfield|50|170|44|61|0.359|11|1|9|101|0.594|46|12|16|22|39|4|0|5||||||||||||||0.00
Ga. Southern|253|2008|Rigdon, Dave|869666|Fr.|2007-08|Pitcher|6|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|6|0|0|0|0|0|0|6.0|8|7|7|4|2|10.50
Ga. Southern|253|2008|Shehan, Chris|687269|Jr.|2007-08|Outfield|58|224|84|98|0.438|17|3|22|187|0.835|77|22|24|53|56|9|0|1||||||||||||||0.00
Ga. Southern|253|2008|Smith, Vince|869668|Fr.|2007-08|Outfield||||||||||||||||||||||||||||||||
Ga. Southern|253|2008|Smith, Pat|869667|Fr.|2007-08|Outfield||||||||||||||||||||||||||||||||
Ga. Southern|253|2008|Southwell, Will|569553|Jr.|2007-08|Infield|29|49|13|14|0.286|6|0|0|20|0.408|9|0|0|6|14|3|1|1||||||||||||||0.00
Ga. Southern|253|2008|Steidl, Ryan|869669|Fr.|2007-08|Pitcher|10|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|10|0|0|0|0|0|0|10.1|12|11|11|8|11|9.61
Ga. Southern|253|2008|Strohecker, Charlie|791912|So.|2007-08|Pitcher|23|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|23|1|0|2|1|0|0|38.1|55|34|28|13|22|6.58
Ga. Southern|253|2008|Ware, Jake|869670|Fr.|2007-08|Infield|20|19|5|3|0.158|1|0|1|7|0.368|4|0|0|2|8|0|0|0||||||||||||||0.00
Ga. Southern|253|2008|Wilkerson, Brian|791913|So.|2007-08|Pitcher||||||||||||||||||||||||||||||||
Ga. Southern|253|2008|Wilkerson, Brian|895971|Fr.|2007-08||2|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|2.0|4|2|2|1|1|9.00
Ga. Southern|253|2008|Wirnsberger, A.J.|791907|So.|2007-08|Infield|58|244|63|79|0.324|15|3|21|163|0.668|73|6|7|20|35|12|0|3||||||||||||||0.00
Ga. Southern|253|2008|Wright, Ty|869671|Jr.|2007-08|Outfield|50|196|63|78|0.398|22|1|17|153|0.781|52|8|11|32|25|9|0|4||||||||||||||0.00
Keuka|1159|2008|Begeal, Brady|576302|Sr.|2007-08|Pitcher|12|2|0|1|0.500|0|0|0|1|0.500|0|0|0|0|0|0|0|0|10|4|1|0|5|0|0|32.0|54|44|37|14|12|10.41
Keuka|1159|2008|Bigelow, Jon|873906|Fr.|2007-08|Second Base|10|16|0|2|0.125|0|0|0|2|0.125|0|0|0|1|3|0|0|0||||||||||||||0.00
Keuka|1159|2008|Campagnone, Mike|873905|Fr.|2007-08|First Base|14|9|1|0||0|0|0|0||0|0|0|0|6|0|0|0||||||||||||||0.00
Keuka|1159|2008|Citronnelli, Justin|873907|Fr.|2007-08|Catcher|6|8|0|0||0|0|0|0||0|0|0|0|4|0|0|0||||||||||||||0.00
Keuka|1159|2008|Cummings, Ben|873903|Fr.|2007-08|Infield|5|9|0|0||0|0|0|0||0|0|0|0|6|0|0|0|1|0|0|0|0|0|0|1.0|2|2|2|2|1|18.00
Keuka|1159|2008|DelGrosso, Josiah|873901|Jr.|2007-08|Pitcher|8|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|8|6|3|1|5|0|0|38.0|58|37|27|8|12|6.39
Keuka|1159|2008|Dunn, Matt|873910|Fr.|2007-08|Outfield|27|61|5|15|0.246|2|0|0|17|0.279|10|1|1|2|12|0|1|0|1|0|0|0|0|0|0|0.1|0|0|0|0|0|0.00
Keuka|1159|2008|Flachs, Lucas|769885|So.|2007-08|Outfield|3|3|1|0||0|0|0|0||0|0|0|1|2|0|0|0||||||||||||||0.00
Keuka|1159|2008|Gallucci, Stefan|674722|Jr.|2007-08|Infield|22|41|3|7|0.171|0|0|0|7|0.171|8|1|1|9|11|2|0|1||||||||||||||0.00
Keuka|1159|2008|Gardner, Mike|769882|So.|2007-08|Pitcher|7|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|7|1|0|0|1|0|0|12.2|35|24|14|2|4|9.92
Keuka|1159|2008|Janiszeski, David|873900|Fr.|2007-08|Shortstop|37|124|29|31|0.250|3|2|0|38|0.306|10|9|12|21|14|0|2|0|3|0|0|0|0|0|0|2.1|12|11|9|2|2|35.22
Keuka|1159|2008|Lyons, Michael|873909|Fr.|2007-08|Infield|11|17|3|3|0.176|0|0|0|3|0.176|2|1|1|5|4|3|0|0||||||||||||||0.00
Keuka|1159|2008|Marsh, Mike|873908|Fr.|2007-08|Outfield|36|101|17|25|0.248|3|0|1|31|0.307|14|0|0|8|19|3|0|0|5|2|2|1|1|0|0|19.0|33|14|12|0|4|5.68
Keuka|1159|2008|Mills, Simon|769884|So.|2007-08|Pitcher|9|1|1|1|1.000|0|0|0|1|1.000|0|0|0|0|0|0|0|0|8|8|1|3|4|0|0|40.0|52|53|41|28|33|9.23
Keuka|1159|2008|Mullins, Collin|576305|Sr.|2007-08|Outfield|23|70|3|23|0.329|4|0|0|27|0.386|14|0|0|5|2|2|0|2||||||||||||||0.00
Keuka|1159|2008|Padula, Peter|674723|Jr.|2007-08|Pitcher|3|0|0|0||0|0|0|0||0|0|0|0|0|0|0|0|3|1|0|0|1|0|0|8.1|21|18|13|6|3|14.10
Keuka|1159|2008|Paquette, Alex|769879|So.|2007-08|Infield|28|102|24|36|0.0|5|2|1|48|0.471|15|4|4|2|11|2|2|0||||||||||||||0.00
Keuka|1159|2008|Perrone, Mike|576306|Sr.|2007-08|First Base|35|116|21|48|0.414|9|1|0|59|0.509|19|0|0|13|17|1|0|0||||||||||||||0.00
Keuka|1159|2008|Pittinger, Craig|769878|So.|2007-08|Pitcher|13|16|2|5|0.313|2|0|0|7|0.438|4|0|0|1|4|0|0|0|6|0|0|1|2|0|0|14.2|30|23|19|6|2|11.63
Keuka|1159|2008|Potter, Bobby|873904|Fr.|2007-08|Pitcher|10|1|0|0||0|0|0|0||0|0|0|0|1|0|0|0|9|5|0|0|3|1|0|33.0|54|49|33|22|18|9.00
Keuka|1159|2008|Reynolds, Shane|873902|Fr.|2007-08|Pitcher|5|2|0|1|0.500|0|0|0|1|0.500|1|0|0|0|0|0|0|0|3|2|0|0|1|0|0|10.1|25|18|12|1|7|10.49
