team_name	team_id	year	player_name	player_id	class_year	season_year	position	games	ab	runs	hits	avg	doubles	triples	hr	total_bases	slg	rbi	sb	sba	bb	so	hbp	sac_hits	sac_flies	appearances	games_started	complete_games	wins	losses	saves	shutouts	ip	hits	runs	earned_runs	bb	so	era
A&M-Corpus Christi	26172	2003	Santos, Shawn	300823	Jr.	2002-03	Catcher	11	7	3	3	0.429	0	0	0	3	0.429	2	0		2	2				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
A&M-Corpus Christi	26172	2003	Schlekewy, Mike	300821	Jr.	2002-03	Outfield	50	176	58	61	0.347	13	4	11	115	0.653	53	16		32	26				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
A&M-Corpus Christi	26172	2003	Walker, Scott	300834	Jr.	2002-03		0	0	0	0		0	0	0	0		0	0		0	0				15	10	4	7	5	1	1	75.0	66	36	24	28	55	2.88
Abilene Christian	2	2003	Barker, Ryan	166869	So.	2002-03	Shortstop	63	224	50	71	0.317	17	1	8	114	0.509	64	8		22	28				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Bell, Kristian	324243	Fr.	2002-03	Catcher		0	0	0		0	0	0	0		0	0	0	0	0				18	6	0	5	0	1	0	43.1	48	31	24	39	47	4.99
Abilene Christian	2	2003	Bimson, Beau	166871	Sr.	2002-03	Second Base	51	143	44	55	0.385	8	4	1	74	0.517	25	21		12	17				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Brockman, Don	166890	Jr.	2002-03	Outfield	11	28	5	10	0.357	4	0	1	17	0.607	3	0		1	6				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Brockman, Ben	166891	So.	2002-03		1	0	0	0		0	0	0	0		0	0		0	0				15	9	1	1	3	0	0	53.2	64	39	28	24	48	4.69
Abilene Christian	2	2003	Bryan, Creighton	166883	Sr.	2002-03	Outfield	64	247	58	89	0.360	11	5	4	122	0.494	51	18		21	23				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Callahan, Matt	324246	Jr.	2002-03	Second Base	14	35	12	10	0.286	2	0	1	15	0.429	9	0		5	2				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Chesser, Clay	166886	Sr.	2002-03	Outfield	30	101	29	34	0.337	5	1	5	56	0.554	21	4		20	20				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Churchill, Chris	166875	Sr.	2002-03	Catcher	64	223	52	78	0.350	16	1	6	114	0.511	43	3		27	29				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Dillman, Andrew	329631	Fr.	2002-03		1	0	0	0		0	0	0	0		0	0		1	0				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Escalante, Marcelino	166874	Sr.	2002-03	Outfield	63	222	52	80	0.360	26	0	10	136	0.613	51	5		20	35				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Gomez, Arnie	324247	Jr.	2002-03	First Base	50	157	27	44	0.280	7	2	8	79	0.503	24	0		11	39				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Hall, Sam	324248	Jr.	2002-03			0	0	0		0	0	0	0		0	0	0	0	0				13	9	2	6	3	0	1	51.2	55	35	29	17	55	5.05
Abilene Christian	2	2003	Harris, Zach	324249	Fr.	2002-03		3	3	1	0		0	0	0	0		0	0		0	0				4	2	0	1	0	0	0	9.0	12	6	5	6	7	5.00
Abilene Christian	2	2003	Howey, Paul	324250	Jr.	2002-03	Catcher	22	62	11	23	0.371	4	2	0	31	0.500	16	0		1	7				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Johnson, Brian	324251	Jr.	2002-03	Outfield	40	118	26	40	0.339	6	3	1	55	0.466	19	5		8	18				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	LaDue, Chris	166887	Jr.	2002-03	Catcher	13	32	7	9	0.281	2	0	0	11	0.344	4	0		5	11				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Lawler, Aaron	166889	Jr.	2002-03			0	0	0		0	0	0	0		0	0	0	0	0				27	2	0	9	4	3	0	47.1	55	29	19	14	44	3.62
Abilene Christian	2	2003	Massey, Brad	166885	Sr.	2002-03	Third Base	65	252	65	84	0.333	20	3	9	137	0.544	50	13		23	32				7	7	0	2	1	0	0	36.2	45	26	20	12	31	4.90
Abilene Christian	2	2003	Munoz, Luis	166868	Sr.	2002-03	Infield	57	179	31	60	0.335	10	1	2	78	0.436	30	3		10	17				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Newland, Robert	166880	Sr.	2002-03			0	0	0		0	0	0	0		0	0	0	0	0				31	8	0	5	2	1	0	83.0	88	49	32	39	83	3.47
Abilene Christian	2	2003	Parker, Ben	324252	Jr.	2002-03			0	0	0		0	0	0	0		0	0	0	0	0				5	0	0	1	1	0	0	5.1	5	2	2	1	8	3.40
Abilene Christian	2	2003	Pavlik, Josh	331240	Fr.	2002-03		1	1	0	0		0	0	0	0		0	0		0	0				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Ruiz, Mike	166876	Sr.	2002-03	Outfield	5	2	1	0		0	0	0	0		0	1		0	2				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Shaw, Brandon	324253	Sr.	2002-03			0	0	0		0	0	0	0		0	0	0	0	0				18	11	2	4	3	0	1	56.0	77	38	32	25	41	5.14
Abilene Christian	2	2003	Simmons, Kade	324254	Jr.	2002-03			0	0	0		0	0	0	0		0	0	0	0	0				18	8	0	8	2	0	0	63.1	72	35	28	37	40	3.98
Abilene Christian	2	2003	Wells, Joel	324255	Fr.	2002-03	First Base	25	60	4	15	0.250	2	0	0	17	0.283	18	0		2	13				0	0	0	0	0	0	0	0.0	0	0	0	0	0	
Abilene Christian	2	2003	Whitlock, Justin	324256	Jr.	2002-03		3	0	0	0		0	0	0	0		0	0		1	0				26	3	0	3	1	7	0	48.0	23	18	16	27	47	3.00
Abilene Christian	2	2003	Wilson, Justin	324257	So.	2002-03	Outfield	8	8	2	0		0	0	0	0		0	0		1	3				2	0	0	0	0	0	0	3.0	4	2	2	3	1	6.00
Abilene Christian	2	2003	,	324245	Sr.	2002-03	Catcher		0	0	0		0	0	0	0		0	0	0	0	0				2	0	0	0	0	0	0	0.0	0	0	0	0	0	
Adelphi	3	2003	Aliperti, Michael	307470	Fr.	2002-03	Second Base	14	33	4	8	0.242	1	0	0	9	0.273	3	0	1	1	4				3	0	0	0	0	0	0	3.1	5	6	6	5	1	16.36
Adelphi	3	2003	Alvarez, Chris	152471	Jr.	2002-03	Outfield	34	122	17	39	0.320	9	2	2	58	0.475	22	0	0	17	18																	
Adelphi	3	2003	Anderson, Doug	307467	Fr.	2002-03	Shortstop	37	145	24	44	0.303	4	1	0	50	0.345	21	10	13	19	25				2	0	0	0	0	0	0	3.2	10	9	9	3	2	21.89
Adelphi	3	2003	Cali, Thomas	307469	Fr.	2002-03	Catcher	37	144	20	47	0.326	4	6	1	66	0.458	24	5	7	9	27																	
Adelphi	3	2003	Cinelli, Tom	152477	So.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				2	1	0	0	1	0	0	7.2	16	9	7	3	4	8.18
Adelphi	3	2003	DeWitt, Matt	152463	So.	2002-03	First Base	24	62	11	13	0.210	1	0	0	14	0.226	5	0	0	8	13				5	2	1	1	2	0	0	18.0	36	39	31	14	16	15.50
Adelphi	3	2003	Didomenico, Anthony	152480	Sr.	2002-03	Outfield	31	85	24	23	0.271	8	1	2	39	0.459	15	0	0	17	32				1	0	0	0	0	1	0	0.2	2	1	1	0	0	12.86
Adelphi	3	2003	Entenmann, Rob	307473	So.	2002-03	Second Base	21	54	9	13	0.241	0	0	0	13	0.241	2	2	2	4	16																	
Adelphi	3	2003	Gates, Kenneth	307471	Fr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				12	3	1	1	2	0	0	34.0	50	55	42	24	20	11.12
Adelphi	3	2003	Gowdy, James	152473	Jr.	2002-03	First Base	25	50	7	13	0.260	4	0	1	20	0.400	4	0	0	5	19																	
Adelphi	3	2003	Horrmann, Bryan	307472	Fr.	2002-03	Third Base	35	107	15	26	0.243	6	1	0	34	0.318	12	2	2	27	23																	
Adelphi	3	2003	Joyce, Michael	152472	Jr.	2002-03	Catcher	22	74	12	27	0.365	2	0	2	35	0.473	10	2	2	8	16																	
Adelphi	3	2003	Kipling, Adam	152476	So.	2002-03	First Base	20	64	11	22	0.344	2	0	1	27	0.422	9	1	1	8	5				8	3	2	0	1	0	0	29.0	65	74	44	28	13	13.66
Adelphi	3	2003	Nicholson, Ricky	307468	Fr.	2002-03	Outfield	35	114	23	36	0.316	1	1	0	39	0.342	18	10	13	23	20																	
Adelphi	3	2003	Pelkaus, Eric	114735	Sr.	2002-03	Outfield	9	28	1	7	0.250	1	0	0	8	0.286	3	1	1	4	7																	
Adelphi	3	2003	Thompson, Mike	307466	Fr.	2002-03		8	24	4	5	0.208	0	0	0	5	0.208	1	1	1	3	9				11	5	1	2	5	0	0	48.2	73	68	46	21	29	8.50
Adelphi	3	2003	Tinucci, Andrew	152475	Jr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				11	8	4	1	7	0	0	48.2	80	57	41	26	21	7.58
Adelphi	3	2003	Twibell, Casey	309188	Jr.	2002-03	First Base	27	76	14	24	0.316	4	0	0	28	0.368	9	0	0	8	16																	
Adelphi	3	2003	Widmer, Chris	152566	So.	2002-03		1	0	0	0		0	0	0	0		0	0	0	1	0				9	7	3	1	4	0	0	41.2	65	52	48	19	24	10.36
Adelphi	3	2003	Zinkiewicz, Chris	152563	So.	2002-03		2	0	0	0		0	0	0	0		0	0	0	2	0				12	8	1	1	5	0	0	51.2	77	64	50	36	39	8.70
Adrian	4	2003	Beckman, Isaiah	331440	Fr.	2002-03		34	95	21	32	0.337	7	0	0	39	0.411	14	3	4	5	11				3	0	0	1	0	0	0	3.1	6	5	5	1	4	13.64
Adrian	4	2003	Brown, Ty	331441	Fr.	2002-03		19	39	10	11	0.282	2	0	0	13	0.333	4	1	1	4	7																	
Adrian	4	2003	Buchanan, Adam	331442	Fr.	2002-03		1	0	0	0		0	0	0	0		0	0	0	0	0				1	0	0	0	0	0	0	1.1	4	3	3	0	0	20.77
Adrian	4	2003	Cotzias, Chris	331443	Fr.	2002-03		5	0	0	0		0	0	0	0		0	0	0	0	0				5	0	0	0	0	0	0	9.2	16	6	6	8	4	5.57
Adrian	4	2003	Dickerman, Bill	331444	Fr.	2002-03		24	55	11	15	0.273	0	0	0	15	0.273	6	0	0	5	13																	
Adrian	4	2003	Gates, Tim	186359	So.	2002-03	Outfield	39	142	38	60	0.423	10	3	9	103	0.725	40	11	13	9	10																	
Adrian	4	2003	Good, Dan	114741	Jr.	2002-03	Catcher	9	0	0	0		0	0	0	0		0	0	0	0	0				9	0	0	0	2	0	0	13.2	23	18	17	13	14	11.17
Adrian	4	2003	Hafner, Gary	331445	Fr.	2002-03		12	26	1	3	0.115	0	0	0	3	0.115	2	0	0	1	3																	
Adrian	4	2003	Harrigan, Luke	331446	Fr.	2002-03		27	61	7	18	0.295	1	0	1	22	0.361	8	0	0	7	14																	
Adrian	4	2003	Heumann, Rob	186410	Jr.	2002-03	First Base	38	127	28	43	0.339	8	1	2	59	0.465	32	1	1	20	16																	
Adrian	4	2003	Kaufman, Kurt	331447	Fr.	2002-03		2	0	0	0		0	0	0	0		0	0	0	0	0				2	0	0	1	0	0	0	3.0	5	3	1	1	3	3.00
Adrian	4	2003	Kazmer, Dan	331448	Fr.	2002-03		22	34	13	10	0.294	2	0	1	15	0.441	4	2	2	5	4																	
Adrian	4	2003	Kettinger, Lance	331449	Fr.	2002-03		18	29	10	7	0.241	1	1	0	10	0.345	3	1	2	5	6																	
Adrian	4	2003	Markey, David	331450	Fr.	2002-03		14	26	5	10	0.385	3	0	1	16	0.615	4	0	0	1	5																	
Adrian	4	2003	Meyers, Josh	331451	Fr.	2002-03		1	0	0	0		0	0	0	0		0	0	0	1	0																	
Adrian	4	2003	Mierkowicz, Joe	186363	Jr.	2002-03	Outfield	30	85	10	21	0.247	3	1	0	26	0.306	12	4	4	8	5																	
Adrian	4	2003	Nichols, Kirk	186388	Jr.	2002-03		38	117	22	32	0.274	10	3	4	60	0.513	29	6	9	16	27																	
Adrian	4	2003	Nokovich, Jeff	331452	Fr.	2002-03		12	0	0	0		0	0	0	0		0	0	0	0	0				9	8	5	4	2	1	1	57.1	47	24	21	26	54	3.30
Adrian	4	2003	Novak, Adam	114742	Jr.	2002-03	Catcher	23	40	8	9	0.225	1	1	0	12	0.300	9	0	0	2	5																	
Adrian	4	2003	Ortiz, Joe	331453	Fr.	2002-03		1	2	0	0		0	0	0	0		0	0	0	0	2																	
Adrian	4	2003	Pappas, Chris	331454	Fr.	2002-03		26	68	9	22	0.324	3	0	0	25	0.368	12	0	1	3	11																	
Adrian	4	2003	Quaine, Jason	186367	Sr.	2002-03		13	0	0	0		0	0	0	0		0	0	0	0	0				13	4	0	1	1	2	0	34.2	44	25	19	11	14	4.93
Adrian	4	2003	Radzinski, James	331455	Fr.	2002-03		19	34	5	7	0.206	1	0	1	11	0.324	7	2	2	6	12																	
Adrian	4	2003	Reynolds, Craig	331456	Fr.	2002-03		11	0	0	0		0	0	0	0		0	0	0	0	0				11	10	7	6	5	0	0	67.2	62	36	22	27	50	2.92
Adrian	4	2003	Roman, Nick	331457	Fr.	2002-03		10	0	0	0		0	0	0	0		0	0	0	0	0				10	4	0	2	2	2	0	28.1	38	25	15	16	9	4.77
Adrian	4	2003	Smith, Aaron	331458	Fr.	2002-03		3	0	0	0		0	0	0	0		0	0	0	0	0				2	0	0	0	0	0	0	2.2	6	5	5	4	0	16.67
Adrian	4	2003	Tracey, Ryan	331459	Fr.	2002-03		18	36	14	17	0.472	7	1	2	32	0.889	10	2	2	3	7																	
Adrian	4	2003	Valasek, Mike	114744	Sr.	2002-03	Catcher	34	113	24	38	0.336	9	0	0	47	0.416	17	8	10	20	12				5	1	0	1	1	0	0	10.1	11	8	8	10	3	6.99
Adrian	4	2003	Vennekotter, Tony	331460	Fr.	2002-03		39	123	22	40	0.325	7	0	3	56	0.455	18	1	1	15	12																	
Adrian	4	2003	Wrozek, Bob	114745	Sr.	2002-03	Catcher	11	0	0	0		0	0	0	0		0	0	0	0	0				11	9	2	4	5	0	1	55.2	70	47	38	32	34	6.14
Adrian	4	2003	Zatkin, Matt	331461	Fr.	2002-03		5	0	0	0		0	0	0	0		0	0	0	0	0				5	3	1	1	0	1	0	21.2	22	20	12	6	14	4.98
Air Force	721	2003	Arnett, Rob	188515	Sr.	2002-03	Outfield	1	1	0	0		0	0	0	0		0	0	0	0	0				3	0	0	0	0	0	0	2.2	3	3	3	3	2	10.00
Air Force	721	2003	Brown,	326438	Fr.	2002-03		1	1	0	0		0	0	0	0		0	0	0	0	0				6	4	0	0	2	0	0	18.2	24	24	22	18	7	10.59
Air Force	721	2003	Chapados,	326439	Fr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				13	0	0	1	1	0	0	21.1	30	27	23	16	11	9.72
Air Force	721	2003	Couch, Clayton	318872	Fr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				15	8	1	1	4	0	0	51.1	85	56	51	24	17	8.95
Air Force	721	2003	DeRohan, Nathan	318870	So.	2002-03	Infield	36	72	14	23	0.319	6	0	3	38	0.528	10	0	1	2	21																	
Air Force	721	2003	Fitzgerald, Ryan	188516	Jr.	2002-03	Infield	23	51	9	15	0.294	3	0	1	21	0.412	7	0	1	1	18																	
Air Force	721	2003	Frost, Bowie	157532	Sr.	2002-03	Infield	46	168	22	49	0.292	12	0	5	76	0.452	27	0	1	5	32																	
Air Force	721	2003	Fugler,	326440	Fr.	2002-03		17	33	1	8	0.242	1	1	0	11	0.333	2	0	2	1	7																	
Air Force	721	2003	Gaynor,	326441	Fr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				3	0	0	0	0	0	0	2.2	7	6	6	1	2	20.00
Air Force	721	2003	Hart,	326442	Fr.	2002-03		2	0	0	0		0	0	0	0		0	0	0	0	0																	
Air Force	721	2003	Hodgson, Ken	188518	So.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				16	4	0	0	4	0	0	37.2	65	65	50	26	27	11.94
Air Force	721	2003	Howes, Adam	118183	Sr.	2002-03	Infield	53	215	56	73	0.340	16	4	7	118	0.549	38	17	21	22	45																	
Air Force	721	2003	Kasel, Dale	326443	Fr.	2002-03		1	1	0	0		0	0	0	0		0	0	0	0	1																	
Air Force	721	2003	Kasel, Derck	118185	Sr.	2002-03	Infield	49	168	31	57	0.339	14	1	5	88	0.524	33	2	2	13	27																	
Air Force	721	2003	Koegel, Johnny	157533	Sr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				3	3	0	0	3	0	0	9.0	16	19	13	5	7	13.00
Air Force	721	2003	Lamson,	326444	Fr.	2002-03		20	37	6	10	0.270	1	0	0	11	0.297	7	0	0	4	7																	
Air Force	721	2003	Liegl, Nick	157527	Sr.	2002-03	Outfield	45	87	24	22	0.253	2	2	2	34	0.391	10	6	7	3	31																	
Air Force	721	2003	McAngus, Zach	318871	Fr.	2002-03	Infield	36	130	36	43	0.331	9	1	4	66	0.508	21	5	7	15	21																	
Air Force	721	2003	Mears, Scott	157531	Sr.	2002-03		5	0	1	0		0	0	0	0		0	0	0	0	0				16	0	0	1	2	0	0	22.1	37	23	20	10	14	8.07
Air Force	721	2003	Oakley,	326445	Fr.	2002-03		1	1	1	1	1.000	0	0	1	4	4.000	1	0	0	0	0																	
Air Force	721	2003	Peterson, Joe	318874	So.	2002-03	Catcher	15	17	3	1	0.059	0	0	0	1	0.059	3	0	0	2	8				1	0	0	0	0	0	0	0.1	1	0	0	0	0	
Air Force	721	2003	Petro, Daniel	118188	Sr.	2002-03	Catcher	50	175	30	63	0.360	18	2	4	97	0.554	43	2	3	4	14																	
Air Force	721	2003	Phifer, Josh	118189	Sr.	2002-03	Outfield	54	184	50	76	0.413	21	3	15	148	0.804	62	4	8	20	35																	
Air Force	721	2003	Prouty, Nelson	118190	Sr.	2002-03	Infield	48	141	31	40	0.284	7	3	3	62	0.440	21	3	4	20	34				1	0	0	0	0	0	0	0.1	1	0	0	0	0	
Air Force	721	2003	Pruitt, Jason	188519	Sr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				19	0	0	0	3	2	0	19.1	29	27	24	21	13	11.19
Air Force	721	2003	Ranes,	326446	Fr.	2002-03		14	24	2	4	0.167	2	0	0	6	0.250	4	0	0	2	7																	
Air Force	721	2003	Rose, Mike	157529	Jr.	2002-03	Outfield	50	175	44	65	0.371	9	3	6	98	0.560	32	8	11	22	29																	
Air Force	721	2003	Shockley, Tony	157528	Sr.	2002-03	Outfield	47	165	22	54	0.327	11	3	4	83	0.503	23	5	8	14	34																	
Air Force	721	2003	Stubbendorff, Jesper	157537	Sr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				17	11	2	3	6	0	0	76.2	116	83	72	41	34	8.45
Air Force	721	2003	Tetrault, Jeff	318875	Fr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				9	3	0	1	0	0	0	28.0	41	31	23	10	8	7.39
Air Force	721	2003	Tittle,	326447	Fr.	2002-03		26	38	3	9	0.237	1	0	3	19	0.500	11	0	1	0	11																	
Air Force	721	2003	Vignola, Paul	318873	Fr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				16	14	1	5	8	0	0	68.0	114	82	75	32	36	9.93
Air Force	721	2003	Walter,	326448	Fr.	2002-03		9	15	5	8	0.533	1	0	0	9	0.600	4	1	1	2	2																	
Air Force	721	2003	Zicarelli,	326449	Fr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				8	2	0	1	2	0	0	14.0	24	21	10	14	9	6.43
Air Force	721	2003	Zumbro,	326450	Fr.	2002-03		6	7	3	2	0.286	0	0	0	2	0.286	2	0	0	1	1				3	0	0	0	0	0	0	5.2	8	8	8	0	3	12.63
Air Force	721	2003	Zumbrun, Josh	318869	Sr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				17	5	2	2	4	0	1	64.1	99	62	46	10	32	6.44
Akron	5	2003	Bolmgren, Justin	137989	So.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				7	0	0	0	1	0	0	9.0	17	12	11	6	9	11.00
Akron	5	2003	Bonnette, Jim	137998	So.	2002-03	Catcher	42	101	8	20	0.198	4	0	0	24	0.238	9	0	0	8	22																	
Akron	5	2003	Brickwood, Ryan	137984	Sr.	2002-03	Outfield	40	88	14	19	0.216	1	0	0	20	0.227	5	6	7	17	19																	
Akron	5	2003	Capraroulo, Andy	137999	So.	2002-03	Outfield	3	2	1	0		0	0	0	0		0	0	0	0	1				3	0	0	0	0	0	0	3.1	8	5	2	2	4	5.45
Akron	5	2003	Celik, Bryan	137992	Jr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				13	0	0	3	0	0	0	22.2	20	15	12	12	7	4.76
Akron	5	2003	Coughlin, Ryan	164158	Jr.	2002-03																																	
Akron	5	2003	Gangi, Aaron	138002	Jr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				15	10	3	5	5	0	1	62.2	64	34	28	21	32	4.02
Akron	5	2003	Geiselman, Marcus	323176	Fr.	2002-03		49	152	25	44	0.289	6	3	1	59	0.388	17	3	7	28	49																	
Akron	5	2003	Halligan, Matt	137990	So.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				14	7	0	1	5	0	0	47.0	71	50	44	23	31	8.43
Akron	5	2003	Hinssen, Shaun	137982	So.	2002-03	Infield	37	81	9	21	0.259	2	0	0	23	0.284	9	2	7	5	12																	
Akron	5	2003	Hursong, James	138040	Jr.	2002-03																																	
Akron	5	2003	Kimutis, Brian	323177	Fr.	2002-03		43	123	23	31	0.252	5	1	0	38	0.309	17	3	5	15	12																	
Akron	5	2003	Kuchenski, Dave	137997	So.	2002-03																																	
Akron	5	2003	Kulick, Greg	137986	Jr.	2002-03	Outfield	10	9	1	0		0	0	0	0		0	0	0	0	4																	
Akron	5	2003	Liersemann,	323178	Fr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				14	9	0	2	6	0	0	50.1	68	45	37	22	25	6.62
Akron	5	2003	Lindhe, Tom	138000	Sr.	2002-03	Infield	38	104	17	31	0.298	5	0	2	42	0.404	21	0	0	11	13																	
Akron	5	2003	Lucas, Justin	138035	Sr.	2002-03		0	0	0	0		0	0	0	0		0	0	0	0	0				11	0	0	0	0	0	0	15.1	22	12	11	17	10	6.47
Akron	5	2003	McKinney, Zack	138001	So.	2002-03																																	
