year|team_id|team_name|wins|losses|ties|total_games
2002|165|Coppin St.|12|37|0|49
2002|86|Buffalo|16|28|0|44
2002|733|Utica|10|19|0|29
2002|609|Saint Louis|22|30|0|52
2002|1159|Keuka|14|21|0|35
2002|26172|A&M-Corpus Chris|24|29|0|53
2002|577|Ripon|27|9|0|36
2002|253|Ga. Southern|39|25|0|64
2002|167|Cornell|15|30|0|45
2002|706|UTSA|25|29|0|54
2002|1343|Saint Martin's|11|28|0|39
2002|166|Cornell College|21|15|0|36
2002|610|St. Mary's (CA)|22|27|0|49
2002|169|Creighton|30|24|0|54
2002|502|Northern Colo.|19|27|0|46
2002|413|Metro St.|34|22|0|56
2002|503|Northern Ill.|23|32|0|55
2002|415|Miami (FL)|34|29|0|63
2002|87|Butler|34|23|0|57
2002|414|Miami (OH)|31|28|0|59
2002|505|Northern Ky.|37|24|0|61
2002|77|BYU|31|31|1|63
2002|245|Gallaudet|10|22|0|32
2002|418|Michigan|67|46|0|113
2002|416|Michigan St.|62|48|0|110
2002|611|St. Mary's (MD)|13|26|1|40
2002|170|Curry|11|19|0|30
2002|612|Saint Mary's (MN)|15|17|0|32
2002|1346|St. Mary's (TX)|33|21|0|54
2002|1266|Northern St.|11|35|0|46
2002|735|Valparaiso|15|32|1|48
2002|362|LIU Post|11|30|1|42
2002|736|Vanderbilt|24|27|0|51
2002|419|Middle Tenn.|26|30|0|56
2002|1044|Dallas|33|3|0|36
2002|737|Vassar|16|19|0|35
2002|420|Middlebury|12|16|0|28
2002|740|VCU|38|27|0|65
2002|3|Adelphi|20|24|0|44
2002|1045|Dallas Baptist|37|19|0|56
2002|4|Adrian|16|23|0|39
2002|738|Vermont|27|22|0|49
2002|614|St. Norbert|23|12|0|35
2002|739|Villanova|30|23|0|53
2002|615|St. Olaf|27|12|0|39
2002|507|Northwest Mo. St.|28|26|0|54
2002|746|Virginia|25|32|0|57
2002|1274|Northwest Nazarene|22|27|0|49
2002|509|Northwestern|47|57|0|104
2002|422|Miles|0|3|0|3
2002|423|Millersville|22|23|0|45
2002|172|Dartmouth|21|20|0|41
2002|580|Rochester Inst.|17|16|0|33
2002|424|Millikin|20|16|1|37
2002|173|Davidson|21|29|0|50
2002|721|Air Force|27|28|0|55
2002|339|Kutztown|36|24|0|60
2002|174|Davis & Elkins|20|19|2|41
2002|5|Akron|18|33|0|51
2002|333|Ky. Wesleyan|22|23|0|45
2002|1094|George Fox|27|15|0|42
2002|617|Saint Peter's|12|30|0|42
2002|90|Cal Poly|30|29|1|60
2002|175|Dayton|32|21|0|53
2002|10|Ala.-Huntsville|33|12|0|45
2002|248|George Mason|28|29|0|57
2002|742|Virginia Tech|33|26|0|59
2002|1347|Saint Rose|32|21|0|53
2002|91|Cal Poly Pomona|31|22|1|54
2002|1050|Defiance|15|19|2|36
2002|8|Alabama|51|15|0|66
2002|249|George Washington|42|23|0|65
2002|508|Northwestern St.|43|17|0|60
2002|180|Delaware|35|22|0|57
2002|6|Alabama A&M|17|26|0|43
2002|251|Georgetown|9|47|0|56
2002|426|Millsaps|23|17|0|40
2002|178|Delaware St.|40|19|0|59
2002|7|Alabama St.|23|27|0|50
2002|257|Georgia|32|29|0|61
2002|797|Milwaukee|36|20|0|56
2002|179|Delaware Valley|24|20|0|44
2002|340|La Salle|10|40|0|50
2002|1096|Georgia College|36|18|0|54
2002|20220|MSOE|7|32|0|39
2002|181|Delta St.|50|8|0|58
2002|254|Georgia St.|24|32|0|56
2002|427|Minn. Duluth|24|17|0|41
2002|182|Denison|20|16|0|36
2002|255|Georgia Tech|52|16|0|68
2002|383|Minn. St. Mankato|31|16|0|47
2002|741|VMI|10|41|0|51
2002|620|St. Thomas (MN)|31|12|0|43
2002|95|Cal St. Chico|55|10|0|65
2002|583|Roger Williams|24|17|0|41
2002|584|Rollins|41|16|0|57
2002|585|Rose-Hulman|26|16|0|42
2002|341|La Verne|22|16|0|38
2002|671|La.-Lafayette|39|23|0|62
2002|498|La.-Monroe|29|29|0|58
2002|258|Gettysburg|12|22|1|35
2002|342|Lafayette|23|22|0|45
2002|748|Wagner|10|39|0|49
2002|98|Cal St. East Bay|20|20|0|40
2002|513|Notre Dame|50|18|0|68
2002|749|Wake Forest|47|13|1|61
2002|97|Cal St. Fullerton|37|22|0|59
2002|14|Albany (NY)|20|30|0|50
2002|750|Wartburg|29|15|0|44
2002|100|Cal St. L.A.|15|42|0|57
2002|13|Albany St. (GA)|17|30|0|47
2002|751|Wash. & Jeff.|5|28|0|33
2002|259|Rowan|24|14|0|38
2002|2798|Albertus Magnus|23|17|1|41
2002|752|Wash. & Lee|18|15|1|34
2002|15|Albion|16|21|0|37
2002|2814|Washburn|16|32|0|48
2002|756|Washington|33|27|1|61
2002|177|DePauw|20|17|0|37
2002|1226|Minn.-Morris|2|30|0|32
2002|674|Stanford|47|18|0|65
2002|1029|Washington Adventist|13|22|1|36
2002|20|DeSales|32|10|0|42
2002|428|Minnesota|52|61|0|113
2002|753|Washington Col.|19|14|1|34
2002|675|Staten Island|26|13|0|39
2002|184|Detroit|15|36|0|51
2002|16142|Misericordia|19|15|0|34
2002|754|Washington St.|21|33|0|54
2002|185|Dickinson|8|22|1|31
2002|433|Ole Miss|37|19|0|56
2002|755|Washington-St. Louis|30|10|0|40
2002|587|Rutgers|35|22|0|57
2002|429|Mississippi Col.|29|14|0|43
2002|17|Alcorn|24|22|0|46
2002|588|Rutgers-Camden|32|10|0|42
2002|430|Mississippi St.|34|24|1|59
2002|934|Alderson Broaddus|18|23|0|41
2002|589|Rutgers-Newark|17|20|0|37
2002|260|Gonzaga|27|29|0|56
2002|432|Mississippi Val.|10|42|0|52
2002|11276|S.C. Aiken|37|19|0|56
2002|1099|Gordon|11|18|0|29
2002|434|Missouri|24|29|0|53
2002|10411|USC Upstate|21|34|0|55
2002|435|Missouri S&T|14|27|0|41
2002|101|Cal St. Northridge|41|17|0|58
2002|102|Sacramento St.|22|34|0|56
2002|1433|Wayne St. (NE)|28|24|0|52
2002|669|Missouri St.|43|21|0|64
2002|590|Sacred Heart|20|27|0|47
2002|1434|Waynesburg|21|14|1|36
2002|398|MIT|1|26|0|27
2002|19|Allegheny|25|9|0|34
2002|21|Alma|12|21|0|33
2002|938|Alvernia|36|10|0|46
2002|261|Grambling|24|26|0|50
2002|678|Stetson|42|19|0|61
2002|1104|Grand Canyon|38|21|0|59
2002|679|Stevens|21|22|0|43
2002|21852|Stevenson|16|21|0|37
2002|680|Stillman|11|16|0|27
2002|759|Webster|16|20|0|36
2002|477|NYIT|27|25|0|52
2002|1164|Lakeland|34|16|1|51
2002|514|Oakland|19|35|0|54
2002|1278|Oakland City|19|17|0|36
2002|346|Lamar|36|24|0|60
2002|515|Oberlin|10|25|0|35
2002|516|Occidental|8|23|0|31
2002|2713|Oglethorpe|19|19|0|38
2002|683|Stony Brook|27|24|0|51
2002|519|Ohio|26|25|0|51
2002|684|Suffolk|27|14|1|42
2002|517|Ohio Northern|18|18|1|37
2002|518|Ohio St.|68|46|1|115
2002|107|California|29|27|0|56
2002|436|Mo.-St. Louis|30|21|0|51
2002|106|California (PA)|28|16|1|45
2002|437|Molloy|31|16|0|47
2002|762|Wentworth|8|25|0|33
2002|2692|Dowling|32|18|0|50
2002|439|Monmouth|30|21|0|51
2002|168|SUNY Cortland|31|11|0|42
2002|263|Greensboro|14|24|0|38
2002|22|American Int'l|18|25|0|43
2002|438|Monmouth (IL)|26|13|0|39
2002|24|Amherst|19|15|0|34
2002|520|Ohio Wesleyan|35|13|0|48
2002|1111|Greenville|16|14|0|30
2002|939|Anderson (IN)|25|18|1|44
2002|264|Grinnell|12|19|0|31
2002|13028|Anderson (SC)|30|26|0|56
2002|265|Grove City|14|15|0|29
2002|114|Calvin|28|13|0|41
2002|996|Cameron|14|31|0|45
2002|1112|Guilford|30|14|0|44
2002|764|Wesleyan (CT)|21|16|0|37
2002|190|Drew|12|22|1|35
2002|115|Campbell|22|29|0|51
2002|266|Gust. Adolphus|25|11|0|36
2002|191|Drexel|21|34|0|55
2002|116|Canisius|4|38|0|42
2002|622|Salisbury|30|13|3|46
2002|522|Oklahoma|35|27|0|62
2002|12399|Gwynedd Mercy|23|18|0|41
2002|117|Capital|7|26|0|33
2002|623|Salve Regina|19|19|0|38
2002|521|Oklahoma St.|37|21|0|58
2002|26|Anna Maria|11|22|0|33
2002|118|Carleton|9|26|0|35
2002|624|Sam Houston St.|21|33|0|54
2002|523|Old Dominion|26|27|0|53
2002|27|Appalachian St.|16|34|0|50
2002|625|Samford|27|31|0|58
2002|524|Old Westbury|24|15|0|39
2002|966|Arcadia|25|17|0|42
2002|627|San Diego|39|23|0|62
2002|348|Lawrence|13|19|0|32
2002|29|Arizona|31|24|0|55
2002|192|Dubuque|8|25|0|33
2002|626|San Diego St.|43|23|0|66
2002|28|Arizona St.|37|21|0|58
2002|268|Hamline|8|28|0|36
2002|193|Duke|24|34|0|58
2002|349|Le Moyne|30|18|0|48
2002|120|Carroll (WI)|8|26|0|34
