year,team_id,team_name,wins,losses,ties,total_games
1998,419,Middle Tenn.,17,33,0,50
1998,556,Providence,31,22,1,54
1998,277,Hawaii,34,22,0,56
1998,2697,Hawaii Hilo,16,34,0,50
1998,559,Purdue,23,29,0,52
1998,147,Clemson,43,16,0,59
1998,148,Cleveland St.,21,32,0,53
1998,698,TCU,33,23,0,56
1998,690,Temple,18,28,0,46
1998,149,Coastal Caro.,31,29,0,60
1998,694,Tennessee,36,20,0,56
1998,692,Tennessee Tech,28,24,0,52
1998,721,Air Force,14,39,0,53
1998,5,Akron,20,31,0,51
1998,8,Alabama,46,18,0,64
1998,797,Milwaukee,33,15,1,49
1998,563,Radford,17,35,0,52
1998,1014,Col. of Charleston,31,26,0,57
1998,7,Alabama St.,21,26,0,47
1998,536,Tex.-Pan American,18,32,0,50
1998,703,Texas,23,32,1,56
1998,697,Texas A&M,46,20,0,66
1998,699,Texas Southern,19,28,1,48
1998,670,Texas St.,28,28,0,56
1998,700,Texas Tech,44,20,0,64
1998,428,Minnesota,45,15,0,60
1998,702,Texas-Arlington,20,29,0,49
1998,572,Rhode Island,19,24,0,43
1998,283,Hofstra,20,24,0,44
1998,17,Alcorn,17,26,1,44
1998,430,Mississippi St.,42,23,0,65
1998,432,Mississippi Val.,14,23,0,37
1998,285,Holy Cross,7,29,0,36
1998,434,Missouri,36,18,0,54
1998,574,Rice,46,17,0,63
1998,669,Missouri St.,32,21,0,53
1998,575,Richmond,41,17,1,59
1998,576,Rider,25,25,0,50
1998,709,Toledo,20,32,0,52
1998,288,Houston,34,25,0,59
1998,711,Towson,21,27,1,49
1998,158,Columbia,10,31,0,41
1998,290,Howard,27,33,0,60
1998,439,Monmouth,30,21,0,51
1998,716,Troy,37,21,0,58
1998,27,Appalachian St.,13,28,0,41
1998,718,Tulane,48,15,0,63
1998,29,Arizona,33,23,0,56
1998,302,Ill.-Chicago,11,25,0,36
1998,28,Arizona St.,41,23,0,64
1998,301,Illinois,42,21,0,63
1998,444,Morehead St.,20,34,0,54
1998,9,UAB,29,24,0,53
1998,165,Coppin St.,1,44,0,45
1998,167,Cornell,18,18,1,37
1998,299,Illinois St.,32,22,0,54
1998,32,UALR,17,38,0,55
1998,31,Arkansas,38,21,0,59
1998,30,Arkansas St.,30,20,0,50
1998,169,Creighton,27,27,1,55
1998,306,Indiana,29,27,0,56
1998,587,Rutgers,33,16,0,49
1998,101,CSUN,37,19,0,56
1998,305,Indiana St.,37,18,1,56
1998,725,Army,16,29,0,45
1998,104,UC Santa Barbara,18,31,2,51
1998,310,Iona,22,26,0,48
1998,102,Sacramento St.,25,35,0,60
1998,312,Iowa,19,27,0,46
1998,311,Iowa St.,20,27,0,47
1998,128,UCF,41,21,0,62
1998,110,UCLA,24,33,0,57
1998,164,UConn,25,17,0,42
1998,37,Auburn,46,18,0,64
1998,391,UMBC,10,37,0,47
1998,393,UMES,11,41,0,52
1998,172,Dartmouth,23,18,0,41
1998,173,Davidson,13,38,0,51
1998,314,Jackson St.,29,20,1,50
