year|team_name|team_id|opponent_name|opponent_id|game_date|team_score|opponent_score|location|neutral_site_location|game_length|attendance
2000|Pittsburgh|545|Akron|5||7|5|Home||0 Innings|0
2000|Pittsburgh|545|Seton Hall|635||5|6|Away||0 Innings|0
2000|Pittsburgh|545|Boston College|67||8|6|Home||0 Innings|0
2000|Pittsburgh|545|Boston College|67||4|9|Home||0 Innings|0
2000|Pittsburgh|545|Boston College|67||6|5|Home||10 Innings|0
2000|Pittsburgh|545|Buffalo|86||10|7|Neutral|Homestead|0 Innings|0
2000|Pittsburgh|545|Buffalo|86||8|3|Home||0 Innings|0
2000|Pittsburgh|545|Buffalo|86||2|3|Home||0 Innings|0
2000|Pittsburgh|545|Chicago St.|136||11|9|Neutral|Homestead|0 Innings|0
2000|Pittsburgh|545|Cincinnati|140||7|8|Away||0 Innings|0
2000|Pittsburgh|545|Florida St.|234||1|6|Away||0 Innings|0
2000|Pittsburgh|545|Florida St.|234||0|12|Away||0 Innings|0
2000|Pittsburgh|545|Florida St.|234||4|14|Away||0 Innings|0
2000|Pittsburgh|545|Georgetown|251||5|3|Home||0 Innings|0
2000|Pittsburgh|545|Georgetown|251||5|2|Home||0 Innings|0
2000|Pittsburgh|545|Georgetown|251||7|5|Home||0 Innings|0
2000|Pittsburgh|545|Hartford|272||6|8|Neutral|Homestead|0 Innings|0
2000|Pittsburgh|545|Holy Cross|285||7|4|Neutral|Homestead|0 Innings|0
2000|Pittsburgh|545|Indiana|306||4|3|Neutral|Homestead|0 Innings|0
2000|Pittsburgh|545|Cleveland St.|148||8|7|Home||11 Innings|0
2000|Pittsburgh|545|Cleveland St.|148||5|2|Away||0 Innings|0
2000|Pittsburgh|545|Connecticut|164||18|0|Home||0 Innings|0
2000|Pittsburgh|545|Connecticut|164||10|3|Home||0 Innings|0
2000|Pittsburgh|545|Connecticut|164||2|8|Home||0 Innings|0
2000|Pittsburgh|545|Duquesne|194||6|3|Away||10 Innings|0
2000|Pittsburgh|545|Duquesne|194||14|8|Home||0 Innings|0
2000|Pittsburgh|545|Villanova|739||5|4|Away||0 Innings|0
2000|Pittsburgh|545|Villanova|739||3|4|Away||0 Innings|0
2000|Pittsburgh|545|Villanova|739||2|4|Away||0 Innings|0
2000|Pittsburgh|545|West Virginia|768||3|2|Away||0 Innings|0
2000|Pittsburgh|545|West Virginia|768||8|10|Away||0 Innings|0
2000|Pittsburgh|545|Youngstown St.|817||3|2|Away||0 Innings|0
2000|Pittsburgh|545|Youngstown St.|817||8|3|Away||0 Innings|0
2000|Pittsburgh|545|Youngstown St.|817||9|3|Home||0 Innings|0
2000|Pittsburgh|545|Mt. St. Mary's|450||7|3|Away||0 Innings|0
2000|Pittsburgh|545|Mt. St. Mary's|450||6|3|Away||0 Innings|0
2000|Pittsburgh|545|Mt. St. Mary's|450||20|6|Away||0 Innings|0
2000|Pittsburgh|545|Mt. St. Mary's|450||1|3|Neutral|Homestead|0 Innings|0
2000|Pittsburgh|545|Niagara|482||3|2|Home||0 Innings|0
2000|Pittsburgh|545|Niagara|482||7|5|Home||0 Innings|0
2000|Pittsburgh|545|Oakland|514||4|9|Home||0 Innings|0
2000|Pittsburgh|545|Oakland|514||7|1|Home||0 Innings|0
2000|Pittsburgh|545|Notre Dame|513||0|7|Away||0 Innings|0
2000|Pittsburgh|545|Notre Dame|513||8|11|Away||0 Innings|0
2000|Pittsburgh|545|Notre Dame|513||22|18|Away||0 Innings|0
2000|Pittsburgh|545|Notre Dame|513||7|15|Neutral|Bridgewater|0 Innings|0
2000|Pittsburgh|545|Sacred Heart|590||11|9|Neutral|Homestead|0 Innings|0
2000|Pittsburgh|545|Rutgers|587||0|7|Away||0 Innings|0
2000|Pittsburgh|545|Rutgers|587||2|12|Away||0 Innings|0
2000|Pittsburgh|545|Rutgers|587||3|11|Neutral|Bridgewater|0 Innings|0
2000|Pittsburgh|545|St. John's (NY)|603||2|7|Home||0 Innings|0
2000|Pittsburgh|545|St. John's (NY)|603||5|10|Home||0 Innings|0
2000|Pittsburgh|545|St. John's (NY)|603||10|9|Home||0 Innings|0
2000|Pittsburgh|545|Seton Hall|635||1|8|Away||0 Innings|0
2000|Pittsburgh|545|Akron|5||4|8|Away||0 Innings|0
2000|Miami (FL)|415|Fla. Atlantic|229||11|5|Home||0 Innings|0
2000|Miami (FL)|415|Georgia Tech|255||7|5|Home||0 Innings|0
2000|Miami (FL)|415|Wagner|748||19|5|Home||0 Innings|0
2000|Miami (FL)|415|FIU|231||14|4|Home||0 Innings|0
