2012,26172,A&M-Corpus Chris,24,33,0,57
2012,2,Abilene Christian,26,28,0,54
2012,30123,Academy of Art,6,44,0,50
2012,3,Adelphi,23,22,0,45
2012,4,Adrian,37,10,0,47
2012,721,Air Force,14,39,0,53
2012,5,Akron,17,38,0,55
2012,10,Ala.-Huntsville,33,24,0,57
2012,8,Alabama,21,34,0,55
2012,6,Alabama A&M,8,42,0,50
2012,7,Alabama St.,20,36,0,56
2012,14,Albany (NY),22,32,1,55
2012,13,Albany St. (GA),20,23,0,43
2012,2798,Albertus Magnus,13,20,0,33
2012,15,Albion,19,23,0,42
2012,16,Albright,13,27,0,40
2012,17,Alcorn,18,37,0,55
2012,934,Alderson-Broaddus,29,24,0,53
2012,19,Allegheny,18,21,0,39
2012,21,Alma,11,29,0,40
2012,938,Alvernia,31,14,1,46
2012,22,American Int'l,17,27,1,45
2012,24,Amherst,23,10,0,33
2012,939,Anderson (IN),28,17,0,45
2012,13028,Anderson (SC),14,36,0,50
2012,25,Angelo St.,40,17,0,57
2012,26,Anna Maria,24,18,0,42
2012,27,Appalachian St.,41,18,0,59
2012,966,Arcadia,17,19,0,36
2012,29,Arizona,48,17,0,65
2012,28,Arizona St.,36,20,0,56
2012,30105,Ark.-Fort Smith,29,22,0,51
2012,8411,Ark.-Monticello,18,26,0,44
2012,2678,Ark.-Pine Bluff,8,38,1,47
2012,31,Arkansas,46,22,0,68
2012,30,Arkansas St.,34,23,0,57
2012,947,Arkansas Tech,26,27,0,53
2012,33,Armstrong,41,16,0,57
2012,725,Army,41,15,0,56
2012,35,Ashland,27,25,0,52
2012,36,Assumption,12,31,1,44
2012,37,Auburn,31,28,0,59
2012,38,Augsburg,24,15,0,39
2012,39,Augusta St.,13,37,0,50
2012,40,Augustana (IL),25,17,0,42
2012,41,Augustana (SD),32,21,0,53
2012,42,Aurora,38,10,0,48
2012,953,Austin,8,29,0,37
2012,43,Austin Peay,40,24,0,64
2012,44,Averett,26,18,0,44
2012,45,Babson,22,19,0,41
2012,46,Baldwin Wallace,27,13,0,40
2012,47,Ball St.,14,36,0,50
2012,958,Baptist Bible (PA),5,22,0,27
2012,49,Barry,23,22,0,45
2012,15646,Barton,17,31,0,48
2012,58,Baruch,22,20,0,42
2012,50,Bates,23,17,0,40
2012,51,Baylor,49,17,0,66
2012,26107,Becker,19,21,0,40
2012,52,Bellarmine,27,23,0,50
2012,14927,Belmont,39,24,0,63
2012,2683,Belmont Abbey,30,21,0,51
2012,53,Beloit,19,21,0,40
2012,54,Bemidji St.,23,27,0,50
2012,55,Benedict,20,17,0,37
2012,296,Benedictine (IL),28,16,0,44
2012,56,Bentley,28,23,0,51
2012,973,Berry,18,21,0,39
2012,59,Bethany (WV),16,22,0,38
2012,30038,Bethany Lutheran,22,17,0,39
2012,60,Bethel (MN),20,20,0,40
2012,61,Bethune-Cookman,34,27,0,61
2012,62,Binghamton,23,26,0,49
2012,28593,Birmingham-So.,38,9,0,47
2012,64,Blackburn,12,25,0,37
2012,984,Bloomfield,22,21,0,43
2012,65,Bloomsburg,25,20,0,45
2012,985,Bluefield St.,12,32,0,44
2012,987,Bluffton,19,21,0,40
2012,67,Boston College,22,33,0,55
2012,69,Bowdoin,26,20,0,46
2012,71,Bowling Green,20,33,0,53
2012,72,Bradley,27,27,1,55
2012,73,Brandeis,8,31,0,39
2012,30094,Brevard,27,23,0,50
2012,74,Bridgeport,18,21,0,39
2012,75,Bridgewater (VA),31,14,0,45
2012,76,Bridgewater St.,30,15,0,45
2012,78,Brockport,26,17,0,43
2012,80,Brown,9,35,0,44
2012,81,Bryant,33,21,0,54
2012,83,Bucknell,21,28,0,49
2012,84,Buena Vista,24,19,0,43
2012,86,Buffalo,20,36,0,56
2012,87,Butler,22,34,0,56
2012,77,BYU,22,27,0,49
2012,362,LIU Post,27,20,0,47
2012,105,Cal Lutheran,23,15,0,38
2012,90,Cal Poly,36,20,0,56
2012,91,Cal Poly Pomona,31,18,0,49
2012,94,CSU Bakersfield,25,30,0,55
