1997,Air Force,721,VMI,741,,3,2,Neutral,Troy,0 Innings,0
1997,Air Force,721,Fresno St.,96,,0,24,Home,,0 Innings,0
1997,Air Force,721,Troy,716,,4,5,Neutral,Montgomery,0 Innings,0
1997,Air Force,721,VMI,741,,3,6,Neutral,Troy,0 Innings,0
1997,Air Force,721,Creighton,169,,6,5,Home,,0 Innings,0
1997,Air Force,721,Creighton,169,,2,8,Home,,0 Innings,0
1997,Air Force,721,Iowa St.,311,,8,12,Home,,0 Innings,0
1997,Air Force,721,Iowa St.,311,,9,5,Home,,0 Innings,0
1997,Air Force,721,Kansas St.,327,,8,11,Away,,0 Innings,0
1997,Air Force,721,Kansas St.,327,,5,6,Away,,0 Innings,0
1997,Air Force,721,Army,725,,6,5,Neutral,Millington,0 Innings,0
1997,Air Force,721,Rice,574,,3,18,Away,,0 Innings,0
1997,Air Force,721,Rice,574,,1,14,Away,,0 Innings,0
1997,Air Force,721,Rice,574,,6,14,Away,,0 Innings,0
1997,Air Force,721,San Jose St.,630,,1,12,Away,,0 Innings,0
1997,Air Force,721,San Jose St.,630,,3,15,Away,,0 Innings,0
1997,Air Force,721,San Jose St.,630,,0,16,Away,,0 Innings,0
1997,Air Force,721,New Mexico,473,,4,14,Away,,0 Innings,0
1997,Air Force,721,New Mexico,473,,8,9,Away,,0 Innings,0
1997,Air Force,721,TCU,698,,3,9,Home,,0 Innings,0
1997,Air Force,721,TCU,698,,18,10,Home,,0 Innings,0
1997,Air Force,721,TCU,698,,8,14,Home,,0 Innings,0
1997,Air Force,721,TCU,698,,4,5,Home,,0 Innings,0
1997,Air Force,721,Colorado Mesa,11416,,11,9,Away,,0 Innings,0
1997,Air Force,721,BYU,77,,6,18,Away,,0 Innings,0
1997,Air Force,721,BYU,77,,3,23,Away,,0 Innings,0
1997,Air Force,721,BYU,77,,2,12,Away,,0 Innings,0
1997,Air Force,721,Northern Colo.,502,,4,13,Away,,0 Innings,0
1997,Air Force,721,Grand Canyon,1104,,8,18,Home,,0 Innings,0
1997,Air Force,721,Grand Canyon,1104,,4,12,Home,,0 Innings,0
1997,Air Force,721,Colorado Mesa,11416,,12,6,Home,,0 Innings,0
1997,Air Force,721,Utah,732,,13,19,Home,,0 Innings,0
1997,Air Force,721,Utah,732,,5,7,Home,,0 Innings,0
1997,Air Force,721,Utah,732,,4,13,Home,,0 Innings,0
1997,Air Force,721,New Mexico,473,,6,8,Home,,8 Innings,0
1997,Air Force,721,New Mexico,473,,1,17,Home,,0 Innings,0
1997,Air Force,721,BYU,77,,7,6,Home,,0 Innings,0
1997,Air Force,721,BYU,77,,1,16,Home,,0 Innings,0
1997,Air Force,721,BYU,77,,5,9,Home,,0 Innings,0
1997,Air Force,721,Metro St.,413,,7,6,Home,,0 Innings,0
1997,Air Force,721,Grand Canyon,1104,,5,3,Away,,0 Innings,0
1997,Air Force,721,Grand Canyon,1104,,6,5,Away,,0 Innings,0
1997,Air Force,721,Grand Canyon,1104,,18,10,Away,,0 Innings,0
1997,Air Force,721,Grand Canyon,1104,,4,7,Away,,0 Innings,0
1997,Air Force,721,Utah,732,,4,8,Away,,0 Innings,0
1997,Air Force,721,Utah,732,,3,18,Away,,0 Innings,0
1997,Air Force,721,Utah,732,,5,12,Away,,0 Innings,0
1997,Air Force,721,Fresno St.,96,,9,8,Home,,11 Innings,0
1997,Air Force,721,Fresno St.,96,,0,7,Home,,0 Innings,0
1997,Air Force,721,Troy,716,,4,7,Away,,0 Innings,0
1997,Akron,5,Ill.-Chicago,302,,7,2,Neutral,Daytona,0 Innings,0
1997,Akron,5,Florida,235,,8,11,Away,,0 Innings,0
1997,Akron,5,Eastern Mich.,204,,8,18,Away,,0 Innings,0
1997,Akron,5,Eastern Mich.,204,,11,12,Away,,0 Innings,0
1997,Akron,5,Kent St.,331,,2,5,Away,,0 Innings,0
1997,Akron,5,Western Mich.,774,,4,1,Home,,0 Innings,0
1997,Akron,5,Western Mich.,774,,10,0,Home,,0 Innings,0
1997,Akron,5,Western Mich.,774,,6,2,Home,,0 Innings,0
1997,Akron,5,Western Mich.,774,,10,4,Home,,0 Innings,0
1997,Akron,5,Central Mich.,129,,2,4,Home,,0 Innings,0
