2002,A&M-Corpus Christi,26172,Morris Brown,448,04/06/2002,13,0,Away,,2 Innings,0
2002,A&M-Corpus Christi,26172,Morris Brown,448,04/06/2002,7,2,Away,,2 Innings,0
2002,A&M-Corpus Christi,26172,Lamar,346,04/10/2002,0,5,Away,,-,0
2002,A&M-Corpus Christi,26172,Lamar,346,04/10/2002,0,5,Away,,-,0
2002,A&M-Corpus Christi,26172,Baylor,51,04/12/2002,5,6,Away,,-,0
2002,A&M-Corpus Christi,26172,Baylor,51,04/13/2002,5,11,Away,,-,0
2002,A&M-Corpus Christi,26172,Baylor,51,04/14/2002,9,13,Away,,-,0
2002,A&M-Corpus Christi,26172,Texas Tech,700,04/19/2002,7,14,Away,,-,0
2002,A&M-Corpus Christi,26172,Texas Tech,700,04/20/2002,1,5,Away,,-,0
2002,A&M-Corpus Christi,26172,Texas Tech,700,04/21/2002,2,8,Away,,-,0
2002,A&M-Corpus Christi,26172,UTSA,706,04/24/2002,4,2,Home,,-,0
2002,A&M-Corpus Christi,26172,UTSA,706,04/24/2002,12,11,Home,,-,0
2002,A&M-Corpus Christi,26172,St. Edward's,1334,04/27/2002,5,6,Home,,-,0
2002,A&M-Corpus Christi,26172,St. Edward's,1334,04/28/2002,11,4,Home,,-,0
2002,A&M-Corpus Christi,26172,St. Mary's (TX),1346,05/01/2002,2,1,Home,,2 Innings,0
2002,A&M-Corpus Christi,26172,St. Mary's (TX),1346,05/01/2002,9,7,Home,,2 Innings,0
2002,A&M-Corpus Christi,26172,Tex.-Pan American,536,05/04/2002,12,2,Home,,2 Innings,0
2002,A&M-Corpus Christi,26172,Tex.-Pan American,536,05/04/2002,9,5,Home,,2 Innings,0
2002,A&M-Corpus Christi,26172,Tex.-Pan American,536,05/05/2002,8,7,Home,,2 Innings,0
2002,Adelphi,3,Mercyhurst,408,03/01/2002,5,6,Neutral,"Homestead, Fl",3 Innings,75
2002,Adelphi,3,Madonna,,03/04/2002,5,14,Neutral,"Homestead, Fl",-,100
2002,Adelphi,3,West Chester,765,03/04/2002,8,17,Neutral,"Homestead, Fl",-,100
2002,Adelphi,3,Madonna,,03/05/2002,13,16,Neutral,"Homestead, Fl",-,130
2002,Adelphi,3,Pittsburgh,545,03/05/2002,2,3,Neutral,"Homestead, Fl",-,150
2002,Adelphi,3,West Chester,765,03/07/2002,6,12,Neutral,"Homestead, Fl",3 Innings,90
2002,Adelphi,3,Lehigh,352,03/08/2002,3,7,Neutral,"Homestead, Fl",-,60
2002,Adelphi,3,Bentley,56,03/12/2002,4,7,Home,,-,70
2002,Adelphi,3,Bentley,56,03/12/2002,12,10,Home,,-,80
2002,Adelphi,3,Bentley,56,03/15/2002,5,16,Home,,5 Innings,0
2002,Adelphi,3,Bryant,81,03/16/2002,2,3,Home,,2 Innings,0
2002,Adelphi,3,Bryant,81,03/16/2002,0,3,Home,,2 Innings,50
2002,Adelphi,3,Concordia (NY),162,03/17/2002,0,9,Home,,2 Innings,40
2002,Adelphi,3,Concordia (NY),162,03/17/2002,2,5,Home,,2 Innings,50
2002,Adelphi,3,Philadelphia U.,543,03/23/2002,11,5,Home,,2 Innings,30
2002,Adelphi,3,Philadelphia U.,543,03/23/2002,17,3,Home,,2 Innings,35
2002,Adelphi,3,Philadelphia U.,543,03/24/2002,8,3,Home,,-,30
2002,Adelphi,3,Queens (NY),560,03/29/2002,12,3,Home,,-,50
2002,Adelphi,3,Queens (NY),560,03/30/2002,9,3,Away,,2 Innings,55
2002,Adelphi,3,Queens (NY),560,03/30/2002,12,4,Away,,2 Innings,50
2002,Adelphi,3,Montclair St.,442,04/02/2002,5,9,Home,,-,40
2002,Adelphi,3,Bridgeport,74,04/04/2002,9,6,Away,,3 Innings,120
2002,Adelphi,3,Merrimack,410,04/05/2002,6,2,Away,,2 Innings,65
2002,Adelphi,3,Merrimack,410,04/05/2002,6,0,Away,,2 Innings,65
2002,Adelphi,3,New Haven,470,04/08/2002,0,13,Away,,-,50
2002,Adelphi,3,Concordia (NY),162,04/10/2002,4,11,Away,,-,55
2002,Adelphi,3,Mercy,407,04/13/2002,13,2,Home,,2 Innings,55
2002,Adelphi,3,Mercy,407,04/13/2002,5,3,Home,,2 Innings,55
2002,Adelphi,3,Mercy,407,04/14/2002,8,6,Away,,-,35
2002,Adelphi,3,Molloy,437,04/16/2002,13,2,Home,,-,65
2002,Adelphi,3,St. Thomas Aquinas,1348,04/17/2002,5,7,Away,,-,55
2002,Adelphi,3,Saint Rose,1347,04/18/2002,15,9,Away,,-,200
2002,Adelphi,3,Dowling,2692,04/21/2002,3,5,Home,,-,35
2002,Adelphi,3,Dowling,2692,04/21/2002,3,5,Home,,2 Innings,40
2002,Adelphi,3,Dowling,2692,04/22/2002,4,10,Away,,-,0
2002,Adelphi,3,Bridgeport,74,04/24/2002,8,0,Home,,2 Innings,0
2002,Adelphi,3,Bridgeport,74,04/24/2002,5,0,Home,,2 Innings,0
2002,Adelphi,3,Molloy,437,04/26/2002,6,2,Away,,-,75
2002,Adelphi,3,St. Thomas Aquinas,1348,04/27/2002,3,2,Home,,2 Innings,50
2002,Adelphi,3,St. Thomas Aquinas,1348,04/27/2002,3,11,Home,,2 Innings,50
2002,Adelphi,3,Molloy,437,05/01/2002,4,15,Away,,-,100
2002,Adelphi,3,Concordia (NY),162,05/03/2002,1,12,Neutral,"Holbrook, NY",-,65
2002,Adelphi,3,Dowling,2692,05/04/2002,0,6,Away,,-,65
2002,Adelphi,3,Molloy,437,05/04/2002,6,1,Neutral,"Holbrook, NY",-,250
2002,Adrian,4,Rivier,18422,02/25/2002,10,2,Neutral,"Homestead, Florida",2 Innings,0
2002,Adrian,4,Rivier,18422,02/25/2002,5,1,Neutral,"Homestead, Florida",2 Innings,0
2002,Adrian,4,Gwynedd-Mercy,12399,02/26/2002,8,17,Neutral,"FORT MEYERS, FL",2 Innings,0
2002,Adrian,4,Saint John's (MN),602,02/27/2002,5,6,Neutral,"FORT MEYERS, FL",2 Innings,0
2002,Adrian,4,Milwaukee Engr.,20220,03/01/2002,5,6,Neutral,"FORT MEYERS, FL",2 Innings,0
2002,Adrian,4,Milwaukee Engr.,20220,03/01/2002,6,5,Neutral,"FORT MEYERS, FL",2 Innings,0
2002,Adrian,4,Taylor (IN),,03/08/2002,15,16,Away,,2 Innings,0
2002,Adrian,4,Bluffton,987,03/15/2002,3,4,Away,,2 Innings,0
2002,Adrian,4,Ohio Northern,517,03/16/2002,2,4,Away,,2 Innings,0
2002,Adrian,4,Siena Heights,,03/17/2002,2,5,Away,,2 Innings,0
2002,Adrian,4,Marietta,385,03/22/2002,2,14,Away,,2 Innings,0
2002,Adrian,4,Capital,117,03/23/2002,5,0,Away,,2 Innings,0
2002,Adrian,4,Capital,117,03/23/2002,10,5,Away,,2 Innings,0
2002,Adrian,4,Kalamazoo,326,03/30/2002,4,3,Home,,2 Innings,0
2002,Adrian,4,Kalamazoo,326,03/30/2002,10,1,Home,,2 Innings,0
2002,Adrian,4,Kalamazoo,326,04/01/2002,4,3,Home,,5 Innings,0
2002,Adrian,4,Alma,21,04/05/2002,6,7,Away,,2 Innings,0
2002,Adrian,4,Alma,21,04/06/2002,0,3,Away,,2 Innings,0
2002,Adrian,4,Alma,21,04/06/2002,11,8,Away,,2 Innings,0
2002,Adrian,4,Saginaw Valley,591,04/10/2002,6,7,Away,,2 Innings,0
2002,Adrian,4,Spring Arbor,,04/11/2002,8,4,Away,,2 Innings,0
2002,Adrian,4,Orchard Lake,,04/14/2002,6,12,Away,,2 Innings,0
2002,Adrian,4,Orchard Lake,,04/14/2002,11,12,Away,,2 Innings,0
2002,Adrian,4,Calvin,114,04/15/2002,4,8,Home,,2 Innings,0
2002,Adrian,4,Calvin,114,04/15/2002,5,8,Home,,2 Innings,0
2002,Adrian,4,Calvin,114,04/15/2002,7,11,Home,,2 Innings,0
2002,Adrian,4,Siena Heights,,04/16/2002,6,9,Home,,2 Innings,0
2002,Adrian,4,Defiance,1050,04/17/2002,15,12,Home,,2 Innings,0
2002,Adrian,4,Hope,286,04/19/2002,3,7,Away,,2 Innings,0
2002,Adrian,4,Hope,286,04/20/2002,8,10,Away,,2 Innings,0
2002,Adrian,4,Hope,286,04/20/2002,3,10,Away,,2 Innings,0
2002,Adrian,4,Olivet,525,04/27/2002,4,0,Home,,2 Innings,0
2002,Adrian,4,Olivet,525,04/27/2002,12,6,Home,,2 Innings,0
2002,Adrian,4,Olivet,525,04/29/2002,10,9,Home,,2 Innings,0
2002,Adrian,4,Defiance,1050,04/30/2002,5,9,Away,,2 Innings,0
2002,Adrian,4,Toledo,709,05/01/2002,10,12,Away,,2 Innings,0
2002,Adrian,4,Albion,15,05/02/2002,8,2,Away,,2 Innings,0
2002,Adrian,4,Albion,15,05/02/2002,9,2,Away,,2 Innings,0
2002,Adrian,4,Albion,15,05/03/2002,4,9,Away,,2 Innings,0
2002,Air Force,721,New Mexico St.,472,01/26/2002,2,7,Away,,-,212
2002,Air Force,721,New Mexico St.,472,01/26/2002,12,7,Away,,2 Innings,212
2002,Air Force,721,New Mexico St.,472,01/27/2002,22,19,Away,,-,276
2002,Air Force,721,Hastings,,02/02/2002,16,5,Home,,-,54
2002,Air Force,721,Hastings,,02/02/2002,15,2,Home,,-,54
2002,Air Force,721,Hastings,,02/03/2002,13,3,Home,,-,77
2002,Air Force,721,Fort Hays St.,9011,02/12/2002,11,7,Home,,-,68
2002,Air Force,721,Arkansas,31,02/15/2002,1,18,Neutral,"Arlington, TX",-,245
2002,Air Force,721,Texas-Arlington,702,02/16/2002,0,2,Away,,-,425
2002,Air Force,721,Missouri St.,669,02/17/2002,4,17,Neutral,"Arlington, TX",-,800
2002,Air Force,721,Navy,726,02/22/2002,11,9,Neutral,"Millington, TN",-,225
2002,Air Force,721,Memphis,404,02/22/2002,3,6,Neutral,"Millington, TN",-,475
2002,Air Force,721,Villanova,739,02/23/2002,1,5,Neutral,"Millington, TN",-,236
2002,Air Force,721,Memphis,404,02/24/2002,4,3,Neutral,"Millington, TN",-,375
2002,Air Force,721,Metro St.,413,03/03/2002,20,12,Home,,2 Innings,77
2002,Air Force,721,Metro St.,413,03/05/2002,21,6,Home,,-,64
2002,Air Force,721,Coppin St.,165,03/08/2002,20,3,Away,,-,45
2002,Air Force,721,Towson,711,03/09/2002,7,17,Away,,-,200
2002,Air Force,721,Towson,711,03/09/2002,11,5,Away,,-,175
2002,Air Force,721,Towson,711,03/10/2002,7,8,Away,,-,100
2002,Air Force,721,San Diego St.,626,03/15/2002,1,2,Away,,-,616
2002,Air Force,721,San Diego St.,626,03/16/2002,7,6,Away,,-,604
2002,Air Force,721,San Diego St.,626,03/17/2002,5,14,Away,,-,747
2002,Air Force,721,New Mexico,473,03/22/2002,8,4,Away,,-,346
2002,Air Force,721,New Mexico,473,03/23/2002,9,19,Away,,-,352
2002,Air Force,721,New Mexico,473,03/24/2002,8,9,Away,,-,300
2002,Air Force,721,Southern Utah,667,03/26/2002,3,14,Away,,-,72
2002,Air Force,721,Southern Utah,667,03/27/2002,0,9,Away,,-,112
2002,Air Force,721,BYU,77,03/29/2002,2,4,Home,,-,119
2002,Air Force,721,BYU,77,03/29/2002,5,9,Home,,-,119
2002,Air Force,721,BYU,77,03/30/2002,7,5,Home,,-,128
2002,Air Force,721,UNLV,465,04/05/2002,7,6,Home,,-,148
2002,Air Force,721,UNLV,465,04/06/2002,8,5,Home,,-,412
2002,Air Force,721,UNLV,465,04/07/2002,4,13,Home,,-,109
2002,Air Force,721,Colorado Mines,155,04/10/2002,23,15,Home,,-,87
2002,Air Force,721,Utah,732,04/12/2002,8,11,Away,,-,253
2002,Air Force,721,Utah,732,04/12/2002,3,10,Away,,-,245
2002,Air Force,721,Utah,732,04/13/2002,4,15,Away,,-,214
2002,Air Force,721,Metro St.,413,04/17/2002,9,12,Away,,-,100
2002,Air Force,721,New Mexico,473,04/19/2002,7,5,Home,,-,57
2002,Air Force,721,New Mexico,473,04/21/2002,7,5,Home,,2 Innings,0
2002,Air Force,721,New Mexico,473,04/21/2002,11,9,Home,,-,72
2002,Air Force,721,BYU,77,04/25/2002,2,3,Away,,-,0
2002,Air Force,721,BYU,77,04/26/2002,10,8,Away,,-,0
2002,Air Force,721,San Diego St.,626,05/03/2002,8,7,Home,,-,312
2002,Air Force,721,San Diego St.,626,05/04/2002,7,3,Home,,-,446
2002,Air Force,721,San Diego St.,626,05/05/2002,8,4,Home,,-,379
2002,Air Force,721,UNLV,465,05/10/2002,1,13,Away,,-,472
2002,Air Force,721,UNLV,465,05/11/2002,6,8,Away,,-,801
2002,Air Force,721,UNLV,465,05/12/2002,10,8,Away,,-,416
2002,Air Force,721,Utah,732,05/16/2002,10,12,Home,,-,0
2002,Air Force,721,Utah,732,05/17/2002,5,22,Home,,-,0
2002,Air Force,721,Utah,732,05/18/2002,9,8,Home,,-,0
2002,Air Force,721,BYU,77,05/22/2002,3,18,Away,,-,0
2002,Air Force,721,San Diego St.,626,05/23/2002,6,9,Neutral,"Provo, UT",-,0
2002,Akron,5,Tennessee Tech,692,02/22/2002,0,8,Away,,-,125
2002,Akron,5,Tennessee Tech,692,02/23/2002,3,12,Away,,-,145
2002,Akron,5,Tennessee Tech,692,02/24/2002,17,19,Away,,-,200
2002,Akron,5,West Virginia,768,03/01/2002,1,12,Neutral,"Rock Hill, SC",-,101
2002,Akron,5,Northern Ill.,503,03/01/2002,2,12,Neutral,"Rock Hill, SC",-,67
2002,Akron,5,Winthrop,792,03/03/2002,10,6,Away,,-,385
2002,Akron,5,Eastern Ky.,202,03/10/2002,9,3,Away,,2 Innings,125
2002,Akron,5,Eastern Ky.,202,03/10/2002,13,10,Away,,2 Innings,150
2002,Akron,5,UNC Asheville,456,03/16/2002,3,8,Away,,-,100
2002,Akron,5,UNC Asheville,456,03/16/2002,7,12,Away,,-,100
2002,Akron,5,Youngstown St.,817,03/23/2002,1,5,Away,,-,131
2002,Akron,5,Xavier,812,03/27/2002,1,11,Away,,2 Innings,28
2002,Akron,5,Xavier,812,03/27/2002,11,4,Away,,2 Innings,23
2002,Akron,5,Toledo,709,03/30/2002,1,10,Home,,-,125
2002,Akron,5,Toledo,709,03/31/2002,3,1,Home,,-,125
2002,Akron,5,Youngstown St.,817,04/02/2002,10,2,Home,,2 Innings,125
2002,Akron,5,Pittsburgh,545,04/03/2002,8,9,Away,,-,62
2002,Akron,5,Central Mich.,129,04/05/2002,3,14,Home,,-,50
2002,Akron,5,Central Mich.,129,04/06/2002,1,0,Home,,-,100
2002,Akron,5,Central Mich.,129,04/06/2002,5,1,Home,,-,100
2002,Akron,5,Central Mich.,129,04/07/2002,2,12,Home,,-,150
2002,Akron,5,Canisius,116,04/10/2002,9,6,Away,,-,63
2002,Akron,5,Canisius,116,04/10/2002,2,1,Away,,3 Innings,63
2002,Akron,5,Marshall,388,04/13/2002,4,8,Away,,-,134
2002,Akron,5,Marshall,388,04/14/2002,12,3,Away,,-,143
2002,Akron,5,Otterbein,531,04/16/2002,8,0,Home,,-,125
2002,Akron,5,Ohio,519,04/19/2002,13,6,Away,,-,270
2002,Akron,5,Ohio,519,04/20/2002,6,10,Away,,-,206
2002,Akron,5,Ohio,519,04/20/2002,12,7,Away,,-,206
2002,Akron,5,Cleveland St.,148,04/23/2002,0,2,Home,,-,42
2002,Akron,5,Duquesne,194,04/24/2002,12,11,Away,,-,110
2002,Akron,5,Kent St.,331,04/26/2002,0,9,Away,,-,243
2002,Akron,5,Kent St.,331,04/27/2002,4,9,Home,,-,325
2002,Akron,5,Kent St.,331,04/27/2002,5,11,Home,,-,325
2002,Akron,5,Kent St.,331,04/28/2002,6,7,Away,,-,332
2002,Akron,5,Duquesne,194,04/30/2002,6,7,Home,,-,45
2002,Akron,5,Buffalo,86,05/04/2002,2,6,Away,,2 Innings,175
2002,Akron,5,Buffalo,86,05/04/2002,10,4,Away,,-,175
2002,Akron,5,Buffalo,86,05/05/2002,4,5,Away,,2 Innings,246
2002,Akron,5,Buffalo,86,05/05/2002,3,17,Away,,-,248
2002,Akron,5,Pittsburgh,545,05/08/2002,14,5,Home,,-,104
2002,Akron,5,Miami (OH),414,05/10/2002,5,4,Home,,-,201
2002,Akron,5,Miami (OH),414,05/11/2002,3,13,Home,,-,118
2002,Akron,5,Miami (OH),414,05/11/2002,1,14,Home,,-,118
2002,Akron,5,Miami (OH),414,05/12/2002,3,13,Home,,-,114
2002,Akron,5,Louisville,367,05/14/2002,1,3,Away,,-,203
2002,Akron,5,Louisville,367,05/14/2002,2,6,Away,,-,203
2002,Akron,5,Bowling Green,71,05/17/2002,11,15,Away,,-,95
2002,Akron,5,Bowling Green,71,05/18/2002,4,28,Away,,-,135
2002,Akron,5,Bowling Green,71,05/18/2002,2,10,Away,,-,135
2002,Akron,5,Bowling Green,71,05/19/2002,9,12,Away,,-,310
2002,Ala.-Huntsville,10,Cumberland (TN),,02/09/2002,10,9,Home,,-,0
2002,Ala.-Huntsville,10,Cumberland (TN),,02/09/2002,6,5,Home,,-,434
2002,Ala.-Huntsville,10,Cumberland (TN),,02/10/2002,10,0,Home,,-,0
2002,Ala.-Huntsville,10,Cumberland (TN),,02/10/2002,1,5,Home,,-,264
2002,Ala.-Huntsville,10,Delta St.,181,02/12/2002,8,5,Away,,-,232
2002,Ala.-Huntsville,10,Delta St.,181,02/13/2002,9,5,Away,,-,221
2002,Ala.-Huntsville,10,St. Joseph's (IN),604,02/17/2002,7,5,Home,,-,0
2002,Ala.-Huntsville,10,St. Joseph's (IN),604,02/17/2002,8,2,Home,,-,280
2002,Ala.-Huntsville,10,Oakland,514,02/22/2002,8,2,Home,,-,0
2002,Ala.-Huntsville,10,Oakland,514,02/23/2002,4,2,Home,,-,273
2002,Ala.-Huntsville,10,Oakland,514,02/24/2002,23,2,Home,,-,247
2002,Ala.-Huntsville,10,Oakland City,1278,02/28/2002,5,0,Home,,-,0
2002,Ala.-Huntsville,10,Oakland City,1278,02/28/2002,12,1,Home,,-,123
2002,Ala.-Huntsville,10,Tampa,689,03/08/2002,4,6,Neutral,"Montgomery, Ala.",-,176
2002,Ala.-Huntsville,10,California (PA),106,03/09/2002,14,17,Neutral,"Montgomery, Ala.",-,140
2002,Ala.-Huntsville,10,Columbus St.,159,03/10/2002,6,13,Neutral,"Montgomery, AL",-,121
2002,Ala.-Huntsville,10,California (PA),106,03/14/2002,2,1,Home,,-,0
2002,Ala.-Huntsville,10,California (PA),106,03/14/2002,10,5,Home,,-,188
2002,Ala.-Huntsville,10,California (PA),106,03/15/2002,26,8,Home,,-,193
2002,Ala.-Huntsville,10,West Fla.,11740,03/16/2002,4,15,Away,,-,143
2002,Ala.-Huntsville,10,West Fla.,11740,03/16/2002,4,2,Away,,-,132
2002,Ala.-Huntsville,10,West Fla.,11740,03/17/2002,7,1,Away,,-,155
2002,Ala.-Huntsville,10,Kennesaw St.,1157,03/20/2002,6,3,Away,,-,101
2002,Ala.-Huntsville,10,Lincoln Memorial,1176,03/23/2002,5,3,Home,,-,0
2002,Ala.-Huntsville,10,Lincoln Memorial,1176,03/23/2002,2,6,Home,,-,277
2002,Ala.-Huntsville,10,Lincoln Memorial,1176,03/24/2002,9,2,Home,,-,284
2002,Ala.-Huntsville,10,Georgia College,1096,03/26/2002,6,3,Home,,-,141
2002,Ala.-Huntsville,10,Georgia College,1096,03/27/2002,6,2,Home,,-,161
2002,Ala.-Huntsville,10,North Ala.,487,03/29/2002,10,13,Home,,-,344
2002,Ala.-Huntsville,10,Kennesaw St.,1157,04/02/2002,8,7,Home,,-,187
2002,Ala.-Huntsville,10,Valdosta St.,734,04/06/2002,14,0,Away,,-,249
2002,Ala.-Huntsville,10,Valdosta St.,734,04/06/2002,0,9,Away,,-,392
2002,Ala.-Huntsville,10,Valdosta St.,734,04/07/2002,10,3,Away,,-,329
2002,Ala.-Huntsville,10,Alabama A&M,6,04/10/2002,17,5,Away,,-,62
2002,Ala.-Huntsville,10,Montevallo,1238,04/13/2002,2,6,Away,,-,75
2002,Ala.-Huntsville,10,Montevallo,1238,04/13/2002,10,0,Away,,-,75
2002,Ala.-Huntsville,10,Montevallo,1238,04/14/2002,4,3,Away,,-,75
2002,Ala.-Huntsville,10,West Ga.,766,04/19/2002,6,4,Home,,-,356
2002,Ala.-Huntsville,10,West Ga.,766,04/20/2002,8,7,Home,,-,0
2002,Ala.-Huntsville,10,West Ga.,766,04/20/2002,1,9,Home,,-,318
2002,Ala.-Huntsville,10,West Ala.,358,04/27/2002,7,4,Away,,-,300
2002,Ala.-Huntsville,10,West Ala.,358,04/27/2002,8,5,Away,,-,300
2002,Ala.-Huntsville,10,West Ala.,358,04/28/2002,5,4,Away,,-,350
2002,Ala.-Huntsville,10,Southern Ark.,1376,05/04/2002,1,4,Neutral,"Millington, TN",-,452
2002,Ala.-Huntsville,10,Harding,1116,05/05/2002,2,4,Neutral,"Millington, TN",-,0
2002,Alabama,8,Louisiana Tech,366,02/12/2002,4,0,Home,,-,"5,320"
2002,Alabama,8,Ga. Southern,253,02/15/2002,5,3,Home,,-,"5,196"
2002,Alabama,8,Ga. Southern,253,02/16/2002,7,6,Home,,-,"5,493"
2002,Alabama,8,Ga. Southern,253,02/17/2002,9,3,Home,,-,"5,151"
2002,Alabama,8,Georgia St.,254,02/20/2002,4,2,Home,,-,"4,966"
2002,Alabama,8,Arkansas St.,30,02/22/2002,11,3,Home,,-,"5,115"
2002,Alabama,8,Arkansas St.,30,02/23/2002,14,5,Home,,-,"5,488"
2002,Alabama,8,Arkansas St.,30,02/24/2002,7,3,Home,,-,"5,208"
2002,Alabama,8,North Ala.,487,02/26/2002,2,1,Home,,-,"4,883"
2002,Alabama,8,Tennessee,694,03/01/2002,9,0,Neutral,"Minneapolis, MN",-,"2,948"
2002,Alabama,8,Minnesota,428,03/02/2002,2,5,Away,,-,"5,860"
2002,Alabama,8,Fla. Atlantic,229,03/03/2002,8,3,Neutral,"Minneapolis, MN",-,0
2002,Alabama,8,South Ala.,646,03/06/2002,4,10,Away,,-,"3,428"
2002,Alabama,8,Southeastern La.,655,03/08/2002,7,2,Home,,-,"5,303"
2002,Alabama,8,Southeastern La.,655,03/09/2002,11,9,Home,,-,"5,056"
2002,Alabama,8,Southeastern La.,655,03/10/2002,7,6,Home,,-,"5,084"
2002,Alabama,8,Mississippi Val.,432,03/12/2002,19,0,Home,,-,"4,914"
2002,Alabama,8,Birmingham-So.,28593,03/13/2002,4,2,Home,,-,"5,125"
2002,Alabama,8,Tennessee,694,03/15/2002,7,3,Home,,-,"5,484"
2002,Alabama,8,Tennessee,694,03/16/2002,14,2,Home,,-,"5,135"
2002,Alabama,8,Tennessee,694,03/17/2002,7,1,Home,,-,"5,336"
2002,Alabama,8,Arkansas,31,03/22/2002,9,5,Away,,-,0
2002,Alabama,8,Arkansas,31,03/23/2002,0,10,Away,,-,"2,012"
2002,Alabama,8,Arkansas,31,03/24/2002,4,1,Away,,-,"1,442"
2002,Alabama,8,Oklahoma,522,03/26/2002,17,3,Away,,-,"2,276"
2002,Alabama,8,South Carolina,648,03/29/2002,10,6,Away,,-,"4,317"
2002,Alabama,8,South Carolina,648,03/30/2002,6,9,Away,,-,"3,517"
2002,Alabama,8,South Carolina,648,03/31/2002,3,4,Away,,-,"2,580"
2002,Alabama,8,Southern Miss.,664,04/02/2002,4,3,Home,,-,"5,252"
2002,Alabama,8,Austin Peay,43,04/03/2002,12,10,Home,,-,"5,043"
2002,Alabama,8,Florida,235,04/05/2002,4,1,Home,,-,"5,285"
2002,Alabama,8,Florida,235,04/06/2002,7,2,Home,,-,"5,478"
2002,Alabama,8,Florida,235,04/07/2002,6,5,Home,,-,"5,201"
2002,Alabama,8,UAB,9,04/10/2002,5,3,Away,,-,"2,234"
2002,Alabama,8,Kentucky,334,04/12/2002,11,9,Away,,-,527
2002,Alabama,8,Kentucky,334,04/13/2002,10,1,Away,,-,489
2002,Alabama,8,Kentucky,334,04/14/2002,15,4,Away,,-,212
2002,Alabama,8,Samford,625,04/17/2002,14,7,Home,,-,"5,328"
2002,Alabama,8,Ole Miss,433,04/19/2002,3,4,Home,,-,"5,857"
2002,Alabama,8,Ole Miss,433,04/20/2002,12,2,Home,,-,"5,827"
2002,Alabama,8,Ole Miss,433,04/21/2002,2,5,Home,,-,"5,772"
2002,Alabama,8,Jacksonville St.,315,04/24/2002,11,10,Away,,-,"2,112"
2002,Alabama,8,Auburn,37,04/26/2002,8,6,Home,,-,"6,118"
2002,Alabama,8,Auburn,37,04/27/2002,6,5,Home,,-,0
