2006,26172,A&M-Corpus Chris,20,31,0,51
2006,2,Abilene Christian,44,18,0,62
2006,3,Adelphi,21,23,0,44
2006,4,Adrian,26,17,0,43
2006,721,Air Force,10,38,0,48
2006,5,Akron,15,36,0,51
2006,10,Ala.-Huntsville,14,36,0,50
2006,8,Alabama,44,21,0,65
2006,6,Alabama A&M,8,27,1,36
2006,7,Alabama St.,11,34,1,46
2006,14,Albany (NY),20,32,0,52
2006,13,Albany St. (GA),23,32,0,55
2006,2798,Albertus Magnus,7,28,0,35
2006,15,Albion,24,15,1,40
2006,16,Albright,17,21,0,38
2006,17,Alcorn,26,21,0,47
2006,934,Alderson-Broaddus,18,15,0,33
2006,19,Allegheny,14,18,0,32
2006,21,Alma,18,19,0,37
2006,938,Alvernia,30,13,0,43
2006,22,American Int'l,12,26,0,38
2006,24,Amherst,22,9,1,32
2006,939,Anderson (IN),17,23,0,40
2006,13028,Anderson (SC),24,34,0,58
2006,25,Angelo St.,41,16,0,57
2006,26,Anna Maria,0,28,0,28
2006,27,Appalachian St.,24,31,1,56
2006,966,Arcadia,27,14,0,41
2006,29,Arizona,27,28,0,55
2006,28,Arizona St.,37,21,0,58
2006,8411,Ark.-Monticello,25,20,0,45
2006,2678,Ark.-Pine Bluff,15,29,0,44
2006,31,Arkansas,39,21,0,60
2006,30,Arkansas St.,22,30,0,52
2006,947,Arkansas Tech,19,29,0,48
2006,33,Armstrong,40,18,1,59
2006,725,Army,30,20,1,51
2006,35,Ashland,47,17,0,64
2006,36,Assumption,10,35,0,45
2006,37,Auburn,22,34,0,56
2006,38,Augsburg,18,20,1,39
2006,39,Augusta St.,15,37,0,52
2006,40,Augustana (IL),31,10,0,41
2006,41,Augustana (SD),30,20,1,51
2006,42,Aurora,34,14,0,48
2006,953,Austin,19,22,0,41
2006,43,Austin Peay,32,27,0,59
2006,44,Averett,13,27,0,40
2006,45,Babson,19,18,0,37
2006,46,Baldwin Wallace,19,19,0,38
2006,47,Ball St.,38,22,0,60
2006,958,Baptist Bible (PA),7,22,0,29
2006,49,Barry,33,21,1,55
2006,15646,Barton,32,24,0,56
2006,58,Baruch,14,18,0,32
2006,50,Bates,13,21,0,34
