year	team_name	team_id	opponent_name	opponent_id	game_date	team_score	opponent_score	location	neutral_site_location	game_length	attendance
2014	Abilene Christian	2	Concordia-Selma	""	08/31/2013	84	6	Home	""	-	6,031
2014	Abilene Christian	2	McMurry	8530	09/07/2013	60	17	Home	""	-	7,091
2014	Abilene Christian	2	N.M. Highlands	8577	09/14/2013	52	28	Home	""	-	7,114
2014	Abilene Christian	2	Illinois St.	299	09/21/2013	17	31	Away	""	-	11,029
2014	Abilene Christian	2	Tarleton St.	1395	09/28/2013	34	41	Neutral	Frisco, TX	1 OT	5,500
2014	Abilene Christian	2	Pittsburg St.	1314	10/05/2013	20	28	Away	""	-	10,981
2014	Abilene Christian	2	Houston Baptist	287	10/12/2013	69	12	Away	""	-	3,935
2014	Abilene Christian	2	Incarnate Word	2743	10/19/2013	40	6	Home	""	-	8,119
2014	Abilene Christian	2	New Mexico St.	472	10/26/2013	29	34	Away	""	-	15,628
2014	Abilene Christian	2	Incarnate Word	2743	11/09/2013	31	34	Away	""	-	3,517
2014	Abilene Christian	2	Prairie View	553	11/16/2013	65	45	Away	""	-	3,156
2014	Adams St.	929	Wayland Baptist	""	09/06/2013	44	0	Home	""	-	1,280
2014	Adams St.	929	Okla. Panhandle	24342	09/14/2013	26	10	Away	""	-	1,235
2014	Adams St.	929	Western St.	2759	09/21/2013	16	14	Home	""	-	1,024
2014	Adams St.	929	Colorado St.-Pueblo	2720	09/28/2013	7	48	Home	""	-	1,251
2014	Adams St.	929	Chadron St.	1012	10/06/2013	0	31	Away	""	-	894
2014	Adams St.	929	Black Hills St.	30134	10/12/2013	49	43	Home	""	-	2,000
2014	Adams St.	929	N.M. Highlands	8577	10/19/2013	24	20	Away	""	-	2,367
2014	Adams St.	929	Western N.M.	1445	10/26/2013	41	20	Home	""	-	1,000
2014	Adams St.	929	Fort Lewis	1083	11/02/2013	24	27	Away	""	-	1,124
2014	Adams St.	929	Colorado Mines	155	11/09/2013	10	45	Home	""	-	1,000
2014	Adams St.	929	Colorado Mesa	11416	11/16/2013	19	17	Away	""	-	1,988
2014	Adrian	4	Pacific (OR)	2751	09/06/2013	10	20	Home	""	-	1,205
2014	Adrian	4	Defiance	1050	09/14/2013	14	0	Away	""	-	2,346
2014	Adrian	4	Concordia Chicago	160	09/21/2013	48	0	Home	""	-	2,990
2014	Adrian	4	Carthage	121	09/28/2013	28	14	Away	""	-	1,325
2014	Adrian	4	Hope	286	10/05/2013	17	14	Away	""	-	2,006
2014	Adrian	4	Alma	21	10/12/2013	41	6	Home	""	-	1,479
2014	Adrian	4	Trine	30037	10/19/2013	14	9	Away	""	-	2,350
2014	Adrian	4	Olivet	525	10/26/2013	17	21	Home	""	-	1,405
2014	Adrian	4	Kalamazoo	326	11/02/2013	10	14	Away	""	-	637
2014	Adrian	4	Albion	15	11/09/2013	0	13	Home	""	-	1,455
2014	Air Force	721	Colgate	153	08/31/2013	38	13	Home	""	-	32,095
2014	Air Force	721	Utah St.	731	09/07/2013	20	52	Home	""	-	32,716
2014	Air Force	721	Boise St.	66	09/13/2013	20	42	Away	""	-	36,069
2014	Air Force	721	Wyoming	811	09/21/2013	23	56	Home	""	-	35,389
2014	Air Force	721	Nevada	466	09/28/2013	42	45	Away	""	-	24,545
2014	Air Force	721	Navy	726	10/05/2013	10	28	Away	""	-	38,225
2014	Air Force	721	San Diego St.	626	10/10/2013	20	27	Home	""	-	17,280
2014	Air Force	721	Notre Dame	513	10/26/2013	10	45	Home	""	-	44,672
2014	Air Force	721	Army	725	11/02/2013	42	28	Home	""	-	36,512
2014	Air Force	721	New Mexico	473	11/08/2013	37	45	Away	""	-	21,822
2014	Air Force	721	UNLV	465	11/21/2013	21	41	Home	""	-	29,898
2014	Air Force	721	Colorado St.	156	11/30/2013	13	58	Away	""	-	15,546
2014	Akron	5	UCF	128	08/29/2013	7	38	Away	""	-	35,115
2014	Akron	5	James Madison	317	09/07/2013	35	33	Home	""	-	19,653
2014	Akron	5	Michigan	418	09/14/2013	24	28	Away	""	-	107,120
2014	Akron	5	La.-Lafayette	671	09/21/2013	30	35	Home	""	-	18,809
2014	Akron	5	Bowling Green	71	09/28/2013	14	31	Away	""	-	13,262
2014	Akron	5	Ohio	519	10/05/2013	3	43	Home	""	-	19,775
2014	Akron	5	Northern Ill.	503	10/12/2013	20	27	Away	""	-	23,595
2014	Akron	5	Miami (OH)	414	10/19/2013	24	17	Away	""	-	15,164
2014	Akron	5	Ball St.	47	10/26/2013	24	42	Home	""	-	16,119
