year	season_id	sport_id	gender_id	division_id	school_id	school_name	school_url
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1573&slid=3&category=Schedule	Illinois Central College	colleges_college_sport.cfm?sid=1&collegeid=1573&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1587&slid=3&category=Schedule	Indian Hills Community College	colleges_college_sport.cfm?sid=1&collegeid=1587&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1381&slid=3&category=Schedule	Iowa Central Community College	colleges_college_sport.cfm?sid=1&collegeid=1381&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1382&slid=3&category=Schedule	Iowa Lakes Community College	colleges_college_sport.cfm?sid=1&collegeid=1382&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1667&slid=3&category=Schedule	Iowa Western Community College	colleges_college_sport.cfm?sid=1&collegeid=1667&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1768&slid=3&category=Schedule	Jackson College	colleges_college_sport.cfm?sid=1&collegeid=1768&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1335&slid=3&category=Schedule	Johnson County Community College	colleges_college_sport.cfm?sid=1&collegeid=1335&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1575&slid=3&category=Schedule	Kaskaskia College	colleges_college_sport.cfm?sid=1&collegeid=1575&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1692&slid=3&category=Schedule	Kirtland Community College	colleges_college_sport.cfm?sid=1&collegeid=1692&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1402&slid=3&category=Schedule	Lansing Community College	colleges_college_sport.cfm?sid=1&collegeid=1402&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1578&slid=3&category=Schedule	Lincoln College	colleges_college_sport.cfm?sid=1&collegeid=1578&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=2239&slid=3&category=Schedule	Little Priest Tribal College	colleges_college_sport.cfm?sid=1&collegeid=2239&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1377&slid=3&category=Schedule	Louisburg College	colleges_college_sport.cfm?sid=1&collegeid=1377&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1403&slid=3&category=Schedule	Macomb Community College	colleges_college_sport.cfm?sid=1&collegeid=1403&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1303&slid=3&category=Schedule	Malcolm X College	colleges_college_sport.cfm?sid=1&collegeid=1303&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1693&slid=3&category=Schedule	Mercyhurst North East	colleges_college_sport.cfm?sid=1&collegeid=1693&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1563&slid=3&category=Schedule	Meridian Community College	colleges_college_sport.cfm?sid=1&collegeid=1563&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1246&slid=3&category=Schedule	Mesa Community College	colleges_college_sport.cfm?sid=1&collegeid=1246&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1232&slid=3&category=Schedule	Monroe College	colleges_college_sport.cfm?sid=1&collegeid=1232&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1298&slid=3&category=Schedule	Moraine Valley Community College	colleges_college_sport.cfm?sid=1&collegeid=1298&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1299&slid=3&category=Schedule	Morton College	colleges_college_sport.cfm?sid=1&collegeid=1299&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1391&slid=3&category=Schedule	Mott Community College	colleges_college_sport.cfm?sid=1&collegeid=1391&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1404&slid=3&category=Schedule	Muskegon Community College	colleges_college_sport.cfm?sid=1&collegeid=1404&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1338&slid=3&category=Schedule	Neosho County Community College	colleges_college_sport.cfm?sid=1&collegeid=1338&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1718&slid=3&category=Schedule	NonMember School	colleges_college_sport.cfm?sid=1&collegeid=1718&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=2218&slid=3&category=Schedule	North Georgia Technical College	colleges_college_sport.cfm?sid=1&collegeid=2218&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1387&slid=3&category=Schedule	North Iowa Area Community College	colleges_college_sport.cfm?sid=1&collegeid=1387&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=2196&slid=3&category=Schedule	Northwest Kansas Technical College	colleges_college_sport.cfm?sid=1&collegeid=2196&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1670&slid=3&category=Schedule	Oakland Community College	colleges_college_sport.cfm?sid=1&collegeid=1670&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1300&slid=3&category=Schedule	Oakton Community College	colleges_college_sport.cfm?sid=1&collegeid=1300&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1314&slid=3&category=Schedule	Odessa College	colleges_college_sport.cfm?sid=1&collegeid=1314&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1210&slid=3&category=Schedule	Paradise Valley Community College	colleges_college_sport.cfm?sid=1&collegeid=1210&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1248&slid=3&category=Schedule	Pima Community College	colleges_college_sport.cfm?sid=1&collegeid=1248&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1664&slid=3&category=Schedule	Prairie State College	colleges_college_sport.cfm?sid=1&collegeid=1664&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1339&slid=3&category=Schedule	Pratt Community College	colleges_college_sport.cfm?sid=1&collegeid=1339&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1315&slid=3&category=Schedule	Ranger College	colleges_college_sport.cfm?sid=1&collegeid=1315&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1582&slid=3&category=Schedule	Rend Lake College	colleges_college_sport.cfm?sid=1&collegeid=1582&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=2231&slid=3&category=Schedule	Richard Bland College	colleges_college_sport.cfm?sid=1&collegeid=2231&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1220&slid=3&category=Schedule	Sauk Valley Community College	colleges_college_sport.cfm?sid=1&collegeid=1220&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1689&slid=3&category=Schedule	Scott Community College	colleges_college_sport.cfm?sid=1&collegeid=1689&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1482&slid=3&category=Schedule	South Georgia State College	colleges_college_sport.cfm?sid=1&collegeid=1482&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1316&slid=3&category=Schedule	South Plains College	colleges_college_sport.cfm?sid=1&collegeid=1316&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1388&slid=3&category=Schedule	Southwestern Community College	colleges_college_sport.cfm?sid=1&collegeid=1388&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1378&slid=3&category=Schedule	Spartanburg Methodist College	colleges_college_sport.cfm?sid=1&collegeid=1378&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1584&slid=3&category=Schedule	Spoon River College	colleges_college_sport.cfm?sid=1&collegeid=1584&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1680&slid=3&category=Schedule	United Tribes Technical College	colleges_college_sport.cfm?sid=1&collegeid=1680&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1408&slid=3&category=Schedule	Vincennes University	colleges_college_sport.cfm?sid=1&collegeid=1408&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1886&slid=3&category=Schedule	Wake Technical Community College	colleges_college_sport.cfm?sid=1&collegeid=1886&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1224&slid=3&category=Schedule	Waubonsee Community College	colleges_college_sport.cfm?sid=1&collegeid=1224&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1206&slid=3&category=Schedule	Wayne County Community College District	colleges_college_sport.cfm?sid=1&collegeid=1206&slid=3&category=Schedule
2012	1	3	m	1	colleges_college_sport.cfm?sid=1&collegeid=1734&slid=3&category=Schedule	Western Texas College	colleges_college_sport.cfm?sid=1&collegeid=1734&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1491&slid=3&category=Schedule	Bergen Community College	colleges_college_sport.cfm?sid=3&collegeid=1491&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1492&slid=3&category=Schedule	Brookdale Community College	colleges_college_sport.cfm?sid=3&collegeid=1492&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1494&slid=3&category=Schedule	Camden County College	colleges_college_sport.cfm?sid=3&collegeid=1494&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1513&slid=3&category=Schedule	CC of Allegheny County-Boyce	colleges_college_sport.cfm?sid=3&collegeid=1513&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1643&slid=3&category=Schedule	CC of Allegheny County-North	colleges_college_sport.cfm?sid=3&collegeid=1643&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=2235&slid=3&category=Schedule	Community College of Philadelphia	colleges_college_sport.cfm?sid=3&collegeid=2235&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1525&slid=3&category=Schedule	Community College of Rhode Island	colleges_college_sport.cfm?sid=3&collegeid=1525&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1690&slid=3&category=Schedule	Cumberland County College	colleges_college_sport.cfm?sid=3&collegeid=1690&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1640&slid=3&category=Schedule	Darton State College	colleges_college_sport.cfm?sid=3&collegeid=1640&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1450&slid=3&category=Schedule	Dutchess Community College	colleges_college_sport.cfm?sid=3&collegeid=1450&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1451&slid=3&category=Schedule	Fashion Institute of Technology	colleges_college_sport.cfm?sid=3&collegeid=1451&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1677&slid=3&category=Schedule	Finger Lakes Community College	colleges_college_sport.cfm?sid=3&collegeid=1677&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1234&slid=3&category=Schedule	Georgia Military College	colleges_college_sport.cfm?sid=3&collegeid=1234&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1225&slid=3&category=Schedule	Harper College	colleges_college_sport.cfm?sid=3&collegeid=1225&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=2227&slid=3&category=Schedule	Harrisburg Area Community College	colleges_college_sport.cfm?sid=3&collegeid=2227&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1274&slid=3&category=Schedule	Herkimer County Community College	colleges_college_sport.cfm?sid=3&collegeid=1274&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1527&slid=3&category=Schedule	Holyoke Community College	colleges_college_sport.cfm?sid=3&collegeid=1527&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1233&slid=3&category=Schedule	Howard Community College	colleges_college_sport.cfm?sid=3&collegeid=1233&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1275&slid=3&category=Schedule	Hudson Valley Community College	colleges_college_sport.cfm?sid=3&collegeid=1275&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1296&slid=3&category=Schedule	Joliet Junior College	colleges_college_sport.cfm?sid=3&collegeid=1296&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1452&slid=3&category=Schedule	Kingsborough Community College	colleges_college_sport.cfm?sid=3&collegeid=1452&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1400&slid=3&category=Schedule	Lake Michigan College	colleges_college_sport.cfm?sid=3&collegeid=1400&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1761&slid=3&category=Schedule	Lorain County Community College	colleges_college_sport.cfm?sid=3&collegeid=1761&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1694&slid=3&category=Schedule	Luzerne County Community College	colleges_college_sport.cfm?sid=3&collegeid=1694&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1501&slid=3&category=Schedule	Middlesex County College	colleges_college_sport.cfm?sid=3&collegeid=1501&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1279&slid=3&category=Schedule	Mohawk Valley Community College	colleges_college_sport.cfm?sid=3&collegeid=1279&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1453&slid=3&category=Schedule	Nassau Community College	colleges_college_sport.cfm?sid=3&collegeid=1453&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=2034&slid=3&category=Schedule	Northampton Community College	colleges_college_sport.cfm?sid=3&collegeid=2034&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1502&slid=3&category=Schedule	Ocean County College	colleges_college_sport.cfm?sid=3&collegeid=1502&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1282&slid=3&category=Schedule	Onondaga Community College	colleges_college_sport.cfm?sid=3&collegeid=1282&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1884&slid=3&category=Schedule	Patrick Henry Community College	colleges_college_sport.cfm?sid=3&collegeid=1884&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1523&slid=3&category=Schedule	Potomac State College of WVU	colleges_college_sport.cfm?sid=3&collegeid=1523&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1455&slid=3&category=Schedule	Queensborough Community College	colleges_college_sport.cfm?sid=3&collegeid=1455&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1504&slid=3&category=Schedule	Raritan Valley Community College	colleges_college_sport.cfm?sid=3&collegeid=1504&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1497&slid=3&category=Schedule	Rowan College at Gloucester County	colleges_college_sport.cfm?sid=3&collegeid=1497&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1406&slid=3&category=Schedule	Schoolcraft College	colleges_college_sport.cfm?sid=3&collegeid=1406&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1534&slid=3&category=Schedule	Springfield Technical Community College	colleges_college_sport.cfm?sid=3&collegeid=1534&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1457&slid=3&category=Schedule	Suffolk County Community College	colleges_college_sport.cfm?sid=3&collegeid=1457&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1459&slid=3&category=Schedule	Sullivan County Community College	colleges_college_sport.cfm?sid=3&collegeid=1459&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1268&slid=3&category=Schedule	SUNY Broome Community College	colleges_college_sport.cfm?sid=3&collegeid=1268&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1286&slid=3&category=Schedule	SUNY Delhi	colleges_college_sport.cfm?sid=3&collegeid=1286&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1610&slid=3&category=Schedule	Thaddeus Stevens College of Technology	colleges_college_sport.cfm?sid=3&collegeid=1610&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1505&slid=3&category=Schedule	Union County College	colleges_college_sport.cfm?sid=3&collegeid=1505&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=2237&slid=3&category=Schedule	Valley Forge Military College	colleges_college_sport.cfm?sid=3&collegeid=2237&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1685&slid=3&category=Schedule	Wentworth Military Academy	colleges_college_sport.cfm?sid=3&collegeid=1685&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1634&slid=3&category=Schedule	Westmoreland County Community College	colleges_college_sport.cfm?sid=3&collegeid=1634&slid=3&category=Schedule
2012	3	3	m	3	colleges_college_sport.cfm?sid=3&collegeid=1654&slid=3&category=Schedule	Williamson Free School of Mechanical Trades	colleges_college_sport.cfm?sid=3&collegeid=1654&slid=3&category=Schedule
