year	season_id	sport_id	gender_id	division_id	school_id	school_name	school_url
2013	4	3	m	1	EnterpriseStateCommunityCollege	Enterprise State Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/EnterpriseStateCommunityCollege
2013	4	3	m	1	FaulknerStateCommunityCollege	Faulkner State Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/FaulknerStateCommunityCollege
2013	4	3	m	1	FloridaStateCollegeatJacksonville	Florida State College at Jacksonville	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/FloridaStateCollegeatJacksonville
2013	4	3	m	1	FrankPhillipsCollege	Frank Phillips College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/FrankPhillipsCollege
2013	4	3	m	1	GadsdenStateCommunityCollege	Gadsden State Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/GadsdenStateCommunityCollege
2013	4	3	m	1	GardenCityCommunityCollege	Garden City Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/GardenCityCommunityCollege
2013	4	3	m	1	GeorgiaHighlandsCollege	Georgia Highlands College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/GeorgiaHighlandsCollege
2013	4	3	m	1	GeorgiaPerimeterCollege	Georgia Perimeter College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/GeorgiaPerimeterCollege
2013	4	3	m	1	GilletteCollege	Gillette College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/GilletteCollege
2013	4	3	m	1	GlobeInstituteofTechnology	Globe Institute of Technology	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/GlobeInstituteofTechnology
2013	4	3	m	1	GordonStateCollege	Gordon State College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/GordonStateCollege
2013	4	3	m	1	GulfCoastStateCollege	Gulf Coast State College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/GulfCoastStateCollege
2013	4	3	m	1	HagerstownCommunityCollege	Hagerstown Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HagerstownCommunityCollege
2013	4	3	m	1	HarcumCollege	Harcum College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HarcumCollege
2013	4	3	m	1	HarfordCommunityCollege	Harford Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HarfordCommunityCollege
2013	4	3	m	1	HarrySTrumanCollege	Harry S Truman College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HarrySTrumanCollege
2013	4	3	m	1	HighlandCommunityCollegeIllinois	Highland Community College - Illinois	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HighlandCommunityCollegeIllinois
2013	4	3	m	1	HillCollege	Hill College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HillCollege
2013	4	3	m	1	HillsboroughCommunityCollege	Hillsborough Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HillsboroughCommunityCollege
2013	4	3	m	1	HindsCommunityCollege	Hinds Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HindsCommunityCollege
2013	4	3	m	1	HolmesCommunityCollege	Holmes Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HolmesCommunityCollege
2013	4	3	m	1	HowardCollege	Howard College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HowardCollege
2013	4	3	m	1	HutchinsonCommunityCollege	Hutchinson Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/HutchinsonCommunityCollege
2013	4	3	m	1	IndependenceCommunityCollege	Independence Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/IndependenceCommunityCollege
2013	4	3	m	1	IndianHillsCommunityCollege	Indian Hills Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/IndianHillsCommunityCollege
2013	4	3	m	1	IndianRiverStateCollege	Indian River State College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/IndianRiverStateCollege
2013	4	3	m	1	IowaWesternCommunityCollege	Iowa Western Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/IowaWesternCommunityCollege
2013	4	3	m	1	ItawambaCommunityCollege	Itawamba Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/ItawambaCommunityCollege
2013	4	3	m	1	JacksonStateCommunityCollege	Jackson State Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/JacksonStateCommunityCollege
2013	4	3	m	1	JacksonvilleCollege	Jacksonville College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/JacksonvilleCollege
2013	4	3	m	1	JeffersonDavisCommunityCollege	Jefferson Davis Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/JeffersonDavisCommunityCollege
2013	4	3	m	1	JohnALoganCollege	John A. Logan College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/JohnALoganCollege
2013	4	3	m	1	JonesCountyJuniorCollege	Jones County Junior College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/JonesCountyJuniorCollege
2013	4	3	m	1	KankakeeCommunityCollege	Kankakee Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/KankakeeCommunityCollege
2013	4	3	m	1	KaskaskiaCollege	Kaskaskia College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/KaskaskiaCollege
2013	4	3	m	1	KennedyKingCollege	Kennedy-King College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/KennedyKingCollege
2013	4	3	m	1	KilgoreCollege	Kilgore College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/KilgoreCollege
2013	4	3	m	1	LakeLandCollege	Lake Land College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LakeLandCollege
2013	4	3	m	1	LakeRegionStateCollegeND	Lake Region State College - ND	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LakeRegionStateCollegeND
2013	4	3	m	1	LamarCommunityCollege	Lamar Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LamarCommunityCollege
2013	4	3	m	1	LamarStateCollegePortArthur	Lamar State College - Port Arthur	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LamarStateCollegePortArthur
2013	4	3	m	1	LaramieCountyCommunityCollege	Laramie County Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LaramieCountyCommunityCollege
2013	4	3	m	1	LawsonStateCommunityCollege	Lawson State Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LawsonStateCommunityCollege
2013	4	3	m	1	LeeCollege	Lee College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LeeCollege
2013	4	3	m	1	LewisampClarkCommunityCollege	Lewis & Clark Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LewisampClarkCommunityCollege
2013	4	3	m	1	LincolnTrailCollege	Lincoln Trail College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LincolnTrailCollege
2013	4	3	m	1	LittleBigHornCollege	Little Big Horn College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LittleBigHornCollege
2013	4	3	m	1	LurleenBWallaceCommunityCollege	Lurleen B. Wallace Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/LurleenBWallaceCommunityCollege
2013	4	3	m	1	teams	MacCormac College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/
2013	4	3	m	1	MalcolmXCollege	Malcolm X College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MalcolmXCollege
2013	4	3	m	1	MarionMilitaryInstitute	Marion Military Institute	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MarionMilitaryInstitute
2013	4	3	m	1	MarshalltownCommunityCollege	Marshalltown Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MarshalltownCommunityCollege
2013	4	3	m	1	McCookCommunityCollege	McCook Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/McCookCommunityCollege
2013	4	3	m	1	McLennanCommunityCollege	McLennan Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/McLennanCommunityCollege
2013	4	3	m	1	MeridianCommunityCollege	Meridian Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MeridianCommunityCollege
2013	4	3	m	1	MesaCommunityCollege	Mesa Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MesaCommunityCollege
2013	4	3	m	1	MiamiDadeCollege	Miami Dade College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MiamiDadeCollege
2013	4	3	m	1	MidlandCollege	Midland College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MidlandCollege
2013	4	3	m	1	MilesCommunityCollege	Miles Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MilesCommunityCollege
2013	4	3	m	1	MineralAreaCollege	Mineral Area College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MineralAreaCollege
2013	4	3	m	1	MississippiDeltaCommunityCollege	Mississippi Delta Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MississippiDeltaCommunityCollege
2013	4	3	m	1	MississippiGulfCoastCommunityCollege	Mississippi Gulf Coast Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MississippiGulfCoastCommunityCollege
2013	4	3	m	1	MissouriStateUniversityWestPlains	Missouri State University - West Plains	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MissouriStateUniversityWestPlains
2013	4	3	m	1	MoberlyAreaCommunityCollege	Moberly Area Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MoberlyAreaCommunityCollege
2013	4	3	m	1	MonroeCollege	Monroe College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MonroeCollege
2013	4	3	m	1	MotlowStateCommunityCollege	Motlow State Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MotlowStateCommunityCollege
2013	4	3	m	1	MurrayStateCollege	Murray State College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/MurrayStateCollege
2013	4	3	m	1	NavarroCollege	Navarro College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NavarroCollege
2013	4	3	m	1	NeoshoCountyCommunityCollege	Neosho County Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NeoshoCountyCommunityCollege
2013	4	3	m	1	NewMexicoJuniorCollege	New Mexico Junior College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NewMexicoJuniorCollege
2013	4	3	m	1	NewMexicoMilitaryInstitute	New Mexico Military Institute	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NewMexicoMilitaryInstitute
2013	4	3	m	1	NonMemberSchool	NonMember School	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NonMemberSchool
2013	4	3	m	1	NorthDakotaStateCollegeofScience	North Dakota State College of Science	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NorthDakotaStateCollegeofScience
2013	4	3	m	1	NorthIdahoCollege	North Idaho College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NorthIdahoCollege
2013	4	3	m	1	NorthPlatteCommunityCollege	North Platte Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NorthPlatteCommunityCollege
2013	4	3	m	1	NortheastCommunityCollege	Northeast Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NortheastCommunityCollege
2013	4	3	m	1	NortheastMississippiCommunityCollege	Northeast Mississippi Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NortheastMississippiCommunityCollege
2013	4	3	m	1	NortheasternJuniorCollege	Northeastern Junior College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NortheasternJuniorCollege
2013	4	3	m	1	NortheasternOklahomaAampMCollege	Northeastern Oklahoma A&M College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NortheasternOklahomaAampMCollege
2013	4	3	m	1	NorthernOklahomaCollegeEnid	Northern Oklahoma College-Enid	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NorthernOklahomaCollegeEnid
2013	4	3	m	1	NorthernOklahomaCollegeTonkawa	Northern Oklahoma College-Tonkawa	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NorthernOklahomaCollegeTonkawa
2013	4	3	m	1	NorthwestCollege	Northwest College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NorthwestCollege
2013	4	3	m	1	NorthwestFloridaStateCollege	Northwest Florida State College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NorthwestFloridaStateCollege
2013	4	3	m	1	NorthwestKansasTechnicalCollege	Northwest Kansas Technical College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NorthwestKansasTechnicalCollege
2013	4	3	m	1	NorthwestMississippiCommunityCollege	Northwest Mississippi Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/NorthwestMississippiCommunityCollege
2013	4	3	m	1	OdessaCollege	Odessa College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/OdessaCollege
2013	4	3	m	1	OlneyCentralCollege	Olney Central College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/OlneyCentralCollege
2013	4	3	m	1	OteroJuniorCollege	Otero Junior College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/OteroJuniorCollege
2013	4	3	m	1	PalmBeachStateCollege	Palm Beach State College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/PalmBeachStateCollege
2013	4	3	m	1	PanolaCollege	Panola College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/PanolaCollege
2013	4	3	m	1	ParisJuniorCollege	Paris Junior College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/ParisJuniorCollege
2013	4	3	m	1	PearlRiverCommunityCollege	Pearl River Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/PearlRiverCommunityCollege
2013	4	3	m	1	PensacolaStateCollege	Pensacola State College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/PensacolaStateCollege
2013	4	3	m	1	PolkStateCollege	Polk State College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/PolkStateCollege
2013	4	3	m	1	PrattCommunityCollege	Pratt Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/PrattCommunityCollege
2013	4	3	m	1	RangerCollege	Ranger College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/RangerCollege
2013	4	3	m	1	RedlandsCommunityCollege	Redlands Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/RedlandsCommunityCollege
2013	4	3	m	1	RichardJDaleyCollege	Richard J. Daley College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/RichardJDaleyCollege
2013	4	3	m	1	RoaneStateCommunityCollege	Roane State Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/RoaneStateCommunityCollege
2013	4	3	m	1	SaltLakeCommunityCollege	Salt Lake Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SaltLakeCommunityCollege
2013	4	3	m	1	SanJacintoCollegeCentral	San Jacinto College-Central	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SanJacintoCollegeCentral
2013	4	3	m	1	SantaFeCollege	Santa Fe College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SantaFeCollege
2013	4	3	m	1	SaukValleyCommunityCollege	Sauk Valley Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SaukValleyCommunityCollege
2013	4	3	m	1	SeminoleStateCollege	Seminole State College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SeminoleStateCollege
2013	4	3	m	1	SewardCountyCommunityCollege	Seward County Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SewardCountyCommunityCollege
2013	4	3	m	1	ShawneeCommunityCollege	Shawnee Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/ShawneeCommunityCollege
2013	4	3	m	1	SheltonStateCommunityCollege	Shelton State Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SheltonStateCommunityCollege
2013	4	3	m	1	SheridanCollege	Sheridan College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SheridanCollege
2013	4	3	m	1	SneadStateCommunityCollege	Snead State Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SneadStateCommunityCollege
2013	4	3	m	1	SnowCollege	Snow College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SnowCollege
2013	4	3	m	1	SouthGeorgiaStateCollege	South Georgia State College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SouthGeorgiaStateCollege
2013	4	3	m	1	SouthGeorgiaTechnicalCollege	South Georgia Technical College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SouthGeorgiaTechnicalCollege
2013	4	3	m	1	SouthPlainsCollege	South Plains College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SouthPlainsCollege
2013	4	3	m	1	SoutheasternCommunityCollege	Southeastern Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SoutheasternCommunityCollege
2013	4	3	m	1	SoutheasternIllinoisCollege	Southeastern Illinois College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SoutheasternIllinoisCollege
2013	4	3	m	1	SouthernUnionStateCommunityCollege	Southern Union State Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SouthernUnionStateCommunityCollege
2013	4	3	m	1	SouthernUniversityShreveport	Southern University-Shreveport	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SouthernUniversityShreveport
2013	4	3	m	1	SouthwestMississippiCommunityCollege	Southwest Mississippi Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SouthwestMississippiCommunityCollege
2013	4	3	m	1	SouthwestTennesseeCommunityCollege	Southwest Tennessee Community College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SouthwestTennesseeCommunityCollege
2013	4	3	m	1	SouthwesternChristianCollege	Southwestern Christian College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SouthwesternChristianCollege
2013	4	3	m	1	SouthwesternIllinoisCollege	Southwestern Illinois College	http://stats.njcaa.org/sports/mbkb/2014-15/div1/teams/SouthwesternIllinoisCollege
