team_name,team_id,parsed_team_id,opponent_id,comp_id,conf_game,year,game_date,opponent_name,location,score,outcome,webcast_url
College of Idaho,1612,1612,1819,72729,false,2009,2/13/2009,Corban College,N,16-18,L,""
College of Idaho,1612,1612,1846,74300,false,2009,2/14/2009,Patten University,N,5-8,L,""
College of Idaho,1612,1612,1653,72859,false,2009,2/15/2009,Concordia University OR,N,1-5,L,""
College of Idaho,1612,1612,1707,75857,false,2009,2/16/2009,Lewis-Clark State College,A,2-13,L,""
College of Idaho,1612,1612,1819,72728,true,2009,2/20/2009,Corban College,A,8-6,W,""
College of Idaho,1612,1612,1819,72727,true,2009,2/20/2009,Corban College,A,3-2,W,""
College of Idaho,1612,1612,1819,72726,true,2009,2/21/2009,Corban College,A,9-6,W,""
College of Idaho,1612,1612,1819,72725,true,2009,2/21/2009,Corban College,A,14-2,W,""
College of Idaho,1612,1612,1833,82366,true,2009,2/27/2009,Simpson University,A,12-4,W,""
College of Idaho,1612,1612,1833,83322,true,2009,2/28/2009,Simpson University,A,7-0,W,""
College of Idaho,1612,1612,1833,82364,true,2009,2/28/2009,Simpson University,A,13-3,W,""
College of Idaho,1612,1612,1653,83321,true,2009,3/7/2009,Concordia University OR,H,2-3,L,""
College of Idaho,1612,1612,1653,83320,true,2009,3/7/2009,Concordia University OR,H,4-3,W,""
College of Idaho,1612,1612,1653,83319,true,2009,3/8/2009,Concordia University OR,H,13-6,W,""
College of Idaho,1612,1612,1653,83318,true,2009,3/8/2009,Concordia University OR,H,10-0,W,""
College of Idaho,1612,1612,1707,83323,false,2009,3/14/2009,Lewis-Clark State College,H,7-11,L,""
College of Idaho,1612,1612,1707,86115,false,2009,3/14/2009,Lewis-Clark State College,H,3-2,W,""
College of Idaho,1612,1612,1707,86249,false,2009,3/15/2009,Lewis-Clark State College,H,2-5,L,""
College of Idaho,1612,1612,1799,85751,true,2009,3/21/2009,Univ British Columbia,H,3-8,L,""
College of Idaho,1612,1612,1799,73328,true,2009,3/21/2009,Univ British Columbia,H,4-2,W,""
College of Idaho,1612,1612,1799,73327,true,2009,3/22/2009,Univ British Columbia,H,4-2,W,""
College of Idaho,1612,1612,1799,73326,true,2009,3/22/2009,Univ British Columbia,H,6-5,W,""
College of Idaho,1612,1612,1846,73325,true,2009,3/28/2009,Patten University,H,13-5,W,""
College of Idaho,1612,1612,1846,73324,true,2009,3/28/2009,Patten University,H,5-2,W,""
College of Idaho,1612,1612,1846,73323,true,2009,3/29/2009,Patten University,H,14-3,W,""
College of Idaho,1612,1612,1846,73322,true,2009,3/29/2009,Patten University,H,9-1,W,""
College of Idaho,1612,1612,,73330,false,2009,3/31/2009,Central Washington,A,27-7,W,""
College of Idaho,1612,1612,,73331,false,2009,3/31/2009,Central Washington,A,13-2,W,""
College of Idaho,1612,1612,1653,72832,true,2009,4/4/2009,Concordia University OR,A,6-1,W,""
College of Idaho,1612,1612,1653,72833,true,2009,4/4/2009,Concordia University OR,A,3-4,L,""
College of Idaho,1612,1612,1653,72830,true,2009,4/5/2009,Concordia University OR,A,7-3,W,""
College of Idaho,1612,1612,1653,72831,true,2009,4/5/2009,Concordia University OR,A,2-3,L,""
College of Idaho,1612,1612,,73321,false,2009,4/7/2009,Central Washington,H,6-0,W,""
College of Idaho,1612,1612,,73320,false,2009,4/7/2009,Central Washington,H,10-7,W,""
College of Idaho,1612,1612,1799,90579,true,2009,4/11/2009,Univ British Columbia,A,3-4,L,""
College of Idaho,1612,1612,1799,90578,true,2009,4/11/2009,Univ British Columbia,A,2-3,L,""
College of Idaho,1612,1612,1799,90623,true,2009,4/13/2009,Univ British Columbia,A,11-6,W,""
College of Idaho,1612,1612,1799,90622,true,2009,4/13/2009,Univ British Columbia,A,2-4,L,""
College of Idaho,1612,1612,1707,73315,false,2009,4/16/2009,Lewis-Clark State College,H,3-20,L,""
College of Idaho,1612,1612,1707,73314,false,2009,4/17/2009,Lewis-Clark State College,H,5-13,L,""
College of Idaho,1612,1612,1707,73313,false,2009,4/18/2009,Lewis-Clark State College,A,7-16,L,""
College of Idaho,1612,1612,1707,73312,false,2009,4/19/2009,Lewis-Clark State College,A,5-6,L,""
College of Idaho,1612,1612,1819,72689,true,2009,4/24/2009,Corban College,H,7-3,W,""
College of Idaho,1612,1612,1819,72688,true,2009,4/24/2009,Corban College,H,6-3,W,""
College of Idaho,1612,1612,1819,72687,true,2009,4/25/2009,Corban College,H,2-7,L,""
College of Idaho,1612,1612,1819,72686,true,2009,4/25/2009,Corban College,H,4-3,W,""
College of Idaho,1612,1612,1855,92937,false,2009,5/4/2009,Cal St Univ-San Marcos,N,8-9,L,""
College of Idaho,1612,1612,1799,92970,false,2009,5/5/2009,Univ British Columbia,A,3-4,L,""
Alice Lloyd (Ky.),1613,1613,1756,93403,false,2009,3/5/2009,Pikeville College,A,14-2,W,""
Alice Lloyd (Ky.),1613,1613,,82766,false,2009,3/6/2009,Free Will Baptist College,A,19-0,W,""
Alice Lloyd (Ky.),1613,1613,,82765,false,2009,3/6/2009,Free Will Baptist College,A,7-2,W,""
Alice Lloyd (Ky.),1613,1613,,82764,false,2009,3/7/2009,Free Will Baptist College,A,15-4,W,""
Alice Lloyd (Ky.),1613,1613,,82763,false,2009,3/7/2009,Free Will Baptist College,A,14-1,W,""
