team_name,team_id,parsed_team_id,opponent_id,comp_id,conf_game,year,game_date,opponent_name,location,score,outcome,webcast_url
College of Idaho,1612,1612,1817,141494,false,2012,2/2/2012,Wayland Baptist (Texas),N,7-2,W,""
College of Idaho,1612,1612,1757,142160,false,2012,2/3/2012,Point Loma Nazarene (Calif.),N,8-9,L,""
College of Idaho,1612,1612,1834,142159,false,2012,2/3/2012,Fresno Pacific (Calif.),N,11-3,W,""
College of Idaho,1612,1612,1707,142158,false,2012,2/4/2012,Lewis-Clark State (Idaho),N,4-8,L,""
College of Idaho,1612,1612,,142157,false,2012,2/11/2012,Whitman,H,16-3,W,""
College of Idaho,1612,1612,,142156,false,2012,2/11/2012,Whitman,H,9-0,W,""
College of Idaho,1612,1612,,142155,false,2012,2/12/2012,Whitman,H,8-0,W,""
College of Idaho,1612,1612,,142154,false,2012,2/12/2012,Whitman,H,6-2,W,""
College of Idaho,1612,1612,,142151,false,2012,2/19/2012,Willamette,H,6-5,W,""
College of Idaho,1612,1612,,142150,false,2012,2/19/2012,Willamette,H,5-1,W,""
College of Idaho,1612,1612,,142153,false,2012,2/20/2012,Willamette,H,18-1,W,""
College of Idaho,1612,1612,,142152,false,2012,2/20/2012,Willamette,H,7-4,W,""
College of Idaho,1612,1612,1661,142149,false,2012,2/24/2012,Dickinson State (N.D.),H,10-1,W,""
College of Idaho,1612,1612,1661,151895,false,2012,2/24/2012,Dickinson State (N.D.),H,1-4,L,""
College of Idaho,1612,1612,1661,142147,false,2012,2/25/2012,Dickinson State (N.D.),H,3-5,L,""
College of Idaho,1612,1612,1661,152645,false,2012,2/26/2012,Dickinson State (N.D.),H,10-3,W,""
College of Idaho,1612,1612,,142145,false,2012,2/28/2012,Northwest Nazarene,A,5-1,W,""
College of Idaho,1612,1612,1833,142189,true,2012,3/4/2012,Simpson (Calif.),H,6-4,W,""
College of Idaho,1612,1612,1833,142188,true,2012,3/4/2012,Simpson (Calif.),H,12-4,W,""
College of Idaho,1612,1612,1833,152394,true,2012,3/5/2012,Simpson (Calif.),H,9-1,W,""
College of Idaho,1612,1612,1833,152324,true,2012,3/5/2012,Simpson (Calif.),H,4-9,L,""
College of Idaho,1612,1612,,142187,false,2012,3/6/2012,Northwest Nazarene,H,4-5,L,""
College of Idaho,1612,1612,,142186,false,2012,3/13/2012,Northwest Nazarene,A,13-11,W,""
College of Idaho,1612,1612,1707,142185,true,2012,3/16/2012,Lewis-Clark State (Idaho),A,10-9,W,""
College of Idaho,1612,1612,1707,142184,true,2012,3/17/2012,Lewis-Clark State (Idaho),A,0-4,L,""
College of Idaho,1612,1612,1707,142183,true,2012,3/17/2012,Lewis-Clark State (Idaho),A,1-7,L,""
College of Idaho,1612,1612,1707,142182,true,2012,3/18/2012,Lewis-Clark State (Idaho),A,9-6,W,""
College of Idaho,1612,1612,1799,142181,true,2012,3/23/2012,British Columbia,H,5-4,W,""
College of Idaho,1612,1612,1799,142180,true,2012,3/24/2012,British Columbia,H,7-3,W,""
College of Idaho,1612,1612,1799,142179,true,2012,3/24/2012,British Columbia,H,7-6,W,""
College of Idaho,1612,1612,1799,142178,true,2012,3/25/2012,British Columbia,H,5-13,L,""
College of Idaho,1612,1612,,155598,false,2012,3/27/2012,Northwest Nazarene,H,11-4,W,""
College of Idaho,1612,1612,1653,142176,true,2012,3/31/2012,Concordia (Ore.),A,11-1,W,""
College of Idaho,1612,1612,1653,142175,true,2012,3/31/2012,Concordia (Ore.),A,1-7,L,""
College of Idaho,1612,1612,1653,142174,true,2012,4/1/2012,Concordia (Ore.),A,0-10,L,""
College of Idaho,1612,1612,1653,142173,true,2012,4/1/2012,Concordia (Ore.),A,8-4,W,""
College of Idaho,1612,1612,1751,142168,true,2012,4/7/2012,Oregon Tech,H,7-3,W,""
College of Idaho,1612,1612,1751,142167,true,2012,4/7/2012,Oregon Tech,H,18-10,W,""
College of Idaho,1612,1612,1751,142166,true,2012,4/8/2012,Oregon Tech,H,6-0,W,""
College of Idaho,1612,1612,1751,142165,true,2012,4/8/2012,Oregon Tech,H,17-3,W,""
College of Idaho,1612,1612,1846,146498,true,2012,4/14/2012,Patten (Calif.),A,2-3,L,""
College of Idaho,1612,1612,1846,142172,true,2012,4/14/2012,Patten (Calif.),A,11-7,W,""
College of Idaho,1612,1612,1846,142171,true,2012,4/15/2012,Patten (Calif.),A,9-0,W,""
College of Idaho,1612,1612,1846,142169,true,2012,4/15/2012,Patten (Calif.),A,5-1,W,""
College of Idaho,1612,1612,9101,142164,true,2012,4/21/2012,Menlo (Calif.),H,5-4,W,""
College of Idaho,1612,1612,9101,142163,true,2012,4/21/2012,Menlo (Calif.),H,14-4,W,""
College of Idaho,1612,1612,9101,142162,true,2012,4/22/2012,Menlo (Calif.),H,6-3,W,""
College of Idaho,1612,1612,9101,142161,true,2012,4/22/2012,Menlo (Calif.),H,4-6,L,""
College of Idaho,1612,1612,1819,140772,true,2012,4/27/2012,Corban (Ore.),A,7-12,L,""
College of Idaho,1612,1612,1819,140771,true,2012,4/27/2012,Corban (Ore.),A,13-4,W,""
