game_date,home_name,home_url,home_id,away_name,away_url,away_id,game_score,boxscore_url,association_id,sport_id,season_id,conference_id,game_id,webcast_js,tournament_js,gamebook_js
"Friday February 09, 2007",Bryan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1636,1636,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1803,1803,9-12,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2007&conference=NAIMBA1_AMEC&compID=33498,10,MBA,NAIMBA_2007,NAIMBA1_AMEC,33498,,,
"Saturday February 10, 2007",Bryan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1636,1636,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1803,1803,11-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2007&conference=NAIMBA1_AMEC&compID=32471,10,MBA,NAIMBA_2007,NAIMBA1_AMEC,32471,,,
"Saturday February 10, 2007",Bryan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1636,1636,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1803,1803,9-8,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2007&conference=NAIMBA1_AMEC&compID=32472,10,MBA,NAIMBA_2007,NAIMBA1_AMEC,32472,,,
"Monday February 12, 2007",Lee University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1706,1706,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1803,1803,10-0,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2007&conference=NAIMBA1_AMEC&compID=31796,10,MBA,NAIMBA_2007,NAIMBA1_AMEC,31796,,,
"Monday February 12, 2007",Lee University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1706,1706,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1803,1803,6-3,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2007&conference=NAIMBA1_AMEC&compID=38891,10,MBA,NAIMBA_2007,NAIMBA1_AMEC,38891,,,
"Saturday February 17, 2007",Pikeville College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1756,1756,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1803,1803,7-7,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2007&conference=NAIMBA1_AMEC&compID=38886,10,MBA,NAIMBA_2007,NAIMBA1_AMEC,38886,,,
"Monday February 19, 2007",Pikeville College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1756,1756,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1803,1803,8-5,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2007&conference=NAIMBA1_AMEC&compID=38887,10,MBA,NAIMBA_2007,NAIMBA1_AMEC,38887,,,
"Monday February 19, 2007",Pikeville College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1756,1756,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1803,1803,1-5,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2007&conference=NAIMBA1_AMEC&compID=38885,10,MBA,NAIMBA_2007,NAIMBA1_AMEC,38885,,,
"Thursday February 22, 2007",Lindsey Wilson College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1711,1711,Malone College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1716,1716,6-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2007&conference=NAIMBA1_AMEC&compID=35242,10,MBA,NAIMBA_2007,NAIMBA1_AMEC,35242,,,
"Thursday February 22, 2007",Campbellsville Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1641,1641,Malone College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2007&team=1716,1716,4-0,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2007&conference=NAIMBA1_AMEC&compID=34270,10,MBA,NAIMBA_2007,NAIMBA1_AMEC,34270,,,
