game_date,home_name,home_url,home_id,away_name,away_url,away_id,game_score,boxscore_url,association_id,sport_id,season_id,conference_id,game_id,webcast_js,tournament_js,gamebook_js
"Friday February 01, 2013",Lyon (Ark.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1713,1713,Oklahoma Wesleyan,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1749,1749,9-4,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2013&conference=NAIMBA1_AMWC&compID=168455,10,MBA,NAIMBA_2013,NAIMBA1_AMWC,168455,"javascript:ShowWebcastPopup('10','MBA','168455','NAIMBA_2013'); return false;",,"javascript:ShowGameBookPopup('MBA','168455','NAIMBA_2013'); return false;"
"Saturday February 02, 2013",Lyon (Ark.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1713,1713,Oklahoma Wesleyan,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1749,1749,3-5,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2013&conference=NAIMBA1_AMWC&compID=171052,10,MBA,NAIMBA_2013,NAIMBA1_AMWC,171052,,,"javascript:ShowGameBookPopup('MBA','171052','NAIMBA_2013'); return false;"
"Saturday February 02, 2013",Lyon (Ark.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1713,1713,Oklahoma Wesleyan,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1749,1749,0-7,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2013&conference=NAIMBA1_AMWC&compID=168454,10,MBA,NAIMBA_2013,NAIMBA1_AMWC,168454,"javascript:ShowWebcastPopup('10','MBA','168454','NAIMBA_2013'); return false;",,"javascript:ShowGameBookPopup('MBA','168454','NAIMBA_2013'); return false;"
"Tuesday February 05, 2013",Williams Baptist (Ark.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1825,1825,Evangel (Mo.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1668,1668,1-2,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2013&conference=NAIMBA1_AMWC&compID=166618,10,MBA,NAIMBA_2013,NAIMBA1_AMWC,166618,"javascript:ShowWebcastPopup('10','MBA','166618','NAIMBA_2013'); return false;",,"javascript:ShowGameBookPopup('MBA','166618','NAIMBA_2013'); return false;"
"Tuesday February 05, 2013",Williams Baptist (Ark.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1825,1825,Evangel (Mo.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1668,1668,6-7,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2013&conference=NAIMBA1_AMWC&compID=166617,10,MBA,NAIMBA_2013,NAIMBA1_AMWC,166617,"javascript:ShowWebcastPopup('10','MBA','166617','NAIMBA_2013'); return false;",,"javascript:ShowGameBookPopup('MBA','166617','NAIMBA_2013'); return false;"
"Friday February 08, 2013",Lyon (Ark.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1713,1713,Hillsdale Baptist C.,,,8-3,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2013&conference=NAIMBA1_AMWC&compID=168452,10,MBA,NAIMBA_2013,NAIMBA1_AMWC,168452,"javascript:ShowWebcastPopup('10','MBA','168452','NAIMBA_2013'); return false;",,"javascript:ShowGameBookPopup('MBA','168452','NAIMBA_2013'); return false;"
"Friday February 08, 2013",Blue Mountain (Miss.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=17743,17743,Williams Baptist (Ark.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1825,1825,7-0,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2013&conference=NAIMBA1_AMWC&compID=171310,10,MBA,NAIMBA_2013,NAIMBA1_AMWC,171310,"javascript:ShowWebcastPopup('10','MBA','171310','NAIMBA_2013'); return false;",,
"Friday February 08, 2013",Blue Mountain (Miss.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=17743,17743,Williams Baptist (Ark.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1825,1825,2-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2013&conference=NAIMBA1_AMWC&compID=171309,10,MBA,NAIMBA_2013,NAIMBA1_AMWC,171309,,,
"Friday February 08, 2013",Belhaven (Miss.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1622,1622,Missouri Baptist,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1728,1728,3-6,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2013&conference=NAIMBA1_AMWC&compID=163963,10,MBA,NAIMBA_2013,NAIMBA1_AMWC,163963,,,
"Saturday February 09, 2013",Lyon (Ark.),/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2013&team=1713,1713,Hillsdale Baptist C.,,,11-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2013&conference=NAIMBA1_AMWC&compID=171696,10,MBA,NAIMBA_2013,NAIMBA1_AMWC,171696,,,"javascript:ShowGameBookPopup('MBA','171696','NAIMBA_2013'); return false;"
