game_date,home_name,home_url,home_id,away_name,away_url,away_id,game_score,boxscore_url,association_id,sport_id,season_id,conference_id,game_id,webcast_js,tournament_js,gamebook_js
"Friday February 08, 2008",Bryan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1636,1636,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1803,1803,7-8,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2008&conference=NAIMBA1_AMEC&compID=54227,10,MBA,NAIMBA_2008,NAIMBA1_AMEC,54227,"javascript:ShowWebcastPopup('10','MBA','54227','NAIMBA_2008'); return false;",,
"Saturday February 09, 2008",Bryan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1636,1636,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1803,1803,5-6,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2008&conference=NAIMBA1_AMEC&compID=54225,10,MBA,NAIMBA_2008,NAIMBA1_AMEC,54225,"javascript:ShowWebcastPopup('10','MBA','54225','NAIMBA_2008'); return false;",,
"Saturday February 09, 2008",Bryan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1636,1636,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1803,1803,7-9,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2008&conference=NAIMBA1_AMEC&compID=54226,10,MBA,NAIMBA_2008,NAIMBA1_AMEC,54226,"javascript:ShowWebcastPopup('10','MBA','54226','NAIMBA_2008'); return false;",,
"Friday February 15, 2008",Lee University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1706,1706,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1803,1803,11-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2008&conference=NAIMBA1_AMEC&compID=52835,10,MBA,NAIMBA_2008,NAIMBA1_AMEC,52835,"javascript:ShowWebcastPopup('10','MBA','52835','NAIMBA_2008'); return false;",,
"Saturday February 16, 2008",Lee University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1706,1706,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1803,1803,13-5,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2008&conference=NAIMBA1_AMEC&compID=52834,10,MBA,NAIMBA_2008,NAIMBA1_AMEC,52834,"javascript:ShowWebcastPopup('10','MBA','52834','NAIMBA_2008'); return false;",,
"Saturday February 16, 2008",Milligan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1726,1726,Urbana University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1808,1808,1-2,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2008&conference=NAIMBA1_AMEC&compID=64156,10,MBA,NAIMBA_2008,NAIMBA1_AMEC,64156,,,
"Saturday February 16, 2008",Lee University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1706,1706,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1803,1803,7-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2008&conference=NAIMBA1_AMEC&compID=52833,10,MBA,NAIMBA_2008,NAIMBA1_AMEC,52833,"javascript:ShowWebcastPopup('10','MBA','52833','NAIMBA_2008'); return false;",,
"Sunday February 17, 2008",Milligan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1726,1726,Urbana University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1808,1808,14-9,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2008&conference=NAIMBA1_AMEC&compID=59318,10,MBA,NAIMBA_2008,NAIMBA1_AMEC,59318,,,
"Monday February 18, 2008",Lee University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1706,1706,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1803,1803,8-3,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2008&conference=NAIMBA1_AMEC&compID=52832,10,MBA,NAIMBA_2008,NAIMBA1_AMEC,52832,"javascript:ShowWebcastPopup('10','MBA','52832','NAIMBA_2008'); return false;",,
"Monday February 18, 2008",Milligan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1726,1726,Urbana University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2008&team=1808,1808,14-10,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2008&conference=NAIMBA1_AMEC&compID=68897,10,MBA,NAIMBA_2008,NAIMBA1_AMEC,68897,,,
