team_name,team_id,parsed_team_id,opponent_id,comp_id,conf_game,year,game_date,opponent_name,location,score,outcome,webcast_url
College of Idaho,1612,1612,,6011,false,2005,2/8/2005,Northwest Nazarene,H,6-4,W,""
College of Idaho,1612,1612,1707,6010,false,2005,2/25/2005,Lewis-Clark State College,A,2-9,L,""
College of Idaho,1612,1612,1664,6009,false,2005,2/26/2005,Eastern Oregon Univ,N,16-9,W,""
College of Idaho,1612,1612,1799,6008,false,2005,2/26/2005,Univ British Columbia,N,2-5,L,""
College of Idaho,1612,1612,1751,6007,false,2005,2/27/2005,Oregon Institute of Tech,N,7-3,W,""
College of Idaho,1612,1612,,6401,false,2005,3/1/2005,Northwest Nazarene,A,10-8,W,""
College of Idaho,1612,1612,1751,6399,true,2005,3/5/2005,Oregon Institute of Tech,H,8-2,W,""
College of Idaho,1612,1612,1751,6400,true,2005,3/5/2005,Oregon Institute of Tech,H,8-1,W,""
College of Idaho,1612,1612,1751,6397,false,2005,3/6/2005,Oregon Institute of Tech,H,6-1,W,""
College of Idaho,1612,1612,1751,6398,true,2005,3/6/2005,Oregon Institute of Tech,H,4-0,W,""
College of Idaho,1612,1612,,6396,false,2005,3/8/2005,Utah,A,4-17,L,""
College of Idaho,1612,1612,,6395,false,2005,3/8/2005,Utah,A,3-9,L,""
College of Idaho,1612,1612,1664,6394,true,2005,3/12/2005,Eastern Oregon Univ,A,12-6,W,""
College of Idaho,1612,1612,1664,6393,true,2005,3/12/2005,Eastern Oregon Univ,A,2-3,L,""
College of Idaho,1612,1612,1664,6392,true,2005,3/13/2005,Eastern Oregon Univ,H,15-0,W,""
College of Idaho,1612,1612,1664,6391,true,2005,3/13/2005,Eastern Oregon Univ,H,15-7,W,""
College of Idaho,1612,1612,,6390,false,2005,3/15/2005,Northwest Nazarene,H,4-2,W,""
College of Idaho,1612,1612,1799,6389,false,2005,3/19/2005,Univ British Columbia,A,7-14,L,""
College of Idaho,1612,1612,1819,6388,true,2005,3/25/2005,Western Baptist College,H,7-4,W,""
College of Idaho,1612,1612,1819,6387,true,2005,3/26/2005,Western Baptist College,H,11-3,W,""
