conference_id,year,conference_name
NAIMBA1_AAC,2005,Appalachian Athletic Conference
NAIMBA1_CCC,2005,Cascade Collegiate Conference
NAIMBA1_MSC,2005,Mid-South Conference
NAIMBA1_SAC,2005,Sooner Athletic Conference
NAIMBA1_TSAC,2005,TranSouth Athletic Conference
