team_name,team_id,parsed_team_id,opponent_id,comp_id,conf_game,year,game_date,opponent_name,location,score,outcome,webcast_url
Alice Lloyd (Ky.),1613,1613,,187393,false,2014,3/11/2014,Ohio Christian University,H,5-2,W,""
Alice Lloyd (Ky.),1613,1613,1625,187392,true,2014,3/14/2014,Berea (Ky.),A,7-25,L,""
Alice Lloyd (Ky.),1613,1613,1625,187391,true,2014,3/14/2014,Berea (Ky.),A,8-16,L,""
Alice Lloyd (Ky.),1613,1613,1625,187390,true,2014,3/15/2014,Berea (Ky.),A,5-3,W,""
Alice Lloyd (Ky.),1613,1613,1625,187389,true,2014,3/15/2014,Berea (Ky.),A,6-17,L,""
Alice Lloyd (Ky.),1613,1613,,187388,false,2014,3/17/2014,Ohio Mid-Western,A,5-0,W,""
Alice Lloyd (Ky.),1613,1613,,187387,false,2014,3/17/2014,Ohio Mid-Western,A,9-2,W,""
Alice Lloyd (Ky.),1613,1613,,198205,false,2014,3/19/2014,New River Community Colle,H,3-5,L,""
Alice Lloyd (Ky.),1613,1613,,198204,false,2014,3/19/2014,New River Community Colle,H,9-1,W,""
Alice Lloyd (Ky.),1613,1613,1696,187384,true,2014,3/21/2014,IU Southeast (Ind.),H,3-14,L,""
Alice Lloyd (Ky.),1613,1613,1696,187383,true,2014,3/21/2014,IU Southeast (Ind.),H,3-2,W,""
Alice Lloyd (Ky.),1613,1613,1696,187382,true,2014,3/22/2014,IU Southeast (Ind.),H,3-15,L,""
Alice Lloyd (Ky.),1613,1613,1696,187381,true,2014,3/22/2014,IU Southeast (Ind.),H,2-11,L,""
Alice Lloyd (Ky.),1613,1613,1656,184386,false,2014,3/25/2014,Cumberlands (Ky.),A,7-13,L,""
Alice Lloyd (Ky.),1613,1613,,196779,false,2014,3/31/2014,Add New Team,A,10-4,W,""
Alice Lloyd (Ky.),1613,1613,1758,187373,true,2014,4/5/2014,Point Park (Pa.),A,0-17,L,""
Alice Lloyd (Ky.),1613,1613,1758,187374,true,2014,4/5/2014,Point Park (Pa.),A,3-6,L,""
Alice Lloyd (Ky.),1613,1613,1758,187376,true,2014,4/6/2014,Point Park (Pa.),A,0-6,L,""
Alice Lloyd (Ky.),1613,1613,1758,187375,true,2014,4/6/2014,Point Park (Pa.),A,4-13,L,""
Alice Lloyd (Ky.),1613,1613,,187372,false,2014,4/7/2014,Hiwassee College,H,2-9,L,""
Alice Lloyd (Ky.),1613,1613,,187371,false,2014,4/7/2014,Hiwassee College,H,0-2,L,""
Alice Lloyd (Ky.),1613,1613,1756,187370,false,2014,4/9/2014,Pikeville (Ky.),H,6-7,L,""
Alice Lloyd (Ky.),1613,1613,1633,187366,true,2014,4/12/2014,Brescia (Ky.),A,4-12,L,""
Alice Lloyd (Ky.),1613,1613,1633,197563,true,2014,4/12/2014,Brescia (Ky.),A,2-20,L,""
Alice Lloyd (Ky.),1613,1613,1633,187369,true,2014,4/13/2014,Brescia (Ky.),A,12-6,W,""
Alice Lloyd (Ky.),1613,1613,1633,187368,true,2014,4/13/2014,Brescia (Ky.),A,1-10,L,""
Alice Lloyd (Ky.),1613,1613,8291,197965,true,2014,4/17/2014,Asbury (Ky.),H,4-8,L,""
Alice Lloyd (Ky.),1613,1613,8291,197964,true,2014,4/17/2014,Asbury (Ky.),H,2-1,W,""
Alice Lloyd (Ky.),1613,1613,8291,197963,true,2014,4/18/2014,Asbury (Ky.),H,2-1,W,""
Alice Lloyd (Ky.),1613,1613,8291,197962,true,2014,4/18/2014,Asbury (Ky.),H,1-8,L,""
Alice Lloyd (Ky.),1613,1613,1696,198328,true,2014,4/23/2014,IU Southeast (Ind.),H,1-15,L,""
Alice Lloyd (Ky.),1613,1613,1625,198385,false,2014,4/24/2014,Berea (Ky.),A,9-6,W,""
Alice Lloyd (Ky.),1613,1613,8291,198622,false,2014,4/25/2014,Asbury (Ky.),N,8-7,W,""
Alice Lloyd (Ky.),1613,1613,1696,198669,true,2014,4/25/2014,IU Southeast (Ind.),H,8-9,L,""
Aquinas (Mich.),1615,1615,1768,187315,false,2014,3/9/2014,Saint Xavier (Ill.),N,5-4,W,""
Aquinas (Mich.),1615,1615,1768,187316,false,2014,3/9/2014,Saint Xavier (Ill.),N,8-6,W,""
Aquinas (Mich.),1615,1615,1792,191032,false,2014,3/10/2014,Trinity Christian (Ill.),N,1-19,L,""
Aquinas (Mich.),1615,1615,8289,186687,false,2014,3/10/2014,Clarke (Iowa),N,1-5,L,""
Aquinas (Mich.),1615,1615,1793,190601,false,2014,3/11/2014,Trinity International (Ill.),N,4-5,L,""
Aquinas (Mich.),1615,1615,1793,190602,false,2014,3/11/2014,Trinity International (Ill.),N,11-1,W,""
Aquinas (Mich.),1615,1615,1793,190600,false,2014,3/12/2014,Trinity International (Ill.),N,12-1,W,""
Aquinas (Mich.),1615,1615,1792,195516,false,2014,3/13/2014,Trinity Christian (Ill.),N,2-0,W,""
Aquinas (Mich.),1615,1615,1792,195515,false,2014,3/13/2014,Trinity Christian (Ill.),N,2-5,L,""
Aquinas (Mich.),1615,1615,1768,195013,false,2014,3/14/2014,Saint Xavier (Ill.),N,7-12,L,""
Aquinas (Mich.),1615,1615,1763,195162,false,2014,3/14/2014,St. Ambrose (Iowa),N,10-9,W,""
Aquinas (Mich.),1615,1615,1768,187310,false,2014,3/15/2014,Saint Xavier (Ill.),N,7-5,W,""
Aquinas (Mich.),1615,1615,1763,195161,false,2014,3/15/2014,St. Ambrose (Iowa),N,10-11,L,""
Aquinas (Mich.),1615,1615,18999,186845,true,2014,3/18/2014,Cornerstone (Mich.),A,2-7,L,""
Aquinas (Mich.),1615,1615,18999,186844,true,2014,3/18/2014,Cornerstone (Mich.),A,5-4,W,""
Aquinas (Mich.),1615,1615,1773,190463,true,2014,3/30/2014,Siena Heights (Mich.),A,3-4,L,""
Aquinas (Mich.),1615,1615,1773,190464,true,2014,3/30/2014,Siena Heights (Mich.),A,13-10,W,""
Aquinas (Mich.),1615,1615,9100,183549,true,2014,4/2/2014,Davenport (Mich.),A,3-13,L,""
Aquinas (Mich.),1615,1615,9100,183548,true,2014,4/2/2014,Davenport (Mich.),A,3-2,W,""
Aquinas (Mich.),1615,1615,18711,185845,true,2014,4/5/2014,Lourdes (Ohio),H,6-12,L,""
Aquinas (Mich.),1615,1615,18711,185843,true,2014,4/6/2014,Lourdes (Ohio),H,5-4,W,""
Aquinas (Mich.),1615,1615,18711,185842,true,2014,4/6/2014,Lourdes (Ohio),H,0-6,L,""
Aquinas (Mich.),1615,1615,,191935,false,2014,4/8/2014,Olivet,H,10-0,W,""
Aquinas (Mich.),1615,1615,18999,186829,true,2014,4/9/2014,Cornerstone (Mich.),H,7-1,W,""
Aquinas (Mich.),1615,1615,18999,186828,true,2014,4/9/2014,Cornerstone (Mich.),H,6-4,W,""
Aquinas (Mich.),1615,1615,1651,197485,true,2014,4/11/2014,Concordia (Mich.),H,4-9,L,""
Aquinas (Mich.),1615,1615,1651,197484,true,2014,4/11/2014,Concordia (Mich.),H,6-5,W,""
Aquinas (Mich.),1615,1615,1651,191934,true,2014,4/12/2014,Concordia (Mich.),H,0-4,L,""
Aquinas (Mich.),1615,1615,1715,197810,true,2014,4/16/2014,Madonna (Mich.),H,5-4,W,""
Aquinas (Mich.),1615,1615,1715,197809,true,2014,4/16/2014,Madonna (Mich.),H,2-1,W,""
Aquinas (Mich.),1615,1615,,197808,false,2014,4/17/2014,Calvin,A,7-8,L,""
Aquinas (Mich.),1615,1615,,191928,false,2014,4/22/2014,Hope,H,5-4,W,""
Aquinas (Mich.),1615,1615,,191927,false,2014,4/22/2014,Hope,H,3-2,W,""
Aquinas (Mich.),1615,1615,9100,183536,true,2014,4/23/2014,Davenport (Mich.),H,0-1,L,""
Aquinas (Mich.),1615,1615,9100,183535,true,2014,4/23/2014,Davenport (Mich.),H,5-3,W,""
Aquinas (Mich.),1615,1615,17744,193533,true,2014,4/26/2014,Northwestern Ohio,H,6-8,L,""
Aquinas (Mich.),1615,1615,17744,193532,true,2014,4/26/2014,Northwestern Ohio,H,2-3,L,""
Aquinas (Mich.),1615,1615,17744,193535,true,2014,4/27/2014,Northwestern Ohio,H,7-18,L,""
Aquinas (Mich.),1615,1615,17744,193534,true,2014,4/27/2014,Northwestern Ohio,H,0-12,L,""
Aquinas (Mich.),1615,1615,1692,182472,true,2014,4/30/2014,Indiana Tech,A,7-5,W,""
Aquinas (Mich.),1615,1615,1692,182471,true,2014,4/30/2014,Indiana Tech,A,10-6,W,""
Aquinas (Mich.),1615,1615,1692,182470,true,2014,5/1/2014,Indiana Tech,A,5-13,L,""
Aquinas (Mich.),1615,1615,1692,182469,true,2014,5/1/2014,Indiana Tech,A,4-5,L,""
Aquinas (Mich.),1615,1615,1715,199166,false,2014,5/5/2014,Madonna (Mich.),N,2-3,L,""
Aquinas (Mich.),1615,1615,1651,199186,false,2014,5/6/2014,Concordia (Mich.),N,6-1,W,""
Aquinas (Mich.),1615,1615,1715,199210,false,2014,5/6/2014,Madonna (Mich.),N,2-3,L,""
Auburn Montgomery (Ala.),1616,1616,1785,185754,false,2014,2/1/2014,Tennessee Wesleyan,H,5-3,W,""
Auburn Montgomery (Ala.),1616,1616,1785,185753,false,2014,2/1/2014,Tennessee Wesleyan,H,6-4,W,""
Auburn Montgomery (Ala.),1616,1616,1785,185752,false,2014,2/2/2014,Tennessee Wesleyan,H,11-8,W,""
Auburn Montgomery (Ala.),1616,1616,,185727,false,2014,2/5/2014,Georgia Southwestern Univ,H,7-12,L,""
Auburn Montgomery (Ala.),1616,1616,1657,185751,false,2014,2/7/2014,Cumberland (Tenn.),H,1-7,L,""
Auburn Montgomery (Ala.),1616,1616,1657,185750,false,2014,2/7/2014,Cumberland (Tenn.),H,2-1,W,""
Auburn Montgomery (Ala.),1616,1616,1711,185749,false,2014,2/8/2014,Lindsey Wilson (Ky.),H,12-5,W,""
Auburn Montgomery (Ala.),1616,1616,1711,185748,false,2014,2/8/2014,Lindsey Wilson (Ky.),H,4-7,L,""
Auburn Montgomery (Ala.),1616,1616,1635,185747,true,2014,2/16/2014,Brewton-Parker (Ga.),A,6-4,W,""
Auburn Montgomery (Ala.),1616,1616,1635,185746,true,2014,2/16/2014,Brewton-Parker (Ga.),A,3-15,L,""
Auburn Montgomery (Ala.),1616,1616,1635,194556,true,2014,2/17/2014,Brewton-Parker (Ga.),A,1-8,L,""
Auburn Montgomery (Ala.),1616,1616,1802,185744,false,2014,2/18/2014,Mobile (Ala.),A,4-7,L,""
Auburn Montgomery (Ala.),1616,1616,1802,185743,false,2014,2/19/2014,Mobile (Ala.),H,4-15,L,""
Auburn Montgomery (Ala.),1616,1616,1719,183776,true,2014,2/21/2014,Martin Methodist (Tenn.),H,7-11,L,""
Auburn Montgomery (Ala.),1616,1616,1719,183775,true,2014,2/22/2014,Martin Methodist (Tenn.),H,3-2,W,""
Auburn Montgomery (Ala.),1616,1616,1719,183774,true,2014,2/22/2014,Martin Methodist (Tenn.),H,0-7,L,""
Auburn Montgomery (Ala.),1616,1616,1831,185742,false,2014,2/25/2014,Reinhardt (Ga.),H,1-9,L,""
Auburn Montgomery (Ala.),1616,1616,1831,185741,false,2014,2/25/2014,Reinhardt (Ga.),H,11-7,W,""
Auburn Montgomery (Ala.),1616,1616,1828,183642,true,2014,2/28/2014,Bethel (Tenn.),A,7-6,W,""
Auburn Montgomery (Ala.),1616,1616,1828,183641,true,2014,3/1/2014,Bethel (Tenn.),A,3-1,W,""
Auburn Montgomery (Ala.),1616,1616,1828,183640,true,2014,3/1/2014,Bethel (Tenn.),A,4-5,L,""
Auburn Montgomery (Ala.),1616,1616,18705,181508,false,2014,3/4/2014,Point (Ga.),H,5-3,W,""
Auburn Montgomery (Ala.),1616,1616,1701,185735,false,2014,3/5/2014,Judson (Ill.),H,6-16,L,""
Auburn Montgomery (Ala.),1616,1616,1775,194363,true,2014,3/7/2014,Southern Poly (Ga.),H,2-3,L,""
Auburn Montgomery (Ala.),1616,1616,1775,194365,true,2014,3/8/2014,Southern Poly (Ga.),H,2-1,W,""
Auburn Montgomery (Ala.),1616,1616,1775,194364,true,2014,3/8/2014,Southern Poly (Ga.),H,13-4,W,""
Auburn Montgomery (Ala.),1616,1616,9106,181908,false,2014,3/11/2014,Talladega (Ala.),H,5-2,W,""
Auburn Montgomery (Ala.),1616,1616,9106,181907,false,2014,3/11/2014,Talladega (Ala.),H,6-5,W,""
Auburn Montgomery (Ala.),1616,1616,1667,184952,true,2014,3/21/2014,Emmanuel (Ga.),A,7-3,W,""
Auburn Montgomery (Ala.),1616,1616,1667,184951,true,2014,3/22/2014,Emmanuel (Ga.),A,7-3,W,""
Auburn Montgomery (Ala.),1616,1616,1667,184950,true,2014,3/22/2014,Emmanuel (Ga.),A,16-17,L,""
Auburn Montgomery (Ala.),1616,1616,1831,185737,false,2014,3/26/2014,Reinhardt (Ga.),A,5-4,W,""
Auburn Montgomery (Ala.),1616,1616,1831,196632,false,2014,3/26/2014,Reinhardt (Ga.),A,6-2,W,""
Auburn Montgomery (Ala.),1616,1616,1777,196631,true,2014,3/30/2014,Southern Wesleyan (S.C.),H,2-3,L,""
Auburn Montgomery (Ala.),1616,1616,1777,181747,true,2014,3/30/2014,Southern Wesleyan (S.C.),H,6-5,W,""
Auburn Montgomery (Ala.),1616,1616,1777,198402,true,2014,3/31/2014,Southern Wesleyan (S.C.),H,7-2,W,""
Auburn Montgomery (Ala.),1616,1616,18705,181490,false,2014,4/1/2014,Point (Ga.),A,14-7,W,""
Auburn Montgomery (Ala.),1616,1616,1781,182798,true,2014,4/4/2014,Spring Hill (Ala.),H,5-6,L,""
Auburn Montgomery (Ala.),1616,1616,1781,182797,true,2014,4/5/2014,Spring Hill (Ala.),H,15-2,W,""
Auburn Montgomery (Ala.),1616,1616,1781,182796,true,2014,4/5/2014,Spring Hill (Ala.),H,6-10,L,""
Auburn Montgomery (Ala.),1616,1616,1669,185733,true,2014,4/11/2014,Faulkner (Ala.),A,2-9,L,""
Auburn Montgomery (Ala.),1616,1616,1669,185732,true,2014,4/12/2014,Faulkner (Ala.),A,4-7,L,""
Auburn Montgomery (Ala.),1616,1616,1669,185731,true,2014,4/12/2014,Faulkner (Ala.),A,0-10,L,""
Auburn Montgomery (Ala.),1616,1616,,198374,false,2014,4/16/2014,Georgia Southwestern Univ,A,12-4,W,""
Auburn Montgomery (Ala.),1616,1616,1821,185730,true,2014,4/18/2014,William Carey (Miss.),A,1-3,L,""
Auburn Montgomery (Ala.),1616,1616,1821,185729,true,2014,4/19/2014,William Carey (Miss.),A,3-4,L,""
Auburn Montgomery (Ala.),1616,1616,1821,185728,true,2014,4/19/2014,William Carey (Miss.),A,4-1,W,""
Auburn Montgomery (Ala.),1616,1616,1622,198373,true,2014,4/24/2014,Belhaven (Miss.),H,9-3,W,""
Auburn Montgomery (Ala.),1616,1616,1622,198372,true,2014,4/25/2014,Belhaven (Miss.),H,6-12,L,""
Auburn Montgomery (Ala.),1616,1616,1622,198371,true,2014,4/25/2014,Belhaven (Miss.),H,6-5,W,""
Auburn Montgomery (Ala.),1616,1616,1669,198644,false,2014,4/30/2014,Faulkner (Ala.),A,5-4,W,""
Auburn Montgomery (Ala.),1616,1616,1622,198796,false,2014,5/1/2014,Belhaven (Miss.),N,4-5,L,""
Auburn Montgomery (Ala.),1616,1616,1669,198882,false,2014,5/2/2014,Faulkner (Ala.),N,0-6,L,""
Avila (Mo.),1617,1617,1787,181102,false,2014,2/8/2014,Texas Wesleyan,A,1-0,W,""
Avila (Mo.),1617,1617,1787,181101,false,2014,2/8/2014,Texas Wesleyan,A,1-2,L,""
Avila (Mo.),1617,1617,1787,181104,false,2014,2/9/2014,Texas Wesleyan,A,11-1,W,""
Avila (Mo.),1617,1617,,192303,false,2014,2/18/2014,Rockhurst,H,17-14,W,""
Avila (Mo.),1617,1617,1742,186150,false,2014,2/21/2014,Northwestern (Iowa),N,4-6,L,""
Avila (Mo.),1617,1617,,192972,false,2014,2/21/2014,Winnipeg,N,12-8,W,""
Avila (Mo.),1617,1617,,192971,false,2014,2/22/2014,Winnipeg,N,12-4,W,""
Avila (Mo.),1617,1617,1733,196694,false,2014,2/22/2014,Mount Marty (S.D.),N,1-3,L,""
Avila (Mo.),1617,1617,1734,194451,false,2014,3/9/2014,Mount Mercy (Iowa),H,3-2,W,""
Avila (Mo.),1617,1617,1765,181119,false,2014,3/10/2014,Saint Mary (Kan.),H,1-0,W,""
Avila (Mo.),1617,1617,1683,181099,false,2014,3/11/2014,Hannibal-LaGrange (Mo.),H,1-0,W,""
Avila (Mo.),1617,1617,1683,181100,false,2014,3/11/2014,Hannibal-LaGrange (Mo.),H,5-4,W,""
Avila (Mo.),1617,1617,1729,181097,true,2014,3/15/2014,Missouri Valley,A,6-7,L,""
Avila (Mo.),1617,1617,1729,181098,true,2014,3/15/2014,Missouri Valley,A,4-8,L,""
Avila (Mo.),1617,1617,17742,181118,false,2014,3/17/2014,McPherson (Kan.),H,9-8,W,""
Avila (Mo.),1617,1617,1680,181117,true,2014,3/19/2014,Graceland (Iowa),H,2-7,L,""
Avila (Mo.),1617,1617,1680,181116,true,2014,3/19/2014,Graceland (Iowa),H,1-5,L,""
Avila (Mo.),1617,1617,1668,195741,true,2014,3/22/2014,Evangel (Mo.),A,0-3,L,""
Avila (Mo.),1617,1617,1668,195740,true,2014,3/22/2014,Evangel (Mo.),A,1-11,L,""
Avila (Mo.),1617,1617,,181115,false,2014,3/23/2014,Bemidii State,H,3-10,L,""
Avila (Mo.),1617,1617,1655,181094,true,2014,3/26/2014,Culver-Stockton (Mo.),A,2-8,L,""
Avila (Mo.),1617,1617,1655,181093,true,2014,3/26/2014,Culver-Stockton (Mo.),A,2-7,L,""
Avila (Mo.),1617,1617,1645,181092,true,2014,3/29/2014,Central Methodist (Mo.),A,3-2,W,""
Avila (Mo.),1617,1617,1645,181091,true,2014,3/29/2014,Central Methodist (Mo.),A,4-7,L,""
Avila (Mo.),1617,1617,1723,181114,true,2014,4/4/2014,MidAmerica Nazarene (Kan.),H,2-5,L,""
Avila (Mo.),1617,1617,1723,181113,true,2014,4/4/2014,MidAmerica Nazarene (Kan.),H,4-10,L,""
Avila (Mo.),1617,1617,1723,181112,true,2014,4/5/2014,MidAmerica Nazarene (Kan.),H,2-8,L,""
Avila (Mo.),1617,1617,1723,181111,true,2014,4/5/2014,MidAmerica Nazarene (Kan.),H,2-1,W,""
Avila (Mo.),1617,1617,1755,198069,true,2014,4/11/2014,Peru State (Neb.),A,0-9,L,""
Avila (Mo.),1617,1617,1755,198070,true,2014,4/11/2014,Peru State (Neb.),A,2-10,L,""
Avila (Mo.),1617,1617,1755,197976,true,2014,4/12/2014,Peru State (Neb.),A,8-2,W,""
Avila (Mo.),1617,1617,1755,197975,true,2014,4/12/2014,Peru State (Neb.),A,0-11,L,""
Avila (Mo.),1617,1617,1624,181090,true,2014,4/17/2014,Benedictine (Kan.),A,1-2,L,""
Avila (Mo.),1617,1617,1624,181089,true,2014,4/17/2014,Benedictine (Kan.),A,2-0,W,""
Avila (Mo.),1617,1617,1624,181088,true,2014,4/19/2014,Benedictine (Kan.),A,2-3,L,""
Avila (Mo.),1617,1617,1624,181087,true,2014,4/19/2014,Benedictine (Kan.),A,2-7,L,""
Avila (Mo.),1617,1617,1620,181108,true,2014,4/26/2014,Baker (Kan.),H,1-3,L,""
Avila (Mo.),1617,1617,1620,181107,true,2014,4/26/2014,Baker (Kan.),H,3-2,W,""
Avila (Mo.),1617,1617,1620,198653,true,2014,4/28/2014,Baker (Kan.),H,1-7,L,""
Avila (Mo.),1617,1617,1620,199570,true,2014,4/28/2014,Baker (Kan.),H,1-0,W,""
Bacone (Okla.),1619,1619,1655,188534,false,2014,1/31/2014,Culver-Stockton (Mo.),H,2-0,W,""
Bacone (Okla.),1619,1619,1655,188533,false,2014,2/1/2014,Culver-Stockton (Mo.),H,1-4,L,""
Bacone (Okla.),1619,1619,1655,188532,false,2014,2/1/2014,Culver-Stockton (Mo.),H,3-7,L,""
Bacone (Okla.),1619,1619,1742,191466,false,2014,2/14/2014,Northwestern (Iowa),H,4-3,W,""
Bacone (Okla.),1619,1619,1742,191465,false,2014,2/14/2014,Northwestern (Iowa),H,11-10,W,""
Bacone (Okla.),1619,1619,1680,188879,false,2014,2/16/2014,Graceland (Iowa),H,4-3,W,""
Bacone (Okla.),1619,1619,1680,188880,false,2014,2/16/2014,Graceland (Iowa),H,1-2,L,""
Bacone (Okla.),1619,1619,1747,188878,false,2014,2/18/2014,Oklahoma Baptist,H,3-10,L,""
Bacone (Okla.),1619,1619,1725,192581,false,2014,2/21/2014,Midland (Neb.),H,6-0,W,""
Bacone (Okla.),1619,1619,1628,188684,false,2014,2/22/2014,Bethany (Kan.),H,3-2,W,""
Bacone (Okla.),1619,1619,1628,188683,false,2014,2/23/2014,Bethany (Kan.),H,7-4,W,""
Bacone (Okla.),1619,1619,1628,188682,false,2014,2/23/2014,Bethany (Kan.),H,9-8,W,""
Bacone (Okla.),1619,1619,1783,193783,false,2014,2/28/2014,Tabor (Kan.),N,1-0,W,""
Bacone (Okla.),1619,1619,1691,188876,true,2014,3/6/2014,Huston-Tillotson (Texas),A,0-8,L,""
Bacone (Okla.),1619,1619,1691,188875,true,2014,3/6/2014,Huston-Tillotson (Texas),A,9-0,W,""
Bacone (Okla.),1619,1619,1691,188873,true,2014,3/7/2014,Huston-Tillotson (Texas),A,7-0,W,""
Bacone (Okla.),1619,1619,1691,188874,true,2014,3/7/2014,Huston-Tillotson (Texas),A,14-3,W,""
