game_date,home_name,home_url,home_id,away_name,away_url,away_id,game_score,boxscore_url,association_id,sport_id,season_id,conference_id,game_id,webcast_js,tournament_js,gamebook_js
"Friday January 21, 2005",North Georgia Coll & St Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1739,1739,Virginia Intermont College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1811,1811,16-2,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2005&conference=NAIMBA1_AAC&compID=3450,10,MBA,NAIMBA_2005,NAIMBA1_AAC,3450,,,
"Friday January 21, 2005",North Georgia Coll & St Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1739,1739,Virginia Intermont College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1811,1811,23-2,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2005&conference=NAIMBA1_AAC&compID=3448,10,MBA,NAIMBA_2005,NAIMBA1_AAC,3448,,,
"Saturday January 22, 2005",North Georgia Coll & St Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1739,1739,Virginia Intermont College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1811,1811,16-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2005&conference=NAIMBA1_AAC&compID=3449,10,MBA,NAIMBA_2005,NAIMBA1_AAC,3449,,,
"Thursday January 27, 2005",Southern Poly State Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1775,1775,Bluefield College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1632,1632,3-2,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2005&conference=NAIMBA1_AAC&compID=3944,10,MBA,NAIMBA_2005,NAIMBA1_AAC,3944,,,
"Friday January 28, 2005",Southern Poly State Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1775,1775,Bluefield College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1632,1632,6-5,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2005&conference=NAIMBA1_AAC&compID=3942,10,MBA,NAIMBA_2005,NAIMBA1_AAC,3942,,,
"Friday January 28, 2005",Berry College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1626,1626,King College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1704,1704,4-7,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2005&conference=NAIMBA1_AAC&compID=3841,10,MBA,NAIMBA_2005,NAIMBA1_AAC,3841,,,
"Friday January 28, 2005",Berry College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1626,1626,King College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1704,1704,3-6,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2005&conference=NAIMBA1_AAC&compID=3840,10,MBA,NAIMBA_2005,NAIMBA1_AAC,3840,,,
"Friday January 28, 2005",Southern Poly State Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1775,1775,Bluefield College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1632,1632,6-5,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2005&conference=NAIMBA1_AAC&compID=3943,10,MBA,NAIMBA_2005,NAIMBA1_AAC,3943,,,
"Friday January 28, 2005",Embry-Riddle Aeronautical Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1666,1666,Brevard College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1634,1634,6-0,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2005&conference=NAIMBA1_AAC&compID=5251,10,MBA,NAIMBA_2005,NAIMBA1_AAC,5251,,,
"Saturday January 29, 2005",Embry-Riddle Aeronautical Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1666,1666,Brevard College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2005&team=1634,1634,8-2,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2005&conference=NAIMBA1_AAC&compID=5250,10,MBA,NAIMBA_2005,NAIMBA1_AAC,5250,,,
