team_name,team_id,parsed_team_id,opponent_id,comp_id,conf_game,year,game_date,opponent_name,location,score,outcome,webcast_url
College of Idaho,1612,1612,1653,124110,false,2011,2/11/2011,Concordia (Ore.),N,10-12,L,""
College of Idaho,1612,1612,1707,123365,true,2011,2/12/2011,Lewis-Clark State (Idaho),A,3-10,L,""
College of Idaho,1612,1612,1819,119867,false,2011,2/12/2011,Corban (Ore.),N,7-2,W,""
College of Idaho,1612,1612,1653,124109,false,2011,2/13/2011,Concordia (Ore.),N,4-8,L,""
College of Idaho,1612,1612,,124108,false,2011,2/18/2011,Whitman,A,15-9,W,""
College of Idaho,1612,1612,,124107,false,2011,2/18/2011,Whitman,A,9-1,W,""
College of Idaho,1612,1612,,124106,false,2011,2/19/2011,Whitman,A,9-2,W,""
College of Idaho,1612,1612,,124105,false,2011,2/19/2011,Whitman,A,5-0,W,""
College of Idaho,1612,1612,1661,120336,false,2011,2/20/2011,Dickinson State (N.D.),N,4-0,W,""
College of Idaho,1612,1612,1661,120335,false,2011,2/20/2011,Dickinson State (N.D.),N,11-3,W,""
College of Idaho,1612,1612,1799,123199,true,2011,2/27/2011,British Columbia,H,4-11,L,""
College of Idaho,1612,1612,1799,129227,true,2011,2/27/2011,British Columbia,H,0-4,L,""
College of Idaho,1612,1612,1799,123201,true,2011,2/28/2011,British Columbia,H,1-5,L,""
College of Idaho,1612,1612,1799,123200,true,2011,2/28/2011,British Columbia,H,2-3,L,""
College of Idaho,1612,1612,,124104,false,2011,3/3/2011,MSU-Billings,H,2-3,L,""
College of Idaho,1612,1612,,124103,false,2011,3/3/2011,MSU-Billings,H,1-3,L,""
College of Idaho,1612,1612,,124102,false,2011,3/5/2011,Whitworth,H,9-12,L,""
College of Idaho,1612,1612,,124101,false,2011,3/5/2011,Whitworth,H,4-0,W,""
College of Idaho,1612,1612,,124100,false,2011,3/6/2011,Whitworth,H,6-1,W,""
College of Idaho,1612,1612,,124099,false,2011,3/6/2011,Whitworth,H,1-0,W,""
College of Idaho,1612,1612,1653,131069,true,2011,3/11/2011,Concordia (Ore.),A,7-2,W,""
College of Idaho,1612,1612,1653,131068,true,2011,3/11/2011,Concordia (Ore.),A,6-3,W,""
College of Idaho,1612,1612,1653,131067,true,2011,3/12/2011,Concordia (Ore.),A,7-0,W,""
College of Idaho,1612,1612,1653,131066,true,2011,3/12/2011,Concordia (Ore.),A,2-1,W,""
College of Idaho,1612,1612,1819,119847,true,2011,3/18/2011,Corban (Ore.),H,14-5,W,""
College of Idaho,1612,1612,1819,119846,true,2011,3/18/2011,Corban (Ore.),H,8-2,W,""
College of Idaho,1612,1612,1819,119845,true,2011,3/19/2011,Corban (Ore.),H,6-4,W,""
College of Idaho,1612,1612,1819,119844,true,2011,3/19/2011,Corban (Ore.),H,9-2,W,""
College of Idaho,1612,1612,1707,123353,true,2011,3/25/2011,Lewis-Clark State (Idaho),A,3-1,W,""
College of Idaho,1612,1612,1707,123352,true,2011,3/26/2011,Lewis-Clark State (Idaho),A,3-8,L,""
College of Idaho,1612,1612,1707,123351,true,2011,3/26/2011,Lewis-Clark State (Idaho),A,1-7,L,""
College of Idaho,1612,1612,1707,123350,true,2011,3/27/2011,Lewis-Clark State (Idaho),A,3-12,L,""
College of Idaho,1612,1612,1819,119832,true,2011,4/8/2011,Corban (Ore.),A,11-8,W,""
College of Idaho,1612,1612,1819,119831,true,2011,4/8/2011,Corban (Ore.),A,7-2,W,""
College of Idaho,1612,1612,1819,119830,true,2011,4/9/2011,Corban (Ore.),A,9-0,W,""
College of Idaho,1612,1612,1819,119829,true,2011,4/9/2011,Corban (Ore.),A,0-4,L,""
College of Idaho,1612,1612,1653,124094,true,2011,4/16/2011,Concordia (Ore.),H,6-2,W,""
College of Idaho,1612,1612,1653,124093,true,2011,4/16/2011,Concordia (Ore.),H,6-0,W,""
College of Idaho,1612,1612,1653,124092,true,2011,4/17/2011,Concordia (Ore.),H,3-1,W,""
College of Idaho,1612,1612,1653,124091,true,2011,4/17/2011,Concordia (Ore.),H,6-5,W,""
College of Idaho,1612,1612,1799,123180,true,2011,4/23/2011,British Columbia,A,5-2,W,""
College of Idaho,1612,1612,1799,123179,true,2011,4/23/2011,British Columbia,A,5-2,W,""
College of Idaho,1612,1612,1799,123178,true,2011,4/24/2011,British Columbia,A,6-2,W,""
College of Idaho,1612,1612,1799,123177,true,2011,4/24/2011,British Columbia,A,0-4,L,""
College of Idaho,1612,1612,1707,123342,true,2011,4/29/2011,Lewis-Clark State (Idaho),H,12-20,L,""
College of Idaho,1612,1612,1707,123339,true,2011,4/29/2011,Lewis-Clark State (Idaho),H,5-6,L,""
College of Idaho,1612,1612,1707,123341,true,2011,4/30/2011,Lewis-Clark State (Idaho),H,1-12,L,""
College of Idaho,1612,1612,1707,136098,true,2011,4/30/2011,Lewis-Clark State (Idaho),H,3-15,L,""
College of Idaho,1612,1612,1846,136500,false,2011,5/4/2011,Patten (Calif.),N,9-7,W,""
College of Idaho,1612,1612,9101,136499,false,2011,5/4/2011,Menlo (Calif.),H,5-4,W,""
College of Idaho,1612,1612,1799,136573,false,2011,5/5/2011,British Columbia,N,3-6,L,""
College of Idaho,1612,1612,1833,136698,false,2011,5/6/2011,Simpson (Calif.),H,1-0,W,""
College of Idaho,1612,1612,1799,136747,false,2011,5/6/2011,British Columbia,N,7-2,W,""
College of Idaho,1612,1612,1799,136793,false,2011,5/7/2011,British Columbia,N,8-13,L,""
Alice Lloyd (Ky.),1613,1613,1760,128235,false,2011,2/19/2011,Purdue North Central (Ind.),H,3-2,W,""
Alice Lloyd (Ky.),1613,1613,1760,128234,false,2011,2/19/2011,Purdue North Central (Ind.),H,5-7,L,""
Alice Lloyd (Ky.),1613,1613,1760,128233,false,2011,2/20/2011,Purdue North Central (Ind.),H,5-4,W,""
Alice Lloyd (Ky.),1613,1613,1760,128232,false,2011,2/20/2011,Purdue North Central (Ind.),H,0-6,L,""
Alice Lloyd (Ky.),1613,1613,,128231,false,2011,2/21/2011,Johnson Bible College,A,12-3,W,""
Alice Lloyd (Ky.),1613,1613,,128230,false,2011,2/21/2011,Johnson Bible College,A,20-1,W,""
Alice Lloyd (Ky.),1613,1613,1807,129515,false,2011,3/2/2011,UVa-Wise (Va.),H,3-10,L,""
Alice Lloyd (Ky.),1613,1613,,132563,false,2011,3/11/2011,Briar Cliff University,A,10-11,L,""
Alice Lloyd (Ky.),1613,1613,,131023,false,2011,3/12/2011,Rochester College,H,5-8,L,""
Alice Lloyd (Ky.),1613,1613,,131197,false,2011,3/13/2011,Manhattanville College,H,4-0,W,""
Alice Lloyd (Ky.),1613,1613,1763,131291,false,2011,3/14/2011,St. Ambrose (Iowa),A,11-3,W,""
Alice Lloyd (Ky.),1613,1613,1763,131290,false,2011,3/14/2011,St. Ambrose (Iowa),H,0-5,L,""
Alice Lloyd (Ky.),1613,1613,9106,131434,false,2011,3/15/2011,Talladega (Ala.),H,1-5,L,""
Alice Lloyd (Ky.),1613,1613,9106,131433,false,2011,3/15/2011,Talladega (Ala.),A,3-10,L,""
Alice Lloyd (Ky.),1613,1613,9102,131958,true,2011,3/18/2011,Cincinnati Christian (Ohio),N,12-2,W,""
Alice Lloyd (Ky.),1613,1613,1633,131730,true,2011,3/19/2011,Brescia (Ky.),A,6-2,W,""
Alice Lloyd (Ky.),1613,1613,8291,116626,true,2011,3/19/2011,Asbury (Ky.),N,1-8,L,""
Alice Lloyd (Ky.),1613,1613,1696,131930,true,2011,3/20/2011,Indiana Southeast,H,5-9,L,""
Alice Lloyd (Ky.),1613,1613,1625,125153,true,2011,3/20/2011,Berea (Ky.),A,7-8,L,""
Alice Lloyd (Ky.),1613,1613,1632,120790,false,2011,3/23/2011,Bluefield (Va.),A,8-7,W,""
Alice Lloyd (Ky.),1613,1613,9102,133417,true,2011,4/1/2011,Cincinnati Christian (Ohio),H,6-2,W,""
Alice Lloyd (Ky.),1613,1613,9102,133416,true,2011,4/1/2011,Cincinnati Christian (Ohio),H,11-1,W,""
Alice Lloyd (Ky.),1613,1613,9102,133415,true,2011,4/2/2011,Cincinnati Christian (Ohio),H,4-1,W,""
Alice Lloyd (Ky.),1613,1613,9102,133414,true,2011,4/2/2011,Cincinnati Christian (Ohio),H,6-0,W,""
Alice Lloyd (Ky.),1613,1613,,133588,false,2011,4/3/2011,Cincinnati Clermont,A,4-7,L,""
Alice Lloyd (Ky.),1613,1613,,133587,false,2011,4/3/2011,Cincinnati Clermont,A,4-10,L,""
Alice Lloyd (Ky.),1613,1613,8291,116640,true,2011,4/8/2011,Asbury (Ky.),A,2-5,L,""
Alice Lloyd (Ky.),1613,1613,8291,116639,true,2011,4/8/2011,Asbury (Ky.),A,3-4,L,""
Alice Lloyd (Ky.),1613,1613,,128218,false,2011,4/10/2011,New River CC,H,14-2,W,""
Alice Lloyd (Ky.),1613,1613,,128217,false,2011,4/10/2011,New River CC,H,4-3,W,""
Alice Lloyd (Ky.),1613,1613,1696,119305,true,2011,4/15/2011,Indiana Southeast,A,1-12,L,""
Alice Lloyd (Ky.),1613,1613,1696,119304,true,2011,4/15/2011,Indiana Southeast,A,0-10,L,""
Alice Lloyd (Ky.),1613,1613,1696,119303,true,2011,4/16/2011,Indiana Southeast,A,0-3,L,""
Alice Lloyd (Ky.),1613,1613,1696,119302,true,2011,4/16/2011,Indiana Southeast,A,0-6,L,""
Alice Lloyd (Ky.),1613,1613,,128214,false,2011,4/18/2011,Johnson Bible College,H,13-4,W,""
Alice Lloyd (Ky.),1613,1613,8291,134309,false,2011,4/19/2011,Asbury (Ky.),A,2-7,L,""
Alice Lloyd (Ky.),1613,1613,8291,134310,false,2011,4/19/2011,Asbury (Ky.),A,7-11,L,""
Alice Lloyd (Ky.),1613,1613,1625,116300,true,2011,4/29/2011,Berea (Ky.),H,11-1,W,""
Alice Lloyd (Ky.),1613,1613,1625,116299,true,2011,4/29/2011,Berea (Ky.),H,4-7,L,""
Alice Lloyd (Ky.),1613,1613,1625,116298,true,2011,4/30/2011,Berea (Ky.),H,0-10,L,""
Alice Lloyd (Ky.),1613,1613,1625,116297,true,2011,4/30/2011,Berea (Ky.),H,9-11,L,""
Alice Lloyd (Ky.),1613,1613,1633,136660,true,2011,5/4/2011,Brescia (Ky.),A,12-5,W,""
Alice Lloyd (Ky.),1613,1613,1696,136584,true,2011,5/5/2011,Indiana Southeast,H,3-5,L,""
Alice Lloyd (Ky.),1613,1613,9102,136659,true,2011,5/5/2011,Cincinnati Christian (Ohio),A,1-2,L,""
Aquinas (Mich.),1615,1615,1699,119537,false,2011,3/6/2011,Jamestown (N.D.),N,7-5,W,""
Aquinas (Mich.),1615,1615,1699,119536,false,2011,3/6/2011,Jamestown (N.D.),N,4-9,L,""
Aquinas (Mich.),1615,1615,1735,121389,false,2011,3/7/2011,Ashford (Iowa),N,3-5,L,""
Aquinas (Mich.),1615,1615,1735,121388,false,2011,3/7/2011,Ashford (Iowa),N,6-5,W,""
Aquinas (Mich.),1615,1615,1701,126570,false,2011,3/8/2011,Judson (Ill.),N,0-7,L,""
Aquinas (Mich.),1615,1615,1828,122274,false,2011,3/8/2011,Bethel (Tenn.),N,4-4,T,""
Aquinas (Mich.),1615,1615,1804,126569,false,2011,3/9/2011,St. Francis (Ill.),N,3-11,L,""
Aquinas (Mich.),1615,1615,1717,129890,false,2011,3/9/2011,Marian (Ind.),N,10-2,W,""
Aquinas (Mich.),1615,1615,1701,126567,false,2011,3/11/2011,Judson (Ill.),N,7-8,L,""
Aquinas (Mich.),1615,1615,1701,126566,false,2011,3/11/2011,Judson (Ill.),N,5-14,L,""
Aquinas (Mich.),1615,1615,1735,121393,false,2011,3/12/2011,Ashford (Iowa),N,6-7,L,""
Aquinas (Mich.),1615,1615,1735,121392,false,2011,3/12/2011,Ashford (Iowa),N,3-7,L,""
Aquinas (Mich.),1615,1615,1773,118416,true,2011,3/19/2011,Siena Heights (Mich.),A,5-3,W,""
Aquinas (Mich.),1615,1615,1773,118415,true,2011,3/19/2011,Siena Heights (Mich.),H,5-1,W,""
Aquinas (Mich.),1615,1615,1773,118414,true,2011,3/20/2011,Siena Heights (Mich.),A,7-4,W,""
Aquinas (Mich.),1615,1615,1692,117662,true,2011,3/29/2011,Indiana Tech,H,3-2,W,""
Aquinas (Mich.),1615,1615,1692,117661,true,2011,3/29/2011,Indiana Tech,A,11-5,W,""
Aquinas (Mich.),1615,1615,,126564,false,2011,3/30/2011,Northwood,H,5-4,W,""
Aquinas (Mich.),1615,1615,,133235,false,2011,3/30/2011,Northwood,H,8-1,W,""
Aquinas (Mich.),1615,1615,,126563,false,2011,4/2/2011,Rochester,H,9-3,W,""
Aquinas (Mich.),1615,1615,,126562,false,2011,4/2/2011,Rochester,H,16-7,W,""
Aquinas (Mich.),1615,1615,1651,126555,true,2011,4/9/2011,Concordia (Mich.),A,3-0,W,""
Aquinas (Mich.),1615,1615,1651,126554,true,2011,4/9/2011,Concordia (Mich.),H,9-2,W,""
Aquinas (Mich.),1615,1615,1651,126557,false,2011,4/10/2011,Concordia (Mich.),H,5-0,W,""
Aquinas (Mich.),1615,1615,1651,134258,false,2011,4/10/2011,Concordia (Mich.),A,13-3,W,""
Aquinas (Mich.),1615,1615,,126553,false,2011,4/12/2011,Hope,H,2-0,W,""
Aquinas (Mich.),1615,1615,,126552,false,2011,4/12/2011,Hope,H,7-5,W,""
Aquinas (Mich.),1615,1615,1760,126551,false,2011,4/13/2011,Purdue North Central (Ind.),A,7-3,W,""
Aquinas (Mich.),1615,1615,1760,126550,false,2011,4/13/2011,Purdue North Central (Ind.),A,6-2,W,""
Aquinas (Mich.),1615,1615,1715,126547,true,2011,4/17/2011,Madonna (Mich.),H,3-4,L,""
Aquinas (Mich.),1615,1615,1715,126546,true,2011,4/17/2011,Madonna (Mich.),A,6-7,L,""
Aquinas (Mich.),1615,1615,17744,126545,true,2011,4/22/2011,Northwestern Ohio,A,8-0,W,""
Aquinas (Mich.),1615,1615,17744,126543,true,2011,4/23/2011,Northwestern Ohio,H,5-11,L,""
Aquinas (Mich.),1615,1615,17744,126542,true,2011,4/23/2011,Northwestern Ohio,A,2-8,L,""
Aquinas (Mich.),1615,1615,9100,126537,true,2011,4/29/2011,Davenport (Mich.),A,6-1,W,""
Aquinas (Mich.),1615,1615,9100,126536,true,2011,4/29/2011,Davenport (Mich.),H,0-5,L,""
Aquinas (Mich.),1615,1615,9100,126535,true,2011,4/30/2011,Davenport (Mich.),H,2-9,L,""
Aquinas (Mich.),1615,1615,9100,126534,true,2011,4/30/2011,Davenport (Mich.),A,10-12,L,""
Aquinas (Mich.),1615,1615,1773,136174,false,2011,5/1/2011,Siena Heights (Mich.),H,2-4,L,""
Aquinas (Mich.),1615,1615,,126533,false,2011,5/3/2011,Calvin,N,8-3,W,""
Aquinas (Mich.),1615,1615,,136421,false,2011,5/3/2011,Calvin,N,5-1,W,""
Auburn Montgomery (Ala.),1616,1616,1726,119581,false,2011,1/29/2011,Milligan (Tenn.),H,14-3,W,""
Auburn Montgomery (Ala.),1616,1616,1708,124291,false,2011,1/29/2011,Lindenwood University,A,1-3,L,""
Auburn Montgomery (Ala.),1616,1616,1710,117097,false,2011,1/30/2011,LSU Shreveport (La.),H,0-10,L,""
Auburn Montgomery (Ala.),1616,1616,1769,124380,false,2011,1/30/2011,SCAD Savannah (Ga.),H,1-0,W,""
Auburn Montgomery (Ala.),1616,1616,1818,125737,false,2011,2/3/2011,Webber International (Fla.),A,4-1,W,""
Auburn Montgomery (Ala.),1616,1616,1818,125999,false,2011,2/4/2011,Webber International (Fla.),A,13-4,W,""
Auburn Montgomery (Ala.),1616,1616,1666,122459,false,2011,2/5/2011,Embry-Riddle (Fla.),A,5-6,L,""
Auburn Montgomery (Ala.),1616,1616,1666,122487,false,2011,2/5/2011,Embry-Riddle (Fla.),A,4-8,L,""
Auburn Montgomery (Ala.),1616,1616,1666,122486,false,2011,2/6/2011,Embry-Riddle (Fla.),A,4-11,L,""
Auburn Montgomery (Ala.),1616,1616,1791,126642,false,2011,2/11/2011,Trevecca Nazarene (Tenn.),H,3-7,L,""
Auburn Montgomery (Ala.),1616,1616,1791,126641,false,2011,2/12/2011,Trevecca Nazarene (Tenn.),H,7-6,W,""
Auburn Montgomery (Ala.),1616,1616,1791,127629,false,2011,2/12/2011,Trevecca Nazarene (Tenn.),H,3-12,L,""
Auburn Montgomery (Ala.),1616,1616,,127971,false,2011,2/15/2011,Columbus State,H,3-10,L,""
Auburn Montgomery (Ala.),1616,1616,1641,122343,false,2011,2/18/2011,Campbellsville (Ky.),H,4-3,W,""
Auburn Montgomery (Ala.),1616,1616,1676,125469,false,2011,2/19/2011,Georgetown (Ky.),H,3-6,L,""
Auburn Montgomery (Ala.),1616,1616,1676,125468,false,2011,2/19/2011,Georgetown (Ky.),H,6-5,W,""
Auburn Montgomery (Ala.),1616,1616,1641,122342,false,2011,2/20/2011,Campbellsville (Ky.),H,6-5,W,""
Auburn Montgomery (Ala.),1616,1616,17743,127970,false,2011,2/23/2011,Blue Mountain (Miss.),A,7-0,W,""
Auburn Montgomery (Ala.),1616,1616,17743,127969,false,2011,2/23/2011,Blue Mountain (Miss.),A,0-1,L,""
Auburn Montgomery (Ala.),1616,1616,9106,129870,false,2011,2/26/2011,Talladega (Ala.),H,10-3,W,""
Auburn Montgomery (Ala.),1616,1616,9106,129333,false,2011,2/26/2011,Talladega (Ala.),H,8-0,W,""
Auburn Montgomery (Ala.),1616,1616,1775,119897,false,2011,3/1/2011,Southern Poly (Ga.),A,4-5,L,""
Auburn Montgomery (Ala.),1616,1616,1669,120652,true,2011,3/4/2011,Faulkner (Ala.),H,2-5,L,""
Auburn Montgomery (Ala.),1616,1616,1669,130225,true,2011,3/6/2011,Faulkner (Ala.),H,5-2,W,""
Auburn Montgomery (Ala.),1616,1616,1669,132262,true,2011,3/6/2011,Faulkner (Ala.),H,10-6,W,""
Auburn Montgomery (Ala.),1616,1616,,131117,false,2011,3/8/2011,Georgia Southwest State,H,4-3,W,""
