team_name,team_id,parsed_team_id,opponent_id,comp_id,conf_game,year,game_date,opponent_name,location,score,outcome,webcast_url
Auburn Montgomery (Ala.),1616,1616,19206,200974,true,2015,2/28/2015,Middle Georgia State,A,7-2,W,""
Auburn Montgomery (Ala.),1616,1616,19206,200973,true,2015,2/28/2015,Middle Georgia State,A,11-0,W,""
Auburn Montgomery (Ala.),1616,1616,1709,202653,true,2015,3/6/2015,Loyola (La.),H,10-7,W,""
Auburn Montgomery (Ala.),1616,1616,1709,202652,true,2015,3/7/2015,Loyola (La.),H,9-0,W,""
Auburn Montgomery (Ala.),1616,1616,1709,202651,true,2015,3/7/2015,Loyola (La.),H,13-0,W,""
Auburn Montgomery (Ala.),1616,1616,1641,202650,false,2015,3/9/2015,Campbellsville (Ky.),H,3-8,L,""
Auburn Montgomery (Ala.),1616,1616,1641,202649,false,2015,3/10/2015,Campbellsville (Ky.),H,2-5,L,""
Auburn Montgomery (Ala.),1616,1616,1719,216772,true,2015,3/15/2015,Martin Methodist (Tenn.),H,4-8,L,""
Auburn Montgomery (Ala.),1616,1616,1719,216771,true,2015,3/15/2015,Martin Methodist (Tenn.),H,11-4,W,""
Auburn Montgomery (Ala.),1616,1616,1719,213447,true,2015,3/16/2015,Martin Methodist (Tenn.),H,15-12,W,""
Auburn Montgomery (Ala.),1616,1616,1831,213955,false,2015,3/18/2015,Reinhardt (Ga.),H,2-1,W,""
Auburn Montgomery (Ala.),1616,1616,1831,213954,false,2015,3/18/2015,Reinhardt (Ga.),H,8-7,W,""
Auburn Montgomery (Ala.),1616,1616,1828,213959,true,2015,3/20/2015,Bethel (Tenn.),H,7-6,W,""
Auburn Montgomery (Ala.),1616,1616,1828,213958,true,2015,3/21/2015,Bethel (Tenn.),H,1-0,W,""
Auburn Montgomery (Ala.),1616,1616,1828,213957,true,2015,3/21/2015,Bethel (Tenn.),H,3-2,W,""
Auburn Montgomery (Ala.),1616,1616,18705,213983,false,2015,3/24/2015,Point (Ga.),A,17-7,W,""
Auburn Montgomery (Ala.),1616,1616,18705,213982,false,2015,3/24/2015,Point (Ga.),A,1-3,L,""
Auburn Montgomery (Ala.),1616,1616,1622,216809,true,2015,3/27/2015,Belhaven (Miss.),A,8-6,W,""
Auburn Montgomery (Ala.),1616,1616,1622,213980,true,2015,3/28/2015,Belhaven (Miss.),A,6-3,W,""
Auburn Montgomery (Ala.),1616,1616,1622,213979,true,2015,3/28/2015,Belhaven (Miss.),A,8-5,W,""
Auburn Montgomery (Ala.),1616,1616,,213978,false,2015,4/1/2015,Columbus State,H,3-12,L,""
Auburn Montgomery (Ala.),1616,1616,1821,213977,true,2015,4/3/2015,William Carey (Miss.),H,14-4,W,""
Auburn Montgomery (Ala.),1616,1616,1821,213976,true,2015,4/4/2015,William Carey (Miss.),H,5-1,W,""
Auburn Montgomery (Ala.),1616,1616,1821,213975,true,2015,4/4/2015,William Carey (Miss.),H,13-3,W,""
Auburn Montgomery (Ala.),1616,1616,1831,202623,false,2015,4/7/2015,Reinhardt (Ga.),A,1-2,L,""
Auburn Montgomery (Ala.),1616,1616,1802,213974,true,2015,4/9/2015,Mobile (Ala.),A,6-5,W,""
Auburn Montgomery (Ala.),1616,1616,1802,213973,true,2015,4/11/2015,Mobile (Ala.),A,3-2,W,""
Auburn Montgomery (Ala.),1616,1616,1802,213972,true,2015,4/11/2015,Mobile (Ala.),A,8-5,W,""
Auburn Montgomery (Ala.),1616,1616,17743,213970,true,2015,4/17/2015,Blue Mountain (Miss.),A,1-2,L,""
Auburn Montgomery (Ala.),1616,1616,17743,213969,true,2015,4/18/2015,Blue Mountain (Miss.),A,5-4,W,""
Auburn Montgomery (Ala.),1616,1616,17743,213968,true,2015,4/18/2015,Blue Mountain (Miss.),A,3-5,L,""
Auburn Montgomery (Ala.),1616,1616,9106,213967,false,2015,4/21/2015,Talladega (Ala.),H,9-0,W,""
Auburn Montgomery (Ala.),1616,1616,9106,213966,false,2015,4/21/2015,Talladega (Ala.),H,6-5,W,""
Auburn Montgomery (Ala.),1616,1616,1669,213965,true,2015,4/23/2015,Faulkner (Ala.),H,1-8,L,""
Auburn Montgomery (Ala.),1616,1616,1669,213964,true,2015,4/24/2015,Faulkner (Ala.),H,6-3,W,""
Auburn Montgomery (Ala.),1616,1616,1669,213963,true,2015,4/24/2015,Faulkner (Ala.),H,4-17,L,""
Auburn Montgomery (Ala.),1616,1616,1622,217193,false,2015,4/29/2015,Belhaven (Miss.),N,11-3,W,""
Auburn Montgomery (Ala.),1616,1616,1802,217300,false,2015,4/30/2015,Mobile (Ala.),N,9-3,W,""
Auburn Montgomery (Ala.),1616,1616,1802,217493,false,2015,5/1/2015,Mobile (Ala.),N,12-2,W,""
Auburn Montgomery (Ala.),1616,1616,1669,217567,false,2015,5/2/2015,Faulkner (Ala.),N,8-5,W,""
Avila (Mo.),1617,1617,1787,205476,false,2015,2/6/2015,Texas Wesleyan,A,13-5,W,""
Avila (Mo.),1617,1617,1787,205475,false,2015,2/7/2015,Texas Wesleyan,A,1-8,L,""
Avila (Mo.),1617,1617,1787,205474,false,2015,2/7/2015,Texas Wesleyan,A,3-7,L,""
Avila (Mo.),1617,1617,1787,205473,false,2015,2/8/2015,Texas Wesleyan,A,11-8,W,""
Avila (Mo.),1617,1617,1787,205472,false,2015,2/9/2015,Texas Wesleyan,A,7-8,L,""
Avila (Mo.),1617,1617,1735,203588,false,2015,2/14/2015,Ashford (Iowa),H,8-4,W,""
Avila (Mo.),1617,1617,1735,203587,false,2015,2/14/2015,Ashford (Iowa),H,14-0,W,""
Avila (Mo.),1617,1617,1752,211621,false,2015,2/24/2015,Ottawa (Kan.),H,4-3,W,""
Avila (Mo.),1617,1617,1752,211620,false,2015,2/24/2015,Ottawa (Kan.),H,4-2,W,""
Avila (Mo.),1617,1617,1765,211955,false,2015,2/25/2015,Saint Mary (Kan.),H,3-11,L,""
Avila (Mo.),1617,1617,1646,201732,false,2015,3/3/2015,College of the Ozarks (Mo.),H,6-7,L,""
Avila (Mo.),1617,1617,1646,201733,false,2015,3/3/2015,College of the Ozarks (Mo.),H,2-1,W,""
Avila (Mo.),1617,1617,,212720,false,2015,3/6/2015,Grace,H,13-2,W,""
Avila (Mo.),1617,1617,1646,213679,false,2015,3/7/2015,College of the Ozarks (Mo.),H,3-10,L,""
Avila (Mo.),1617,1617,1646,212892,false,2015,3/7/2015,College of the Ozarks (Mo.),H,8-10,L,""
Avila (Mo.),1617,1617,1646,217232,false,2015,3/8/2015,College of the Ozarks (Mo.),H,7-5,W,""
Avila (Mo.),1617,1617,1765,202384,false,2015,3/11/2015,Saint Mary (Kan.),H,4-2,W,""
Avila (Mo.),1617,1617,1729,203672,true,2015,3/14/2015,Missouri Valley,H,6-2,W,""
Avila (Mo.),1617,1617,1729,203671,true,2015,3/14/2015,Missouri Valley,H,7-5,W,""
Avila (Mo.),1617,1617,17742,208863,false,2015,3/16/2015,McPherson (Kan.),H,13-3,W,""
Avila (Mo.),1617,1617,1680,213908,true,2015,3/18/2015,Graceland (Iowa),A,2-3,L,""
Avila (Mo.),1617,1617,1680,213907,true,2015,3/18/2015,Graceland (Iowa),A,6-3,W,""
Avila (Mo.),1617,1617,1668,214010,true,2015,3/21/2015,Evangel (Mo.),H,0-6,L,""
Avila (Mo.),1617,1617,1668,214009,true,2015,3/21/2015,Evangel (Mo.),H,6-5,W,""
Avila (Mo.),1617,1617,1682,214170,false,2015,3/22/2015,Grand View (Iowa),H,6-8,L,""
Avila (Mo.),1617,1617,1655,202232,true,2015,3/24/2015,Culver-Stockton (Mo.),H,3-1,W,""
Avila (Mo.),1617,1617,1655,202231,true,2015,3/24/2015,Culver-Stockton (Mo.),H,5-3,W,""
Avila (Mo.),1617,1617,1645,213695,true,2015,3/28/2015,Central Methodist (Mo.),H,2-1,W,""
Avila (Mo.),1617,1617,1645,213694,true,2015,3/28/2015,Central Methodist (Mo.),H,7-4,W,""
Avila (Mo.),1617,1617,1824,207333,false,2015,3/31/2015,William Woods (Mo.),H,3-5,L,""
Avila (Mo.),1617,1617,1723,201862,true,2015,4/3/2015,MidAmerica Nazarene (Kan.),A,0-12,L,""
Avila (Mo.),1617,1617,1723,201861,true,2015,4/3/2015,MidAmerica Nazarene (Kan.),A,5-13,L,""
Avila (Mo.),1617,1617,1723,201859,true,2015,4/4/2015,MidAmerica Nazarene (Kan.),A,4-16,L,""
Avila (Mo.),1617,1617,1723,201860,true,2015,4/4/2015,MidAmerica Nazarene (Kan.),A,5-16,L,""
Avila (Mo.),1617,1617,1765,202369,false,2015,4/8/2015,Saint Mary (Kan.),A,3-11,L,""
Avila (Mo.),1617,1617,1755,208669,true,2015,4/11/2015,Peru State (Neb.),H,3-1,W,""
Avila (Mo.),1617,1617,1755,216394,true,2015,4/11/2015,Peru State (Neb.),H,0-2,L,""
Avila (Mo.),1617,1617,1755,208667,true,2015,4/12/2015,Peru State (Neb.),H,3-2,W,""
Avila (Mo.),1617,1617,1755,216304,true,2015,4/12/2015,Peru State (Neb.),H,5-6,L,""
Avila (Mo.),1617,1617,1824,216436,false,2015,4/14/2015,William Woods (Mo.),H,5-6,L,""
Avila (Mo.),1617,1617,1824,207327,false,2015,4/14/2015,William Woods (Mo.),A,0-4,L,""
Avila (Mo.),1617,1617,1624,214903,true,2015,4/18/2015,Benedictine (Kan.),H,0-2,L,""
Avila (Mo.),1617,1617,1624,214902,true,2015,4/18/2015,Benedictine (Kan.),H,7-0,W,""
Avila (Mo.),1617,1617,1624,214901,true,2015,4/19/2015,Benedictine (Kan.),H,3-2,W,""
Avila (Mo.),1617,1617,1624,214900,true,2015,4/19/2015,Benedictine (Kan.),H,10-9,W,""
Avila (Mo.),1617,1617,1620,200794,true,2015,4/24/2015,Baker (Kan.),A,3-6,L,""
Avila (Mo.),1617,1617,1620,200795,true,2015,4/24/2015,Baker (Kan.),A,4-3,W,""
Avila (Mo.),1617,1617,1620,200793,true,2015,4/25/2015,Baker (Kan.),A,4-5,L,""
Avila (Mo.),1617,1617,1620,200792,true,2015,4/25/2015,Baker (Kan.),A,7-1,W,""
Avila (Mo.),1617,1617,1680,217171,false,2015,4/30/2015,Graceland (Iowa),N,5-8,L,""
Avila (Mo.),1617,1617,1645,217414,false,2015,5/1/2015,Central Methodist (Mo.),N,1-2,L,""
