team_name,team_id,parsed_team_id,opponent_id,comp_id,conf_game,year,game_date,opponent_name,location,score,outcome,webcast_url
Alice Lloyd (Ky.),1613,1613,1656,43503,false,2007,3/27/2007,Univ of the Cumberlands,A,3-18,L,""
Alice Lloyd (Ky.),1613,1613,,40429,false,2007,3/29/2007,Tennessee Temple Universi,A,5-6,L,""
Alice Lloyd (Ky.),1613,1613,,40428,false,2007,3/29/2007,Tennessee Temple Universi,A,6-7,L,""
Alice Lloyd (Ky.),1613,1613,1633,32380,true,2007,3/30/2007,Brescia University,H,8-9,L,""
Alice Lloyd (Ky.),1613,1613,1633,40427,true,2007,3/31/2007,Brescia University,H,3-11,L,""
Alice Lloyd (Ky.),1613,1613,1633,40426,true,2007,3/31/2007,Brescia University,H,10-5,W,""
Alice Lloyd (Ky.),1613,1613,,41494,false,2007,4/1/2007,SWVCC,H,7-0,Wf,""
Alice Lloyd (Ky.),1613,1613,,41493,false,2007,4/1/2007,SWVCC,H,7-0,Wf,""
Alice Lloyd (Ky.),1613,1613,,41495,false,2007,4/3/2007,Morehead St. Golden Eagl,A,5-24,L,""
Alice Lloyd (Ky.),1613,1613,,41492,false,2007,4/5/2007,Kentucky St. University,H,10-0,W,""
Alice Lloyd (Ky.),1613,1613,,41491,false,2007,4/5/2007,Kentucky St. University,H,4-7,L,""
Alice Lloyd (Ky.),1613,1613,1785,41343,false,2007,4/6/2007,Tenn Wesleyan College,A,1-8,L,""
Alice Lloyd (Ky.),1613,1613,1785,41342,false,2007,4/6/2007,Tenn Wesleyan College,A,2-9,L,""
Alice Lloyd (Ky.),1613,1613,1807,34884,false,2007,4/12/2007,UV College at Wise,A,1-12,L,""
Alice Lloyd (Ky.),1613,1613,1807,34883,false,2007,4/12/2007,UV College at Wise,A,4-2,W,""
Alice Lloyd (Ky.),1613,1613,1779,42340,true,2007,4/13/2007,Spalding University,A,4-10,L,""
Alice Lloyd (Ky.),1613,1613,1779,42339,true,2007,4/13/2007,Spalding University,A,0-9,L,""
Alice Lloyd (Ky.),1613,1613,1756,43501,false,2007,4/19/2007,Pikeville College,H,9-2,W,""
Alice Lloyd (Ky.),1613,1613,1756,43500,false,2007,4/19/2007,Pikeville College,H,8-4,W,""
Alice Lloyd (Ky.),1613,1613,1696,44663,true,2007,4/21/2007,IU Southeast,A,1-12,L,""
Alice Lloyd (Ky.),1613,1613,1696,43395,true,2007,4/22/2007,IU Southeast,A,3-13,L,""
Alice Lloyd (Ky.),1613,1613,1696,43396,true,2007,4/22/2007,IU Southeast,A,0-12,L,""
Alice Lloyd (Ky.),1613,1613,1656,45452,false,2007,4/23/2007,Univ of the Cumberlands,H,3-14,L,""
Alice Lloyd (Ky.),1613,1613,1656,44665,false,2007,4/23/2007,Univ of the Cumberlands,H,5-10,L,""
Alice Lloyd (Ky.),1613,1613,,41490,false,2007,4/26/2007,Tennessee Temple Universi,H,7-0,Wf,""
Alice Lloyd (Ky.),1613,1613,,41489,false,2007,4/26/2007,Tennessee Temple Universi,H,7-0,Wf,""
Alice Lloyd (Ky.),1613,1613,1625,44627,true,2007,4/28/2007,Berea College,H,1-2,L,""
Alice Lloyd (Ky.),1613,1613,1625,44626,true,2007,4/28/2007,Berea College,H,14-6,W,""
Alice Lloyd (Ky.),1613,1613,1625,44625,true,2007,4/29/2007,Berea College,H,14-9,W,""
Alice Lloyd (Ky.),1613,1613,1625,45411,false,2007,5/2/2007,Berea College,H,17-7,W,""
Alice Lloyd (Ky.),1613,1613,1779,45410,false,2007,5/3/2007,Spalding University,A,1-12,L,""
Alice Lloyd (Ky.),1613,1613,1625,45409,false,2007,5/4/2007,Berea College,H,9-11,L,""
Aquinas (Mich.),1615,1615,,31585,false,2007,3/4/2007,W.Va. Wesleyan Bobcats,N,2-0,W,""
Aquinas (Mich.),1615,1615,,31584,false,2007,3/4/2007,W.Va. Wesleyan Bobcats,N,10-0,W,""
Aquinas (Mich.),1615,1615,1699,37556,false,2007,3/5/2007,Jamestown College,N,3-7,L,""
Aquinas (Mich.),1615,1615,1699,37555,false,2007,3/5/2007,Jamestown College,N,6-11,L,""
Aquinas (Mich.),1615,1615,1717,37241,false,2007,3/6/2007,Marian College,N,5-4,W,""
Aquinas (Mich.),1615,1615,1717,37238,false,2007,3/6/2007,Marian College,N,9-2,W,""
Aquinas (Mich.),1615,1615,1750,31579,false,2007,3/7/2007,Olivet Nazarene Univ,N,5-10,L,""
Aquinas (Mich.),1615,1615,1750,31580,false,2007,3/7/2007,Olivet Nazarene Univ,N,5-3,W,""
Aquinas (Mich.),1615,1615,1804,31578,false,2007,3/9/2007,Univ of Saint Francis IL,N,7-5,W,""
Aquinas (Mich.),1615,1615,1804,31577,false,2007,3/9/2007,Univ of Saint Francis IL,N,8-1,W,""
Aquinas (Mich.),1615,1615,1746,31576,false,2007,3/10/2007,Ohio Dominican Univ,N,5-6,L,""
Aquinas (Mich.),1615,1615,1746,31575,false,2007,3/10/2007,Ohio Dominican Univ,N,1-9,L,""
Aquinas (Mich.),1615,1615,1803,31574,false,2007,3/11/2007,Univ of Rio Grande,N,10-12,L,""
Aquinas (Mich.),1615,1615,1717,30854,false,2007,3/17/2007,Marian College,A,0-1,L,""
Aquinas (Mich.),1615,1615,1717,30853,false,2007,3/17/2007,Marian College,A,5-2,W,""
Aquinas (Mich.),1615,1615,1717,38090,false,2007,3/18/2007,Marian College,A,11-5,W,""
Aquinas (Mich.),1615,1615,1696,45359,false,2007,3/18/2007,IU Southeast,N,2-0,W,""
Aquinas (Mich.),1615,1615,1696,44444,false,2007,3/18/2007,IU Southeast,N,2-0,W,""
Aquinas (Mich.),1615,1615,1678,31570,false,2007,3/27/2007,Goshen College,A,16-6,W,""
Aquinas (Mich.),1615,1615,1678,31571,false,2007,3/27/2007,Goshen College,A,5-3,W,""
Aquinas (Mich.),1615,1615,1773,31569,true,2007,3/28/2007,Siena Heights Univ,A,6-4,W,""
Aquinas (Mich.),1615,1615,1773,31568,true,2007,3/28/2007,Siena Heights Univ,A,5-3,W,""
Aquinas (Mich.),1615,1615,1768,31567,false,2007,3/31/2007,Saint Xavier University,H,5-4,W,""
Aquinas (Mich.),1615,1615,1768,31566,false,2007,3/31/2007,Saint Xavier University,H,8-7,W,""
Aquinas (Mich.),1615,1615,1768,31565,false,2007,4/1/2007,Saint Xavier University,H,6-9,L,""
Aquinas (Mich.),1615,1615,1715,31561,true,2007,4/10/2007,Madonna University,A,4-3,W,""
Aquinas (Mich.),1615,1615,1715,31560,true,2007,4/10/2007,Madonna University,A,4-6,L,""
Aquinas (Mich.),1615,1615,1692,42450,true,2007,4/13/2007,IN Institute of Technology,A,1-8,L,""
Aquinas (Mich.),1615,1615,1692,42449,true,2007,4/13/2007,IN Institute of Technology,A,2-5,L,""
Aquinas (Mich.),1615,1615,1773,31552,true,2007,4/14/2007,Siena Heights Univ,H,4-12,L,""
Aquinas (Mich.),1615,1615,1773,31551,true,2007,4/14/2007,Siena Heights Univ,H,4-15,L,""
Aquinas (Mich.),1615,1615,1773,31549,true,2007,4/15/2007,Siena Heights Univ,A,7-5,W,""
Aquinas (Mich.),1615,1615,1773,31550,true,2007,4/15/2007,Siena Heights Univ,A,1-7,L,""
Aquinas (Mich.),1615,1615,1629,31548,false,2007,4/17/2007,Bethel College IN,H,3-4,L,""
Aquinas (Mich.),1615,1615,1629,31547,false,2007,4/17/2007,Bethel College IN,H,11-4,W,""
Aquinas (Mich.),1615,1615,1760,31546,false,2007,4/18/2007,Purdue Univ-North Central,A,2-3,L,""
Aquinas (Mich.),1615,1615,1760,31545,false,2007,4/18/2007,Purdue Univ-North Central,A,2-3,L,""
Aquinas (Mich.),1615,1615,1651,43882,true,2007,4/19/2007,Concordia University MI,H,2-6,L,""
Aquinas (Mich.),1615,1615,1651,43881,true,2007,4/19/2007,Concordia University MI,H,5-6,L,""
Aquinas (Mich.),1615,1615,1715,31544,true,2007,4/21/2007,Madonna University,H,1-6,L,""
Aquinas (Mich.),1615,1615,1715,31543,true,2007,4/21/2007,Madonna University,H,14-4,W,""
Aquinas (Mich.),1615,1615,1715,31542,true,2007,4/22/2007,Madonna University,H,9-7,W,""
Aquinas (Mich.),1615,1615,1715,31541,true,2007,4/22/2007,Madonna University,H,4-19,L,""
Aquinas (Mich.),1615,1615,,44083,false,2007,4/24/2007,Hope Flying Dutchmen,A,5-12,L,""
Aquinas (Mich.),1615,1615,,31540,false,2007,4/24/2007,Hope Flying Dutchmen,A,4-3,W,""
Aquinas (Mich.),1615,1615,1651,44584,true,2007,4/27/2007,Concordia University MI,H,11-4,W,""
Aquinas (Mich.),1615,1615,1651,31538,true,2007,4/27/2007,Concordia University MI,H,3-5,L,""
Aquinas (Mich.),1615,1615,1692,44667,true,2007,4/28/2007,IN Institute of Technology,H,7-2,W,""
Aquinas (Mich.),1615,1615,1692,33901,true,2007,4/28/2007,IN Institute of Technology,H,1-9,L,""
Aquinas (Mich.),1615,1615,1692,44682,true,2007,4/29/2007,IN Institute of Technology,A,0-9,L,""
Aquinas (Mich.),1615,1615,1692,44688,true,2007,4/29/2007,IN Institute of Technology,A,7-6,W,""
Aquinas (Mich.),1615,1615,1651,45179,true,2007,5/1/2007,Concordia University MI,A,6-5,W,""
Aquinas (Mich.),1615,1615,1651,45178,true,2007,5/1/2007,Concordia University MI,A,5-1,W,""
Aquinas (Mich.),1615,1615,1692,45155,false,2007,5/3/2007,IN Institute of Technology,A,3-7,L,""
Aquinas (Mich.),1615,1615,1715,45358,false,2007,5/3/2007,Madonna University,N,3-9,L,""
Auburn Montgomery (Ala.),1616,1616,1788,32640,false,2007,2/2/2007,Thomas University,N,5-4,W,""
Auburn Montgomery (Ala.),1616,1616,1709,28673,false,2007,2/2/2007,Loyola University,N,6-5,W,""
Auburn Montgomery (Ala.),1616,1616,1709,28674,false,2007,2/2/2007,Loyola University,N,15-0,W,""
Auburn Montgomery (Ala.),1616,1616,1821,32526,false,2007,2/4/2007,William Carey University,A,3-2,W,""
Auburn Montgomery (Ala.),1616,1616,,29720,false,2007,2/7/2007,Montevallo,A,2-13,L,""
Auburn Montgomery (Ala.),1616,1616,,29718,false,2007,2/9/2007,Tuskegee,A,25-1,W,""
Auburn Montgomery (Ala.),1616,1616,,29717,false,2007,2/9/2007,Tuskegee,A,12-2,W,""
Auburn Montgomery (Ala.),1616,1616,,29714,false,2007,2/10/2007,Ga. Southwestern,A,7-5,W,""
Auburn Montgomery (Ala.),1616,1616,,34423,false,2007,2/15/2007,Columbus State,A,2-3,L,""
Auburn Montgomery (Ala.),1616,1616,1781,29705,false,2007,2/16/2007,Spring Hill College,A,5-4,W,""
Auburn Montgomery (Ala.),1616,1616,1781,29704,false,2007,2/16/2007,Spring Hill College,A,4-2,W,""
Auburn Montgomery (Ala.),1616,1616,1709,28665,false,2007,2/18/2007,Loyola University,H,4-2,W,""
Auburn Montgomery (Ala.),1616,1616,1709,28664,false,2007,2/18/2007,Loyola University,H,6-7,L,""
Auburn Montgomery (Ala.),1616,1616,,29710,false,2007,2/21/2007,West Alabama,A,4-5,L,""
Auburn Montgomery (Ala.),1616,1616,1635,35442,true,2007,2/23/2007,Brewton-Parker College,A,15-0,W,""
Auburn Montgomery (Ala.),1616,1616,1635,29702,true,2007,2/24/2007,Brewton-Parker College,A,10-3,W,""
Auburn Montgomery (Ala.),1616,1616,1635,29701,true,2007,2/24/2007,Brewton-Parker College,A,10-1,W,""
Auburn Montgomery (Ala.),1616,1616,1802,29700,false,2007,2/27/2007,Univ of Mobile,A,19-10,W,""
Auburn Montgomery (Ala.),1616,1616,,29719,false,2007,2/28/2007,Montevallo,H,7-0,W,""
Auburn Montgomery (Ala.),1616,1616,1669,36204,true,2007,3/2/2007,Faulkner University,H,8-7,W,""
Auburn Montgomery (Ala.),1616,1616,1669,36233,true,2007,3/3/2007,Faulkner University,H,4-5,L,""
Auburn Montgomery (Ala.),1616,1616,1669,36232,true,2007,3/3/2007,Faulkner University,H,12-2,W,""
Auburn Montgomery (Ala.),1616,1616,1785,36236,false,2007,3/5/2007,Tenn Wesleyan College,H,10-11,L,""
Auburn Montgomery (Ala.),1616,1616,,29709,false,2007,3/7/2007,West Alabama,H,2-9,L,""
Auburn Montgomery (Ala.),1616,1616,1667,37753,true,2007,3/9/2007,Emmanuel College,A,21-0,W,""
Auburn Montgomery (Ala.),1616,1616,1667,29697,true,2007,3/10/2007,Emmanuel College,A,5-3,W,""
Auburn Montgomery (Ala.),1616,1616,1667,29696,true,2007,3/10/2007,Emmanuel College,A,11-0,W,""
Auburn Montgomery (Ala.),1616,1616,,29708,false,2007,3/14/2007,West Florida,H,18-5,W,""
Auburn Montgomery (Ala.),1616,1616,1626,28515,true,2007,3/16/2007,Berry College,H,14-3,W,""
Auburn Montgomery (Ala.),1616,1616,1626,28514,true,2007,3/17/2007,Berry College,H,13-8,W,""
Auburn Montgomery (Ala.),1616,1616,1626,28513,true,2007,3/17/2007,Berry College,H,5-4,W,""
Auburn Montgomery (Ala.),1616,1616,1802,29695,false,2007,3/20/2007,Univ of Mobile,H,7-4,W,""
Auburn Montgomery (Ala.),1616,1616,1831,29694,true,2007,3/23/2007,Reinhardt College,A,7-3,W,""
Auburn Montgomery (Ala.),1616,1616,1831,29692,true,2007,3/24/2007,Reinhardt College,A,6-4,W,""
Auburn Montgomery (Ala.),1616,1616,1831,29693,true,2007,3/24/2007,Reinhardt College,A,3-1,W,""
Auburn Montgomery (Ala.),1616,1616,,29713,false,2007,3/27/2007,Ga. Southwestern,H,3-2,W,""
Auburn Montgomery (Ala.),1616,1616,,29716,false,2007,3/28/2007,Tuskegee,H,18-0,W,""
Auburn Montgomery (Ala.),1616,1616,,29715,false,2007,3/28/2007,Tuskegee,H,13-3,W,""
Auburn Montgomery (Ala.),1616,1616,1706,29691,true,2007,3/30/2007,Lee University,H,6-1,W,""
Auburn Montgomery (Ala.),1616,1616,1706,29690,true,2007,3/31/2007,Lee University,H,3-2,W,""
Auburn Montgomery (Ala.),1616,1616,1706,29689,true,2007,3/31/2007,Lee University,H,9-14,L,""
Auburn Montgomery (Ala.),1616,1616,,29711,false,2007,4/3/2007,Columbus State,H,8-6,W,""
Auburn Montgomery (Ala.),1616,1616,1772,29639,true,2007,4/6/2007,Shorter College,H,20-1,W,""
Auburn Montgomery (Ala.),1616,1616,1772,29638,true,2007,4/7/2007,Shorter College,H,9-3,W,""
Auburn Montgomery (Ala.),1616,1616,1772,29637,true,2007,4/7/2007,Shorter College,H,5-4,W,""
Auburn Montgomery (Ala.),1616,1616,1775,29292,true,2007,4/13/2007,Southern Poly State Univ,A,2-0,W,""
Auburn Montgomery (Ala.),1616,1616,1775,29293,true,2007,4/14/2007,Southern Poly State Univ,A,4-1,W,""
Auburn Montgomery (Ala.),1616,1616,1775,29291,true,2007,4/14/2007,Southern Poly State Univ,A,6-9,L,""
Auburn Montgomery (Ala.),1616,1616,1821,28548,false,2007,4/17/2007,William Carey University,H,5-3,W,""
Auburn Montgomery (Ala.),1616,1616,1777,43169,true,2007,4/20/2007,Southern Wesleyan Univ,H,18-4,W,""
Auburn Montgomery (Ala.),1616,1616,1777,43211,true,2007,4/21/2007,Southern Wesleyan Univ,H,10-0,W,""
Auburn Montgomery (Ala.),1616,1616,1777,43212,true,2007,4/21/2007,Southern Wesleyan Univ,H,2-0,W,""
Auburn Montgomery (Ala.),1616,1616,1831,43787,false,2007,4/25/2007,Reinhardt College,H,13-3,W,""
Auburn Montgomery (Ala.),1616,1616,1669,44404,false,2007,4/26/2007,Faulkner University,H,5-1,W,""
Auburn Montgomery (Ala.),1616,1616,1775,44403,false,2007,4/27/2007,Southern Poly State Univ,A,2-5,L,""
Auburn Montgomery (Ala.),1616,1616,1706,44466,false,2007,4/28/2007,Lee University,N,19-11,W,""
Auburn Montgomery (Ala.),1616,1616,1775,44522,false,2007,4/28/2007,Southern Poly State Univ,H,6-2,W,""
Auburn Montgomery (Ala.),1616,1616,1775,44558,false,2007,4/29/2007,Southern Poly State Univ,A,4-6,L,""
Auburn Montgomery (Ala.),1616,1616,,43788,false,2007,5/2/2007,North Georgia,A,10-4,W,""
Auburn Montgomery (Ala.),1616,1616,1821,45554,false,2007,5/8/2007,William Carey University,N,4-2,W,""
Auburn Montgomery (Ala.),1616,1616,1710,45612,false,2007,5/9/2007,LA State Univ-Shreveport,N,8-6,W,""
Auburn Montgomery (Ala.),1616,1616,1706,45674,false,2007,5/10/2007,Lee University,N,1-14,L,""
Auburn Montgomery (Ala.),1616,1616,1775,45751,false,2007,5/10/2007,Southern Poly State Univ,A,7-5,W,""
Auburn Montgomery (Ala.),1616,1616,1706,45738,false,2007,5/11/2007,Lee University,N,8-10,L,""
Avila (Mo.),1617,1617,1748,33825,false,2007,2/9/2007,Oklahoma City Univ,A,10-11,L,""
Avila (Mo.),1617,1617,1798,32555,false,2007,2/10/2007,Univ of Science & Arts,A,7-2,W,""
Avila (Mo.),1617,1617,1702,33826,false,2007,2/10/2007,Kansas Wesleyan Univ,A,8-2,W,""
Avila (Mo.),1617,1617,1737,32553,false,2007,2/11/2007,Newman University,A,5-4,W,""
Avila (Mo.),1617,1617,1737,32552,false,2007,2/11/2007,Newman University,A,2-1,W,""
Avila (Mo.),1617,1617,1817,31844,false,2007,2/16/2007,Wayland Baptist Univ,A,19-9,W,""
Avila (Mo.),1617,1617,1817,31843,false,2007,2/16/2007,Wayland Baptist Univ,A,7-8,L,""
Avila (Mo.),1617,1617,1817,31842,false,2007,2/17/2007,Wayland Baptist Univ,A,14-1,W,""
Avila (Mo.),1617,1617,1817,39999,false,2007,2/17/2007,Wayland Baptist Univ,A,8-9,L,""
Avila (Mo.),1617,1617,1658,35462,false,2007,2/23/2007,Dakota State Univ,H,4-5,L,""
Avila (Mo.),1617,1617,1752,39212,false,2007,2/23/2007,Ottawa University,A,16-2,W,""
Avila (Mo.),1617,1617,1652,46578,false,2007,3/4/2007,Concordia University NE,H,10-0,W,""
Avila (Mo.),1617,1617,1652,43723,false,2007,3/4/2007,Concordia University NE,H,13-6,W,""
Avila (Mo.),1617,1617,1652,32542,false,2007,3/4/2007,Concordia University NE,H,13-6,W,""
Avila (Mo.),1617,1617,1721,44687,false,2007,3/5/2007,McKendree College,H,4-3,W,""
Avila (Mo.),1617,1617,1721,36509,false,2007,3/5/2007,McKendree College,H,4-4,T,""
Avila (Mo.),1617,1617,1660,36781,false,2007,3/7/2007,Dana College,H,2-0,W,""
Avila (Mo.),1617,1617,1660,36782,false,2007,3/7/2007,Dana College,H,8-7,W,""
Avila (Mo.),1617,1617,1729,32589,true,2007,3/10/2007,Missouri Valley College,A,5-1,W,""
Avila (Mo.),1617,1617,1729,32588,true,2007,3/10/2007,Missouri Valley College,A,2-3,L,""
Avila (Mo.),1617,1617,1637,37064,false,2007,3/11/2007,Briar Cliff University,H,3-2,W,""
Avila (Mo.),1617,1617,1645,32587,true,2007,3/13/2007,Central Methodist Univ,A,14-0,W,""
Avila (Mo.),1617,1617,1645,32586,true,2007,3/13/2007,Central Methodist Univ,A,2-5,L,""
Avila (Mo.),1617,1617,1655,32585,true,2007,3/17/2007,Culver-Stockton College,A,5-1,W,""
Avila (Mo.),1617,1617,1655,32584,true,2007,3/17/2007,Culver-Stockton College,A,3-2,W,""
Avila (Mo.),1617,1617,1708,40251,true,2007,3/21/2007,Lindenwood University,H,6-7,L,""
Avila (Mo.),1617,1617,1668,32581,true,2007,3/24/2007,Evangel University,H,3-0,W,""
Avila (Mo.),1617,1617,1668,32563,true,2007,3/24/2007,Evangel University,H,6-3,W,""
Avila (Mo.),1617,1617,1822,32579,true,2007,3/31/2007,William Jewell College,A,2-1,W,""
Avila (Mo.),1617,1617,1822,32578,true,2007,3/31/2007,William Jewell College,A,9-8,W,""
Avila (Mo.),1617,1617,1822,41775,true,2007,4/1/2007,William Jewell College,H,0-3,L,""
Avila (Mo.),1617,1617,1822,41774,true,2007,4/1/2007,William Jewell College,H,3-6,L,""
Avila (Mo.),1617,1617,1624,41164,true,2007,4/5/2007,Benedictine College,H,5-4,W,""
Avila (Mo.),1617,1617,1624,41163,true,2007,4/5/2007,Benedictine College,H,4-7,L,""
Avila (Mo.),1617,1617,1624,41978,true,2007,4/9/2007,Benedictine College,A,0-5,L,""
Avila (Mo.),1617,1617,1624,41979,true,2007,4/9/2007,Benedictine College,A,13-10,W,""
Avila (Mo.),1617,1617,1723,32574,true,2007,4/13/2007,MidAmerica Nazarene Univ,H,2-1,W,""
Avila (Mo.),1617,1617,1723,32561,true,2007,4/13/2007,MidAmerica Nazarene Univ,H,7-2,W,""
Avila (Mo.),1617,1617,1708,42635,true,2007,4/16/2007,Lindenwood University,H,7-2,W,""
Avila (Mo.),1617,1617,1620,43375,true,2007,4/21/2007,Baker University,H,5-4,W,""
