game_date,home_name,home_url,home_id,away_name,away_url,away_id,game_score,boxscore_url,association_id,sport_id,season_id,conference_id,game_id,webcast_js,tournament_js,gamebook_js
"Saturday February 27, 2010",Clearwater Christian,,,Cedarville Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1643,1643,7-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=108865,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,108865,,,
"Sunday February 28, 2010",Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,Siena Heights Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1773,1773,0-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=104651,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,104651,,,
"Sunday February 28, 2010",William Penn University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1823,1823,Notre Dame College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1835,1835,2-3,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=97654,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,97654,,,
"Sunday February 28, 2010",Notre Dame College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1835,1835,William Penn University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1823,1823,6-4,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=97653,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,97653,,,
"Sunday February 28, 2010",Siena Heights Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1773,1773,Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,3-6,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=104652,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,104652,,,
"Sunday February 28, 2010",Point Park University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1758,1758,Davenport University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=9100,9100,0-11,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=106210,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,106210,,,
"Sunday February 28, 2010",Milligan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1726,1726,Shawnee State Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1771,1771,4-5,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=106616,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,106616,,,
"Sunday February 28, 2010",Davenport University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=9100,9100,Point Park University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1758,1758,0-9,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=100193,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,100193,,,
"Sunday February 28, 2010",Milligan College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1726,1726,Shawnee State Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1771,1771,3-5,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=106615,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,106615,,,
"Monday March 01, 2010",Cedarville Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1643,1643,Capital University,,,4-0,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=108869,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,108869,,,
"Monday March 01, 2010",Point Park University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1758,1758,Bethel College IN,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1629,1629,1-13,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=106209,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,106209,,,
"Monday March 01, 2010",Indiana Wesleyan Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1694,1694,Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,3-6,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=99394,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,99394,,,
"Monday March 01, 2010",Capital University,,,Cedarville Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1643,1643,0-6,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=108863,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,108863,,,
"Monday March 01, 2010",Warner University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1816,1816,Notre Dame College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1835,1835,10-2,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=109568,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,109568,,,
"Monday March 01, 2010",Bethel College IN,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1629,1629,Point Park University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1758,1758,7-4,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=108141,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,108141,,,
"Monday March 01, 2010",Webber International Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1818,1818,Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,10-8,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=107911,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,107911,,,
"Tuesday March 02, 2010",Notre Dame College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1835,1835,Bethel College IN,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1629,1629,6-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=108140,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,108140,,,
"Tuesday March 02, 2010",Concordia University MI,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1651,1651,Point Park University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1758,1758,12-2,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=106207,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,106207,,,
"Tuesday March 02, 2010",Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,Siena Heights Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1773,1773,1-2,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=104649,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,104649,,,
"Tuesday March 02, 2010",Bethel College IN,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1629,1629,Notre Dame College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1835,1835,3-12,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=106457,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,106457,,,
"Tuesday March 02, 2010",Shawnee State Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1771,1771,Univ of Rio Grande,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1803,1803,4-3,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=109611,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,109611,,,
"Tuesday March 02, 2010",Point Park University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1758,1758,Concordia University MI,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1651,1651,9-5,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=106206,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,106206,,,
"Wednesday March 03, 2010",Cedarville Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1643,1643,Capital University,,,10-6,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=108868,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,108868,,,
"Wednesday March 03, 2010",Webber International Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1818,1818,Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,2-4,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=107910,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,107910,,,
"Thursday March 04, 2010",Siena Heights Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1773,1773,Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,2-12,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=104648,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,104648,,,
"Thursday March 04, 2010",William Penn University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1823,1823,Point Park University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1758,1758,12-1,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=97648,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,97648,,,
"Thursday March 04, 2010",Capital University,,,Cedarville Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1643,1643,12-11,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=108862,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,108862,,,
"Thursday March 04, 2010",Point Park University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1758,1758,William Penn University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1823,1823,14-4,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=97647,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,97647,,,
"Thursday March 04, 2010",Concordia University MI,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1651,1651,Notre Dame College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1835,1835,6-7,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=107570,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,107570,,,
"Thursday March 04, 2010",Notre Dame College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1835,1835,Concordia University MI,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1651,1651,1-0,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=107569,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,107569,,,
"Thursday March 04, 2010",Cedarville Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1643,1643,John Carroll University,,,10-9,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=108867,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,108867,,,
"Thursday March 04, 2010",Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,Bellevue University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1623,1623,3-7,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=107556,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,107556,,,
"Thursday March 04, 2010",Clearwater Christian,,,Point Park University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1758,1758,3-4,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=107696,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,107696,,,
"Friday March 05, 2010",Bethel College IN,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1629,1629,Notre Dame College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1835,1835,5-3,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=106456,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,106456,,,
"Friday March 05, 2010",Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,Indiana Wesleyan Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1694,1694,3-7,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=99389,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,99389,,,
"Friday March 05, 2010",Cincinnati Christian University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=9102,9102,Mt Vernon Nazarene,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1736,1736,1-12,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=104731,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,104731,"javascript:ShowWebcastPopup('10','MBA','104731','NAIMBA_2010'); return false;",,
"Friday March 05, 2010",Notre Dame College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1835,1835,Concordia University MI,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1651,1651,4-3,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=107793,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,107793,,,
"Friday March 05, 2010",John Carroll University,,,Cedarville Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1643,1643,5-8,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=108861,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,108861,,,
"Friday March 05, 2010",Warner University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1816,1816,Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,5-3,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=107619,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,107619,,,
"Friday March 05, 2010",Mt Vernon Nazarene,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1736,1736,Spring Arbor University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1780,1780,0-3,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=105240,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,105240,,,
"Friday March 05, 2010",Ave Maria University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=15387,15387,Cedarville Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1643,1643,9-14,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=103853,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,103853,,,
"Saturday March 06, 2010",Peru State College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1755,1755,Malone University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1716,1716,7-6,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=107914,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,107914,,,
"Saturday March 06, 2010",Indiana Wesleyan Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1694,1694,Walsh University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1815,1815,0-5,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=107732,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,107732,,,
"Saturday March 06, 2010",Notre Dame College,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1835,1835,Madonna University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1715,1715,4-15,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=104850,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,104850,,,
"Saturday March 06, 2010",Clearwater Christian,,,Cedarville Univ,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1643,1643,4-15,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=108864,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,108864,,,
"Saturday March 06, 2010",Mt Vernon Nazarene,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=1736,1736,Cincinnati Christian University,/WebSync/Pages/Team/TeamPage.aspx?association=10&sg=MBA&sea=NAIMBA_2010&team=9102,9102,10-0,/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&sg=MBA&sea=NAIMBA_2010&conference=NAIMBA1_AMEC&compID=104729,10,MBA,NAIMBA_2010,NAIMBA1_AMEC,104729,"javascript:ShowWebcastPopup('10','MBA','104729','NAIMBA_2010'); return false;",,
