rk,school,div,str,park,ofs,dfs,sos
43,Mount Union,D3,0.699,1.085,1.121,0.646,0.698
44,Texas-Tyler,D3,0.698,0.923,1.248,0.720,0.722
45,Trinity (TX),D3,0.690,1.029,1.381,0.807,0.728
46,MIT,D3,0.689,0.926,1.623,0.948,0.746
47,Concordia Wisconsin,D3,0.687,0.925,1.223,0.717,0.710
48,Alvernia,D3,0.685,1.013,1.182,0.696,0.710
49,Arcadia,D3,0.684,1.045,1.241,0.731,0.749
50,Rowan,D3,0.681,0.909,1.229,0.727,0.759
50,Pacific Lutheran,D3,0.681,0.915,1.352,0.800,0.741
52,North Central (IL),D3,0.671,0.988,1.397,0.839,0.800
53,Westfield St.,D3,0.668,0.953,1.259,0.759,0.674
54,Macalester,D3,0.666,1.006,1.209,0.732,0.722
55,Wis.-Oshkosh,D3,0.665,0.988,1.151,0.697,0.777
56,Carthage,D3,0.654,1.002,1.274,0.785,0.729
57,Amherst,D3,0.650,0.896,1.400,0.868,0.769
57,Augustana (IL),D3,0.650,1.052,1.378,0.854,0.734
57,Webster,D3,0.650,0.909,0.950,0.589,0.699
60,Trinity (CT),D3,0.647,0.933,1.375,0.856,0.740
61,Berry,D3,0.646,1.062,1.253,0.782,0.774
62,Rhodes,D3,0.639,1.030,1.086,0.685,0.782
63,Keystone,D3,0.638,0.982,1.305,0.825,0.701
64,Wash. & Lee,D3,0.627,0.930,1.312,0.842,0.727
65,Va. Wesleyan,D3,0.623,1.020,1.268,0.820,0.768
66,Widener,D3,0.622,1.027,1.213,0.786,0.722
67,DePauw,D3,0.620,1.053,1.409,0.915,0.717
68,Texas Lutheran,D3,0.619,0.926,1.239,0.807,0.725
68,Castleton,D3,0.619,0.952,0.937,0.610,0.606
70,Spalding,D3,0.617,0.977,1.084,0.708,0.665
71,Ramapo,D3,0.614,0.940,1.190,0.780,0.751
72,Piedmont,D3,0.612,1.051,1.277,0.840,0.768
73,Misericordia,D3,0.604,0.971,1.104,0.737,0.697
73,Ithaca,D3,0.604,0.876,1.334,0.890,0.690
75,UMass Dartmouth,D3,0.602,0.963,1.368,0.916,0.753
76,Saint John's (MN),D3,0.597,1.020,1.004,0.677,0.733
77,Wis.-Stevens Point,D3,0.595,0.998,1.186,0.803,0.785
78,Wesleyan (CT),D3,0.594,0.842,1.154,0.783,0.757
78,Middlebury,D3,0.594,0.888,1.284,0.871,0.741
80,Western New Eng.,D3,0.593,0.910,1.073,0.728,0.721
81,Kalamazoo,D3,0.588,0.927,1.174,0.805,0.711
82,Thomas More,D3,0.587,1.061,1.186,0.814,0.663
83,Williams,D3,0.585,0.922,1.241,0.855,0.712
84,Heidelberg,D3,0.584,0.972,1.182,0.815,0.728
85,Endicott,D3,0.583,0.825,1.227,0.848,0.767
86,St. Norbert,D3,0.581,0.981,1.059,0.735,0.679
87,Susquehanna,D3,0.579,0.827,1.133,0.789,0.737
87,Eastern Conn. St.,D3,0.579,0.901,1.339,0.932,0.761
89,Drew,D3,0.578,0.944,1.093,0.762,0.702
90,Mitchell,D3,0.577,0.988,1.320,0.921,0.636
90,Baldwin Wallace,D3,0.577,0.957,1.213,0.847,0.726
92,Suffolk,D3,0.572,0.876,1.247,0.878,0.704
93,Ferrum,D3,0.570,1.142,1.266,0.895,0.724
93,WPI,D3,0.570,1.073,1.331,0.941,0.704
95,East Tex. Baptist,D3,0.569,1.144,1.353,0.958,0.704
96,Catholic,D3,0.567,0.987,1.088,0.774,0.663
97,La Verne,D3,0.564,1.041,1.182,0.845,0.750
98,Allegheny,D3,0.563,0.827,1.481,1.059,0.731
99,Oglethorpe,D3,0.561,1.054,1.359,0.977,0.777
100,Whitworth,D3,0.560,1.019,1.219,0.878,0.723
101,Marietta,D3,0.552,1.018,1.082,0.789,0.774
102,Gwynedd Mercy,D3,0.551,1.020,1.233,0.901,0.668
103,Willamette,D3,0.550,1.045,1.125,0.824,0.721
103,Wheaton (IL),D3,0.550,0.984,0.935,0.685,0.740
105,Earlham,D3,0.549,1.182,1.190,0.872,0.656
106,Benedictine (IL),D3,0.546,0.903,1.095,0.808,0.719
107,Buena Vista,D3,0.544,1.017,1.035,0.766,0.716
108,Ill. Wesleyan,D3,0.542,0.883,1.136,0.844,0.755
109,Concordia-M'head,D3,0.541,0.979,1.050,0.782,0.757
109,Occidental,D3,0.541,1.012,1.217,0.907,0.732
111,Roanoke,D3,0.539,1.034,1.173,0.877,0.741
112,Elizabethtown,D3,0.535,0.971,1.181,0.889,0.710
113,Wabash,D3,0.533,1.007,1.003,0.759,0.671
113,DeSales,D3,0.533,1.041,1.169,0.884,0.675
115,Ursinus,D3,0.524,1.036,1.138,0.875,0.672
116,Nichols,D3,0.522,0.979,1.077,0.831,0.727
117,Dubuque,D3,0.521,0.945,0.968,0.749,0.699
118,Aurora,D3,0.519,1.042,1.176,0.912,0.667
119,Southwestern (TX),D3,0.517,1.085,1.154,0.900,0.732
120,Central (IA),D3,0.516,0.857,1.059,0.827,0.672
120,N.C. Wesleyan,D3,0.516,0.880,1.155,0.901,0.689
120,Luther,D3,0.516,0.925,1.178,0.919,0.704
123,Salem St.,D3,0.514,0.842,1.295,1.014,0.723
124,Plymouth St.,D3,0.513,1.058,1.101,0.866,0.723
124,Millsaps,D3,0.513,0.990,1.287,1.010,0.769
126,Kean,D3,0.512,0.894,1.101,0.867,0.759
126,Haverford,D3,0.512,1.089,1.127,0.887,0.700
128,Lebanon Valley,D3,0.506,1.040,1.055,0.840,0.713
129,Augsburg,D3,0.498,1.030,1.059,0.856,0.710
130,Rutgers-Camden,D3,0.495,0.891,1.196,0.973,0.764
131,Saint Mary's (MN),D3,0.494,0.978,1.140,0.929,0.748
132,Pomona-Pitzer,D3,0.491,1.081,1.159,0.951,0.753
133,Ohio Northern,D3,0.489,0.848,0.965,0.795,0.716
134,Montclair St.,D3,0.486,0.936,0.983,0.815,0.744
135,Methodist,D3,0.485,0.952,1.222,1.016,0.741
136,Gettysburg,D3,0.484,1.077,1.080,0.898,0.643
136,Gust. Adolphus,D3,0.484,0.983,1.137,0.946,0.697
138,Greenville,D3,0.483,1.068,1.102,0.919,0.678
138,Immaculata,D3,0.483,0.972,1.177,0.981,0.657
140,Coe,D3,0.482,0.924,1.143,0.956,0.709
141,Hampden-Sydney,D3,0.481,1.125,0.998,0.836,0.741
142,Pacific (OR),D3,0.480,0.901,1.038,0.871,0.757
142,NYU,D3,0.480,0.884,1.451,1.219,0.660
144,John Carroll,D3,0.479,0.993,1.262,1.061,0.733
144,Bates,D3,0.479,0.880,0.861,0.724,0.734
146,Chicago,D3,0.477,0.940,1.239,1.045,0.664
147,Brockport,D3,0.474,0.887,1.115,0.947,0.727
148,Frank. & Marsh.,D3,0.473,0.875,1.194,1.017,0.697
148,St. Joseph's (L.I.),D3,0.473,0.921,1.018,0.868,0.593
150,Guilford,D3,0.470,1.264,0.960,0.823,0.702
151,George Fox,D3,0.468,0.918,1.226,1.055,0.757
152,Union (NY),D3,0.467,0.914,1.090,0.940,0.670
152,Hope,D3,0.467,0.893,1.218,1.052,0.669
154,Hendrix,D3,0.462,1.067,1.230,1.072,0.751
154,Oberlin,D3,0.462,0.913,1.060,0.925,0.741
156,Frostburg St.,D3,0.459,1.005,1.262,1.108,0.691
157,Greensboro,D3,0.458,0.998,1.109,0.975,0.691
157,Mary Hardin-Baylor,D3,0.458,1.025,1.026,0.902,0.734
159,Neumann,D3,0.457,0.993,1.164,1.027,0.686
160,Wesley,D3,0.456,0.876,1.377,1.216,0.677
160,Rutgers-Newark,D3,0.456,0.951,1.250,1.103,0.683
162,Hamline,D3,0.455,0.933,1.118,0.990,0.739
163,Dickinson,D3,0.454,0.882,0.983,0.873,0.703
163,Worcester St.,D3,0.454,1.029,0.993,0.882,0.713
165,Millikin,D3,0.451,1.109,1.065,0.951,0.714
166,Clark (MA),D3,0.450,1.016,0.969,0.868,0.657
167,Wentworth,D3,0.449,0.852,0.995,0.893,0.666
168,Westminster (MO),D3,0.448,0.895,1.126,1.014,0.623
169,Moravian,D3,0.445,0.897,1.019,0.923,0.720
170,Elmhurst,D3,0.442,1.076,1.151,1.049,0.723
171,Whitman,D3,0.441,0.971,1.019,0.930,0.717
172,Springfield,D3,0.440,0.883,1.247,1.141,0.694
173,Curry,D3,0.436,0.896,0.829,0.766,0.743
173,North Park,D3,0.436,1.024,1.335,1.234,0.754
175,Sewanee,D3,0.430,1.037,1.095,1.027,0.760
176,Farmingdale St.,D3,0.429,0.873,0.852,0.800,0.599
176,Penn St.-Behrend,D3,0.429,0.902,0.956,0.898,0.641
178,Clarkson,D3,0.428,0.928,1.028,0.968,0.663
178,Calvin,D3,0.428,0.888,1.006,0.948,0.709
180,Huntingdon,D3,0.427,0.920,1.134,1.070,0.771
180,Rochester (NY),D3,0.427,0.969,0.974,0.919,0.748
180,York (PA),D3,0.427,1.001,1.076,1.014,0.710
183,Wm. Paterson,D3,0.426,0.981,1.081,1.023,0.751
183,Edgewood,D3,0.426,0.934,0.988,0.934,0.667
183,Maryville (TN),D3,0.426,1.011,0.962,0.910,0.701
183,Centre,D3,0.426,0.950,0.857,0.811,0.711
187,Messiah,D3,0.422,0.929,0.932,0.890,0.705
187,Hamilton,D3,0.422,1.033,0.873,0.834,0.697
189,Keene St.,D3,0.421,1.020,1.110,1.063,0.751
190,Capital,D3,0.419,1.046,1.015,0.975,0.710
191,New Jersey City,D3,0.417,0.975,1.175,1.134,0.697
192,Hardin-Simmons,D3,0.416,1.186,0.998,0.967,0.729
193,Staten Island,D3,0.414,0.968,0.913,0.888,0.560
193,Alma,D3,0.414,0.963,0.931,0.907,0.692
195,Stevens,D3,0.413,0.961,0.941,0.919,0.729
195,Louisiana Col.,D3,0.413,0.962,1.010,0.987,0.726
197,MSOE,D3,0.411,1.005,1.057,1.036,0.674
198,Trine,D3,0.410,0.873,1.242,1.219,0.692
198,Ohio Wesleyan,D3,0.410,0.977,1.055,1.036,0.788
200,Marymount (VA),D3,0.408,1.152,1.026,1.014,0.687
200,Johnson & Wales (RI),D3,0.408,0.911,0.995,0.982,0.635
202,Western Conn. St.,D3,0.406,1.070,1.045,1.036,0.690
203,Swarthmore,D3,0.405,0.974,0.960,0.955,0.694
204,Thiel,D3,0.404,0.982,1.025,1.022,0.650
205,Stevenson,D3,0.403,1.002,1.169,1.168,0.715
206,Scranton,D3,0.402,1.153,1.079,1.080,0.671
207,Stockton,D3,0.401,0.981,0.941,0.944,0.701
207,East. Mennonite,D3,0.401,1.184,1.105,1.110,0.698
209,Manchester,D3,0.398,1.051,1.081,1.095,0.703
210,Fontbonne,D3,0.396,0.980,1.182,1.203,0.668
211,Rensselaer,D3,0.394,1.029,0.847,0.866,0.698
211,Franklin,D3,0.394,1.093,1.081,1.106,0.652
211,SUNY New Paltz,D3,0.394,0.997,0.844,0.862,0.698
214,Hood,D3,0.393,1.014,1.005,1.032,0.697
215,Loras,D3,0.391,1.014,0.921,0.948,0.692
216,Framingham St.,D3,0.390,0.899,0.966,0.999,0.679
217,Dominican (IL),D3,0.389,1.020,0.902,0.933,0.643
217,Mary Washington,D3,0.389,0.857,1.116,1.155,0.704
219,SUNY Maritime,D3,0.387,0.998,1.104,1.148,0.583
220,Rhode Island Col.,D3,0.384,1.145,0.923,0.967,0.714
220,Cornell College,D3,0.384,1.021,0.955,1.003,0.676
220,Mt. St. Joseph,D3,0.384,0.948,0.874,0.917,0.648
223,Rose-Hulman,D3,0.383,0.971,1.050,1.104,0.700
223,Howard Payne,D3,0.383,1.173,0.988,1.039,0.683
225,Lasell,D3,0.381,0.915,1.029,1.089,0.643
226,King's (PA),D3,0.380,1.053,0.867,0.919,0.606
227,Whittier,D3,0.379,1.042,0.977,1.039,0.754
228,Beloit,D3,0.378,1.009,1.044,1.111,0.653
229,Bridgewater (VA),D3,0.376,1.094,1.091,1.169,0.717
229,MacMurray,D3,0.376,0.884,1.024,1.097,0.641
229,Puget Sound,D3,0.376,1.013,0.756,0.811,0.742
232,Fredonia,D3,0.375,1.039,0.862,0.926,0.677
233,St. Olaf,D3,0.374,1.061,0.953,1.026,0.696
233,Waynesburg,D3,0.374,0.930,1.083,1.166,0.641
235,Claremont-M-S,D3,0.372,1.075,0.910,0.985,0.744
235,Sul Ross St.,D3,0.372,1.282,0.930,1.007,0.734
237,Roger Williams,D3,0.369,0.860,0.774,0.846,0.721
237,Wis.-Stout,D3,0.369,1.143,0.878,0.958,0.763
239,Penn St.-Berks,D3,0.367,0.974,1.024,1.123,0.611
239,Bowdoin,D3,0.367,0.916,0.860,0.944,0.733
241,McMurry,D3,0.366,1.002,0.902,0.994,0.742
242,Hanover,D3,0.365,1.006,0.996,1.099,0.637
243,Bluffton,D3,0.363,1.105,0.786,0.873,0.656
243,Albion,D3,0.363,0.922,1.154,1.282,0.689
245,SUNY Oneonta,D3,0.362,0.885,0.995,1.109,0.664
245,Rockford,D3,0.362,0.987,0.963,1.073,0.693
247,Monmouth (IL),D3,0.361,0.874,0.893,0.996,0.618
248,Neb. Wesleyan,D3,0.359,0.912,0.920,1.033,0.705
248,Old Westbury,D3,0.359,0.877,1.016,1.140,0.602
250,Kenyon,D3,0.358,1.053,1.016,1.144,0.695
250,Knox,D3,0.358,1.046,0.919,1.034,0.604
252,Covenant,D3,0.357,0.948,1.083,1.221,0.736
253,Colby,D3,0.356,0.950,0.834,0.943,0.739
253,Washington Col.,D3,0.356,0.976,0.889,1.007,0.722
253,Husson,D3,0.356,0.838,0.894,1.011,0.634
256,Wis.-Platteville,D3,0.353,1.052,0.815,0.931,0.717
256,Grinnell,D3,0.353,0.981,1.071,1.221,0.636
258,Penn St. Harrisburg,D3,0.352,0.864,1.051,1.203,0.667
259,Wittenberg,D3,0.351,1.098,1.016,1.167,0.713
259,Vassar,D3,0.351,0.927,0.934,1.072,0.664
259,Emory & Henry,D3,0.351,1.274,0.854,0.981,0.683
262,Plattsburgh St.,D3,0.349,0.931,0.814,0.941,0.682
262,New England Col.,D3,0.349,1.086,0.960,1.107,0.602
264,Penn College,D3,0.348,0.965,1.080,1.252,0.566
265,Lynchburg,D3,0.345,1.041,0.912,1.067,0.714
266,Grove City,D3,0.344,1.114,0.808,0.947,0.659
267,Defiance,D3,0.340,0.918,1.015,1.204,0.673
268,William Peace,D3,0.337,0.882,0.848,1.012,0.675
269,Cairn,D3,0.335,0.979,0.881,1.060,0.616
270,McDaniel,D3,0.334,1.027,0.943,1.138,0.697
271,Elmira,D3,0.332,1.008,0.870,1.056,0.647
272,Bethany Lutheran,D3,0.328,1.042,0.815,1.002,0.578
273,Elms,D3,0.327,0.978,0.829,1.021,0.617
273,Carroll (WI),D3,0.327,1.265,1.006,1.239,0.691
275,Lesley ,D3,0.326,0.927,0.835,1.032,0.602
276,Eastern,D3,0.324,1.117,1.000,1.244,0.626
277,Gordon,D3,0.321,0.876,0.943,1.184,0.720
278,St. Joseph's (Brkln),D3,0.318,1.014,0.926,1.174,0.572
279,Becker,D3,0.317,1.038,1.067,1.357,0.606
280,SUNY Canton,D3,0.315,1.066,0.962,1.228,0.679
281,Hiram,D3,0.313,1.040,0.878,1.131,0.681
281,Anderson (IN),D3,0.313,1.044,1.019,1.313,0.675
283,Wilkes,D3,0.308,1.113,0.937,1.225,0.655
284,Muskingum,D3,0.304,0.930,0.842,1.116,0.703
285,Transylvania,D3,0.302,1.081,0.915,1.219,0.683
285,Skidmore,D3,0.302,0.851,0.876,1.168,0.657
285,Brandeis,D3,0.302,0.994,0.592,0.791,0.799
288,Merchant Marine,D3,0.301,0.984,0.736,0.984,0.554
289,Fitchburg St.,D3,0.299,1.006,0.879,1.184,0.639
289,Pitt.-Greensburg,D3,0.299,1.053,0.998,1.345,0.596
291,Ripon,D3,0.296,1.037,0.893,1.215,0.695
292,Pitt.-Bradford,D3,0.295,0.984,0.902,1.230,0.599
293,Lewis & Clark,D3,0.294,0.952,0.879,1.206,0.751
293,Manhattanville,D3,0.294,1.038,0.887,1.217,0.623
295,Mass. Maritime,D3,0.291,0.986,0.749,1.038,0.648
296,Ozarks (AR),D3,0.290,1.203,0.887,1.233,0.706
296,Muhlenberg,D3,0.290,1.201,0.668,0.927,0.674
298,Albright,D3,0.288,1.015,0.722,1.011,0.707
299,Wis.-Superior,D3,0.287,0.963,0.992,1.394,0.638
299,IIT,D3,0.287,1.012,0.933,1.309,0.635
299,Dallas,D3,0.287,0.915,0.724,1.018,0.717
302,Marian (WI),D3,0.285,1.024,0.777,1.098,0.669
302,Colby-Sawyer,D3,0.285,0.947,0.774,1.094,0.589
304,St. Mary's (MD),D3,0.283,0.898,0.854,1.215,0.691
304,Lancaster Bible,D3,0.283,0.992,0.836,1.188,0.509
304,Wis. Lutheran,D3,0.283,0.989,0.890,1.268,0.662
307,Averett,D3,0.282,0.990,0.740,1.058,0.735
307,Minn.-Morris,D3,0.282,1.037,0.845,1.208,0.579
307,Bridgewater St.,D3,0.282,0.931,0.810,1.159,0.630
310,St. Lawrence,D3,0.281,0.929,0.812,1.165,0.672
311,Emerson,D3,0.275,0.856,0.705,1.033,0.665
312,FDU-Florham,D3,0.273,1.007,0.986,1.453,0.662
313,Bethany (WV),D3,0.272,1.064,0.743,1.102,0.627
314,Coast Guard,D3,0.271,0.880,0.930,1.382,0.704
315,Houghton,D3,0.268,1.013,1.143,1.716,0.622
315,Utica,D3,0.268,1.097,0.904,1.359,0.610
315,Lyndon St.,D3,0.268,1.025,0.693,1.040,0.589
318,Northland,D3,0.264,0.968,0.947,1.444,0.614
318,Marywood,D3,0.264,0.948,0.929,1.416,0.607
320,Schreiner,D3,0.262,1.078,0.829,1.273,0.731
321,Eastern Nazarene,D3,0.258,0.878,0.775,1.211,0.649
322,Mount Aloysius,D3,0.253,1.051,0.858,1.365,0.612
323,Lehman,D3,0.251,1.141,1.048,1.681,0.589
324,Southern Va.,D3,0.250,1.281,0.853,1.375,0.690
325,Baruch,D3,0.247,0.958,0.678,1.103,0.567
325,Olivet,D3,0.247,0.845,0.814,1.329,0.684
327,Northwestern-St.Paul,D3,0.245,0.976,0.953,1.563,0.621
327,Carleton,D3,0.245,0.911,0.673,1.107,0.690
329,Saint Vincent,D3,0.242,0.905,0.851,1.418,0.645
330,Delaware Valley,D3,0.241,1.028,0.817,1.367,0.593
331,Centenary (NJ),D3,0.236,0.945,0.730,1.247,0.698
332,Austin,D3,0.233,1.005,0.893,1.546,0.689
333,Newbury,D3,0.232,0.890,0.715,1.243,0.555
333,Principia,D3,0.232,0.986,0.755,1.312,0.584
333,Keuka,D3,0.232,1.086,0.737,1.279,0.564
336,Norwich,D3,0.229,0.970,0.676,1.190,0.591
336,Simpson,D3,0.229,0.907,0.810,1.427,0.697
338,Penn St.-Abington,D3,0.227,0.891,0.856,1.518,0.585
338,LeTourneau,D3,0.227,1.010,0.731,1.295,0.699
340,Mt. St. Mary (NY),D3,0.226,0.987,0.774,1.376,0.596
340,Westminster (PA),D3,0.226,1.024,0.661,1.181,0.635
342,Cabrini,D3,0.216,1.013,0.764,1.424,0.624
342,Penn St.-Altoona,D3,0.216,1.165,0.764,1.426,0.589
344,SUNY Poly,D3,0.210,0.990,0.735,1.409,0.597
345,Alfred St.,D3,0.207,1.173,0.704,1.370,0.592
346,Wells,D3,0.206,0.875,0.702,1.375,0.531
346,Iowa Wesleyan,D3,0.206,0.896,0.761,1.487,0.631
348,Medaille,D3,0.204,0.934,0.743,1.470,0.561
349,Me.-Farmington,D3,0.203,0.996,0.618,1.224,0.622
350,Caltech,D3,0.202,1.089,0.608,1.213,0.738
351,Juniata,D3,0.201,1.092,0.692,1.387,0.673
352,Bard,D3,0.199,0.901,0.672,1.362,0.632
352,Albertus Magnus,D3,0.199,0.881,0.805,1.628,0.590
354,MCLA,D3,0.198,0.915,0.711,1.450,0.630
354,Lakeland,D3,0.198,0.977,0.813,1.652,0.630
356,Southern Vt.,D3,0.197,0.986,0.636,1.298,0.614
356,Berea,D3,0.197,0.935,0.670,1.371,0.653
356,Illinois Col.,D3,0.197,1.095,0.647,1.325,0.630
359,John Jay,D3,0.196,0.971,0.731,1.502,0.558
360,CCNY,D3,0.194,1.013,0.730,1.515,0.569
360,Lawrence,D3,0.194,1.003,0.788,1.639,0.654
362,Crown (MN),D3,0.191,1.090,0.682,1.440,0.533
362,Wilmington (OH),D3,0.191,1.000,0.620,1.305,0.709
364,Purchase,D3,0.184,0.937,0.639,1.400,0.574
365,Geneva,D3,0.171,1.061,0.687,1.617,0.604
365,Hilbert,D3,0.171,1.093,0.750,1.764,0.563
367,Maranatha Baptist,D3,0.169,0.982,0.570,1.356,0.556
368,Thomas (ME),D3,0.164,0.891,0.588,1.447,0.635
369,Daniel Webster,D3,0.159,0.921,0.796,2.021,0.601
370,Mt. St. Vincent,D3,0.152,0.916,0.688,1.827,0.562
371,Blackburn,D3,0.149,0.873,0.590,1.597,0.654
372,Finlandia,D3,0.146,0.967,0.517,1.424,0.536
373,Eureka,D3,0.145,0.974,0.611,1.698,0.659
374,North Central (MN),D3,0.137,0.996,0.591,1.743,0.564
375,Gallaudet,D3,0.132,1.007,0.572,1.747,0.571
376,Cazenovia,D3,0.131,1.200,0.507,1.557,0.543
376,Rivier,D3,0.131,0.969,0.639,1.964,0.616
378,Me.-Presque Isle,D3,0.123,0.953,0.606,1.983,0.525
378,D'Youville,D3,0.123,0.961,0.586,1.912,0.572
380,Anna Maria,D3,0.122,1.062,0.571,1.894,0.576
381,Clarks Summit,D3,0.115,0.928,0.477,1.676,0.473
382,Martin Luther,D3,0.114,1.036,0.433,1.525,0.542
383,Valley Forge,D3,0.067,1.076,0.527,3.184,0.489
384,Yeshiva,D3,0.055,0.966,0.401,2.937,0.589
