rk,school,div,str,park,ofs,dfs,sos
130,Emporia St.,D2,1.124,1.058,1.400,0.732,0.841
131,UNC Pembroke,D2,1.122,1.029,1.612,0.845,0.862
132,UT Arlington,D1,1.121,0.918,1.067,0.952,1.065
133,New Mexico St.,D1,1.118,1.444,0.968,0.866,0.989
134,Tulane,D1,1.116,0.908,1.251,1.121,1.150
135,Georgia College,D2,1.108,1.117,1.583,0.840,0.845
136,Sacramento St.,D1,1.104,0.918,0.886,0.803,0.997
137,Seton Hall,D1,1.102,0.897,0.961,0.872,1.019
138,Southern California,D1,1.101,0.941,0.938,0.852,1.165
138,Saint Louis,D1,1.101,1.015,1.003,0.911,0.916
140,Stony Brook,D1,1.097,1.026,1.076,0.981,0.955
141,Southeast Mo. St.,D1,1.094,1.071,1.044,0.954,0.979
142,Kennesaw St.,D1,1.091,1.017,1.171,1.073,1.016
143,ETSU,D1,1.085,1.189,1.050,0.967,0.986
143,CSU Bakersfield,D1,1.085,1.055,1.158,1.067,0.997
145,Marist,D1,1.083,0.888,1.014,0.936,0.913
145,Central Ark.,D1,1.083,1.077,1.014,0.937,1.017
147,Colorado Mesa,D2,1.082,1.133,1.122,0.610,0.791
148,Memphis,D1,1.070,0.969,1.115,1.042,1.075
149,Arizona St.,D1,1.064,1.079,1.052,0.989,1.183
150,West Chester,D2,1.063,0.956,1.326,0.733,0.857
151,UC Irvine,D1,1.062,0.875,1.286,1.211,1.122
152,Pittsburgh,D1,1.061,1.035,0.889,0.837,1.095
152,Iowa,D1,1.061,0.969,1.009,0.951,0.972
152,Col. of Charleston,D1,1.061,1.058,1.153,1.086,1.058
155,UNCG,D1,1.059,1.139,1.070,1.010,0.979
155,UC San Diego,D2,1.059,0.950,1.344,0.746,0.815
157,UNCW,D1,1.057,0.996,1.112,1.053,1.039
158,Kansas St.,D1,1.056,1.010,0.942,0.892,1.119
159,Fairfield,D1,1.054,0.940,0.961,0.912,0.918
160,Jacksonville St.,D1,1.047,0.998,1.012,0.967,0.973
161,Columbus St.,D2,1.044,0.968,1.234,0.695,0.898
161,Ball St.,D1,1.044,1.121,0.905,0.867,0.989
163,Tusculum,D2,1.043,1.032,1.381,0.778,0.874
164,Houston Baptist,D1,1.035,1.158,0.875,0.845,1.008
165,Notre Dame,D1,1.034,0.994,0.886,0.857,1.111
166,North Greenville,D2,1.032,0.979,1.245,0.709,0.833
167,North Ala.,D2,1.030,1.010,1.299,0.741,0.846
168,Purdue,D1,1.027,0.924,1.013,0.987,0.991
169,UC Davis,D1,1.025,0.894,1.119,1.091,1.097
170,Austin Peay,D1,1.022,1.149,1.075,1.052,0.988
171,Florida Tech,D2,1.013,0.955,1.339,0.777,0.922
172,Cal Poly,D1,1.011,0.987,0.855,0.845,1.095
173,Little Rock,D1,1.010,1.053,0.970,0.960,1.020
174,Elon,D1,1.006,1.085,0.838,0.833,1.019
175,Morehead St.,D1,1.001,1.412,1.017,1.016,0.950
176,Western Mich.,D1,0.996,1.002,1.112,1.117,0.947
177,UC Riverside,D1,0.995,1.120,1.000,1.005,1.088
178,Delta St.,D2,0.994,1.007,1.487,0.879,0.849
179,Tufts,D3,0.990,0.899,1.736,0.707,0.692
179,Catawba,D2,0.990,1.172,1.371,0.814,0.887
181,Navy,D1,0.986,0.891,1.229,1.246,0.842
181,SIUE,D1,0.986,0.965,1.124,1.139,0.954
183,CSUN,D1,0.985,1.104,0.903,0.917,1.082
184,Ohio,D1,0.984,1.076,0.824,0.837,0.942
185,Ohio St.,D1,0.983,0.970,0.997,1.014,1.074
185,St. Edward's,D2,0.983,1.031,1.266,0.757,0.799
187,Northwest Mo. St.,D2,0.975,0.962,1.167,0.704,0.815
187,Boston College,D1,0.975,0.985,0.931,0.955,1.095
189,SUNY Cortland,D3,0.968,0.924,1.619,0.674,0.720
190,Birmingham-So.,D3,0.962,0.934,1.321,0.554,0.798
191,Palm Beach Atl.,D2,0.960,1.088,1.259,0.770,0.959
191,Samford,D1,0.960,1.021,0.995,1.036,0.985
193,Murray St.,D1,0.959,1.086,1.210,1.262,0.966
194,Valparaiso,D1,0.958,0.894,0.943,0.984,0.971
195,Milwaukee,D1,0.957,0.909,0.839,0.877,0.943
196,Franklin Pierce,D2,0.954,1.055,1.068,0.658,0.763
197,Butler,D1,0.951,0.987,0.864,0.908,0.894
198,Flagler,D2,0.950,0.954,1.240,0.767,0.947
199,UNLV,D1,0.949,1.220,1.005,1.059,1.039
200,Central Mich.,D1,0.948,1.018,1.134,1.196,0.974
201,Air Force,D1,0.947,1.422,1.091,1.152,0.972
202,Xavier,D1,0.942,0.987,0.909,0.964,1.011
202,Newberry,D2,0.942,1.013,1.196,0.746,0.830
202,Arkansas St.,D1,0.942,0.938,1.166,1.239,1.003
205,Bethel (MN),D3,0.941,1.008,1.288,0.552,0.698
206,Radford,D1,0.937,1.093,0.916,0.978,1.004
206,Columbia,D1,0.937,1.008,0.984,1.050,1.007
208,Wofford,D1,0.936,1.062,1.082,1.156,0.962
209,LaGrange,D3,0.934,1.034,1.513,0.653,0.726
210,Tarleton St.,D2,0.933,1.072,1.221,0.770,0.920
210,St. Bonaventure,D1,0.933,0.992,1.023,1.097,0.909
212,Northeastern,D1,0.932,0.836,1.141,1.224,0.969
213,Cornell,D1,0.930,0.910,0.928,0.997,0.947
214,Stetson,D1,0.928,0.982,0.871,0.939,1.032
214,Kansas,D1,0.928,1.070,0.837,0.902,1.110
216,Marshall,D1,0.926,1.046,0.951,1.027,1.067
217,Point Loma,D2,0.923,0.864,1.261,0.803,0.849
218,Indiana St.,D1,0.921,1.061,0.848,0.921,0.994
219,St. Thomas Aquinas,D2,0.920,1.049,1.190,0.761,0.783
220,UAB,D1,0.919,0.975,0.787,0.856,1.040
220,New Haven,D2,0.919,0.814,1.059,0.677,0.788
222,VMI,D1,0.918,1.123,0.862,0.939,0.984
222,Belmont Abbey,D2,0.918,1.105,1.303,0.835,0.861
224,Florida A&M,D1,0.914,1.040,1.004,1.099,0.987
225,UTRGV,D1,0.913,0.948,0.963,1.055,0.948
225,Wash. & Jeff.,D3,0.913,0.943,1.712,0.755,0.662
227,Lubbock Christian,D2,0.911,1.197,1.200,0.774,0.805
227,Bradley,D1,0.911,0.960,1.158,1.271,1.012
229,Presbyterian,D1,0.908,1.014,0.918,1.010,0.970
229,Illinois,D1,0.908,1.034,0.997,1.098,1.046
231,Winthrop,D1,0.907,0.976,0.852,0.939,0.970
232,Lipscomb,D1,0.906,1.038,0.918,1.013,0.977
233,Nevada,D1,0.901,1.129,0.928,1.030,1.082
234,Canisius,D1,0.893,1.101,0.973,1.090,0.917
235,Southern Ill.,D1,0.891,0.996,0.929,1.043,0.982
235,Eastern Ky.,D1,0.891,1.125,0.974,1.094,0.962
237,Southern N.H.,D2,0.890,0.961,1.101,0.727,0.745
237,Campbell,D1,0.890,1.028,1.025,1.152,0.980
239,N.C. Central,D1,0.887,0.986,1.065,1.201,0.920
240,Quincy,D2,0.886,0.948,1.398,0.927,0.834
240,Central Conn. St.,D1,0.886,0.992,0.750,0.846,0.912
240,Bryant,D1,0.886,0.938,0.927,1.047,0.938
240,Nicholls St.,D1,0.886,0.910,0.889,1.004,1.008
240,St. Cloud St.,D2,0.886,0.882,1.206,0.800,0.743
245,Texas-Dallas,D3,0.885,0.846,1.503,0.685,0.703
246,Randolph-Macon,D3,0.883,1.077,1.556,0.710,0.740
247,Middle Tenn.,D1,0.881,1.086,1.022,1.160,1.075
248,West Florida,D2,0.878,0.885,1.274,0.853,0.887
249,Shenandoah,D3,0.875,1.006,1.396,0.643,0.723
250,Adrian,D3,0.874,0.873,1.326,0.611,0.710
250,Southern Ark.,D2,0.874,1.038,1.193,0.803,0.762
252,South Dakota St.,D1,0.873,1.077,0.876,1.004,0.866
253,Abilene Christian,D1,0.871,0.973,1.170,1.344,1.058
254,Northwood,D2,0.870,0.870,1.209,0.817,0.795
254,Southern Ind.,D2,0.870,0.928,1.098,0.742,0.846
256,Tex. A&M-Kingsville,D2,0.869,0.890,1.118,0.756,0.890
257,Creighton,D1,0.866,0.932,0.843,0.974,0.992
258,High Point,D1,0.861,0.964,1.003,1.165,0.965
258,St. Joseph's (IN),D2,0.861,0.946,1.076,0.735,0.829
260,Centenary (LA),D3,0.860,0.987,1.271,0.596,0.661
260,Washington-St. Louis,D3,0.860,0.997,1.384,0.648,0.762
262,Lock Haven,D2,0.858,0.841,1.197,0.820,0.806
263,Saint Joseph's,D1,0.855,0.997,0.935,1.093,0.941
263,A&M-Corpus Christi,D1,0.855,1.022,1.011,1.183,1.050
263,Seattle U,D1,0.855,0.910,1.013,1.185,0.981
266,Bellarmine,D2,0.854,0.963,1.249,0.860,0.854
267,Oswego St.,D3,0.853,0.882,1.413,0.668,0.720
267,James Madison,D1,0.853,1.201,0.938,1.099,0.962
269,Wooster,D3,0.851,1.080,1.314,0.622,0.711
269,Appalachian St.,D1,0.851,1.214,0.786,0.924,1.053
269,Southern Conn. St.,D2,0.851,1.008,1.341,0.927,0.798
269,Salve Regina,D3,0.851,1.022,1.200,0.568,0.710
273,Eastern Mich.,D1,0.849,0.957,0.958,1.128,0.995
274,Pace,D2,0.847,0.908,1.122,0.778,0.757
274,Brown,D1,0.847,1.046,0.851,1.005,0.990
274,Felician,D2,0.847,0.919,1.264,0.878,0.729
277,Georgetown,D1,0.845,0.998,0.911,1.077,0.879
277,Okla. Baptist,D2,0.845,1.038,1.173,0.816,0.746
279,Gardner-Webb,D1,0.842,1.007,0.913,1.084,0.981
280,Towson,D1,0.841,1.104,0.926,1.101,0.951
280,Belmont,D1,0.841,0.985,0.926,1.101,0.986
282,Penn,D1,0.839,0.955,0.795,0.948,0.927
283,Rutgers,D1,0.838,0.903,0.993,1.185,1.034
284,Eastern N.M.,D2,0.837,1.103,1.095,0.769,0.758
284,George Washington,D1,0.837,0.962,0.814,0.972,0.913
286,West Ala.,D2,0.835,0.874,1.376,0.969,0.850
287,San Jose St.,D1,0.833,0.929,0.934,1.121,1.065
288,Shippensburg,D2,0.832,0.954,1.192,0.842,0.878
289,Millersville,D2,0.830,0.840,1.168,0.827,0.830
289,Drury,D2,0.830,1.017,1.393,0.986,0.828
291,Harvard,D1,0.829,0.946,0.904,1.091,0.953
292,Rider,D1,0.827,0.979,0.909,1.100,0.921
293,Saint Leo,D2,0.825,1.130,1.241,0.884,0.931
294,Wayne St. (MI),D2,0.823,0.927,1.061,0.758,0.854
295,Lincoln Memorial,D2,0.822,1.206,1.197,0.856,0.838
296,Georgia St.,D1,0.820,1.170,0.760,0.926,1.027
296,Ark.-Fort Smith,D2,0.820,0.997,1.013,0.727,0.858
298,Furman,D1,0.819,1.159,0.844,1.030,0.989
298,Alabama St.,D1,0.819,1.017,0.976,1.193,0.864
300,Davidson,D1,0.818,1.111,0.912,1.114,0.965
300,Seton Hill,D2,0.818,0.914,1.401,1.007,0.843
302,Pacific,D1,0.815,0.953,0.975,1.196,1.053
302,Emory,D3,0.815,0.965,1.299,0.643,0.772
302,La Roche,D3,0.815,0.900,1.510,0.747,0.670
305,Chris. Newport,D3,0.813,1.049,1.286,0.638,0.736
306,Evansville,D1,0.812,0.967,0.941,1.159,1.011
307,Ohio Dominican,D2,0.810,0.993,1.244,0.902,0.836
308,MIT,D3,0.809,0.928,1.647,0.820,0.742
309,Sacred Heart,D1,0.808,0.956,0.960,1.188,0.893
309,Monmouth,D1,0.808,0.870,0.967,1.196,0.922
311,Le Moyne,D2,0.807,0.949,0.972,0.708,0.770
311,Cal Lutheran,D3,0.807,1.066,1.278,0.638,0.745
313,George Mason,D1,0.806,0.973,0.913,1.133,0.968
314,Lee,D2,0.801,0.880,1.112,0.816,0.873
315,Illinois St.,D1,0.797,0.926,0.974,1.221,0.963
316,Jackson St.,D1,0.796,1.010,0.889,1.116,0.771
317,Union (TN),D2,0.789,0.855,1.271,0.947,0.828
317,Fordham,D1,0.789,0.925,0.784,0.993,0.937
319,UIndy,D2,0.786,0.963,1.406,1.051,0.818
320,Alvernia,D3,0.785,1.032,1.207,0.620,0.682
321,Erskine,D2,0.784,1.074,1.066,0.799,0.825
322,St. John Fisher,D3,0.782,0.888,1.398,0.721,0.685
323,Sonoma St.,D2,0.780,0.820,1.144,0.862,0.829
324,Rollins,D2,0.778,0.961,1.201,0.908,0.900
325,UMBC,D1,0.777,1.123,0.891,1.147,0.936
326,Iona,D1,0.776,0.950,0.833,1.074,0.858
327,Castleton,D3,0.774,0.951,1.266,0.659,0.599
328,UT Martin,D1,0.767,1.142,0.784,1.023,0.956
329,Hartford,D1,0.765,0.963,1.096,1.433,0.994
330,Penn St.,D1,0.764,0.978,0.888,1.162,1.040
331,Lander,D2,0.762,1.018,1.284,0.991,0.936
331,Wis.-Whitewater,D3,0.762,1.034,1.376,0.728,0.741
333,East Stroudsburg,D2,0.761,0.888,1.143,0.883,0.835
334,Charleston So.,D1,0.759,1.135,0.819,1.080,0.954
335,Northern Ky.,D1,0.758,0.994,1.159,1.530,0.986
336,Valdosta St.,D2,0.757,0.946,0.994,0.772,0.864
337,Mars Hill,D2,0.755,1.229,0.922,0.718,0.833
338,California Baptist,D2,0.754,1.075,1.110,0.865,0.839
339,Mo. Western St.,D2,0.753,0.909,1.123,0.876,0.858
340,Otterbein,D3,0.752,1.075,1.276,0.684,0.721
340,Salisbury,D3,0.752,1.023,1.450,0.777,0.748
342,Maine,D1,0.751,0.878,0.800,1.065,0.934
343,Northeastern St.,D2,0.748,1.084,1.251,0.983,0.864
343,Texas Lutheran,D3,0.748,0.925,1.380,0.744,0.729
343,Lindenwood (MO),D2,0.748,0.928,1.189,0.934,0.847
346,Bucknell,D1,0.747,0.948,0.826,1.106,0.898
347,Chapman,D3,0.745,0.893,1.595,0.863,0.755
347,Quinnipiac,D1,0.745,1.021,0.905,1.216,0.941
347,Lenoir-Rhyne,D2,0.745,1.172,1.076,0.849,0.858
347,Williams,D3,0.745,0.930,1.566,0.847,0.711
351,Portland,D1,0.744,0.947,0.814,1.095,1.052
352,Carthage,D3,0.743,1.012,1.302,0.706,0.720
352,Cal St. Monterey Bay,D2,0.743,1.017,1.095,0.866,0.848
354,Buffalo,D1,0.741,1.031,0.849,1.146,0.987
355,Walsh,D2,0.740,0.998,1.139,0.905,0.813
356,Widener,D3,0.738,1.024,1.314,0.718,0.713
357,Rowan,D3,0.736,0.906,1.255,0.687,0.735
358,Redlands,D3,0.734,1.180,1.248,0.685,0.743
359,St. Scholastica,D3,0.733,1.008,1.391,0.764,0.674
359,Wagner,D1,0.733,0.878,0.791,1.079,0.847
361,Ark.-Monticello,D2,0.730,0.962,1.117,0.900,0.762
361,Utah Valley,D1,0.730,1.356,0.849,1.163,0.988
363,Northwestern St.,D1,0.727,0.920,0.973,1.338,1.008
363,Linfield,D3,0.727,0.841,1.436,0.797,0.747
363,Northern Colo.,D1,0.727,1.309,0.950,1.307,0.946
366,Winston-Salem,D2,0.726,1.010,1.049,0.850,0.716
367,Holy Cross,D1,0.723,0.911,0.778,1.076,0.934
368,Princeton,D1,0.722,0.853,0.757,1.050,1.004
368,Wesleyan (CT),D3,0.722,0.845,1.263,0.705,0.753
370,Barry,D2,0.721,1.110,1.201,0.979,0.920
371,Toledo,D1,0.720,1.034,0.852,1.182,1.009
372,Richmond,D1,0.719,1.019,0.912,1.270,0.986
373,Cal Poly Pomona,D2,0.717,0.958,1.157,0.949,0.844
373,Francis Marion,D2,0.717,0.914,1.061,0.869,0.840
373,Ill.-Springfield,D2,0.717,1.015,1.263,1.035,0.811
376,Regis (CO),D2,0.716,1.202,1.017,0.835,0.792
376,Johns Hopkins,D3,0.716,1.055,1.353,0.762,0.726
376,Concordia (TX),D3,0.716,0.966,1.242,0.699,0.746
379,St. Joseph's (ME),D3,0.715,0.869,1.603,0.904,0.643
380,Northwestern,D1,0.712,0.947,0.827,1.161,0.982
381,Southern Me.,D3,0.710,0.965,1.466,0.832,0.737
381,Northern Ill.,D1,0.710,1.051,0.801,1.129,0.961
381,Coker,D2,0.710,1.059,1.011,0.837,0.852
384,Wheaton (MA),D3,0.708,0.970,1.505,0.858,0.752
385,Grand Valley St.,D2,0.706,0.936,1.220,1.016,0.817
386,The Citadel,D1,0.704,0.967,0.820,1.165,1.029
387,Mount Union,D3,0.703,1.091,1.183,0.678,0.673
388,N.C. A&T,D1,0.701,1.072,0.893,1.273,0.905
389,Rogers St.,D2,0.700,0.977,0.993,0.834,0.779
390,Washburn,D2,0.699,0.963,1.065,0.896,0.852
390,Concordia Chicago,D3,0.699,1.061,1.382,0.797,0.735
392,Siena,D1,0.697,0.896,0.891,1.278,0.921
393,Miami (OH),D1,0.696,1.011,0.748,1.075,1.002
394,Cal St. L.A.,D2,0.694,1.097,1.105,0.936,0.829
394,Texas-Tyler,D3,0.694,0.909,1.161,0.674,0.703
396,Augustana (SD),D2,0.691,0.976,0.983,0.836,0.755
397,USC Upstate,D1,0.690,1.109,0.850,1.231,0.972
397,CWRU,D3,0.690,0.902,1.454,0.850,0.777
399,Missouri S&T,D2,0.689,0.970,1.114,0.950,0.836
400,Catholic,D3,0.687,0.989,1.162,0.682,0.664
401,Manhattan,D1,0.683,0.940,0.846,1.240,0.910
402,Oakland,D1,0.681,1.076,0.917,1.347,0.992
403,Army West Point,D1,0.680,0.948,0.894,1.314,0.893
403,Mo. Southern St.,D2,0.680,1.020,1.319,1.140,0.839
405,Western New Eng.,D3,0.678,0.908,1.101,0.655,0.710
406,Pfeiffer,D2,0.677,0.964,1.338,1.162,0.854
407,Ga. Southwestern,D2,0.676,0.977,1.271,1.106,0.868
407,Longwood,D1,0.676,0.989,0.850,1.258,0.932
409,Incarnate Word,D1,0.674,1.057,0.945,1.401,0.964
410,Mitchell,D3,0.671,0.977,1.307,0.785,0.643
410,Alderson Broaddus,D2,0.671,1.019,1.048,0.918,0.751
410,Wingate,D2,0.671,1.160,1.001,0.877,0.918
413,Eckerd,D2,0.669,1.118,1.022,0.899,0.953
413,Youngstown St.,D1,0.669,0.968,0.909,1.360,0.986
413,TCNJ,D3,0.669,0.940,1.320,0.795,0.739
413,Bloomsburg,D2,0.669,1.004,1.226,1.077,0.823
417,Albany (NY),D1,0.668,1.028,0.843,1.262,0.932
417,Norfolk St.,D1,0.668,0.887,0.806,1.207,0.832
419,Wash. & Lee,D3,0.667,0.935,1.273,0.770,0.722
420,Stanislaus St.,D2,0.666,0.939,0.932,0.823,0.831
421,Henderson St.,D2,0.663,0.968,0.905,0.803,0.771
422,Southwest Baptist,D2,0.662,1.143,1.241,1.102,0.837
423,Carson-Newman,D2,0.660,1.138,1.164,1.036,0.845
424,Ky. Wesleyan,D2,0.659,0.909,0.943,0.841,0.754
425,Montevallo,D2,0.657,1.104,1.285,1.149,0.886
426,Wartburg,D3,0.656,0.929,1.240,0.762,0.745
427,UNC Asheville,D1,0.655,1.131,0.794,1.213,0.947
427,Arkansas Tech,D2,0.655,1.049,0.984,0.882,0.768
429,Oglethorpe,D3,0.654,1.057,1.446,0.891,0.772
429,Pacific Lutheran,D3,0.654,0.914,1.323,0.816,0.746
431,Concordia (CA),D2,0.653,0.941,1.088,0.980,0.840
431,Queens (NY),D2,0.653,0.986,1.102,0.992,0.775
433,Misericordia,D3,0.652,0.956,1.076,0.665,0.709
433,Mississippi Col.,D2,0.652,0.994,1.179,1.062,0.887
433,Wis.-Oshkosh,D3,0.652,0.993,1.132,0.700,0.746
436,Malone,D2,0.651,0.890,1.087,0.981,0.744
437,Cal St. East Bay,D2,0.649,0.932,1.049,0.950,0.817
438,Western Ky.,D1,0.647,1.017,0.784,1.213,1.079
439,Minn. Duluth,D2,0.646,0.974,0.996,0.906,0.771
440,Cameron,D2,0.644,1.064,1.094,0.999,0.855
441,Susquehanna,D3,0.642,0.825,1.110,0.696,0.721
442,Adelphi,D2,0.641,0.941,1.020,0.935,0.794
442,Trevecca Nazarene,D2,0.641,0.906,1.052,0.965,0.810
444,Fresno Pacific,D2,0.640,0.876,1.183,1.086,0.846
445,West Ga.,D2,0.639,0.944,1.185,1.091,0.863
445,La.-Monroe,D1,0.639,1.020,0.747,1.169,1.043
447,Spalding,D3,0.638,0.976,1.210,0.764,0.668
448,St. Thomas (MN),D3,0.636,0.897,0.957,0.606,0.777
448,North Dakota St.,D1,0.636,0.960,0.618,0.971,0.852
450,Shorter,D2,0.634,0.951,1.100,1.020,0.809
451,Dayton,D1,0.632,1.036,0.860,1.359,0.922
452,Bowling Green,D1,0.631,1.200,0.667,1.058,0.958
452,Gwynedd Mercy,D3,0.631,1.024,1.291,0.824,0.647
454,Ala.-Huntsville,D2,0.629,1.018,1.125,1.052,0.860
454,DePauw,D3,0.629,1.042,1.276,0.818,0.710
456,Macalester,D3,0.628,1.013,1.221,0.784,0.697
456,La Verne,D3,0.628,1.043,1.215,0.779,0.751
458,Barton,D2,0.627,1.110,1.123,1.054,0.788
458,Wis.-La Crosse,D3,0.627,1.013,1.016,0.653,0.749
460,Santa Clara,D1,0.626,1.028,0.802,1.282,1.093
461,Central Okla.,D2,0.625,1.079,0.972,0.915,0.829
462,Maryville (MO),D2,0.623,0.994,0.998,0.942,0.804
463,West Liberty,D2,0.621,0.990,1.051,0.994,0.689
464,Westfield St.,D3,0.620,0.954,1.148,0.746,0.625
464,Wilmington (DE),D2,0.620,0.976,0.947,0.899,0.740
466,Shepherd,D2,0.619,1.001,1.139,1.082,0.752
467,Berry,D3,0.614,1.049,1.169,0.768,0.774
468,Augusta,D2,0.611,1.057,0.971,0.934,0.896
469,Eastern Ill.,D1,0.610,1.036,0.848,1.389,0.996
469,Buena Vista,D3,0.610,1.030,1.151,0.761,0.716
471,Trinity (TX),D3,0.609,1.036,1.263,0.836,0.709
471,Drew,D3,0.609,0.943,1.337,0.886,0.693
473,LIU Brooklyn,D1,0.608,0.913,0.883,1.452,0.864
474,Pittsburg St.,D2,0.607,1.091,1.250,1.211,0.851
475,Ill. Wesleyan,D3,0.605,0.883,1.378,0.919,0.737
476,Spring Hill,D2,0.604,1.111,1.032,1.004,0.688
476,Trinity (CT),D3,0.604,0.935,1.513,1.009,0.741
476,Western Ore.,D2,0.604,0.902,0.846,0.824,0.741
479,Delaware St.,D1,0.603,1.122,0.646,1.072,0.809
480,Slippery Rock,D2,0.599,0.956,1.025,1.005,0.840
480,Massachusetts,D1,0.599,1.105,0.736,1.229,0.937
482,Armstrong St.,D2,0.595,1.037,1.189,1.175,0.803
482,Keystone,D3,0.595,0.968,1.166,0.790,0.683
484,UMass Boston,D3,0.594,0.975,1.168,0.792,0.739
485,Central Wash.,D2,0.593,1.045,0.874,0.866,0.736
486,Colo. Sch. of Mines,D2,0.592,1.265,0.996,0.989,0.786
486,Kalamazoo,D3,0.592,0.925,1.260,0.858,0.704
488,Saginaw Valley,D2,0.589,0.876,1.163,1.161,0.833
488,Mansfield,D2,0.589,1.088,0.980,0.978,0.800
490,Va. Wesleyan,D3,0.587,1.017,1.294,0.889,0.761
491,Occidental,D3,0.584,1.016,1.243,0.858,0.737
491,Indiana (PA),D2,0.584,1.028,0.947,0.953,0.840
493,Concordia-St. Paul,D2,0.582,1.090,0.920,0.930,0.757
493,Rhodes,D3,0.582,1.039,0.973,0.674,0.762
493,Hofstra,D1,0.582,1.110,0.703,1.207,0.954
496,Limestone,D2,0.581,1.128,1.084,1.097,0.816
496,North Central (IL),D3,0.581,0.992,1.393,0.967,0.754
498,Gannon,D2,0.580,0.897,1.126,1.142,0.790
499,LIU Post,D2,0.578,0.925,0.896,0.912,0.831
500,Merrimack,D2,0.577,0.996,1.064,1.083,0.729
500,Pitt.-Johnstown,D2,0.577,1.005,1.274,1.298,0.816
502,Lehigh,D1,0.574,0.884,0.734,1.277,0.838
502,Gust. Adolphus,D3,0.574,0.987,1.361,0.956,0.687
504,St. Mary's (TX),D2,0.573,0.913,1.088,1.116,0.866
504,Wis.-Parkside,D2,0.573,0.879,0.979,1.004,0.835
506,Fairleigh Dickinson,D1,0.572,0.977,0.900,1.572,0.862
507,Hawaii Pacific,D2,0.571,1.056,0.882,0.909,0.807
508,Embry-Riddle (FL),D2,0.570,1.107,1.129,1.164,0.969
508,Heidelberg,D3,0.570,0.982,1.285,0.909,0.729
508,Augustana (IL),D3,0.570,1.051,1.219,0.861,0.727
511,Newman,D2,0.568,1.225,0.997,1.032,0.782
511,Findlay,D2,0.568,0.879,0.819,0.848,0.795
513,Willamette,D3,0.567,1.050,1.138,0.809,0.713
514,Whitworth,D3,0.566,1.014,1.214,0.864,0.718
515,Saint John's (MN),D3,0.565,1.010,0.988,0.705,0.714
516,Western Ill.,D1,0.564,0.985,0.683,1.210,0.909
517,RIT,D3,0.563,0.924,1.287,0.921,0.654
517,Arcadia,D3,0.563,1.038,1.251,0.895,0.739
519,Piedmont,D3,0.562,1.048,1.234,0.885,0.765
519,Wis.-Stevens Point,D3,0.562,1.007,1.198,0.858,0.754
519,Bridgeport,D2,0.562,0.882,1.172,1.226,0.791
522,Ferrum,D3,0.561,1.138,1.252,0.899,0.723
523,AUM,D2,0.560,0.995,0.929,0.975,0.874
524,Webster,D3,0.559,0.912,0.864,0.623,0.683
525,Wheaton (IL),D3,0.558,0.991,1.004,0.725,0.733
526,Ashland,D2,0.557,0.963,1.083,1.142,0.822
527,Southwestern Okla.,D2,0.556,1.086,0.964,1.018,0.740
528,Edgewood,D3,0.554,0.928,1.186,0.863,0.656
529,Concord,D2,0.553,1.180,1.037,1.102,0.704
529,Chowan,D2,0.553,1.123,0.922,0.981,0.785
531,Dominican (NY),D2,0.552,1.012,1.213,1.292,0.724
532,Okla. Christian,D2,0.551,1.027,0.978,1.043,0.799
532,Wentworth,D3,0.551,0.854,1.045,0.764,0.648
532,Kutztown,D2,0.551,0.883,0.872,0.931,0.841
535,Concordia Wisconsin,D3,0.550,0.927,1.086,0.796,0.693
536,Minot St.,D2,0.549,1.168,0.867,0.929,0.755
537,Central (IA),D3,0.548,0.851,1.064,0.782,0.677
537,McKendree,D2,0.548,1.121,0.891,0.956,0.838
539,Suffolk,D3,0.544,0.849,1.216,0.901,0.674
539,Mont. St. Billings,D2,0.544,1.232,1.079,1.167,0.778
541,Saint Mary's (MN),D3,0.543,0.977,1.235,0.917,0.744
542,Molloy,D2,0.542,0.960,1.006,1.090,0.787
542,WPI,D3,0.542,1.073,1.183,0.880,0.677
544,St. Norbert,D3,0.541,0.965,1.103,0.822,0.662
545,Northwest Nazarene,D2,0.540,1.109,1.034,1.125,0.762
545,Lebanon Valley,D3,0.540,1.046,0.989,0.739,0.702
547,Thomas More,D3,0.539,1.063,1.211,0.906,0.652
548,Westminster (MO),D3,0.538,0.890,1.079,0.808,0.639
549,Neumann,D3,0.537,0.983,1.217,0.913,0.685
549,Cal St. San B'dino,D2,0.537,1.065,0.935,1.022,0.882
551,Rockhurst,D2,0.536,1.013,0.906,0.994,0.799
551,Tiffin,D2,0.536,1.042,0.917,1.006,0.798
553,King (TN),D2,0.535,1.018,0.928,1.021,0.808
553,Eastern Conn. St.,D3,0.535,0.890,1.294,0.975,0.741
555,Savannah St.,D1,0.534,0.953,0.781,1.461,0.918
556,NYU,D3,0.533,0.869,1.576,1.191,0.688
556,Gettysburg,D3,0.533,1.083,1.092,0.825,0.637
558,La Salle,D1,0.531,1.033,0.735,1.384,0.925
558,Chestnut Hill,D2,0.531,0.957,0.990,1.097,0.730
558,Frank. & Marsh.,D3,0.531,0.879,1.286,0.976,0.700
558,Hillsdale,D2,0.531,1.001,1.033,1.143,0.795
558,Young Harris,D2,0.531,1.159,1.062,1.176,0.892
563,Kean,D3,0.528,0.894,1.150,0.878,0.747
563,Capital,D3,0.528,1.051,1.131,0.863,0.712
565,Concordia-M'head,D3,0.527,0.979,1.078,0.824,0.751
