rk,school,div,str,park,ofs,dfs,sos
39,Shenandoah,3,0.712,1.001,1.189,0.682,0.718
40,Wis.-Oshkosh,3,0.710,1.002,1.440,0.828,0.788
41,Ohio Northern,3,0.708,0.823,1.308,0.754,0.707
42,Johns Hopkins,3,0.701,1.083,1.342,0.781,0.735
43,Carthage,3,0.693,1.028,1.254,0.739,0.759
43,North Central (IL),3,0.693,1.009,1.278,0.753,0.740
45,Randolph-Macon,3,0.691,1.087,1.198,0.707,0.710
45,Saint John's (MN),3,0.691,1.007,1.396,0.825,0.778
47,Adrian,3,0.690,0.865,1.164,0.688,0.726
48,Keystone,3,0.689,0.988,1.287,0.762,0.684
49,Misericordia,3,0.688,0.964,1.191,0.706,0.655
50,Mitchell,3,0.686,0.955,1.253,0.746,0.610
51,Saint Mary's (MN),3,0.684,0.986,1.374,0.820,0.708
52,Centenary (LA),3,0.679,1.004,1.199,0.721,0.768
53,Wooster,3,0.677,1.066,1.612,0.972,0.699
54,St. Scholastica,3,0.674,1.006,1.235,0.748,0.613
55,Wesleyan (CT),3,0.673,0.850,1.038,0.629,0.716
55,Whitworth,3,0.673,1.006,1.304,0.791,0.730
57,Wash. & Jeff.,3,0.666,0.935,1.064,0.652,0.732
58,Rensselaer,3,0.665,1.061,1.226,0.752,0.705
58,Coe,3,0.665,0.918,1.363,0.837,0.714
60,Washington-St. Louis,3,0.652,1.008,1.315,0.824,0.745
61,Amherst,3,0.649,0.897,1.344,0.846,0.750
61,Redlands,3,0.649,1.156,1.144,0.719,0.678
63,Salem St.,3,0.645,0.853,1.111,0.704,0.703
64,Manchester,3,0.644,1.003,1.721,1.091,0.747
65,Rose-Hulman,3,0.639,0.958,1.132,0.723,0.757
65,Southern Me.,3,0.639,0.957,1.303,0.833,0.734
67,Pomona-Pitzer,3,0.628,1.058,1.369,0.891,0.699
67,St. Thomas (MN),3,0.628,0.889,1.353,0.880,0.798
67,Case,3,0.628,0.888,1.191,0.774,0.761
70,Rochester Inst.,3,0.626,0.910,1.401,0.913,0.692
71,Concordia Wisconsin,3,0.625,0.940,1.222,0.798,0.693
72,Va. Wesleyan,3,0.619,1.043,1.258,0.829,0.744
73,Oglethorpe,3,0.618,1.061,1.200,0.793,0.724
74,Rhode Island Col.,3,0.616,1.150,1.211,0.802,0.691
75,MIT,3,0.615,0.909,1.343,0.891,0.677
75,TCNJ,3,0.615,0.936,1.311,0.870,0.795
77,Ohio Wesleyan,3,0.614,0.969,1.304,0.867,0.717
78,Wm. Paterson,3,0.613,1.002,1.369,0.911,0.766
79,Thiel,3,0.612,1.013,1.242,0.829,0.666
79,Alvernia,3,0.612,1.041,1.116,0.744,0.685
81,John Carroll,3,0.608,0.977,1.303,0.875,0.742
82,Puget Sound,3,0.606,1.040,1.366,0.920,0.781
82,Clarkson,3,0.606,0.921,1.134,0.764,0.701
84,Endicott,3,0.604,0.829,1.022,0.690,0.745
85,Ripon,3,0.603,1.012,1.092,0.739,0.711
86,Texas-Dallas,3,0.601,0.833,1.210,0.822,0.750
87,Maryville (TN),3,0.598,1.013,1.159,0.791,0.707
88,Frank. & Marsh.,3,0.595,0.878,1.139,0.781,0.702
89,Huntingdon,3,0.592,0.910,1.391,0.959,0.743
90,Berry,3,0.591,1.116,1.123,0.776,0.763
91,Thomas More,3,0.590,1.067,1.212,0.838,0.679
92,Stevens,3,0.587,0.965,1.024,0.712,0.673
93,Wheaton (MA),3,0.586,0.967,1.232,0.858,0.696
94,Eastern Conn. St.,3,0.585,0.912,1.290,0.900,0.759
95,Otterbein,3,0.576,1.049,1.305,0.925,0.720
96,Framingham St.,3,0.575,0.872,1.139,0.809,0.706
97,Stockton,3,0.574,0.991,1.210,0.860,0.740
98,Brockport,3,0.562,0.865,1.108,0.805,0.745
99,Hendrix,3,0.560,1.087,0.970,0.706,0.759
99,LeTourneau,3,0.560,1.029,0.874,0.637,0.744
99,Moravian,3,0.560,0.892,1.257,0.916,0.716
102,Allegheny,3,0.558,0.837,1.271,0.929,0.748
103,George Fox,3,0.556,0.910,1.097,0.805,0.773
104,St. Norbert,3,0.552,0.956,1.005,0.743,0.701
105,La Verne,3,0.547,1.024,1.113,0.830,0.721
105,Central (IA),3,0.547,0.827,1.103,0.823,0.719
107,Earlham,3,0.546,1.252,0.915,0.684,0.737
108,Mount Union,3,0.545,1.057,1.288,0.965,0.735
109,Lynchburg,3,0.537,1.045,1.192,0.905,0.724
110,Roanoke,3,0.536,1.053,1.035,0.788,0.721
111,Montclair St.,3,0.535,0.955,1.112,0.848,0.782
112,Castleton,3,0.534,0.957,1.015,0.775,0.609
113,Mary Hardin-Baylor,3,0.533,1.046,1.290,0.988,0.757
114,Westminster (MO),3,0.531,0.896,1.109,0.852,0.660
114,Gettysburg,3,0.531,1.084,1.073,0.824,0.693
116,Penn St.-Behrend,3,0.529,0.922,1.142,0.882,0.639
117,North Park,3,0.528,1.012,1.080,0.836,0.733
118,Southwestern (TX),3,0.525,1.103,1.284,0.998,0.777
119,Worcester St.,3,0.520,1.041,0.986,0.774,0.692
120,Chapman,3,0.518,0.883,1.180,0.929,0.683
120,Augsburg,3,0.518,1.041,1.139,0.898,0.726
122,Salve Regina,3,0.511,1.020,1.106,0.884,0.682
122,Averett,3,0.511,0.989,1.319,1.053,0.708
124,McDaniel,3,0.509,0.996,1.375,1.102,0.670
125,Rochester (NY),3,0.507,0.955,1.050,0.846,0.671
125,Union (NY),3,0.507,0.894,0.985,0.793,0.707
127,UMass Dartmouth,3,0.505,0.946,1.209,0.978,0.732
128,Calvin,3,0.504,0.868,1.250,1.013,0.695
129,Chris. Newport,3,0.503,1.049,1.184,0.960,0.765
130,Marymount (VA),3,0.501,1.127,1.161,0.945,0.744
131,Hope,3,0.498,0.874,1.100,0.902,0.677
131,Bluffton,3,0.498,1.136,1.209,0.990,0.741
133,Western New Eng.,3,0.497,0.915,1.128,0.926,0.712
134,Old Westbury,3,0.496,0.875,1.130,0.929,0.602
135,Bowdoin,3,0.495,0.905,1.006,0.829,0.749
136,Kalamazoo,3,0.494,0.912,1.050,0.867,0.687
136,Transylvania,3,0.494,1.058,1.073,0.887,0.759
138,Catholic,3,0.493,0.986,1.023,0.846,0.671
138,Trinity (CT),3,0.493,0.939,0.927,0.767,0.748
140,Ferrum,3,0.492,1.124,1.161,0.963,0.703
140,Haverford,3,0.492,1.084,1.202,0.996,0.731
142,St. John Fisher,3,0.491,0.854,1.150,0.956,0.695
142,DeSales,3,0.491,1.065,0.992,0.824,0.696
142,Kenyon,3,0.491,1.036,1.124,0.934,0.693
145,Elizabethtown,3,0.490,0.998,1.028,0.856,0.663
146,Willamette,3,0.489,1.056,1.069,0.892,0.701
147,Piedmont,3,0.486,1.059,1.099,0.923,0.738
147,St. Olaf,3,0.486,1.038,0.833,0.700,0.843
149,Buena Vista,3,0.485,1.026,1.003,0.843,0.696
150,Luther,3,0.484,0.931,1.049,0.884,0.733
151,UMass Boston,3,0.482,1.000,1.238,1.049,0.726
152,Waynesburg,3,0.480,0.933,1.137,0.966,0.670
153,Washington Col.,3,0.476,1.012,0.824,0.707,0.691
153,Spalding,3,0.476,0.947,1.105,0.947,0.672
153,Wis.-Platteville,3,0.476,1.055,1.095,0.939,0.778
156,Wis. Lutheran,3,0.474,0.972,1.136,0.979,0.649
156,Grinnell,3,0.474,0.956,1.060,0.913,0.694
158,Wis.-Stout,3,0.472,1.165,0.910,0.786,0.782
158,Widener,3,0.472,1.051,0.998,0.862,0.702
160,Bates,3,0.470,0.897,1.231,1.068,0.715
161,East Tex. Baptist,3,0.468,1.143,0.992,0.866,0.740
162,Neumann,3,0.467,0.991,1.282,1.120,0.678
163,Pacific (OR),3,0.465,0.902,1.117,0.980,0.750
164,Roger Williams,3,0.464,0.860,0.951,0.836,0.714
165,Chicago,3,0.463,0.956,1.139,1.004,0.736
165,New Jersey City,3,0.463,0.988,1.393,1.228,0.716
167,LaGrange,3,0.461,1.031,1.072,0.948,0.742
167,Denison,3,0.461,0.982,1.068,0.945,0.723
169,Wheaton (IL),3,0.460,1.022,1.004,0.891,0.753
169,Westfield St.,3,0.460,0.968,1.026,0.911,0.661
171,Hamline,3,0.459,0.920,1.249,1.111,0.724
171,Oberlin,3,0.459,0.939,1.289,1.145,0.718
171,Macalester,3,0.459,1.006,1.267,1.125,0.701
174,St. Joseph's (ME),3,0.457,0.871,1.074,0.958,0.658
174,Colby,3,0.457,0.962,1.167,1.042,0.695
176,Hanover,3,0.454,0.995,1.145,1.030,0.745
177,Bridgewater (VA),3,0.451,1.087,1.049,0.950,0.698
177,Sul Ross St.,3,0.451,1.271,0.904,0.818,0.722
179,Wilkes,3,0.448,1.125,1.062,0.967,0.621
180,Ursinus,3,0.447,1.042,0.972,0.889,0.687
181,Covenant,3,0.443,0.966,1.003,0.925,0.731
181,Susquehanna,3,0.443,0.833,0.923,0.850,0.690
183,Fredonia,3,0.440,1.039,1.164,1.079,0.714
184,Scranton,3,0.438,1.144,1.106,1.030,0.649
184,Curry,3,0.438,0.899,0.928,0.864,0.676
186,Ithaca,3,0.436,0.852,0.873,0.817,0.665
187,Wesley,3,0.433,0.882,1.143,1.077,0.694
188,Franklin,3,0.429,1.075,1.135,1.081,0.761
189,Farmingdale St.,3,0.425,0.872,1.021,0.980,0.638
190,Defiance,3,0.424,0.919,1.008,0.970,0.750
190,WPI,3,0.424,1.055,1.065,1.026,0.646
192,Aurora,3,0.423,1.062,0.922,0.890,0.672
193,Edgewood,3,0.418,0.923,1.190,1.163,0.687
193,Carleton,3,0.418,0.918,1.180,1.153,0.726
195,York (PA),3,0.417,0.989,1.087,1.063,0.751
195,Husson,3,0.417,0.840,0.960,0.939,0.624
195,Marywood,3,0.417,0.958,0.829,0.811,0.618
198,Southern Va.,3,0.416,1.119,1.045,1.025,0.728
199,DePauw,3,0.414,1.031,0.936,0.922,0.752
200,Pitt.-Greensburg,3,0.413,1.047,1.039,1.025,0.637
201,Greenville,3,0.410,1.077,0.898,0.893,0.708
201,Rockford,3,0.410,0.980,0.946,0.941,0.683
203,Benedictine (IL),3,0.408,0.904,0.959,0.959,0.719
203,Babson,3,0.408,0.867,1.127,1.128,0.673
203,Marian (WI),3,0.408,1.027,1.138,1.137,0.697
206,Austin,3,0.405,0.992,0.858,0.864,0.765
207,Swarthmore,3,0.404,0.977,0.965,0.974,0.680
208,Staten Island,3,0.401,0.959,1.084,1.104,0.629
209,Louisiana Col.,3,0.400,0.970,0.980,1.001,0.759
210,Occidental,3,0.397,1.024,1.003,1.032,0.677
210,Westminster (PA),3,0.397,1.006,1.009,1.038,0.677
212,Alma,3,0.396,0.964,0.848,0.874,0.667
212,Loras,3,0.396,1.019,0.882,0.908,0.722
214,Penn St.-Berks,3,0.395,0.980,1.000,1.033,0.610
214,Beloit,3,0.395,0.976,0.983,1.016,0.634
216,Wabash,3,0.391,1.003,1.210,1.263,0.752
217,Mt. St. Joseph,3,0.390,0.936,1.108,1.159,0.748
218,Fontbonne,3,0.387,0.938,0.940,0.992,0.691
218,Immaculata,3,0.387,0.960,1.013,1.069,0.656
220,Plattsburgh St.,3,0.385,0.941,0.974,1.033,0.698
221,Dickinson,3,0.382,0.902,0.969,1.035,0.714
221,MacMurray,3,0.382,0.900,1.163,1.242,0.625
223,Cornell College,3,0.380,1.048,0.938,1.008,0.669
224,Hardin-Simmons,3,0.379,1.173,0.905,0.974,0.761
224,Muhlenberg,3,0.379,1.201,0.972,1.047,0.701
226,Centenary (NJ),3,0.378,0.929,1.087,1.174,0.656
227,Mass. Maritime,3,0.377,0.989,0.835,0.903,0.678
228,Wentworth,3,0.371,0.853,0.937,1.029,0.640
229,Stevenson,3,0.368,0.994,1.048,1.162,0.676
229,Rutgers-Newark,3,0.368,0.971,1.029,1.143,0.710
229,Trine,3,0.368,0.854,0.944,1.047,0.686
232,St. Joseph's (L.I.),3,0.367,0.925,0.948,1.055,0.605
232,Williams,3,0.367,0.954,0.959,1.067,0.671
234,Hampden-Sydney,3,0.366,1.157,0.772,0.860,0.721
235,Dubuque,3,0.365,0.963,0.999,1.117,0.712
235,Brandeis,3,0.365,0.992,0.985,1.102,0.697
237,Gust. Adolphus,3,0.364,1.003,0.833,0.935,0.724
237,Guilford,3,0.364,1.257,0.779,0.873,0.720
237,St. Lawrence,3,0.364,0.926,0.975,1.092,0.661
240,Manhattanville,3,0.362,1.024,0.994,1.121,0.620
241,Gwynedd Mercy,3,0.359,1.016,1.055,1.198,0.687
241,Howard Payne,3,0.359,1.187,0.824,0.937,0.754
243,Millikin,3,0.358,1.107,0.883,1.006,0.720
244,Hamilton,3,0.356,1.012,0.916,1.049,0.650
245,Monmouth (IL),3,0.354,0.848,1.005,1.158,0.660
246,Coast Guard,3,0.352,0.860,0.983,1.140,0.656
247,Gordon,3,0.349,0.888,0.994,1.164,0.705
248,Saint Vincent,3,0.348,0.900,0.973,1.141,0.667
249,Greensboro,3,0.347,1.007,1.085,1.275,0.716
250,East. Mennonite,3,0.345,1.168,0.928,1.097,0.682
251,Eastern Nazarene,3,0.344,0.890,0.903,1.072,0.638
252,Bridgewater St.,3,0.342,0.933,0.771,0.918,0.713
252,Messiah,3,0.342,0.930,1.019,1.217,0.663
254,Johnson & Wales (RI),3,0.337,0.885,0.984,1.192,0.596
254,Arcadia,3,0.337,1.038,0.968,1.172,0.647
256,Lebanon Valley,3,0.334,1.002,0.929,1.136,0.647
256,N.C. Wesleyan,3,0.334,0.871,1.052,1.287,0.728
256,Me.-Farmington,3,0.334,1.011,0.833,1.018,0.597
259,Muskingum,3,0.333,0.923,1.002,1.229,0.755
260,Northwestern-St.Paul,3,0.331,0.959,0.855,1.053,0.594
261,Capital,3,0.330,1.066,0.882,1.092,0.727
262,Western Conn. St.,3,0.329,1.088,0.927,1.151,0.641
262,Albion,3,0.329,0.914,0.984,1.222,0.712
264,Elmhurst,3,0.328,1.100,0.901,1.120,0.705
265,Fitchburg St.,3,0.322,1.013,0.700,0.886,0.683
266,Nichols,3,0.317,1.005,0.938,1.207,0.680
266,Baruch,3,0.317,0.995,0.877,1.128,0.657
266,Merchant Marine,3,0.317,0.974,0.882,1.134,0.649
269,Mount Aloysius,3,0.316,1.007,0.853,1.101,0.645
270,Neb. Wesleyan,3,0.314,0.939,0.803,1.045,0.824
271,Wash. & Lee,3,0.306,0.953,0.736,0.980,0.710
271,Eastern,3,0.306,1.145,0.873,1.162,0.678
273,Suffolk,3,0.303,0.867,0.766,1.030,0.646
274,Olivet,3,0.302,0.839,0.798,1.079,0.725
275,Whitman,3,0.300,0.963,0.738,1.003,0.764
276,St. Joseph's (Brkln),3,0.299,0.980,0.800,1.092,0.546
277,Dallas,3,0.298,0.919,0.833,1.140,0.757
278,Elms,3,0.297,0.974,0.758,1.040,0.596
278,St. Mary's (MD),3,0.297,0.886,0.993,1.365,0.726
280,Illinois Col.,3,0.296,1.057,0.995,1.372,0.617
281,Plymouth St.,3,0.294,1.049,0.728,1.010,0.672
282,Utica,3,0.293,1.045,0.888,1.236,0.586
283,Whittier,3,0.292,1.027,0.886,1.237,0.718
283,Keene St.,3,0.292,1.026,0.850,1.186,0.706
283,Sewanee,3,0.292,1.004,0.794,1.108,0.764
283,Dominican (IL),3,0.292,1.030,0.808,1.130,0.653
287,Lewis & Clark,3,0.291,0.935,0.926,1.299,0.767
287,Clark (MA),3,0.291,0.995,1.014,1.422,0.628
289,Schreiner,3,0.288,1.091,0.802,1.136,0.816
290,Newbury,3,0.285,0.905,0.650,0.929,0.568
290,Blackburn,3,0.285,0.841,0.913,1.306,0.663
292,Wittenberg,3,0.284,1.088,1.020,1.468,0.697
292,Thomas (ME),3,0.284,0.890,0.723,1.040,0.618
294,Drew,3,0.283,0.955,0.831,1.201,0.660
295,SUNY New Paltz,3,0.282,1.028,0.857,1.240,0.758
296,Simpson,3,0.280,0.873,0.807,1.174,0.723
296,CCNY,3,0.280,1.021,0.856,1.247,0.599
296,Vassar,3,0.280,0.954,0.822,1.198,0.685
299,Albright,3,0.278,1.013,0.849,1.247,0.643
300,Grove City,3,0.277,1.133,0.819,1.204,0.676
300,Lehman,3,0.277,1.095,1.100,1.621,0.574
302,Carroll (WI),3,0.276,1.231,0.796,1.178,0.672
302,Penn St.-Altoona,3,0.276,1.162,0.848,1.254,0.621
304,NYU,3,0.274,0.995,0.851,1.269,0.585
304,Centre,3,0.274,0.963,0.746,1.112,0.753
306,Becker,3,0.273,1.056,0.942,1.411,0.625
306,Bethany (WV),3,0.273,1.100,0.733,1.097,0.651
308,MCLA,3,0.272,0.927,0.801,1.202,0.613
309,SUNY Poly,3,0.271,0.972,0.823,1.240,0.586
310,SUNY Oneonta,3,0.267,0.873,0.802,1.227,0.701
311,Emory & Henry,3,0.265,1.294,0.866,1.336,0.720
312,Penn St. Harrisburg,3,0.264,0.892,0.817,1.265,0.688
312,Penn St.-Abington,3,0.264,0.884,1.004,1.551,0.601
312,Southern Vt.,3,0.264,0.980,0.953,1.473,0.571
312,Houghton,3,0.264,1.075,0.873,1.350,0.627
312,Middlebury,3,0.264,0.907,1.018,1.572,0.745
317,Daniel Webster,3,0.261,0.920,0.833,1.304,0.602
318,Hood,3,0.260,1.012,0.868,1.361,0.638
318,Wis.-Superior,3,0.260,0.966,0.680,1.068,0.820
318,Bethany Lutheran,3,0.260,1.061,0.867,1.363,0.591
321,FDU-Florham,3,0.257,0.997,0.809,1.287,0.667
322,Cazenovia,3,0.255,1.200,0.818,1.308,0.564
323,Hiram,3,0.254,1.048,0.804,1.289,0.715
323,Ozarks (AR),3,0.254,1.215,0.740,1.189,0.768
325,Skidmore,3,0.253,0.873,0.952,1.538,0.661
326,Medaille,3,0.252,0.905,0.890,1.444,0.578
327,Pitt.-Bradford,3,0.250,0.931,0.884,1.441,0.627
328,Springfield,3,0.249,0.855,0.892,1.463,0.689
329,Lesley ,3,0.244,0.910,0.738,1.234,0.592
330,Rivier,3,0.240,0.974,0.762,1.295,0.544
331,Northland,3,0.239,0.940,0.818,1.396,0.566
332,Keuka,3,0.238,1.066,0.741,1.272,0.586
333,Minn.-Morris,3,0.237,1.028,0.765,1.320,0.560
334,SUNY Canton,3,0.236,1.021,0.632,1.093,0.607
335,Purchase,3,0.235,0.955,0.877,1.526,0.593
336,Juniata,3,0.234,1.080,0.958,1.668,0.653
336,Claremont-M-S,3,0.234,1.065,0.855,1.494,0.708
338,Lasell,3,0.233,0.918,0.655,1.148,0.597
339,SUNY Maritime,3,0.230,0.991,0.751,1.330,0.584
340,Albertus Magnus,3,0.229,0.902,0.827,1.475,0.561
341,Lawrence,3,0.226,0.979,0.900,1.624,0.665
342,New England Col.,3,0.220,1.067,0.737,1.371,0.595
343,Hilbert,3,0.218,1.086,0.688,1.286,0.599
344,Lyndon St.,3,0.217,1.059,0.727,1.367,0.600
344,Bard,3,0.217,0.913,0.885,1.667,0.620
346,Knox,3,0.215,1.051,0.919,1.748,0.663
347,Mt. St. Mary (NY),3,0.214,0.995,0.683,1.301,0.582
348,Delaware Valley,3,0.211,1.043,0.722,1.395,0.582
349,Mt. St. Vincent,3,0.209,0.901,0.764,1.493,0.569
350,William Peace,3,0.206,0.944,0.601,1.192,0.727
351,King's (PA),3,0.203,1.084,0.607,1.222,0.600
352,MSOE,3,0.202,0.998,0.665,1.341,0.688
353,Geneva,3,0.197,1.011,0.698,1.446,0.623
354,Lancaster Bible,3,0.196,0.977,0.708,1.470,0.551
355,Wilmington (OH),3,0.193,0.978,0.683,1.446,0.730
356,Lakeland,3,0.189,0.970,0.594,1.281,0.653
357,Martin Luther,3,0.182,1.023,0.733,1.641,0.554
358,Principia,3,0.180,0.993,0.671,1.518,0.679
359,Eureka,3,0.179,0.973,0.741,1.686,0.703
360,John Jay,3,0.158,0.982,0.658,1.698,0.572
361,Maranatha Baptist,3,0.150,0.977,0.553,1.506,0.491
362,Cairn,3,0.149,0.984,0.629,1.725,0.606
362,Elmira,3,0.149,1.022,0.701,1.918,0.588
364,Gallaudet,3,0.146,1.017,0.502,1.404,0.632
364,Emerson,3,0.146,0.852,0.591,1.647,0.638
366,Colby-Sawyer,3,0.141,0.947,0.523,1.519,0.591
367,Crown (MN),3,0.140,1.086,0.588,1.711,0.510
368,D'Youville,3,0.136,0.975,0.526,1.582,0.623
369,Norwich,3,0.132,0.983,0.511,1.586,0.550
370,Rust,3,0.131,1.112,0.480,1.499,0.687
371,Anna Maria,3,0.129,1.056,0.472,1.490,0.566
372,Me.-Presque Isle,3,0.124,0.931,0.544,1.797,0.514
373,Summit,3,0.101,0.930,0.586,2.367,0.486
374,Caltech,3,0.086,1.102,0.396,1.876,0.726
375,Finlandia,3,0.085,0.956,0.492,2.347,0.535
376,Valley Forge,3,0.071,0.977,0.491,2.820,0.506
377,North Central (MN),3,0.056,0.999,0.348,2.537,0.525
378,Yeshiva,3,0.050,0.974,0.347,2.849,0.569
