BEGIN
CREATE TABLE
INSERT 0 932
 rk  |        school        | div |  str  | park  |  ofs  |  dfs  |  sos  
 206 | Buena Vista          |   3 | 1.106 | 1.024 | 1.324 | 0.671 | 0.813
 207 | Rutgers              |   1 | 1.105 | 0.903 | 1.240 | 1.122 | 1.042
 208 | Baylor               |   1 | 1.103 | 1.024 | 0.947 | 0.858 | 1.178
 209 | Elon                 |   1 | 1.102 | 1.091 | 1.198 | 1.087 | 1.002
 209 | East Carolina        |   1 | 1.102 | 0.966 | 0.945 | 0.858 | 1.087
 211 | Campbell             |   1 | 1.099 | 1.053 | 0.971 | 0.884 | 1.002
 212 | UMass Lowell         |   1 | 1.098 | 0.834 | 1.067 | 0.972 | 0.934
 213 | Pacific              |   1 | 1.097 | 0.942 | 1.087 | 0.991 | 1.079
 214 | Towson               |   1 | 1.094 | 1.134 | 1.229 | 1.124 | 0.967
 215 | La Roche             |   3 | 1.089 | 0.891 | 1.430 | 0.736 | 0.786
 216 | Dowling              |   2 | 1.083 | 0.919 | 1.231 | 0.839 | 0.870
 217 | Mo. Western St.      |   2 | 1.080 | 0.921 | 1.288 | 0.881 | 0.927
 218 | Concord              |   2 | 1.079 | 1.189 | 1.130 | 0.773 | 0.811
 219 | Wright St.           |   1 | 1.078 | 0.997 | 1.134 | 1.052 | 0.996
 220 | Longwood             |   1 | 1.077 | 1.012 | 1.051 | 0.976 | 0.957
 220 | UNCW                 |   1 | 1.077 | 0.981 | 1.026 | 0.953 | 1.033
 222 | Baldwin Wallace      |   3 | 1.076 | 0.933 | 1.505 | 0.783 | 0.869
 222 | St. Joseph's (ME)    |   3 | 1.076 | 0.881 | 1.354 | 0.705 | 0.806
 224 | Memphis              |   1 | 1.072 | 0.983 | 1.030 | 0.961 | 1.069
 224 | Wis.-Stout           |   3 | 1.072 | 1.185 | 1.517 | 0.793 | 0.932
 226 | Ill.-Chicago         |   1 | 1.071 | 0.987 | 1.234 | 1.151 | 0.965
 227 | Northwestern St.     |   1 | 1.069 | 0.952 | 1.117 | 1.045 | 1.065
 228 | Tex.-Pan American    |   1 | 1.067 | 0.967 | 0.973 | 0.911 | 1.003
 229 | Alvernia             |   3 | 1.065 | 1.049 | 1.389 | 0.731 | 0.800
 229 | Armstrong            |   2 | 1.065 | 1.043 | 1.231 | 0.854 | 1.035
 231 | Harding              |   2 | 1.061 | 0.877 | 1.075 | 0.748 | 0.954
 231 | Southern Ill.        |   1 | 1.061 | 1.021 | 1.017 | 0.958 | 1.023
 233 | Hartford             |   1 | 1.060 | 0.926 | 0.940 | 0.887 | 0.979
 233 | Washington St.       |   1 | 1.060 | 1.091 | 0.922 | 0.870 | 1.124
 233 | Trevecca Nazarene    |   2 | 1.060 | 0.929 | 1.395 | 0.972 | 0.824
 236 | Case                 |   3 | 1.058 | 0.890 | 1.423 | 0.753 | 0.855
 236 | Radford              |   1 | 1.058 | 1.115 | 1.115 | 1.054 | 1.009
 238 | Moravian             |   3 | 1.053 | 0.869 | 1.369 | 0.728 | 0.820
 239 | Kent St.             |   1 | 1.052 | 1.020 | 1.056 | 1.004 | 0.956
 240 | Xavier               |   1 | 1.051 | 0.979 | 0.994 | 0.946 | 1.003
 241 | Southwestern Okla.   |   2 | 1.050 | 1.095 | 1.194 | 0.840 | 0.948
 242 | Appalachian St.      |   1 | 1.047 | 1.232 | 1.089 | 1.041 | 1.029
 243 | Lubbock Christian    |   2 | 1.045 | 1.072 | 1.288 | 0.910 | 0.839
 244 | Neb.-Kearney         |   2 | 1.043 | 1.014 | 1.287 | 0.911 | 0.912
 245 | Southern N.H.        |   2 | 1.040 | 0.937 | 1.128 | 0.801 | 0.882
 246 | Gonzaga              |   1 | 1.038 | 0.993 | 0.998 | 0.961 | 1.086
 246 | Endicott             |   3 | 1.038 | 0.847 | 1.555 | 0.839 | 0.831
 248 | BYU                  |   1 | 1.037 | 1.269 | 0.964 | 0.929 | 1.060
 249 | Chris. Newport       |   3 | 1.031 | 1.051 | 1.293 | 0.703 | 0.868
 249 | Troy                 |   1 | 1.031 | 1.079 | 1.063 | 1.031 | 1.063
 251 | Wake Forest          |   1 | 1.029 | 1.111 | 0.964 | 0.937 | 1.070
 252 | Western Ore.         |   2 | 1.028 | 0.855 | 1.167 | 0.839 | 0.902
 253 | Coastal Caro.        |   1 | 1.025 | 1.026 | 1.082 | 1.056 | 1.022
 254 | Lincoln Memorial     |   2 | 1.023 | 1.179 | 1.392 | 1.005 | 0.944
 255 | Bethune-Cookman      |   1 | 1.022 | 0.996 | 0.876 | 0.857 | 0.970
 256 | Lake Erie            |   2 | 1.020 | 1.048 | 1.147 | 0.831 | 0.841
 257 | Newberry             |   2 | 1.019 | 0.995 | 1.128 | 0.817 | 0.977
 258 | Buffalo              |   1 | 1.016 | 1.061 | 1.150 | 1.131 | 0.929
 259 | Heidelberg           |   3 | 1.013 | 0.982 | 1.706 | 0.943 | 0.876
 260 | Wheaton (MA)         |   3 | 1.007 | 0.952 | 1.269 | 0.706 | 0.834
 260 | Young Harris         |   2 | 1.007 | 1.071 | 1.362 | 0.999 | 1.007
 262 | Fairfield            |   1 | 1.004 | 0.944 | 1.056 | 1.052 | 0.899
 263 | Birmingham-So.       |   3 | 1.003 | 0.909 | 0.995 | 0.556 | 0.854
 264 | Davidson             |   1 | 1.001 | 1.130 | 1.065 | 1.064 | 0.977
 264 | Charlotte            |   1 | 1.001 | 1.014 | 0.986 | 0.985 | 1.080
 266 | Hawaii Pacific       |   2 | 1.000 | 1.022 | 1.257 | 0.929 | 0.861
 267 | Wilmington (DE)      |   2 | 0.996 | 1.005 | 0.919 | 0.681 | 0.828
 268 | McNeese St.          |   1 | 0.995 | 1.028 | 1.181 | 1.187 | 1.064
 269 | Minnesota            |   1 | 0.988 | 0.889 | 0.899 | 0.909 | 1.023
 270 | Ouachita Baptist     |   2 | 0.986 | 0.926 | 1.190 | 0.891 | 0.980
 271 | Southern Conn. St.   |   2 | 0.984 | 1.008 | 1.055 | 0.792 | 0.845
 272 | Houston Baptist      |   1 | 0.983 | 1.203 | 0.991 | 1.008 | 1.053
 273 | LeTourneau           |   3 | 0.982 | 1.014 | 1.214 | 0.693 | 0.844
 274 | Angelo St.           |   2 | 0.980 | 0.954 | 1.130 | 0.851 | 0.989
 275 | Monmouth             |   1 | 0.979 | 0.884 | 0.957 | 0.977 | 0.894
 275 | Washburn             |   2 | 0.979 | 0.976 | 1.211 | 0.913 | 0.902
 275 | Bloomsburg           |   2 | 0.979 | 0.985 | 1.040 | 0.785 | 0.921
 278 | Georgia St.          |   1 | 0.978 | 1.194 | 1.178 | 1.205 | 1.080
 279 | Pfeiffer             |   2 | 0.972 | 0.947 | 1.218 | 0.925 | 0.969
 280 | Fresno Pacific       |   2 | 0.971 | 0.878 | 1.137 | 0.864 | 0.895
 280 | Sonoma St.           |   2 | 0.971 | 0.820 | 1.198 | 0.910 | 0.897
 282 | St. John's (NY)      |   1 | 0.970 | 1.016 | 1.070 | 1.103 | 0.968
 282 | Stillman             |   2 | 0.970 | 0.972 | 1.144 | 0.871 | 0.805
 282 | Notre Dame           |   1 | 0.970 | 1.018 | 0.826 | 0.852 | 1.054
 285 | Adrian               |   3 | 0.969 | 0.858 | 1.351 | 0.781 | 0.795
 286 | Penn                 |   1 | 0.965 | 0.974 | 0.942 | 0.976 | 0.903
 287 | South Ala.           |   1 | 0.963 | 1.104 | 0.938 | 0.973 | 1.104
 287 | A&M-Corpus Christi   |   1 | 0.963 | 1.033 | 1.063 | 1.104 | 1.078
 289 | Missouri             |   1 | 0.962 | 1.047 | 0.864 | 0.898 | 1.147
 290 | Lee                  |   2 | 0.961 | 0.914 | 0.928 | 0.713 | 0.941
 290 | Central Wash.        |   2 | 0.961 | 1.027 | 1.221 | 0.939 | 0.848
 292 | Charleston So.       |   1 | 0.960 | 1.128 | 1.049 | 1.092 | 0.949
 293 | Eastern Ill.         |   1 | 0.957 | 1.022 | 1.167 | 1.220 | 1.059
 293 | Mansfield            |   2 | 0.957 | 1.106 | 1.448 | 1.117 | 0.904
 295 | Concordia-St. Paul   |   2 | 0.956 | 1.136 | 1.001 | 0.773 | 0.813
 296 | Widener              |   3 | 0.955 | 1.034 | 1.181 | 0.693 | 0.823
 297 | North Ala.           |   2 | 0.953 | 1.046 | 0.974 | 0.755 | 0.982
 298 | St. Thomas Aquinas   |   2 | 0.952 | 1.042 | 1.161 | 0.901 | 0.857
 299 | Wayne St. (MI)       |   2 | 0.950 | 0.945 | 1.100 | 0.855 | 0.869
 300 | Virginia Tech        |   1 | 0.949 | 1.148 | 1.019 | 1.074 | 1.091
 300 | Central Conn. St.    |   1 | 0.949 | 1.029 | 0.796 | 0.839 | 0.976
 302 | Eastern Conn. St.    |   3 | 0.948 | 0.895 | 1.212 | 0.716 | 0.858
 303 | Eastern N.M.         |   2 | 0.946 | 1.096 | 1.159 | 0.905 | 0.989
 303 | La.-Monroe           |   1 | 0.946 | 1.049 | 1.255 | 1.326 | 1.109
 305 | UMass Dartmouth      |   3 | 0.945 | 0.934 | 1.606 | 0.951 | 0.834
 306 | Akron                |   1 | 0.942 | 0.992 | 0.977 | 1.037 | 0.931
 307 | West Ga.             |   2 | 0.941 | 0.928 | 1.068 | 0.839 | 1.005
 308 | Newman               |   2 | 0.939 | 1.266 | 1.094 | 0.860 | 0.874
