Allan Hancock
Antelope Valley,8,Bryan Haney.........,131,12,4,.973
Antelope Valley,23,Elijah Trail........,59,63,6,.953
Antelope Valley,30,Brad Lindsley.......,4,12,1,.941
Antelope Valley,9,Philip Valos........,2,14,1,.941
Antelope Valley,14,Jon Suda............,56,48,8,.929
Antelope Valley,20,Tyler Painton.......,9,24,3,.917
Antelope Valley,24,Isaiah Turner.......,45,7,5,.912
Antelope Valley,11,Brent Peterson......,64,98,19,.895
Antelope Valley,6,Justin Kelly........,4,12,2,.889
Antelope Valley,5,Mike Spingola.......,29,29,9,.866
Antelope Valley,27,Daniel Lamoureaux...,0,2,1,.667
Barstow
Barstow,20,Jack Dunn...........,0,9,0,1.000
Barstow,11,Matt Lambert........,21,2,0,1.000
Barstow,21,Tyler Molder........,6,11,0,1.000
Barstow,22,Mitchell Navarro....,0,1,0,1.000
Barstow,7,Steven Perry........,0,1,0,1.000
Barstow,33,Cole Wells..........,1,7,0,1.000
Barstow,12,Mitch Warden........,93,11,1,.990
Barstow,24,Jake Chappelle......,271,15,6,.979
Barstow,27,Ryan Brown..........,181,25,5,.976
Barstow,4,Jacob Angelo........,61,58,5,.960
Barstow,28,Chistian Divelbiss..,40,3,2,.956
Barstow,6,Quentin Rocha.......,36,1,2,.949
Barstow,2,Josh Roth...........,14,41,3,.948
Barstow,3,Christian Kaplan....,49,1,3,.943
Barstow,17,Darin Schroeder.....,27,96,9,.932
Barstow,1,Seth Davis..........,39,109,12,.925
Barstow,8,Ryan Zirkle.........,38,10,4,.923
Barstow,15,Scott Avery.........,8,17,3,.893
Barstow,10,Ben Manley..........,3,7,2,.833
Barstow,23,Kyle LaClaire.......,4,8,3,.800
Barstow,26,Logan Appledoorn....,1,2,1,.750
Barstow,18,JD Doran............,1,2,1,.750
Barstow,13,Brad Paschall.......,1,2,3,.500
Cabrillo
Cabrillo,6,Mitchell Edwards....,41,6,0,1.000
Cabrillo,1,Peper Ethan.........,0,1,0,1.000
Cabrillo,9,Mitch Labbie........,0,6,0,1.000
Cabrillo,28,Ryan Murphy.........,1,4,0,1.000
Cabrillo,24,Daniel Palladino....,28,1,0,1.000
Cabrillo,7,Jacob Reyes.........,4,3,0,1.000
Cabrillo,3,Roberto Roman.......,8,14,0,1.000
Cabrillo,35,Garrett Treadwell...,1,6,0,1.000
Cabrillo,23,Zachary Wenzell.....,0,2,0,1.000
Cabrillo,15,Zachary Turner......,181,16,1,.995
Cabrillo,13,Peter Woodall.......,164,19,2,.989
Cabrillo,4,Alex Sortwell.......,121,1,2,.984
Cabrillo,44,Steven Knudson......,163,8,3,.983
Cabrillo,2,Nick Mc Hugh........,39,1,1,.976
Cabrillo,11,Gregory Hansen......,5,19,1,.960
Cabrillo,12,Whaylan Price.......,22,2,1,.960
Cabrillo,37,Dylan Wisthoff......,45,89,7,.950
Cabrillo,22,Kevin Mc Govern.....,34,2,2,.947
Cabrillo,5,Eren Miravalles.....,68,106,11,.941
Cabrillo,26,Pierce Precht.......,0,10,1,.909
Cabrillo,14,Kyle Zerbies........,30,36,7,.904
Cabrillo,8,Marcus Pollard......,14,48,9,.873
Cabrillo,36,Peter Casey.........,0,4,1,.800
Cabrillo,21,Scott Raeside.......,1,9,3,.769
Cabrillo,10,Mitchel Aguilar.....,0,8,3,.727
Cabrillo,19,Ken Karagiorgas.....,0,1,1,.500
Cabrillo,32,Connor Smith........,1,2,3,.500
Canyons
Canyons,32,Jared Gibson........,0,2,0,1.000
Canyons,24,Jon Villapando......,0,8,0,1.000
Canyons,7,Sergio Barboza......,95,17,2,.982
Canyons,22,Christian Esparza...,54,1,1,.982
Canyons,11,Daniel Renteria.....,101,6,2,.982
Canyons,4,Joshua Ancona.......,266,23,6,.980
Canyons,14,Evan Sanchez........,42,4,1,.979
Canyons,18,Andres Dorantes.....,20,21,1,.976
Canyons,3,Chase Holland.......,93,9,3,.971
Canyons,10,Bubby Rossman.......,64,1,2,.970
Canyons,2,Cesar Castillo......,40,87,7,.948
Canyons,33,Zach Johnson........,22,84,10,.914
Canyons,15,Chris Hefner........,63,95,15,.913
Canyons,45,Christian Price.....,1,9,1,.909
Canyons,25,Jacob Bell..........,6,12,2,.900
Canyons,27,Cesar Chavez........,1,7,1,.889
Canyons,20,Geoff Bill..........,1,4,1,.833
Canyons,21,Anthony Nunes.......,0,5,1,.833
Canyons,31,Gael Esparza........,3,1,1,.800
Canyons,12,Sebastian Frutos....,5,3,2,.800
Canyons,17,Kyle Harper.........,1,7,2,.800
Cerro Coso
Cerro Coso,11,Tyler Cobb..........,0,1,0,1.000
Cerro Coso,1,Carter Loud.........,7,1,0,1.000
Cerro Coso,29,Matt Tomblin........,1,4,0,1.000
Cerro Coso,20,Logan Truex.........,0,7,0,1.000
Cerro Coso,34,Jack Veronin........,1,1,0,1.000
Cerro Coso,12,Brandon Yau.........,1,10,0,1.000
Cerro Coso,25,Craig Massoni.......,406,19,2,.995
Cerro Coso,27,Mike Lonsdale.......,185,33,3,.986
Cerro Coso,30,Scott Quinlan.......,56,2,1,.983
Cerro Coso,4,Billy Johnson.......,47,18,2,.970
Cerro Coso,5,Tom Amato...........,22,7,1,.967
Cerro Coso,33,Matt Narahara.......,3,19,1,.957
Cerro Coso,23,Justin Fogle........,30,74,5,.954
Cerro Coso,9,Pascual Flores......,49,143,16,.923
Cerro Coso,21,Kevin Corey.........,19,60,7,.919
Cerro Coso,26,Will Lamarche.......,3,7,1,.909
Cerro Coso,2,Joe Mello...........,14,24,5,.884
Cerro Coso,24,Marc Wik............,17,32,8,.860
Cerro Coso,28,Chris Kenney........,1,4,1,.833
Cerro Coso,22,Derek Pauselius.....,1,4,1,.833
Cerro Coso,8,Martin Cervantez....,3,4,2,.778
Cerro Coso,10,Juan Padilla........,0,6,2,.750
Chaffey
Chaffey,23,Daniel Clark........,10,9,0,1.000
Chaffey,6,Keith Cooper........,27,1,0,1.000
Chaffey,18,Ryan Gasio..........,2,2,0,1.000
Chaffey,35,Zachary Hannan......,0,3,0,1.000
Chaffey,9,Steven Hoyos........,47,8,0,1.000
Chaffey,29,Richard Perry.......,3,17,0,1.000
Chaffey,25,Aaron Reynoso.......,38,3,0,1.000
Chaffey,16,Luis Saballos.......,0,1,0,1.000
Chaffey,27,Trevor Sporrer......,25,1,0,1.000
Chaffey,19,Remington Miller....,65,2,1,.985
Chaffey,15,Nick Oddo...........,148,13,4,.976
Chaffey,32,Ricky Mount.........,224,17,6,.976
Chaffey,7,Andrew Chico........,34,4,1,.974
Chaffey,8,Jonathon Hernandez..,59,2,2,.968
Chaffey,3,Robert Wiley........,21,2,1,.958
Chaffey,10,Shane Fraijo........,75,65,11,.927
Chaffey,14,Blake James.........,5,7,1,.923
Chaffey,31,Alex Mancillas......,10,2,1,.923
Chaffey,13,William Ouellette...,56,97,14,.916
Chaffey,26,Michael Hernandez...,19,28,5,.904
Chaffey,20,Mike Rowland........,42,10,6,.897
Chaffey,4,Brandon Castaneda...,27,48,10,.882
Chaffey,17,Allende Esquivel....,4,9,2,.867
Chaffey,21,Mikey Ramirez.......,8,13,4,.840
Chaffey,5,Juan Cabral.........,1,1,1,.667
Compton
Compton,22,P. Bynum............,9,1,0,1.000
Compton,8,C. Lyte.............,59,1,0,1.000
Compton,16,T. Niemeyer.........,5,3,0,1.000
Compton,5,M. Westfall.........,6,18,0,1.000
Compton,9,B. Young............,28,8,0,1.000
Compton,12,C. Chamberla........,131,24,1,.994
Compton,15,D. Skinner..........,92,18,1,.991
Compton,45,T. Prince...........,161,17,3,.983
Compton,25,J. Martin...........,49,1,1,.980
Compton,2,T. Bowie............,57,3,2,.968
Compton,4,A. Boyd.............,11,17,1,.966
Compton,17,M. Mills............,53,3,2,.966
Compton,1,M. Chambers.........,73,77,8,.949
Compton,10,D. Farias...........,69,106,14,.926
Compton,51,R. Mendoza..........,3,8,1,.917
Compton,3,C. Doorn............,30,64,10,.904
Compton,11,D. Quilici..........,3,15,3,.857
Cosumnes River
Cosumnes River,40,Sean Mullen.........,0,2,0,1.000
Cosumnes River,10,Steven Nagy.........,2,4,0,1.000
Cosumnes River,4,Lee Sheller.........,203,15,1,.995
Cosumnes River,32,Michael Nieporte....,160,34,3,.985
Cosumnes River,5,Bryce Marcoullier...,197,14,5,.977
Cosumnes River,7,Alex Detz...........,68,94,4,.976
Cosumnes River,21,Gavin Susca.........,33,1,1,.971
Cosumnes River,2,Brandon Oliver......,16,3,1,.950
Cosumnes River,19,Cody Lavalli........,64,3,4,.944
Cosumnes River,3,Labronze Sanderson..,85,2,6,.935
Cosumnes River,9,Josh Miller.........,64,117,13,.933
Cosumnes River,49,Jack Colick.........,42,3,4,.918
Cosumnes River,30,David Murillo.......,7,15,2,.917
Cosumnes River,8,Jordan Goldsmith....,13,8,2,.913
Cosumnes River,6,Chris Lindmark......,29,88,12,.907
Cosumnes River,15,Carson Aprato.......,3,14,2,.895
Cosumnes River,24,Andrew Nelson.......,1,7,1,.889
Cosumnes River,39,Spencer Ruggles.....,14,1,2,.882
Cosumnes River,23,Darius Coldiron.....,3,1,1,.800
Cosumnes River,28,Brett Haringa.......,3,4,3,.700
Cosumnes River,33,Jeff Bench..........,1,3,2,.667
Cypress
Cypress,17,Chris Freeman.......,45,4,0,1.000
Cypress,19,Naomichi Furuta.....,1,1,0,1.000
Cypress,21,Cory Kingston.......,52,1,0,1.000
Cypress,8,Joseph Slate........,38,2,0,1.000
Cypress,24,Chase Spivey........,248,12,2,.992
Cypress,9,Mark Milioto........,112,29,2,.986
Cypress,16,Gilbert Guerra......,43,5,1,.980
Cypress,40,Elliot Hoffman......,19,24,1,.977
Cypress,38,Joey Austin.........,29,1,1,.968
Cypress,7,Dalton Lopes........,63,49,4,.966
Cypress,36,John Rand...........,4,18,1,.957
Cypress,28,Chris Gallegos......,60,4,3,.955
Cypress,2,Kevin Roeder........,36,66,6,.944
Cypress,10,Charlie Chapman.....,1,9,1,.909
Cypress,12,Craig Taubman.......,0,15,2,.882
Cypress,3,Pedro Tostado.......,39,77,17,.872
Cypress,13,Shane Billings......,16,39,10,.846
Cypress,4,Chris Gradwohl......,7,17,5,.828
Cypress,26,Brad Delaplane......,0,4,1,.800
Cypress,20,Derek Carter........,1,2,1,.750
Cypress,14,Nick Gomez..........,0,3,1,.750
Cypress,34,A.j. Strom..........,1,2,1,.750
Desert
Desert,17,Blake Bonde.........,1,5,0,1.000
Desert,2,Chris Hard..........,11,1,0,1.000
Desert,42,Cooper Johnson......,0,3,0,1.000
Desert,29,Michael Mann........,26,1,0,1.000
Desert,16,Alex Palsha.........,7,11,0,1.000
Desert,23,Cameron Merriweather,119,3,1,.992
Desert,21,Ryan Atlas..........,197,25,2,.991
Desert,25,Devin Alexander.....,332,24,5,.986
Desert,12,Eddie Aguayo........,64,102,5,.971
Desert,11,Ryan Kochan.........,30,16,2,.958
Desert,27,Kevin O'Reilly......,21,2,1,.958
Desert,24,Mackenzie Park-Hess.,31,3,2,.944
Desert,7,Aaron Hernandez.....,64,159,14,.941
Desert,40,Blake Fassler.......,6,9,1,.938
Desert,22,Nick Pasquale.......,6,17,2,.920
Desert,5,Corey Elliott.......,1,10,1,.917
Desert,20,Matt Burks..........,75,3,9,.897
Desert,19,Chris McConnell.....,3,5,1,.889
Desert,15,Joe Love............,28,103,17,.885
Desert,8,Ben Brown...........,0,11,2,.846
Desert,3,Martin Soares.......,4,3,2,.778
Desert,44,Tommy Hogan.........,0,2,1,.667
East Los Angeles
East Los Angeles,16,Ivan Dominguez......,1,1,0,1.000
East Los Angeles,21,Drew Freeman........,4,21,0,1.000
East Los Angeles,20,Alex Mistuloff......,7,34,0,1.000
East Los Angeles,30,Collin Nelson.......,1,6,0,1.000
East Los Angeles,8,Jess Simpon.........,0,2,0,1.000
East Los Angeles,9,Daniel Timmerman....,12,3,0,1.000
East Los Angeles,15,Marvin Flores.......,205,29,1,.996
East Los Angeles,25,Justin McCullough...,213,22,3,.987
East Los Angeles,3,Brice Savage........,73,119,4,.980
East Los Angeles,31,Sean Isaac..........,178,6,5,.974
East Los Angeles,2,Ronnie Galosic......,71,3,3,.961
East Los Angeles,7,Atlee Schwab........,21,47,3,.958
East Los Angeles,5,Johnny Palmer.......,39,1,2,.952
East Los Angeles,23,Rex Calkins.........,4,11,1,.938
East Los Angeles,33,Rafael Ramirez......,6,15,2,.913
East Los Angeles,4,Cole Trezek.........,50,77,13,.907
East Los Angeles,11,Pete Ives...........,52,88,18,.886
East Los Angeles,12,Michael Heredia.....,0,1,1,.500
Feather River
Feather River,3,James Brager........,0,7,0,1.000
Feather River,6,Blake Dunn..........,4,1,0,1.000
Feather River,37,Travis Mcniff.......,0,1,0,1.000
Feather River,30,Michael Rodrigues...,1,1,0,1.000
Feather River,21,Bryce Vidmar........,1,5,0,1.000
Feather River,18,Devon White.........,1,5,0,1.000
Feather River,5,Gabe Perez..........,100,17,1,.992
Feather River,7,Jeff Brown..........,170,26,3,.985
Feather River,27,Billy Bejeckian.....,83,37,3,.976
Feather River,9,Jack Karraker.......,316,14,9,.973
Feather River,23,John Korsgaden......,33,3,1,.973
Feather River,10,Michael Tittle......,52,37,3,.967
Feather River,8,Connor Buss.........,56,3,2,.967
Feather River,15,Bryce Barger........,37,60,4,.960
Feather River,25,Andrew Wild.........,1,12,1,.929
Feather River,11,Brett Bishop........,32,69,11,.902
Feather River,14,Matt Telesco........,61,141,22,.902
Feather River,12,Drew Merlo..........,4,13,2,.895
Feather River,24,William Rosado......,24,6,4,.882
Feather River,17,Sean Silva..........,0,8,2,.800
Fullerton
Fullerton,19,Chad Badger.........,2,2,0,1.000
Fullerton,28,Nick Robles.........,0,1,0,1.000
Fullerton,32,Thomas Zamorez......,6,1,0,1.000
Fullerton,11,Lyell Marks.........,67,2,1,.986
Fullerton,12,Tyler Oertle........,202,24,5,.978
Fullerton,27,Kenny Hall..........,253,14,6,.978
Fullerton,10,Shea Adams..........,64,24,2,.978
Fullerton,34,Mike Ryan...........,41,2,1,.977
Fullerton,17,Steve Cabral........,25,8,1,.971
Fullerton,1,Tim Andrade.........,21,35,2,.966
Fullerton,8,Johnny Cox..........,81,91,8,.956
Fullerton,4,Cal Tashiro.........,59,48,5,.955
Fullerton,5,Brian Bradley.......,29,68,6,.942
Fullerton,20,Steven Crowell......,0,15,1,.938
Fullerton,24,Chris Bradley.......,30,13,3,.935
Fullerton,22,Colby Lee...........,58,4,5,.925
Fullerton,3,Julio Cortez........,3,10,2,.867
Fullerton,13,Aaron Wallace.......,5,3,2,.800
Glendale
Glendale,12,Danny Baker.........,21,3,0,1.000
Glendale,14,Charles Cantrell....,1,3,0,1.000
Glendale,26,Michael Gregory.....,2,3,0,1.000
Glendale,22,Lucas Kaplan........,2,1,0,1.000
Glendale,28,Cameron Ochaoa......,4,8,0,1.000
Glendale,5,Sean Whiteman.......,7,2,0,1.000
Glendale,38,David Wiggins.......,1,3,0,1.000
Glendale,18,Chase Harrison......,198,23,2,.991
Glendale,29,William Shaw........,282,27,5,.984
Glendale,6,Daniel DeWolf.......,37,67,3,.972
Glendale,2,Eric Gonzalez.......,12,16,1,.966
Glendale,3,Steve Pascual.......,22,29,2,.962
Glendale,23,Alex Hernandez......,62,6,3,.958
Glendale,25,Josh Cunningham.....,61,2,3,.955
Glendale,27,Jason Deitrich......,7,13,1,.952
Glendale,44,Blake Cooper........,89,8,5,.951
Glendale,7,Donald Sneed........,94,4,6,.942
Glendale,13,Kyle Jones..........,45,118,12,.931
Glendale,40,Spencer Giron.......,3,5,1,.889
Glendale,20,Bobby Webb..........,28,76,13,.889
Glendale,33,John Sever..........,12,1,2,.867
Glendale,37,Dylan Mitchell......,1,8,2,.818
Glendale,24,Nicholas Hanson.....,4,12,4,.800
Glendale,10,Gabriel Romero......,0,3,1,.750
Grossmont
Grossmont,35,Joel Estes..........,1,3,0,1.000
Grossmont,14,Jonathan Farino.....,0,1,0,1.000
Grossmont,19,Tyler Lazzarino.....,0,2,0,1.000
Grossmont,21,Joey Moreno.........,1,6,0,1.000
Grossmont,15,Robert Wayman.......,71,77,1,.993
Grossmont,17,Jordan Holler.......,95,3,1,.990
Grossmont,27,Matt Blackwell......,133,31,2,.988
Grossmont,6,Kyle Watase.........,67,2,1,.986
Grossmont,25,Marc Flores.........,322,19,5,.986
Grossmont,20,Dillon Given........,5,29,1,.971
Grossmont,5,Gavin Okada.........,7,22,1,.967
Grossmont,23,Cal Leidig..........,51,1,2,.963
Grossmont,26,Kyle Cantu..........,30,3,2,.943
Grossmont,30,Dean Schopp.........,12,1,1,.929
Grossmont,7,Izaac Ortiz.........,62,119,18,.910
Grossmont,4,Benny Uncangco......,7,22,3,.906
Grossmont,33,Andrew Astone.......,2,7,1,.900
Grossmont,9,Shae Neal...........,1,7,1,.889
Grossmont,29,Matt Naval..........,2,5,1,.875
Grossmont,1,Mark Velasquez......,28,53,17,.827
Grossmont,3,Dylan Nobida........,4,1,2,.714
Grossmont,11,Kevin Brown.........,0,2,1,.667
Grossmont,13,Tyler Price.........,0,1,1,.500
Grossmont,22,Sean Safko..........,0,1,1,.500
Imperial Valley
Imperial Valley,5,Mat Balliet.........,24,2,0,1.000
Imperial Valley,22,Ra Dorantes.........,0,1,0,1.000
Imperial Valley,36,Jason Euler.........,5,9,0,1.000
Imperial Valley,32,Bryce Hara..........,82,2,0,1.000
Imperial Valley,12,Paul Lang...........,0,1,0,1.000
Imperial Valley,14,Jac Manning.........,0,2,0,1.000
Imperial Valley,29,Dan Jimenez.........,326,18,5,.986
Imperial Valley,15,Camde Huger.........,47,3,1,.980
Imperial Valley,9,Ryan Wagner.........,127,38,4,.976
Imperial Valley,27,Brian Glynn.........,27,3,1,.968
Imperial Valley,33,Co Neal-Tan.........,48,1,2,.961
Imperial Valley,13,Jord Geiger.........,15,42,3,.950
Imperial Valley,19,Sean Guite..........,42,95,10,.932
Imperial Valley,24,Jesus Meza..........,15,12,2,.931
Imperial Valley,7,Scot Kaplan.........,77,81,14,.919
Imperial Valley,2,Tyl Acevedo.........,17,12,3,.906
Imperial Valley,25,David Stone.........,25,3,3,.903
Imperial Valley,21,Br Castelli.........,4,14,2,.900
Imperial Valley,10,Eri Peruzzi.........,8,1,1,.900
Imperial Valley,8,Enzio Perez.........,24,65,11,.890
Imperial Valley,23,Mi Dunleavy.........,1,6,1,.875
Imperial Valley,6,Tim Ralston.........,5,5,2,.833
Imperial Valley,3,Mark Wilson.........,12,13,5,.833
LA Harbor
LA Harbor,20,Joshua Arguellez....,1,2,0,1.000
LA Harbor,14,Mathew Cordova......,65,4,0,1.000
LA Harbor,36,Valente Gutierrez...,1,1,0,1.000
LA Harbor,1,Ryne Kahikina.......,6,16,0,1.000
LA Harbor,31,Kevin Podratz.......,0,2,0,1.000
LA Harbor,59,Lorenzo Rodriguez...,0,1,0,1.000
LA Harbor,19,Roberto Ruiz........,4,3,0,1.000
LA Harbor,23,Grant Westerson.....,1,1,0,1.000
LA Harbor,8,Anthony Durpe.......,327,20,4,.989
LA Harbor,10,Cody Howard.........,61,8,1,.986
LA Harbor,16,Patrick Roxbury.....,219,37,8,.970
LA Harbor,12,Gabriel Felix.......,73,78,6,.962
LA Harbor,9,Mathew Emerson......,16,2,1,.947
LA Harbor,4,Aaron Watkins.......,49,4,3,.946
LA Harbor,11,Joshua Brown........,54,105,12,.930
LA Harbor,6,Jason Spigner.......,23,1,2,.923
LA Harbor,7,Casey Kenney........,17,44,6,.910
LA Harbor,47,Brennan Bernardino..,4,16,2,.909
LA Harbor,35,Anthony San miguel..,13,50,7,.900
LA Harbor,5,Joey Alvarez........,3,4,1,.875
LA Harbor,28,Taylor Pina.........,1,6,2,.778
LA Harbor,99,Ryan Fitzpatrick....,1,4,2,.714
LA Harbor,27,David Hausman.......,0,3,2,.600
LA Pierce
LA Pierce,15,Orlando Gutierrez...,27,1,0,1.000
LA Pierce,14,Nathan Mendez.......,11,2,0,1.000
LA Pierce,45,Derek Neely.........,13,1,0,1.000
LA Pierce,7,Vince Panaro........,0,1,0,1.000
LA Pierce,22,Kevin Perez.........,1,2,0,1.000
LA Pierce,57,Trevor Rapp.........,1,2,0,1.000
LA Pierce,99,Aaron Rosenberg.....,0,3,0,1.000
LA Pierce,20,Pedro Santoyo.......,0,4,0,1.000
LA Pierce,12,Branden Soto........,46,9,0,1.000
LA Pierce,33,Scott Torrey........,0,4,0,1.000
LA Pierce,13,Cameron Doran.......,131,31,1,.994
LA Pierce,25,Trevor Mcmaster.....,299,19,5,.985
LA Pierce,30,Bryce Kelly.........,138,4,3,.979
LA Pierce,4,Casey Ryan..........,86,84,5,.971
LA Pierce,5,Marcel Chavez.......,77,11,5,.946
LA Pierce,21,James Segura........,14,1,1,.938
LA Pierce,8,Travis Cassidy......,3,21,2,.923
LA Pierce,2,Sam Johnston........,81,103,18,.911
LA Pierce,6,Eric Folkers........,50,103,18,.895
LA Pierce,19,Braxton Ravello-Diaz,1,6,1,.875
LA Pierce,3,David Armas.........,6,10,3,.842
LA Pierce,9,Tim Vranau..........,1,6,2,.778
Laney
Laney,36,Allen Butler........,2,1,0,1.000
Laney,20,Josh Cutts..........,0,1,0,1.000
Laney,11,Colby Duncan........,0,11,0,1.000
Laney,1,Logan Garling.......,0,1,0,1.000
Laney,6,Corey Louber........,4,9,0,1.000
Laney,10,Fabian Reza.........,2,4,0,1.000
Laney,19,Walker Gimmell......,183,15,1,.995
Laney,24,Davis Murphy........,332,13,3,.991
Laney,15,Taylor Burkett......,47,3,1,.980
Laney,18,Jared Engasser......,98,2,2,.980
Laney,16,Bruce Butler........,35,1,1,.973
Laney,21,Andrew Cunningham...,33,1,1,.971
Laney,2,Colton Sims.........,88,118,7,.967
Laney,30,Chad Schryer........,24,1,1,.962
Laney,34,Justin Boman........,40,64,5,.954
Laney,3,Blake Wood..........,3,17,1,.952
Laney,4,Johnathan Stavinoha.,45,101,9,.942
Laney,29,Tyson Barton........,1,13,1,.933
Laney,23,James Savereide.....,3,7,1,.909
Laney,14,Dennis Morelli......,8,22,6,.833
Laney,12,Troy Torres.........,1,3,5,.444
Long Beach
Long Beach,22,Daniel Gilbert......,0,5,0,1.000
Long Beach,8,Tommy Huynh.........,0,1,0,1.000
Long Beach,10,Matt McHenry........,2,1,0,1.000
Long Beach,16,Logan Overly........,0,3,0,1.000
Long Beach,15,Mitch Stroski.......,0,3,0,1.000
Long Beach,35,Billy Wardell.......,0,2,0,1.000
Long Beach,45,Zach Yawornisky.....,31,2,0,1.000
Long Beach,5,Chad Highberger.....,145,26,1,.994
Long Beach,29,Dylan Bezayiff......,79,9,1,.989
Long Beach,7,Jose Reyes..........,124,4,3,.977
Long Beach,1,Kelly Starnes.......,122,4,3,.977
Long Beach,6,Blake Hanestad......,40,14,2,.964
Long Beach,19,Jake Westhorpe......,50,4,2,.964
Long Beach,12,Anthony Nicolosi....,178,19,9,.956
Long Beach,4,Logan McMahon.......,82,85,9,.949
Long Beach,17,Chris Lovejoy.......,4,17,2,.913
Long Beach,13,Cody Stephens.......,55,76,15,.897
Long Beach,28,Roger Luna..........,41,72,13,.897
Long Beach,21,Pete Nyznyk.........,3,14,4,.810
Long Beach,3,Alex Laidley........,4,5,3,.750
Marin
Marin,11,Geno Derrico........,1,8,0,1.000
Marin,36,Bert Guiterrez......,2,2,0,1.000
Marin,2,Adam Logan..........,0,5,0,1.000
Marin,42,Antonio Lopez.......,85,1,0,1.000
Marin,20,Mario Deanda........,118,7,1,.992
Marin,24,Chase Gordon........,217,11,5,.979
Marin,3,Mike Davis..........,36,53,2,.978
Marin,1,Ben Miller..........,67,5,2,.973
Marin,4,Matt Madrigal.......,80,3,3,.965
Marin,15,Taylor Freshman.....,92,18,4,.965
Marin,30,Danny Noll..........,20,1,1,.955
Marin,22,Spencer Brubaker....,35,4,2,.951
Marin,6,Kurt Laver..........,62,63,9,.933
Marin,18,Michael York........,36,70,9,.922
Marin,23,Alex Galvan.........,9,2,1,.917
Marin,8,Trent Kaher.........,18,3,2,.913
Marin,19,Adam Domingo........,4,6,1,.909
Marin,12,Cory Moore..........,32,67,12,.892
Marin,9,Connor Chick........,11,13,3,.889
Marin,21,Austin Lujano.......,2,5,1,.875
Marin,13,Ben Cox.............,4,9,2,.867
Marin,5,Matt Page...........,6,35,14,.745
Marin,33,Holden King.........,0,1,1,.500
Merced
Merced,10,Markus Boucher......,0,1,0,1.000
Merced,24,Ricardo Diaz........,3,3,0,1.000
Merced,20,Paul Drozd..........,0,1,0,1.000
Merced,4,Brian Eichhorn......,35,10,0,1.000
Merced,26,Andy Furia..........,38,1,0,1.000
Merced,35,Chris Gomez.........,33,9,0,1.000
Merced,19,Cris Harlin.........,2,2,0,1.000
Merced,15,Logan Hart..........,127,17,0,1.000
Merced,2,Casey Thompson......,40,2,0,1.000
Merced,9,Peter Danna.........,150,19,2,.988
Merced,25,Trevor Dyer.........,152,4,2,.987
Merced,22,Danny Miller........,227,4,3,.987
Merced,5,Ricky Garcia........,68,124,12,.941
Merced,23,Zack Malik..........,1,12,1,.929
Merced,7,Rene Reyes..........,12,11,2,.920
Merced,54,Steven Thompson.....,11,51,6,.912
Merced,6,Gordon Deacon.......,51,103,17,.901
Merced,12,Jarell Molina.......,9,41,6,.893
Merced,8,Nick Morehead.......,10,17,4,.871
Merced,11,Casey Miller........,1,3,1,.800
Modesto
Modesto,33,Curtis Cantaloube...,0,2,0,1.000
Modesto,24,David Dimaggio......,0,4,0,1.000
Modesto,10,Kevin Foracker......,25,1,0,1.000
Modesto,21,Michael Romiza......,4,6,0,1.000
Modesto,23,Dylan Candaele......,62,2,1,.985
Modesto,19,Tyler Soto..........,258,20,5,.982
Modesto,9,Ethan Hopkins.......,51,57,4,.964
