Alice Lloyd College,1613,2008,"Bedingfield, Josh","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41043"">Bedingfield, Josh</a>",41043,14,0.305,40,131,53,39,30,17
Alice Lloyd College,1613,2008,"Bowers, Brandon","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=27880"">Bowers, Brandon</a>",27880,14,0.285,63,221,64,48,48,46
Alice Lloyd College,1613,2008,"Branham, Gerald","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41038"">Branham, Gerald</a>",41038,12,0.390,32,82,30,25,10,7
Alice Lloyd College,1613,2008,"Coleman, J.T.","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41077"">Coleman, J.T.</a>",41077,10,0.416,62,149,36,30,15,6
Alice Lloyd College,1613,2008,"Davidson, Kevin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=15598"">Davidson, Kevin</a>",15598,11,0.355,65,183,57,38,27,23
Alice Lloyd College,1613,2008,"Duff, Todd","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41047"">Duff, Todd</a>",41047,15,0.348,49,141,49,30,16,13
Alice Lloyd College,1613,2008,"Haynes, Michael","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41078"">Haynes, Michael</a>",41078,7,0.327,16,49,14,9,11,6
Alice Lloyd College,1613,2008,"Hume, Matt","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41073"">Hume, Matt</a>",41073,4,0.267,8,30,8,4,9,3
Alice Lloyd College,1613,2008,"Kelley, Michael","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41037"">Kelley, Michael</a>",41037,6,0.355,27,76,20,20,11,15
Alice Lloyd College,1613,2008,"Smith, Robert","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=15606"">Smith, Robert</a>",15606,11,0.352,57,162,43,36,13,20
Alice Lloyd College,1613,2008,"Todd, Kenneth","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41044"">Todd, Kenneth</a>",41044,3,0.412,14,34,8,7,2,3
Alice Lloyd College,1613,2008,"Toney, Justin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=27871"">Toney, Justin</a>",27871,5,0.500,16,32,15,13,6,2
