Alice Lloyd College,1613,2010,"Adkins, Adam","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2010&amp;team=1613&amp;plr=41079"">Adkins, Adam</a>",41079,41,0.402,0.701,97,30,39,14,0,5,26,12,9,17,0,3
Alice Lloyd College,1613,2010,"Bowling, Jason","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2010&amp;team=1613&amp;plr=41076"">Bowling, Jason</a>",41076,17,0.382,0.706,34,8,13,5,0,2,10,5,0,3,0,0
Alice Lloyd College,1613,2010,"Branham, Josh","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2010&amp;team=1613&amp;plr=55246"">Branham, Josh</a>",55246,35,0.333,0.375,24,15,8,1,0,0,5,0,0,4,0,0
Alice Lloyd College,1613,2010,"Brewer, Cory","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2010&amp;team=1613&amp;plr=55253"">Brewer, Cory</a>",55253,18,0.250,0.313,16,4,4,1,0,0,5,2,0,4,1,0
Alice Lloyd College,1613,2010,"Dotson, Tyler","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2010&amp;team=1613&amp;plr=41050"">Dotson, Tyler</a>",41050,36,0.358,0.443,106,14,38,6,0,1,19,6,1,18,2,0
Alice Lloyd College,1613,2010,"Estep, Tyler","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2010&amp;team=1613&amp;plr=55250"">Estep, Tyler</a>",55250,23,0.233,0.372,43,7,10,3,0,1,10,10,2,14,1,1
Alice Lloyd College,1613,2010,"Heath, Evan","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2010&amp;team=1613&amp;plr=55248"">Heath, Evan</a>",55248,7,0.143,0.286,7,2,1,1,0,0,5,1,0,2,0,0
Alice Lloyd College,1613,2010,"King, Trey","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2010&amp;team=1613&amp;plr=41053"">King, Trey</a>",41053,21,0.273,0.273,11,5,3,0,0,0,4,0,0,4,0,0
Alice Lloyd College,1613,2010,"Kingsmore, Dustin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2010&amp;team=1613&amp;plr=41048"">Kingsmore, Dustin</a>",41048,12,0.222,0.222,18,5,4,0,0,0,4,3,1,5,0,0
Alice Lloyd College,1613,2010,"Leonard, Will","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2010&amp;team=1613&amp;plr=41075"">Leonard, Will</a>",41075,22,0.281,0.422,64,6,18,1,1,2,11,6,0,23,1,0
