comp_id,conference_id,conference_name,game_date,home_name,home_href,home_id,away_name,away_href,away_id,score,time,conf_game,status,box_score_href
78590,NAIMBA1_AMEC,American Mideast Conference,"February 06, 2009",Brescia University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1633"">Brescia University</a>",1633,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1803"">Univ of Rio Grande</a>",1803,2-7,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;conference=NAIMBA1_AMEC&amp;compID=78590"">2-7</a>"
79702,NAIMBA1_AMEC,American Mideast Conference,"February 07, 2009",Tennessee Temple Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=8292"">Tennessee Temple Univ</a>",8292,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1803"">Univ of Rio Grande</a>",1803,12-8,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;conference=NAIMBA1_AMEC&amp;compID=79702"">12-8</a>"
71523,NAIMBA1_AMEC,American Mideast Conference,"February 07, 2009",Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1803"">Univ of Rio Grande</a>",1803,Brescia University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1633"">Brescia University</a>",1633,5-10,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;conference=NAIMBA1_AMEC&amp;compID=71523"">5-10</a>"
92311,NAIMBA1_AMEC,American Mideast Conference,"February 09, 2009",Bryan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1636"">Bryan College</a>",1636,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1803"">Univ of Rio Grande</a>",1803,0-9,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;conference=NAIMBA1_AMEC&amp;compID=92311"">0-9</a>"
81268,NAIMBA1_AMEC,American Mideast Conference,"February 14, 2009",Tennessee Temple Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=8292"">Tennessee Temple Univ</a>",8292,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1803"">Univ of Rio Grande</a>",1803,10-11,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;conference=NAIMBA1_AMEC&amp;compID=81268"">10-11</a>"
81267,NAIMBA1_AMEC,American Mideast Conference,"February 14, 2009",Bryan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1636"">Bryan College</a>",1636,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1803"">Univ of Rio Grande</a>",1803,10-8,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;conference=NAIMBA1_AMEC&amp;compID=81267"">10-8</a>"
80981,NAIMBA1_AMEC,American Mideast Conference,"February 16, 2009",Lee University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1706"">Lee University</a>",1706,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1803"">Univ of Rio Grande</a>",1803,15-0,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;conference=NAIMBA1_AMEC&amp;compID=80981"">15-0</a>"
75519,NAIMBA1_AMEC,American Mideast Conference,"February 20, 2009",Tenn Wesleyan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1785"">Tenn Wesleyan College</a>",1785,Shawnee State Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1771"">Shawnee State Univ</a>",1771,8-1,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;conference=NAIMBA1_AMEC&amp;compID=75519"">8-1</a>"
78946,NAIMBA1_AMEC,American Mideast Conference,"February 20, 2009",Emmanuel College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1667"">Emmanuel College</a>",1667,Cedarville Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1643"">Cedarville Univ</a>",1643,4-1,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;conference=NAIMBA1_AMEC&amp;compID=78946"">4-1</a>"
75518,NAIMBA1_AMEC,American Mideast Conference,"February 20, 2009",Tenn Wesleyan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1785"">Tenn Wesleyan College</a>",1785,Shawnee State Univ,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;team=1771"">Shawnee State Univ</a>",1771,2-3,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2009&amp;conference=NAIMBA1_AMEC&amp;compID=75518"">2-3</a>"
