comp_id,conference_id,conference_name,game_date,home_name,home_href,home_id,away_name,away_href,away_id,score,time,conf_game,status,box_score_href
150490,NAIMBA1_AMEC,American Mideast Conference,"Monday February 20, 2012",South Carolina Beaufort,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=9107"">South Carolina Beaufort</a>",9107,Fisher (Mass.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1672"">Fisher (Mass.)</a>",1672,9-6,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;conference=NAIMBA1_AMEC&amp;compID=150490"">9-6</a>"
149756,NAIMBA1_AMEC,American Mideast Conference,"Monday February 20, 2012",SCAD Savannah (Ga.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1769"">SCAD Savannah (Ga.)</a>",1769,Fisher (Mass.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1672"">Fisher (Mass.)</a>",1672,8-1,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;conference=NAIMBA1_AMEC&amp;compID=149756"">8-1</a>"
150664,NAIMBA1_AMEC,American Mideast Conference,"Tuesday February 21, 2012",South Carolina Beaufort,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=9107"">South Carolina Beaufort</a>",9107,Fisher (Mass.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1672"">Fisher (Mass.)</a>",1672,3-0,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;conference=NAIMBA1_AMEC&amp;compID=150664"">3-0</a>"
150663,NAIMBA1_AMEC,American Mideast Conference,"Tuesday February 21, 2012",South Carolina Beaufort,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=9107"">South Carolina Beaufort</a>",9107,Fisher (Mass.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1672"">Fisher (Mass.)</a>",1672,15-0,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;conference=NAIMBA1_AMEC&amp;compID=150663"">15-0</a>"
146417,NAIMBA1_AMEC,American Mideast Conference,"Friday February 24, 2012",Martin Methodist (Tenn.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1719"">Martin Methodist (Tenn.)</a>",1719,Point Park (Pa.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1758"">Point Park (Pa.)</a>",1758,7-10,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;conference=NAIMBA1_AMEC&amp;compID=146417"">7-10</a>"
146416,NAIMBA1_AMEC,American Mideast Conference,"Friday February 24, 2012",Martin Methodist (Tenn.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1719"">Martin Methodist (Tenn.)</a>",1719,Point Park (Pa.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1758"">Point Park (Pa.)</a>",1758,8-10,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;conference=NAIMBA1_AMEC&amp;compID=146416"">8-10</a>"
138463,NAIMBA1_AMEC,American Mideast Conference,"Saturday February 25, 2012",Cumberland (Tenn.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1657"">Cumberland (Tenn.)</a>",1657,Point Park (Pa.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1758"">Point Park (Pa.)</a>",1758,5-0,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;conference=NAIMBA1_AMEC&amp;compID=138463"">5-0</a>"
138464,NAIMBA1_AMEC,American Mideast Conference,"Saturday February 25, 2012",Cumberland (Tenn.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1657"">Cumberland (Tenn.)</a>",1657,Point Park (Pa.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1758"">Point Park (Pa.)</a>",1758,2-3,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;conference=NAIMBA1_AMEC&amp;compID=138464"">2-3</a>"
138883,NAIMBA1_AMEC,American Mideast Conference,"Sunday February 26, 2012",Campbellsville (Ky.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1641"">Campbellsville (Ky.)</a>",1641,Point Park (Pa.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1758"">Point Park (Pa.)</a>",1758,4-6,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;conference=NAIMBA1_AMEC&amp;compID=138883"">4-6</a>"
151610,NAIMBA1_AMEC,American Mideast Conference,"Monday February 27, 2012",Goshen (Ind.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1678"">Goshen (Ind.)</a>",1678,Houghton (N.Y.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=18709"">Houghton (N.Y.)</a>",18709,4-7,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;conference=NAIMBA1_AMEC&amp;compID=151610"">4-7</a>"
