Alice Lloyd College,1613,2007,"Adkins, Adam","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2007&amp;team=1613&amp;plr=41079"">Adkins, Adam</a>",41079,38,0.293,0.391,92,17,27,7,1,0,19,6,7,22,3,3
Alice Lloyd College,1613,2007,"Armenteros, Carlos","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2007&amp;team=1613&amp;plr=8160"">Armenteros, Carlos</a>",8160,35,0.314,0.465,86,13,27,3,2,2,11,14,0,17,0,2
Alice Lloyd College,1613,2007,"Bowling, Jason","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2007&amp;team=1613&amp;plr=41076"">Bowling, Jason</a>",41076,12,0.435,0.565,23,8,10,3,0,0,6,4,0,5,1,0
Alice Lloyd College,1613,2007,"Bufka, Jason","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2007&amp;team=1613&amp;plr=8161"">Bufka, Jason</a>",8161,13,0.000,0.000,1,0,0,0,0,0,0,0,0,1,0,0
Alice Lloyd College,1613,2007,"Coleman, J.T.","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2007&amp;team=1613&amp;plr=41077"">Coleman, J.T.</a>",41077,19,0.385,0.462,26,6,10,2,0,0,7,6,0,6,1,1
Alice Lloyd College,1613,2007,"Cornett, Chase","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2007&amp;team=1613&amp;plr=8156"">Cornett, Chase</a>",8156,2,0.250,0.250,4,1,1,0,0,0,1,0,0,2,0,0
Alice Lloyd College,1613,2007,"Davidson, Kevin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2007&amp;team=1613&amp;plr=15598"">Davidson, Kevin</a>",15598,25,0.286,0.429,21,3,6,3,0,0,4,1,0,11,0,0
Alice Lloyd College,1613,2007,"Hall, Caleb","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2007&amp;team=1613&amp;plr=15599"">Hall, Caleb</a>",15599,10,0.133,0.133,15,2,2,0,0,0,1,2,0,7,0,0
Alice Lloyd College,1613,2007,"Haynes, Michael","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2007&amp;team=1613&amp;plr=41078"">Haynes, Michael</a>",41078,11,0.000,0.000,1,1,0,0,0,0,0,0,0,0,0,0
Alice Lloyd College,1613,2007,"Jacobs, Justin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2007&amp;team=1613&amp;plr=41040"">Jacobs, Justin</a>",41040,25,0.368,0.529,68,15,25,3,4,0,12,2,1,13,2,1
