comp_id,conference_id,conference_name,game_date,home_name,home_href,home_id,away_name,away_href,away_id,score,time,conf_game,status,box_score_href
27212,NAIMBA1_AMEC,American Mideast Conference,"January 07, 1970",Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1803"">Univ of Rio Grande</a>",1803,Saint Vincent College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1767"">Saint Vincent College</a>",1767,0-0,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;conference=NAIMBA1_AMEC&amp;compID=27212"">0-0</a>"
27213,NAIMBA1_AMEC,American Mideast Conference,"January 07, 1970",Bryan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1636"">Bryan College</a>",1636,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1803"">Univ of Rio Grande</a>",1803,3-0,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;conference=NAIMBA1_AMEC&amp;compID=27213"">3-0</a>"
11448,NAIMBA1_AMEC,American Mideast Conference,"February 13, 2006",Lee University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1706"">Lee University</a>",1706,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1803"">Univ of Rio Grande</a>",1803,8-2,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;conference=NAIMBA1_AMEC&amp;compID=11448"">8-2</a>"
27440,NAIMBA1_AMEC,American Mideast Conference,"February 13, 2006",Lee University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1706"">Lee University</a>",1706,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1803"">Univ of Rio Grande</a>",1803,2-1,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;conference=NAIMBA1_AMEC&amp;compID=27440"">2-1</a>"
11301,NAIMBA1_AMEC,American Mideast Conference,"February 17, 2006",Bryan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1636"">Bryan College</a>",1636,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1803"">Univ of Rio Grande</a>",1803,3-19,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;conference=NAIMBA1_AMEC&amp;compID=11301"">3-19</a>"
26828,NAIMBA1_AMEC,American Mideast Conference,"February 17, 2006",Bryan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1636"">Bryan College</a>",1636,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1803"">Univ of Rio Grande</a>",1803,10-7,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;conference=NAIMBA1_AMEC&amp;compID=26828"">10-7</a>"
19383,NAIMBA1_AMEC,American Mideast Conference,"February 22, 2006",Wright State University,Wright State University,,Urbana University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1808"">Urbana University</a>",1808,10-2,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;conference=NAIMBA1_AMEC&amp;compID=19383"">10-2</a>"
11503,NAIMBA1_AMEC,American Mideast Conference,"February 23, 2006",Lindsey Wilson College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1711"">Lindsey Wilson College</a>",1711,Malone College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1716"">Malone College</a>",1716,7-11,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;conference=NAIMBA1_AMEC&amp;compID=11503"">7-11</a>"
11496,NAIMBA1_AMEC,American Mideast Conference,"February 23, 2006",Lindsey Wilson College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1711"">Lindsey Wilson College</a>",1711,Malone College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1716"">Malone College</a>",1716,8-4,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;conference=NAIMBA1_AMEC&amp;compID=11496"">8-4</a>"
20328,NAIMBA1_AMEC,American Mideast Conference,"February 24, 2006",Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1803"">Univ of Rio Grande</a>",1803,Saint Vincent College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;team=1767"">Saint Vincent College</a>",1767,15-9,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2006&amp;conference=NAIMBA1_AMEC&amp;compID=20328"">15-9</a>"
