comp_id,conference_id,conference_name,game_date,home_name,home_href,home_id,away_name,away_href,away_id,score,time,conf_game,status,box_score_href
54227,NAIMBA1_AMEC,American Mideast Conference,"February 08, 2008",Bryan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1636"">Bryan College</a>",1636,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1803"">Univ of Rio Grande</a>",1803,7-8,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;conference=NAIMBA1_AMEC&amp;compID=54227"">7-8</a>"
54225,NAIMBA1_AMEC,American Mideast Conference,"February 09, 2008",Bryan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1636"">Bryan College</a>",1636,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1803"">Univ of Rio Grande</a>",1803,5-6,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;conference=NAIMBA1_AMEC&amp;compID=54225"">5-6</a>"
54226,NAIMBA1_AMEC,American Mideast Conference,"February 09, 2008",Bryan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1636"">Bryan College</a>",1636,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1803"">Univ of Rio Grande</a>",1803,7-9,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;conference=NAIMBA1_AMEC&amp;compID=54226"">7-9</a>"
52835,NAIMBA1_AMEC,American Mideast Conference,"February 15, 2008",Lee University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1706"">Lee University</a>",1706,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1803"">Univ of Rio Grande</a>",1803,11-1,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;conference=NAIMBA1_AMEC&amp;compID=52835"">11-1</a>"
52834,NAIMBA1_AMEC,American Mideast Conference,"February 16, 2008",Lee University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1706"">Lee University</a>",1706,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1803"">Univ of Rio Grande</a>",1803,13-5,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;conference=NAIMBA1_AMEC&amp;compID=52834"">13-5</a>"
64156,NAIMBA1_AMEC,American Mideast Conference,"February 16, 2008",Milligan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1726"">Milligan College</a>",1726,Urbana University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1808"">Urbana University</a>",1808,1-2,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;conference=NAIMBA1_AMEC&amp;compID=64156"">1-2</a>"
52833,NAIMBA1_AMEC,American Mideast Conference,"February 16, 2008",Lee University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1706"">Lee University</a>",1706,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1803"">Univ of Rio Grande</a>",1803,7-1,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;conference=NAIMBA1_AMEC&amp;compID=52833"">7-1</a>"
59318,NAIMBA1_AMEC,American Mideast Conference,"February 17, 2008",Milligan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1726"">Milligan College</a>",1726,Urbana University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1808"">Urbana University</a>",1808,14-9,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;conference=NAIMBA1_AMEC&amp;compID=59318"">14-9</a>"
52832,NAIMBA1_AMEC,American Mideast Conference,"February 18, 2008",Lee University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1706"">Lee University</a>",1706,Univ of Rio Grande,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1803"">Univ of Rio Grande</a>",1803,8-3,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;conference=NAIMBA1_AMEC&amp;compID=52832"">8-3</a>"
68897,NAIMBA1_AMEC,American Mideast Conference,"February 18, 2008",Milligan College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1726"">Milligan College</a>",1726,Urbana University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1808"">Urbana University</a>",1808,14-10,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;conference=NAIMBA1_AMEC&amp;compID=68897"">14-10</a>"
