Alice Lloyd College,1613,2008,"Bedingfield, Josh","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41043"">Bedingfield, Josh</a>",41043,14,11.20,1,4,0,31.1
Alice Lloyd College,1613,2008,"Bowers, Brandon","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=27880"">Bowers, Brandon</a>",27880,14,7.95,3,6,0,54.1
Alice Lloyd College,1613,2008,"Branham, Gerald","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41038"">Branham, Gerald</a>",41038,12,13.78,1,2,0,16.1
Alice Lloyd College,1613,2008,"Coleman, J.T.","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41077"">Coleman, J.T.</a>",41077,10,8.62,0,4,0,31.1
Alice Lloyd College,1613,2008,"Davidson, Kevin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=15598"">Davidson, Kevin</a>",15598,11,8.55,2,4,0,40.0
Alice Lloyd College,1613,2008,"Duff, Todd","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41047"">Duff, Todd</a>",41047,15,8.80,2,1,0,30.2
Alice Lloyd College,1613,2008,"Haynes, Michael","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41078"">Haynes, Michael</a>",41078,7,7.15,1,3,0,11.1
Alice Lloyd College,1613,2008,"Hume, Matt","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41073"">Hume, Matt</a>",41073,4,4.15,0,2,0,8.2
Alice Lloyd College,1613,2008,"Kelley, Michael","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41037"">Kelley, Michael</a>",41037,6,10.80,0,1,0,16.2
Alice Lloyd College,1613,2008,"Smith, Robert","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=15606"">Smith, Robert</a>",15606,11,9.00,1,6,0,36.0
Alice Lloyd College,1613,2008,"Todd, Kenneth","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41044"">Todd, Kenneth</a>",41044,3,9.45,0,0,0,6.2
Alice Lloyd College,1613,2008,"Toney, Justin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=27871"">Toney, Justin</a>",27871,5,18.47,0,0,0,6.1
Alice Lloyd College,1613,2008,"Williams, Lamar","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1613&amp;plr=41039"">Williams, Lamar</a>",41039,3,10.38,1,0,0,8.2
Aquinas College,1615,2008,"Clover, Earl","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1615&amp;plr=39627"">Clover, Earl</a>",39627,16,6.27,2,3,4,18.2
Aquinas College,1615,2008,"Dotson, Joey","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1615&amp;plr=39642"">Dotson, Joey</a>",39642,8,14.40,1,2,0,10.0
Aquinas College,1615,2008,"Dreyer, Matt","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1615&amp;plr=14603"">Dreyer, Matt</a>",14603,7,6.75,1,3,0,28.0
Aquinas College,1615,2008,"Garneau, Cory","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1615&amp;plr=39643"">Garneau, Cory</a>",39643,4,7.20,0,0,0,10.0
Aquinas College,1615,2008,"Giddings, Michael","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1615&amp;plr=14610"">Giddings, Michael</a>",14610,8,2.92,5,1,0,52.1
Aquinas College,1615,2008,"Hoogewind, Kyle","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1615&amp;plr=39615"">Hoogewind, Kyle</a>",39615,2,33.75,0,0,0,1.1
Aquinas College,1615,2008,"Kaiser, Mike","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1615&amp;plr=39641"">Kaiser, Mike</a>",39641,5,4.50,0,2,0,12.0
Aquinas College,1615,2008,"Keron, Mike","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1615&amp;plr=39645"">Keron, Mike</a>",39645,6,5.67,1,3,0,27.0
Aquinas College,1615,2008,"Marrs, Brandon","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1615&amp;plr=3544"">Marrs, Brandon</a>",3544,7,4.81,3,4,0,24.1
Aquinas College,1615,2008,"Nagy, Mark","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2008&amp;team=1615&amp;plr=39618"">Nagy, Mark</a>",39618,1,18.00,0,0,0,1.0
