Alice Lloyd College,1613,2005,"Feltner, Branden","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1514"">Feltner, Branden</a>",1514,1,0.00,0,0,0,1.0
Alice Lloyd College,1613,2005,"Hager, Joey","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1529"">Hager, Joey</a>",1529,5,7.07,1,0,0,28.0
Alice Lloyd College,1613,2005,"Hatfield, David","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1520"">Hatfield, David</a>",1520,4,11.00,1,0,0,9.0
Alice Lloyd College,1613,2005,"Howard, Dan","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1527"">Howard, Dan</a>",1527,3,5.23,2,1,0,10.1
Alice Lloyd College,1613,2005,"Howell, Robert","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=3242"">Howell, Robert</a>",3242,1,5.40,0,0,0,1.2
Alice Lloyd College,1613,2005,"May, Noah","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1526"">May, Noah</a>",1526,2,6.75,1,0,0,9.1
Alice Lloyd College,1613,2005,"Robbins, Jeff","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1525"">Robbins, Jeff</a>",1525,11,3.57,1,1,5,17.2
Alice Lloyd College,1613,2005,"Saylor, Jonathan","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1517"">Saylor, Jonathan</a>",1517,7,4.84,0,1,0,22.1
Alice Lloyd College,1613,2005,"Sizemore, Brian","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=3240"">Sizemore, Brian</a>",3240,2,13.50,0,0,0,1.1
Alice Lloyd College,1613,2005,"Slusher, Travis","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1505"">Slusher, Travis</a>",1505,6,8.51,1,4,0,24.1
Alice Lloyd College,1613,2005,"Smith, Jesse","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1504"">Smith, Jesse</a>",1504,7,5.56,2,4,0,34.0
Alice Lloyd College,1613,2005,"Smith, Jason","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1516"">Smith, Jason</a>",1516,9,3.74,6,2,0,43.1
Alice Lloyd College,1613,2005,"Sullivan, Casey","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=3233"">Sullivan, Casey</a>",3233,1,135.00,0,0,0,0.1
Alice Lloyd College,1613,2005,"Taylor, Timmy","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1537"">Taylor, Timmy</a>",1537,8,0.87,2,1,2,20.2
Alice Lloyd College,1613,2005,"Woodard, Justin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1613&amp;plr=1534"">Woodard, Justin</a>",1534,8,6.48,0,2,0,16.2
Aquinas College,1615,2005,"Finch, Kyle","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1615&amp;plr=3555"">Finch, Kyle</a>",3555,12,2.12,9,2,0,89.0
Aquinas College,1615,2005,"Henry, Nick","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1615&amp;plr=3547"">Henry, Nick</a>",3547,2,4.91,0,0,0,7.1
Aquinas College,1615,2005,"Kleinfelt, Patrick","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2005&amp;team=1615&amp;plr=3562"">Kleinfelt, Patrick</a>",3562,12,5.96,4,5,0,71.0
