Lewis-Clark State College,1707,2014,"Chartrand, Cody","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=116216"">Chartrand, Cody</a>",116216,13,0.203,31,153,10,9,15,27
Lewis-Clark State College,1707,2014,"Gofinch, Terik","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=82293"">Gofinch, Terik</a>",82293,10,0.239,11,46,7,7,4,6
Lewis-Clark State College,1707,2014,"Grogan, Quin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=116215"">Grogan, Quin</a>",116215,5,0.423,11,26,6,5,5,1
Lewis-Clark State College,1707,2014,"Jackson, Ty","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=116210"">Jackson, Ty</a>",116210,7,0.243,27,111,11,9,9,13
Lewis-Clark State College,1707,2014,"Kaul, J.T.","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=116208"">Kaul, J.T.</a>",116208,10,0.258,31,120,15,8,10,19
Lewis-Clark State College,1707,2014,"Keene, Dillon","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=116221"">Keene, Dillon</a>",116221,8,0.301,28,93,12,10,3,16
Lewis-Clark State College,1707,2014,"Kerns, Beau","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=116225"">Kerns, Beau</a>",116225,13,0.237,27,114,11,10,6,21
Lewis-Clark State College,1707,2014,"Knigge, Kasey","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=100099"">Knigge, Kasey</a>",100099,8,0.286,16,56,9,9,5,13
Lewis-Clark State College,1707,2014,"Lavalli, Cody","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=100116"">Lavalli, Cody</a>",100116,1,0.000,0,3,0,0,0,0
Lewis-Clark State College,1707,2014,"Lemoncelli, Nick","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=116212"">Lemoncelli, Nick</a>",116212,11,0.241,27,112,12,12,19,39
Lewis-Clark State College,1707,2014,"Mello, Joe","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=116237"">Mello, Joe</a>",116237,9,0.143,7,49,4,1,7,9
Lewis-Clark State College,1707,2014,"Murillo, David","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=100110"">Murillo, David</a>",100110,18,0.192,25,130,7,5,11,42
Lewis-Clark State College,1707,2014,"Noteware, Michael","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=82285"">Noteware, Michael</a>",82285,15,0.225,73,325,29,21,22,74
Lewis-Clark State College,1707,2014,"Nylund, Carsen","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=65891"">Nylund, Carsen</a>",65891,10,0.341,29,85,12,10,4,14
Lewis-Clark State College,1707,2014,"Swanson, Gunnar","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=116217"">Swanson, Gunnar</a>",116217,16,0.253,57,225,22,19,11,45
Lewis-Clark State College,1707,2014,"Thompson, Steve","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=100090"">Thompson, Steve</a>",100090,12,0.259,56,216,24,18,19,30
Lewis-Clark State College,1707,2014,"Wright, Colton","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1707&amp;plr=100086"">Wright, Colton</a>",100086,7,0.296,16,54,13,8,3,9
Cumberland University TN,1657,2014,"Alford, Tyler","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=80800"">Alford, Tyler</a>",80800,1,0.000,0,5,0,0,0,0
Cumberland University TN,1657,2014,"Chester, Drew","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=112938"">Chester, Drew</a>",112938,3,0.267,4,15,1,0,2,1
Cumberland University TN,1657,2014,"Collier, Jake","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=97775"">Collier, Jake</a>",97775,19,0.226,93,412,32,20,36,72
Cumberland University TN,1657,2014,"Gomez, Anthony","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=97762"">Gomez, Anthony</a>",97762,19,0.236,107,453,47,30,30,113
Cumberland University TN,1657,2014,"Greene, Kevin T.","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=97768"">Greene, Kevin T.</a>",97768,14,0.261,52,199,32,25,17,29
Cumberland University TN,1657,2014,"Greene, Kevin P.","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=97769"">Greene, Kevin P.</a>",97769,20,0.297,97,327,53,40,37,43
Cumberland University TN,1657,2014,"Meadows, Clint","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=112959"">Meadows, Clint</a>",112959,16,0.296,91,307,46,36,33,30
Cumberland University TN,1657,2014,"Monroe, Marc","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=112942"">Monroe, Marc</a>",112942,4,0.250,22,88,7,6,2,17
Cumberland University TN,1657,2014,"Sedgwick, Matthew","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=80798"">Sedgwick, Matthew</a>",80798,3,0.273,3,11,3,0,2,2
Cumberland University TN,1657,2014,"Sierra, Leo","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=80811"">Sierra, Leo</a>",80811,3,0.316,6,19,3,0,7,2
Cumberland University TN,1657,2014,"Smith, Stevie","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=112944"">Smith, Stevie</a>",112944,16,0.234,37,158,25,20,13,32
Cumberland University TN,1657,2014,"Treadwell, Garrett","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=97754"">Treadwell, Garrett</a>",97754,6,0.214,6,28,3,2,2,6
Cumberland University TN,1657,2014,"White, Jackson","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=112958"">White, Jackson</a>",112958,4,0.154,2,13,2,1,1,1
Cumberland University TN,1657,2014,"Williams, Austin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=112949"">Williams, Austin</a>",112949,12,0.418,33,79,14,12,8,11
Cumberland University TN,1657,2014,"Woodfin, Andrew","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1657&amp;plr=112945"">Woodfin, Andrew</a>",112945,10,0.241,19,79,17,14,8,8
York College,1827,2014,"Conyers, Aaron","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2014&amp;team=1827&amp;plr=100561"">Conyers, Aaron</a>",100561,12,0.275,78,284,39,32,13,66
