Lewis-Clark State College,1707,2012,"Arena, Sal","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1707&amp;plr=82291"">Arena, Sal</a>",82291,24,0.214,0.286,14,4,3,1,0,0,4,2,1,3,0,0
Lewis-Clark State College,1707,2012,"Bridges, Trent","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1707&amp;plr=37886"">Bridges, Trent</a>",37886,44,0.386,0.602,176,49,68,20,3,4,32,21,11,19,6,2
Lewis-Clark State College,1707,2012,"Bufton, Brandon","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1707&amp;plr=82290"">Bufton, Brandon</a>",82290,20,0.276,0.414,29,6,8,4,0,0,5,6,1,11,0,0
Lewis-Clark State College,1707,2012,"Casillas, Alfonso","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1707&amp;plr=65892"">Casillas, Alfonso</a>",65892,48,0.361,0.623,191,32,69,20,0,10,65,15,7,24,3,0
Lewis-Clark State College,1707,2012,"Clanton, Zach","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1707&amp;plr=37864"">Clanton, Zach</a>",37864,19,0.000,0.000,1,0,0,0,0,0,0,0,0,1,0,0
Lewis-Clark State College,1707,2012,"DeGuire, Aaron","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1707&amp;plr=65920"">DeGuire, Aaron</a>",65920,39,0.262,0.374,107,10,28,3,0,3,12,10,10,25,2,7
Lewis-Clark State College,1707,2012,"Garner, Cody","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1707&amp;plr=65904"">Garner, Cody</a>",65904,15,0.258,0.387,31,2,8,1,0,1,5,1,0,4,0,0
Lewis-Clark State College,1707,2012,"Hawk, Kevin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1707&amp;plr=67202"">Hawk, Kevin</a>",67202,27,0.299,0.373,67,4,20,2,0,1,12,12,5,9,1,1
Lewis-Clark State College,1707,2012,"Holley, Zach","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1707&amp;plr=82301"">Holley, Zach</a>",82301,41,0.273,0.291,55,32,15,1,0,0,6,5,1,11,0,2
Lewis-Clark State College,1707,2012,"Knigge, Kyle","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2012&amp;team=1707&amp;plr=65925"">Knigge, Kyle</a>",65925,49,0.355,0.506,166,43,59,11,1,4,32,26,8,14,7,0
