Lewis-Clark State College,1707,2011,"Abrey, Bryan","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=37875"">Abrey, Bryan</a>",37875,29,1,0,1,1.000
Lewis-Clark State College,1707,2011,"Bridges, Trent","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=37886"">Bridges, Trent</a>",37886,53,1,1,2,0.500
Lewis-Clark State College,1707,2011,"Bush, Michael","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=58671"">Bush, Michael</a>",58671,44,2,0,2,1.000
Lewis-Clark State College,1707,2011,"Casini, Gino","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=52626"">Casini, Gino</a>",52626,49,2,0,2,1.000
Lewis-Clark State College,1707,2011,"Gaylord, Brian","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=52632"">Gaylord, Brian</a>",52632,52,1,0,1,1.000
Lewis-Clark State College,1707,2011,"Hague, Jason","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=52636"">Hague, Jason</a>",52636,7,3,0,3,1.000
Lewis-Clark State College,1707,2011,"Lovelace, Kevin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=52611"">Lovelace, Kevin</a>",52611,50,2,4,6,0.333
Lewis-Clark State College,1707,2011,"Miller, Braxton","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=52615"">Miller, Braxton</a>",52615,39,1,0,1,1.000
Lewis-Clark State College,1707,2011,"Moore, Connor","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=52629"">Moore, Connor</a>",52629,53,5,4,9,0.556
Lewis-Clark State College,1707,2011,"Shaw, Lucas","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=65902"">Shaw, Lucas</a>",65902,11,1,0,1,1.000
Lewis-Clark State College,1707,2011,"Silvestri, Billy","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=65917"">Silvestri, Billy</a>",65917,38,0,1,1,0.000
Lewis-Clark State College,1707,2011,"Weiss, Cody","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1707&amp;plr=100121"">Weiss, Cody</a>",100121,36,4,1,5,0.800
Cumberland University TN,1657,2011,"Appleton, Greg","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1657&amp;plr=52908"">Appleton, Greg</a>",52908,61,6,1,7,0.857
Cumberland University TN,1657,2011,"Bowman, Jesse","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1657&amp;plr=52906"">Bowman, Jesse</a>",52906,29,1,1,2,0.500
Cumberland University TN,1657,2011,"Butler, Antonio","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1657&amp;plr=64210"">Butler, Antonio</a>",64210,60,26,2,28,0.929
Cumberland University TN,1657,2011,"Crews, Tommy","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1657&amp;plr=64203"">Crews, Tommy</a>",64203,58,2,1,3,0.667
Cumberland University TN,1657,2011,"Farris, Cory","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1657&amp;plr=64179"">Farris, Cory</a>",64179,62,5,5,10,0.500
Cumberland University TN,1657,2011,"Harrison, Daniel","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1657&amp;plr=52886"">Harrison, Daniel</a>",52886,42,5,4,9,0.556
Cumberland University TN,1657,2011,"Mandarino, Mike","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1657&amp;plr=64193"">Mandarino, Mike</a>",64193,61,0,2,2,0.000
Cumberland University TN,1657,2011,"Murphy, T.J.","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1657&amp;plr=55721"">Murphy, T.J.</a>",55721,62,4,0,4,1.000
Cumberland University TN,1657,2011,"Seaton, Richie","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1657&amp;plr=64204"">Seaton, Richie</a>",64204,57,5,2,7,0.714
Cumberland University TN,1657,2011,"Winegardner, Tommy","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1657&amp;plr=64181"">Winegardner, Tommy</a>",64181,62,16,4,20,0.800
York College,1827,2011,"Bernacil, Jeff","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=71957"">Bernacil, Jeff</a>",71957,52,17,2,19,0.895
York College,1827,2011,"Berru, Matt","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=54922"">Berru, Matt</a>",54922,39,0,1,1,0.000
York College,1827,2011,"Burford, Pat","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=71943"">Burford, Pat</a>",71943,53,3,1,4,0.750
York College,1827,2011,"Cirelli, Rocco","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=71960"">Cirelli, Rocco</a>",71960,39,2,2,4,0.500
York College,1827,2011,"Costanza, Daniel","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=54936"">Costanza, Daniel</a>",54936,50,1,1,2,0.500
York College,1827,2011,"Didier, James","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=71959"">Didier, James</a>",71959,10,1,0,1,1.000
York College,1827,2011,"Feiner, Sam","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=54920"">Feiner, Sam</a>",54920,53,16,6,22,0.727
York College,1827,2011,"Felise, Gene","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=71953"">Felise, Gene</a>",71953,42,1,0,1,1.000
York College,1827,2011,"Gibson, Travis","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=54925"">Gibson, Travis</a>",54925,39,5,0,5,1.000
York College,1827,2011,"Leis, Jordan","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=71945"">Leis, Jordan</a>",71945,1,0,1,1,0.000
York College,1827,2011,"Little, Kris","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=54934"">Little, Kris</a>",54934,52,5,1,6,0.833
York College,1827,2011,"Nathan, Brett","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=71942"">Nathan, Brett</a>",71942,41,3,0,3,1.000
York College,1827,2011,"Obermiller, Isaac","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=40372"">Obermiller, Isaac</a>",40372,22,2,0,2,1.000
York College,1827,2011,"Twisselman, C.T.","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=54935"">Twisselman, C.T.</a>",54935,46,0,1,1,0.000
York College,1827,2011,"Wisener, Dustin","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1827&amp;plr=71965"">Wisener, Dustin</a>",71965,19,4,2,6,0.667
Madonna University,1715,2011,"Adamiec, Drew","<a href=""/WebSync/Pages/Team/IndividualStats.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1715&amp;plr=55138"">Adamiec, Drew</a>",55138,37,11,1,12,0.917
