comp_id,conference_id,conference_name,game_date,home_name,home_href,home_id,away_name,away_href,away_id,score,time,conf_game,status,box_score_href
119944,NAIMBA1_AMEC,American Mideast Conference,"Sunday February 13, 2011",Pikeville (Ky.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1756"">Pikeville (Ky.)</a>",1756,Notre Dame College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1835"">Notre Dame College</a>",1835,4-5,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;conference=NAIMBA1_AMEC&amp;compID=119944"">4-5</a>"
119943,NAIMBA1_AMEC,American Mideast Conference,"Sunday February 13, 2011",Pikeville (Ky.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1756"">Pikeville (Ky.)</a>",1756,Notre Dame College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1835"">Notre Dame College</a>",1835,1-4,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;conference=NAIMBA1_AMEC&amp;compID=119943"">1-4</a>"
121951,NAIMBA1_AMEC,American Mideast Conference,"Saturday February 19, 2011",Virginia Intermont,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1811"">Virginia Intermont</a>",1811,Notre Dame College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1835"">Notre Dame College</a>",1835,3-2,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;conference=NAIMBA1_AMEC&amp;compID=121951"">3-2</a>"
121952,NAIMBA1_AMEC,American Mideast Conference,"Saturday February 19, 2011",Virginia Intermont,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1811"">Virginia Intermont</a>",1811,Notre Dame College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1835"">Notre Dame College</a>",1835,2-3,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;conference=NAIMBA1_AMEC&amp;compID=121952"">2-3</a>"
122123,NAIMBA1_AMEC,American Mideast Conference,"Saturday February 26, 2011",Fisher (Mass.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1672"">Fisher (Mass.)</a>",1672,Walsh University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1815"">Walsh University</a>",1815,2-5,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;conference=NAIMBA1_AMEC&amp;compID=122123"">2-5</a>"
116171,NAIMBA1_AMEC,American Mideast Conference,"Saturday February 26, 2011",Shawnee State (Ohio),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1771"">Shawnee State (Ohio)</a>",1771,Walsh University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1815"">Walsh University</a>",1815,14-4,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;conference=NAIMBA1_AMEC&amp;compID=116171"">14-4</a>"
117775,NAIMBA1_AMEC,American Mideast Conference,"Sunday February 27, 2011",Notre Dame College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1835"">Notre Dame College</a>",1835,Morningside (Iowa),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1731"">Morningside (Iowa)</a>",1731,9-5,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;conference=NAIMBA1_AMEC&amp;compID=117775"">9-5</a>"
122122,NAIMBA1_AMEC,American Mideast Conference,"Sunday February 27, 2011",Walsh University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1815"">Walsh University</a>",1815,Fisher (Mass.),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1672"">Fisher (Mass.)</a>",1672,8-2,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;conference=NAIMBA1_AMEC&amp;compID=122122"">8-2</a>"
116169,NAIMBA1_AMEC,American Mideast Conference,"Sunday February 27, 2011",Shawnee State (Ohio),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1771"">Shawnee State (Ohio)</a>",1771,Walsh University,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1815"">Walsh University</a>",1815,7-8,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;conference=NAIMBA1_AMEC&amp;compID=116169"">7-8</a>"
117774,NAIMBA1_AMEC,American Mideast Conference,"Sunday February 27, 2011",Morningside (Iowa),"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1731"">Morningside (Iowa)</a>",1731,Notre Dame College,"<a href=""/WebSync/Pages/Team/TeamPage.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;team=1835"">Notre Dame College</a>",1835,3-4,,false,,"<a href=""/WebSync/Pages/BoxScores/BoxScores.aspx?association=10&amp;sg=MBA&amp;sea=NAIMBA_2011&amp;conference=NAIMBA1_AMEC&amp;compID=117774"">3-4</a>"
