04/16/02,International League,Durham vs. Charlotte,DUR,CHA,2,3
04/16/02,International League,Toledo vs. Norfolk,TOL,NOR,3,2
04/16/02,International League,Scranton/W.-Barre vs. Buffalo,SWB,BUF,3,6
04/17/02,International League,Durham vs. Charlotte,DUR,CHA,3,2
04/17/02,International League,Louisville vs. Indianapolis,LOU,IND,1,5
04/17/02,International League,Buffalo vs. Ottawa,BUF,OTT,4,8
04/17/02,International League,Syracuse vs. Pawtucket,SYR,PAW,4,0
04/17/02,International League,Scranton/W.-Barre vs. Rochester,SWB,ROC,9,3
04/17/02,International League,Columbus vs. Richmond,COL,RIC,8,4
04/17/02,International League,Toledo vs. Norfolk,TOL,NOR,7,5
04/18/02,International League,Buffalo vs. Ottawa,BUF,OTT,0,3
04/18/02,International League,Scranton/W.-Barre vs. Rochester,SWB,ROC,0,2
04/18/02,International League,Syracuse vs. Pawtucket,SYR,PAW,2,3
04/18/02,International League,Toledo vs. Norfolk,TOL,NOR,0,7
04/18/02,International League,Columbus vs. Richmond,COL,RIC,0,2
04/18/02,International League,Charlotte vs. Indianapolis,CHA,IND,2,6
04/18/02,International League,Durham vs. Louisville,DUR,LOU,2,7
04/19/02,International League,Durham vs. Louisville,DUR,LOU,6,5
04/19/02,International League,Pawtucket vs. Ottawa,PAW,OTT,1,9
04/19/02,International League,Buffalo vs. Rochester,BUF,ROC,7,5
04/19/02,International League,Charlotte vs. Indianapolis,CHA,IND,7,5
04/19/02,International League,Toledo vs. Richmond,TOL,RIC,0,0
04/19/02,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,3,4
04/19/02,International League,Columbus vs. Norfolk,COL,NOR,2,11
04/20/02,International League,Pawtucket vs. Ottawa,PAW,OTT,5,11
04/20/02,International League,Toledo vs. Richmond,TOL,RIC,1,2
04/20/02,International League,Durham vs. Indianapolis,DUR,IND,6,5
04/20/02,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,4,2
04/20/02,International League,Buffalo vs. Rochester,BUF,ROC,4,2
04/20/02,International League,Charlotte vs. Louisville,CHA,LOU,4,6
04/20/02,International League,Columbus vs. Norfolk,COL,NOR,5,9
04/20/02,International League,Toledo vs. Richmond,TOL,RIC,3,10
04/21/02,International League,Pawtucket vs. Rochester,PAW,ROC,1,10
04/21/02,International League,Durham vs. Indianapolis,DUR,IND,3,5
04/21/02,International League,Ottawa vs. Scranton/W.-Barre,OTT,SWB,0,0
04/21/02,International League,Charlotte vs. Louisville,CHA,LOU,4,8
04/21/02,International League,Syracuse vs. Buffalo,SYR,BUF,3,4
04/21/02,International League,Columbus vs. Toledo,COL,TOL,6,1
04/21/02,International League,Richmond vs. Norfolk,RIC,NOR,0,3
04/21/02,International League,Ottawa vs. Scranton/W.-Barre,OTT,SWB,1,8
04/21/02,International League,Syracuse vs. Buffalo,SYR,BUF,1,3
04/21/02,International League,Pawtucket vs. Rochester,PAW,ROC,1,2
04/21/02,International League,Durham vs. Indianapolis,DUR,IND,6,1
04/21/02,International League,Norfolk vs. Richmond,NOR,RIC,11,4
04/21/02,International League,Columbus vs. Toledo,COL,TOL,3,0
04/21/02,International League,Charlotte vs. Louisville,CHA,LOU,1,2
04/21/02,International League,Ottawa vs. Scranton/W.-Barre,OTT,SWB,0,0
04/23/02,International League,Rochester vs. Buffalo,ROC,BUF,0,0
04/23/02,International League,Scranton/W.-Barre vs. Syracuse,SWB,SYR,0,0
04/23/02,International League,Ottawa vs. Pawtucket,OTT,PAW,0,0
04/24/02,International League,Ottawa vs. Pawtucket,OTT,PAW,3,4
04/24/02,International League,Rochester vs. Buffalo,ROC,BUF,0,4
04/24/02,International League,Scranton/W.-Barre vs. Syracuse,SWB,SYR,4,3
04/24/02,International League,Indianapolis vs. Toledo,IND,TOL,2,4
04/24/02,International League,Richmond vs. Durham,RIC,DUR,3,8
04/24/02,International League,Louisville vs. Columbus,LOU,COL,2,5
04/24/02,International League,Norfolk vs. Charlotte,NOR,CHA,2,6
04/24/02,International League,Rochester vs. Buffalo,ROC,BUF,1,2
04/24/02,International League,Ottawa vs. Pawtucket,OTT,PAW,7,6
04/25/02,International League,Louisville vs. Columbus,LOU,COL,7,0
04/25/02,International League,Scranton/W.-Barre vs. Syracuse,SWB,SYR,2,7
04/25/02,International League,Richmond vs. Durham,RIC,DUR,1,0
04/25/02,International League,Norfolk vs. Charlotte,NOR,CHA,12,0
04/25/02,International League,Scranton/W.-Barre vs. Syracuse,SWB,SYR,1,3
04/25/02,International League,Indianapolis vs. Toledo,IND,TOL,2,10
04/26/02,International League,Richmond vs. Ottawa,RIC,OTT,0,4
04/26/02,International League,Indianapolis vs. Rochester,IND,ROC,5,7
04/26/02,International League,Norfolk vs. Pawtucket,NOR,PAW,0,0
04/26/02,International League,Syracuse vs. Durham,SYR,DUR,11,6
04/26/02,International League,Toledo vs. Scranton/W.-Barre,TOL,SWB,0,9
04/26/02,International League,Columbus vs. Charlotte,COL,CHA,1,2
04/26/02,International League,Buffalo vs. Louisville,BUF,LOU,6,5
04/27/02,International League,Richmond vs. Ottawa,RIC,OTT,7,3
04/27/02,International League,Norfolk vs. Pawtucket,NOR,PAW,4,0
04/27/02,International League,Syracuse vs. Durham,SYR,DUR,9,13
04/27/02,International League,Toledo vs. Scranton/W.-Barre,TOL,SWB,0,2
04/27/02,International League,Indianapolis vs. Rochester,IND,ROC,1,7
04/27/02,International League,Columbus vs. Charlotte,COL,CHA,1,3
04/27/02,International League,Buffalo vs. Louisville,BUF,LOU,5,4
04/27/02,International League,Norfolk vs. Pawtucket,NOR,PAW,3,2
04/28/02,International League,Norfolk vs. Pawtucket,NOR,PAW,7,2
04/28/02,International League,Indianapolis vs. Rochester,IND,ROC,3,4
04/28/02,International League,Toledo vs. Scranton/W.-Barre,TOL,SWB,3,1
04/28/02,International League,Richmond vs. Ottawa,RIC,OTT,3,4
04/28/02,International League,Buffalo vs. Louisville,BUF,LOU,5,1
04/28/02,International League,Syracuse vs. Durham,SYR,DUR,3,4
04/28/02,International League,Columbus vs. Charlotte,COL,CHA,7,6
04/29/02,International League,Norfolk vs. Pawtucket,NOR,PAW,0,0
04/29/02,International League,Buffalo vs. Louisville,BUF,LOU,12,2
04/29/02,International League,Indianapolis vs. Rochester,IND,ROC,1,4
04/29/02,International League,Toledo vs. Scranton/W.-Barre,TOL,SWB,3,8
04/29/02,International League,Richmond vs. Ottawa,RIC,OTT,0,0
04/29/02,International League,Columbus vs. Charlotte,COL,CHA,10,7
04/29/02,International League,Syracuse vs. Durham,SYR,DUR,4,5
04/30/02,International League,Charlotte vs. Ottawa,CHA,OTT,0,0
04/30/02,International League,Toledo vs. Rochester,TOL,ROC,4,1
04/30/02,International League,Buffalo vs. Indianapolis,BUF,IND,2,3
04/30/02,International League,Louisville vs. Scranton/W.-Barre,LOU,SWB,15,12
04/30/02,International League,Pawtucket vs. Richmond,PAW,RIC,4,2
04/30/02,International League,Durham vs. Columbus,DUR,COL,4,8
04/30/02,International League,Syracuse vs. Norfolk,SYR,NOR,10,7
05/01/02,International League,Charlotte vs. Ottawa,CHA,OTT,9,1
05/01/02,International League,Toledo vs. Rochester,TOL,ROC,5,0
05/01/02,International League,Buffalo vs. Indianapolis,BUF,IND,2,8
05/01/02,International League,Louisville vs. Scranton/W.-Barre,LOU,SWB,1,5
05/01/02,International League,Pawtucket vs. Richmond,PAW,RIC,7,1
05/01/02,International League,Durham vs. Columbus,DUR,COL,8,6
05/01/02,International League,Syracuse vs. Norfolk,SYR,NOR,0,3
05/01/02,International League,Charlotte vs. Ottawa,CHA,OTT,0,2
05/02/02,International League,Buffalo vs. Indianapolis,BUF,IND,3,1
05/02/02,International League,Pawtucket vs. Richmond,PAW,RIC,0,10
05/02/02,International League,Charlotte vs. Ottawa,CHA,OTT,6,4
05/02/02,International League,Toledo vs. Rochester,TOL,ROC,5,4
05/02/02,International League,Louisville vs. Scranton/W.-Barre,LOU,SWB,1,9
05/02/02,International League,Durham vs. Columbus,DUR,COL,2,1
05/02/02,International League,Syracuse vs. Norfolk,SYR,NOR,4,3
05/03/02,International League,Louisville vs. Scranton/W.-Barre,LOU,SWB,1,2
05/03/02,International League,Durham vs. Columbus,DUR,COL,8,12
05/03/02,International League,Toledo vs. Rochester,TOL,ROC,13,4
05/03/02,International League,Syracuse vs. Norfolk,SYR,NOR,4,5
05/03/02,International League,Charlotte vs. Ottawa,CHA,OTT,0,0
05/03/02,International League,Buffalo vs. Indianapolis,BUF,IND,2,0
05/03/02,International League,Pawtucket vs. Richmond,PAW,RIC,5,3
05/04/02,International League,Charlotte vs. Syracuse,CHA,SYR,1,4
05/04/02,International League,Rochester vs. Indianapolis,ROC,IND,1,2
05/04/02,International League,Durham vs. Toledo,DUR,TOL,10,6
05/04/02,International League,Scranton/W.-Barre vs. Richmond,SWB,RIC,2,3
05/04/02,International League,Louisville vs. Buffalo,LOU,BUF,3,5
05/04/02,International League,Ottawa vs. Columbus,OTT,COL,5,2
05/04/02,International League,Pawtucket vs. Norfolk,PAW,NOR,2,3
05/05/02,International League,Charlotte vs. Syracuse,CHA,SYR,4,3
05/05/02,International League,Louisville vs. Buffalo,LOU,BUF,3,2
05/05/02,International League,Rochester vs. Indianapolis,ROC,IND,2,3
05/05/02,International League,Durham vs. Toledo,DUR,TOL,2,5
05/05/02,International League,Scranton/W.-Barre vs. Richmond,SWB,RIC,2,1
05/05/02,International League,Ottawa vs. Columbus,OTT,COL,8,5
05/05/02,International League,Pawtucket vs. Norfolk,PAW,NOR,0,0
05/06/02,International League,Rochester vs. Indianapolis,ROC,IND,10,7
05/06/02,International League,Scranton/W.-Barre vs. Richmond,SWB,RIC,5,2
05/06/02,International League,Durham vs. Toledo,DUR,TOL,9,1
05/06/02,International League,Charlotte vs. Syracuse,CHA,SYR,5,11
05/06/02,International League,Louisville vs. Buffalo,LOU,BUF,1,5
05/06/02,International League,Ottawa vs. Columbus,OTT,COL,8,7
05/07/02,International League,Louisville vs. Buffalo,LOU,BUF,6,1
05/07/02,International League,Charlotte vs. Syracuse,CHA,SYR,6,7
05/07/02,International League,Durham vs. Toledo,DUR,TOL,1,0
05/07/02,International League,Scranton/W.-Barre vs. Richmond,SWB,RIC,4,2
05/07/02,International League,Ottawa vs. Columbus,OTT,COL,6,1
05/07/02,International League,Pawtucket vs. Norfolk,PAW,NOR,3,4
05/07/02,International League,Rochester vs. Indianapolis,ROC,IND,11,3
05/08/02,International League,Richmond vs. Syracuse,RIC,SYR,2,9
05/08/02,International League,Indianapolis vs. Pawtucket,IND,PAW,5,1
05/08/02,International League,Ottawa vs. Toledo,OTT,TOL,5,8
05/08/02,International League,Norfolk vs. Durham,NOR,DUR,5,6
05/08/02,International League,Columbus vs. Buffalo,COL,BUF,6,2
05/08/02,International League,Scranton/W.-Barre vs. Charlotte,SWB,CHA,7,3
05/08/02,International League,Rochester vs. Louisville,ROC,LOU,6,7
05/09/02,International League,Ottawa vs. Toledo,OTT,TOL,6,7
05/09/02,International League,Rochester vs. Louisville,ROC,LOU,5,6
05/09/02,International League,Norfolk vs. Durham,NOR,DUR,3,5
05/09/02,International League,Richmond vs. Syracuse,RIC,SYR,11,15
05/09/02,International League,Indianapolis vs. Pawtucket,IND,PAW,0,3
05/09/02,International League,Columbus vs. Buffalo,COL,BUF,8,1
05/09/02,International League,Scranton/W.-Barre vs. Charlotte,SWB,CHA,12,5
05/10/02,International League,Columbus vs. Buffalo,COL,BUF,1,2
05/10/02,International League,Richmond vs. Syracuse,RIC,SYR,0,0
05/10/02,International League,Indianapolis vs. Pawtucket,IND,PAW,7,6
05/10/02,International League,Ottawa vs. Toledo,OTT,TOL,7,8
05/10/02,International League,Norfolk vs. Durham,NOR,DUR,3,9
05/10/02,International League,Scranton/W.-Barre vs. Charlotte,SWB,CHA,2,4
05/10/02,International League,Rochester vs. Louisville,ROC,LOU,6,7
05/11/02,International League,Richmond vs. Syracuse,RIC,SYR,7,5
05/11/02,International League,Indianapolis vs. Pawtucket,IND,PAW,3,5
05/11/02,International League,Norfolk vs. Durham,NOR,DUR,1,3
05/11/02,International League,Ottawa vs. Toledo,OTT,TOL,7,1
05/11/02,International League,Columbus vs. Buffalo,COL,BUF,3,5
05/11/02,International League,Scranton/W.-Barre vs. Charlotte,SWB,CHA,5,2
05/11/02,International League,Rochester vs. Louisville,ROC,LOU,2,4
05/11/02,International League,Richmond vs. Syracuse,RIC,SYR,5,2
05/12/02,International League,Durham vs. Pawtucket,DUR,PAW,4,6
05/12/02,International League,Syracuse vs. Louisville,SYR,LOU,3,4
05/12/02,International League,Indianapolis vs. Scranton/W.-Barre,IND,SWB,0,6
05/12/02,International League,Columbus vs. Ottawa,COL,OTT,3,4
05/12/02,International League,Richmond vs. Rochester,RIC,ROC,1,0
05/12/02,International League,Toledo vs. Charlotte,TOL,CHA,2,1
05/12/02,International League,Buffalo vs. Norfolk,BUF,NOR,3,2
05/13/02,International League,Durham vs. Pawtucket,DUR,PAW,7,1
05/13/02,International League,Syracuse vs. Louisville,SYR,LOU,15,13
05/13/02,International League,Buffalo vs. Norfolk,BUF,NOR,11,0
05/13/02,International League,Richmond vs. Rochester,RIC,ROC,0,0
05/13/02,International League,Indianapolis vs. Scranton/W.-Barre,IND,SWB,0,0
05/13/02,International League,Columbus vs. Ottawa,COL,OTT,1,6
05/13/02,International League,Toledo vs. Charlotte,TOL,CHA,11,4
05/14/02,International League,Syracuse vs. Louisville,SYR,LOU,7,13
05/14/02,International League,Indianapolis vs. Scranton-W.B.,IND,SWB,3,1
05/14/02,International League,Buffalo vs. Norfolk,BUF,NOR,0,2
05/15/02,International League,Indianapolis vs. Scranton-W.B.,IND,SWB,5,1
05/15/02,International League,Toledo vs. Charlotte,TOL,CHA,4,5
05/15/02,International League,Durham vs. Pawtucket,DUR,PAW,2,4
05/15/02,International League,Buffalo vs. Norfolk,BUF,NOR,0,10
05/15/02,International League,Syracuse vs. Louisville,SYR,LOU,4,5
05/15/02,International League,Durham vs. Pawtucket,DUR,PAW,7,6
05/15/02,International League,Indianapolis vs. Scranton-W.B.,IND,SWB,3,1
05/16/02,International League,Richmond vs. Rochester,RIC,ROC,3,1
05/16/02,International League,Richmond vs. Rochester,RIC,ROC,12,7
05/17/02,International League,Norfolk vs. Scranton-W.B.,NOR,SWB,7,10
05/17/02,International League,Syracuse vs. Indianapolis,SYR,IND,5,4
05/17/02,International League,Buffalo vs. Richmond,BUF,RIC,4,3
05/17/02,International League,Louisville vs. Ottawa,LOU,OTT,5,2
05/17/02,International League,Charlotte vs. Columbus,CHA,COL,3,5
05/17/02,International League,Durham vs. Rochester,DUR,ROC,8,9
05/18/02,International League,Pawtucket vs. Toledo,PAW,TOL,0,1
05/18/02,International League,Norfolk vs. Scranton-W.B.,NOR,SWB,4,10
05/18/02,International League,Buffalo vs. Richmond,BUF,RIC,6,0
05/18/02,International League,Louisville vs. Ottawa,LOU,OTT,2,6
05/18/02,International League,Durham vs. Rochester,DUR,ROC,6,3
05/18/02,International League,Pawtucket vs. Toledo,PAW,TOL,4,0
05/19/02,International League,Norfolk vs. Scranton-W.B.,NOR,SWB,5,1
05/19/02,International League,Louisville vs. Ottawa,LOU,OTT,4,1
05/19/02,International League,Syracuse vs. Indianapolis,SYR,IND,8,0
05/19/02,International League,Charlotte vs. Columbus,CHA,COL,8,6
05/19/02,International League,Buffalo vs. Richmond,BUF,RIC,1,7
05/19/02,International League,Pawtucket vs. Toledo,PAW,TOL,5,9
05/19/02,International League,Durham vs. Rochester,DUR,ROC,4,5
05/19/02,International League,Charlotte vs. Columbus,CHA,COL,4,11
05/19/02,International League,Syracuse vs. Indianapolis,SYR,IND,6,0
05/20/02,International League,Louisville vs. Ottawa,LOU,OTT,5,0
05/20/02,International League,Durham vs. Rochester,DUR,ROC,2,6
05/20/02,International League,Norfolk vs. Scranton-W.B.,NOR,SWB,1,2
05/20/02,International League,Pawtucket vs. Toledo,PAW,TOL,4,8
05/20/02,International League,Buffalo vs. Richmond,BUF,RIC,4,5
05/20/02,International League,Syracuse vs. Indianapolis,SYR,IND,12,1
05/20/02,International League,Charlotte vs. Columbus,CHA,COL,4,6
05/21/02,International League,Rochester vs. Richmond,ROC,RIC,5,6
05/21/02,International League,Louisville vs. Syracuse,LOU,SYR,11,4
05/21/02,International League,Charlotte vs. Toledo,CHA,TOL,5,6
05/21/02,International League,Scranton-W.B. vs. Durham,SWB,DUR,7,6
05/21/02,International League,Ottawa vs. Indianapolis,OTT,IND,4,3
05/21/02,International League,Norfolk vs. Buffalo,NOR,BUF,2,3
05/21/02,International League,Pawtucket vs. Columbus,PAW,COL,11,5
05/21/02,International League,Rochester vs. Richmond,ROC,RIC,1,9
05/23/02,International League,Charlotte vs. Toledo,CHA,TOL,3,12
05/23/02,International League,Louisville vs. Syracuse,LOU,SYR,5,6
05/23/02,International League,Rochester vs. Richmond,ROC,RIC,0,5
05/23/02,International League,Scranton-W.B. vs. Durham,SWB,DUR,1,6
05/23/02,International League,Norfolk vs. Buffalo,NOR,BUF,2,4
05/23/02,International League,Pawtucket vs. Columbus,PAW,COL,9,3
05/23/02,International League,Ottawa vs. Indianapolis,OTT,IND,9,2
05/23/02,International League,Scranton-W.B. vs. Durham,SWB,DUR,8,1
05/23/02,International League,Louisville vs. Syracuse,LOU,SYR,3,6
05/23/02,International League,Ottawa vs. Indianapolis,OTT,IND,4,1
05/23/02,International League,Charlotte vs. Toledo,CHA,TOL,2,6
05/23/02,International League,Rochester vs. Richmond,ROC,RIC,7,1
05/23/02,International League,Norfolk vs. Buffalo,NOR,BUF,6,2
05/23/02,International League,Pawtucket vs. Columbus,PAW,COL,3,0
05/24/02,International League,Norfolk vs. Buffalo,NOR,BUF,5,6
05/24/02,International League,Louisville vs. Syracuse,LOU,SYR,9,2
05/24/02,International League,Rochester vs. Richmond,ROC,RIC,7,2
05/24/02,International League,Charlotte vs. Toledo,CHA,TOL,3,1
05/24/02,International League,Scranton-W.B. vs. Durham,SWB,DUR,2,1
05/24/02,International League,Pawtucket vs. Columbus,PAW,COL,5,3
05/24/02,International League,Ottawa vs. Indianapolis,OTT,IND,4,6
05/25/02,International League,Toledo vs. Pawtucket,TOL,PAW,3,1
05/25/02,International League,Columbus vs. Syracuse,COL,SYR,2,3
05/25/02,International League,Rochester vs. Durham,ROC,DUR,1,3
05/25/02,International League,Indianapolis vs. Buffalo,IND,BUF,3,2
05/25/02,International League,Richmond vs. Charlotte,RIC,CHA,9,10
05/25/02,International League,Ottawa vs. Louisville,OTT,LOU,7,9
05/25/02,International League,Scranton-W.B. vs. Norfolk,SWB,NOR,9,2
05/26/02,International League,Columbus vs. Syracuse,COL,SYR,9,1
05/26/02,International League,Indianapolis vs. Buffalo,IND,BUF,2,4
05/26/02,International League,Toledo vs. Pawtucket,TOL,PAW,4,7
05/26/02,International League,Ottawa vs. Louisville,OTT,LOU,5,2
05/26/02,International League,Rochester vs. Durham,ROC,DUR,7,5
05/26/02,International League,Richmond vs. Charlotte,RIC,CHA,8,3
05/26/02,International League,Scranton/W.-Barre vs. Norfolk,SWB,NOR,3,11
05/26/02,International League,Indianapolis vs. Buffalo,IND,BUF,3,2
05/27/02,International League,Indianapolis vs. Buffalo,IND,BUF,0,1
05/27/02,International League,Scranton/W.-Barre vs. Norfolk,SWB,NOR,3,4
05/27/02,International League,Columbus vs. Syracuse,COL,SYR,13,9
05/27/02,International League,Rochester vs. Durham,ROC,DUR,2,8
05/27/02,International League,Toledo vs. Pawtucket,TOL,PAW,2,4
05/27/02,International League,Ottawa vs. Louisville,OTT,LOU,8,4
05/28/02,International League,Scranton/W.-Barre vs. Norfolk,SWB,NOR,5,2
05/28/02,International League,Rochester vs. Durham,ROC,DUR,4,1
05/28/02,International League,Toledo vs. Pawtucket,TOL,PAW,5,3
05/28/02,International League,Richmond vs. Charlotte,RIC,CHA,7,2
05/28/02,International League,Ottawa vs. Louisville,OTT,LOU,1,5
05/28/02,International League,Columbus vs. Syracuse,COL,SYR,6,16
05/29/02,International League,Durham vs. Scranton/W.-Barre,DUR,SWB,4,1
05/29/02,International League,Toledo vs. Ottawa,TOL,OTT,3,2
05/29/02,International League,Columbus vs. Pawtucket,COL,PAW,6,9
05/29/02,International League,Buffalo vs. Rochester,BUF,ROC,6,7
05/29/02,International League,Syracuse vs. Charlotte,SYR,CHA,8,6
05/29/02,International League,Richmond vs. Louisville,RIC,LOU,2,1
05/29/02,International League,Indianapolis vs. Norfolk,IND,NOR,6,2
05/30/02,International League,Buffalo vs. Rochester,BUF,ROC,9,4
05/30/02,International League,Durham vs. Scranton/W.-Barre,DUR,SWB,7,1
05/30/02,International League,Toledo vs. Ottawa,TOL,OTT,9,7
05/30/02,International League,Columbus vs. Pawtucket,COL,PAW,11,8
05/30/02,International League,Syracuse vs. Charlotte,SYR,CHA,7,4
05/30/02,International League,Richmond vs. Louisville,RIC,LOU,3,5
05/30/02,International League,Indianapolis vs. Norfolk,IND,NOR,2,5
05/31/02,International League,Indianapolis vs. Norfolk,IND,NOR,1,2
05/31/02,International League,Rochester vs. Buffalo,ROC,BUF,6,5
05/31/02,International League,Durham vs. Scranton-W.B.,DUR,SWB,2,4
05/31/02,International League,Toledo vs. Ottawa,TOL,OTT,1,3
05/31/02,International League,Columbus vs. Pawtucket,COL,PAW,9,4
05/31/02,International League,Syracuse vs. Charlotte,SYR,CHA,1,13
05/31/02,International League,Richmond vs. Louisville,RIC,LOU,2,5
06/05/02,International League,Durham vs. Scranton-W.B.,DUR,SWB,5,2
06/05/02,International League,Toledo vs. Ottawa,TOL,OTT,0,3
06/05/02,International League,Columbus vs. Pawtucket,COL,PAW,6,4
06/05/02,International League,Rochester vs. Buffalo,ROC,BUF,2,8
06/05/02,International League,Syracuse vs. Charlotte,SYR,CHA,5,4
06/05/02,International League,Richmond vs. Louisville,RIC,LOU,5,4
06/05/02,International League,Indianapolis vs. Norfolk,IND,NOR,2,1
06/05/02,International League,Syracuse vs. Richmond,SYR,RIC,2,10
06/05/02,International League,Charlotte vs. Scranton-W.B.,CHA,SWB,1,7
