04/15/99,International League,Scranton/W.-Barre vs. Ottawa,SWB,OTT,5,1
04/15/99,International League,Rochester vs. Pawtucket,ROC,PAW,2,3
04/15/99,International League,Charlotte vs. Toledo,CHA,TOL,13,7
04/15/99,International League,Indianapolis vs. Richmond,IND,RIC,7,4
04/15/99,International League,Durham vs. Columbus,DUR,COL,6,3
04/15/99,International League,Louisville vs. Norfolk,LOU,NOR,6,7
04/16/99,International League,Rochester vs. Pawtucket,ROC,PAW,0,2
04/16/99,International League,Buffalo vs. Syracuse,BUF,SYR,1,2
04/16/99,International League,Indianapolis vs. Richmond,IND,RIC,0,4
04/16/99,International League,Charlotte vs. Toledo,CHA,TOL,0,0
04/16/99,International League,Scranton/W.-Barre vs. Ottawa,SWB,OTT,5,2
04/16/99,International League,Durham vs. Columbus,DUR,COL,0,0
04/16/99,International League,Louisville vs. Norfolk,LOU,NOR,5,0
04/17/99,International League,Rochester vs. Pawtucket,ROC,PAW,2,0
04/17/99,International League,Louisville vs. Richmond,LOU,RIC,10,8
04/17/99,International League,Durham vs. Toledo,DUR,TOL,0,0
04/17/99,International League,Scranton/W.-Barre vs. Ottawa,SWB,OTT,0,1
04/17/99,International League,Indianapolis vs. Norfolk,IND,NOR,2,7
04/17/99,International League,Charlotte vs. Columbus,CHA,COL,0,0
04/17/99,International League,Buffalo vs. Syracuse,BUF,SYR,0,0
04/18/99,International League,Syracuse vs. Pawtucket,SYR,PAW,3,10
04/18/99,International League,Buffalo vs. Ottawa,BUF,OTT,5,4
04/18/99,International League,Charlotte vs. Columbus,CHA,COL,0,0
04/18/99,International League,Scranton/W.-Barre vs. Rochester,SWB,ROC,3,2
04/18/99,International League,Durham vs. Toledo,DUR,TOL,2,1
04/18/99,International League,Durham vs. Toledo,DUR,TOL,6,5
04/18/99,International League,Louisville vs. Richmond,LOU,RIC,2,4
04/18/99,International League,Indianapolis vs. Norfolk,IND,NOR,7,3
04/19/99,International League,Syracuse vs. Pawtucket,SYR,PAW,2,1
04/19/99,International League,Indianapolis vs. Norfolk,IND,NOR,0,2
04/19/99,International League,Indianapolis vs. Norfolk,IND,NOR,5,6
04/19/99,International League,Louisville vs. Richmond,LOU,RIC,1,3
04/19/99,International League,Durham vs. Toledo,DUR,TOL,2,8
04/19/99,International League,Buffalo vs. Ottawa,BUF,OTT,2,5
04/19/99,International League,Charlotte vs. Columbus,CHA,COL,0,13
04/19/99,International League,Charlotte vs. Columbus,CHA,COL,6,4
04/19/99,International League,Scranton/W.-Barre vs. Rochester,SWB,ROC,4,3
04/20/99,International League,Louisville vs. Richmond,LOU,RIC,5,3
04/20/99,International League,Charlotte vs. Columbus,CHA,COL,3,7
04/20/99,International League,Charlotte vs. Columbus,CHA,COL,0,0
04/20/99,International League,Buffalo vs. Rochester,BUF,ROC,2,10
04/20/99,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,2,14
04/20/99,International League,Pawtucket vs. Ottawa,PAW,OTT,2,6
04/20/99,International League,Norfolk vs. Indianapolis,NOR,IND,5,7
04/20/99,International League,Durham vs. Toledo,DUR,TOL,2,4
04/21/99,International League,Buffalo vs. Rochester,BUF,ROC,2,4
04/21/99,International League,Columbus vs. Durham,COL,DUR,10,5
04/21/99,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,17,7
04/21/99,International League,Pawtucket vs. Ottawa,PAW,OTT,7,9
04/21/99,International League,Toledo vs. Charlotte,TOL,CHA,10,12
04/21/99,International League,Norfolk vs. Louisville,NOR,LOU,6,5
04/21/99,International League,Richmond vs. Indianapolis,RIC,IND,2,0
04/22/99,International League,Toledo vs. Charlotte,TOL,CHA,3,2
04/22/99,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,5,7
04/22/99,International League,Richmond vs. Indianapolis,RIC,IND,2,6
04/22/99,International League,Columbus vs. Durham,COL,DUR,6,7
04/22/99,International League,Pawtucket vs. Ottawa,PAW,OTT,6,3
04/22/99,International League,Norfolk vs. Louisville,NOR,LOU,11,3
04/22/99,International League,Buffalo vs. Rochester,BUF,ROC,8,6
04/23/99,International League,Pawtucket vs. Syracuse,PAW,SYR,0,0
04/23/99,International League,Rochester vs. Buffalo,ROC,BUF,0,0
04/23/99,International League,Columbus vs. Durham,COL,DUR,6,8
04/23/99,International League,Ottawa vs. Scranton/W.-Barre,OTT,SWB,4,0
04/23/99,International League,Toledo vs. Charlotte,TOL,CHA,5,11
04/23/99,International League,Norfolk vs. Louisville,NOR,LOU,7,3
04/23/99,International League,Richmond vs. Indianapolis,RIC,IND,13,3
04/24/99,International League,Pawtucket vs. Syracuse,PAW,SYR,3,4
04/24/99,International League,Pawtucket vs. Syracuse,PAW,SYR,3,2
04/24/99,International League,Rochester vs. Buffalo,ROC,BUF,0,6
04/24/99,International League,Rochester vs. Buffalo,ROC,BUF,3,1
04/24/99,International League,Toledo vs. Durham,TOL,DUR,5,12
04/24/99,International League,Ottawa vs. Scranton/W.-Barre,OTT,SWB,0,0
04/24/99,International League,Columbus vs. Charlotte,COL,CHA,1,0
04/24/99,International League,Richmond vs. Louisville,RIC,LOU,6,2
04/24/99,International League,Norfolk vs. Indianapolis,NOR,IND,7,3
04/25/99,International League,Ottawa vs. Scranton/W.-Barre,OTT,SWB,4,0
04/25/99,International League,Ottawa vs. Scranton/W.-Barre,OTT,SWB,5,1
04/25/99,International League,Syracuse vs. Buffalo,SYR,BUF,2,1
04/25/99,International League,Pawtucket vs. Rochester,PAW,ROC,2,3
04/25/99,International League,Toledo vs. Durham,TOL,DUR,10,3
04/25/99,International League,Columbus vs. Charlotte,COL,CHA,0,11
04/25/99,International League,Richmond vs. Louisville,RIC,LOU,2,3
04/25/99,International League,Norfolk vs. Indianapolis,NOR,IND,5,1
04/26/99,International League,Ottawa vs. Scranton/W.-Barre,OTT,SWB,1,4
04/26/99,International League,Columbus vs. Charlotte,COL,CHA,3,2
04/26/99,International League,Richmond vs. Louisville,RIC,LOU,0,3
04/26/99,International League,Syracuse vs. Buffalo,SYR,BUF,6,4
04/26/99,International League,Pawtucket vs. Rochester,PAW,ROC,4,1
04/26/99,International League,Norfolk vs. Indianapolis,NOR,IND,4,3
04/26/99,International League,Toledo vs. Durham,TOL,DUR,1,10
04/27/99,International League,NYM vs. Norfolk,NYM,NOR,2,0
04/27/99,International League,Scranton/W.-Barre vs. Buffalo,SWB,BUF,7,1
04/27/99,International League,Toledo vs. Durham,TOL,DUR,12,5
04/27/99,International League,Columbus vs. Charlotte,COL,CHA,9,5
04/28/99,International League,Ottawa vs. Pawtucket,OTT,PAW,5,3
04/28/99,International League,Scranton/W.-Barre vs. Buffalo,SWB,BUF,5,0
04/28/99,International League,Durham vs. Richmond,DUR,RIC,4,3
04/28/99,International League,Louisville vs. Toledo,LOU,TOL,5,8
04/28/99,International League,Syracuse vs. Rochester,SYR,ROC,0,2
04/28/99,International League,Syracuse vs. Rochester,SYR,ROC,0,6
04/29/99,International League,Scranton/W.-Barre vs. Buffalo,SWB,BUF,10,5
04/29/99,International League,Durham vs. Richmond,DUR,RIC,7,3
04/29/99,International League,Rochester vs. Syracuse,ROC,SYR,7,9
04/29/99,International League,Ottawa vs. Pawtucket,OTT,PAW,0,5
04/29/99,International League,Indianapolis vs. Columbus,IND,COL,7,10
04/29/99,International League,Charlotte vs. Norfolk,CHA,NOR,2,6
04/29/99,International League,Louisville vs. Toledo,LOU,TOL,11,1
04/30/99,International League,Rochester vs. Syracuse,ROC,SYR,2,0
04/30/99,International League,Durham vs. Richmond,DUR,RIC,0,2
04/30/99,International League,Louisville vs. Toledo,LOU,TOL,0,5
04/30/99,International League,Indianapolis vs. Columbus,IND,COL,4,3
04/30/99,International League,Scranton/W.-Barre vs. Buffalo,SWB,BUF,5,11
04/30/99,International League,Ottawa vs. Pawtucket,OTT,PAW,4,6
04/30/99,International League,Charlotte vs. Norfolk,CHA,NOR,0,0
05/01/99,International League,Buffalo vs. Pawtucket,BUF,PAW,6,1
05/01/99,International League,Charlotte vs. Richmond,CHA,RIC,1,2
05/01/99,International League,Scranton/W.-Barre vs. Syracuse,SWB,SYR,3,8
05/01/99,International League,Indianapolis vs. Toledo,IND,TOL,2,1
05/01/99,International League,Rochester vs. Ottawa,ROC,OTT,6,7
05/01/99,International League,Durham vs. Norfolk,DUR,NOR,2,5
05/01/99,International League,Louisville vs. Columbus,LOU,COL,3,19
05/02/99,International League,Buffalo vs. Pawtucket,BUF,PAW,15,0
05/02/99,International League,Scranton/W.-Barre vs. Syracuse,SWB,SYR,9,2
05/02/99,International League,Rochester vs. Ottawa,ROC,OTT,13,9
05/02/99,International League,Charlotte vs. Richmond,CHA,RIC,2,1
05/02/99,International League,Indianapolis vs. Toledo,IND,TOL,4,1
05/02/99,International League,Louisville vs. Columbus,LOU,COL,1,8
05/02/99,International League,Durham vs. Norfolk,DUR,NOR,15,4
05/03/99,International League,Buffalo vs. Pawtucket,BUF,PAW,5,6
05/03/99,International League,Durham vs. Norfolk,DUR,NOR,0,0
05/03/99,International League,Charlotte vs. Richmond,CHA,RIC,5,2
05/03/99,International League,Scranton/W.-Barre vs. Syracuse,SWB,SYR,7,5
05/03/99,International League,Indianapolis vs. Toledo,IND,TOL,5,8
05/03/99,International League,Rochester vs. Ottawa,ROC,OTT,2,4
05/03/99,International League,Louisville vs. Columbus,LOU,COL,2,0
05/04/99,International League,Syracuse vs. Durham,SYR,DUR,6,7
05/04/99,International League,Norfolk vs. Ottawa,NOR,OTT,2,4
05/04/99,International League,Pawtucket vs. Charlotte,PAW,CHA,9,10
05/04/99,International League,Louisville vs. Columbus,LOU,COL,2,3
05/04/99,International League,Richmond vs. Rochester,RIC,ROC,7,0
05/05/99,International League,Syracuse vs. Durham,SYR,DUR,5,0
05/05/99,International League,Buffalo vs. Scranton/W.-Barre,BUF,SWB,13,3
05/05/99,International League,Columbus vs. Toledo,COL,TOL,9,5
05/05/99,International League,Norfolk vs. Ottawa,NOR,OTT,2,5
05/05/99,International League,Pawtucket vs. Charlotte,PAW,CHA,8,7
05/05/99,International League,Richmond vs. Rochester,RIC,ROC,2,6
05/05/99,International League,Louisville vs. Indianapolis,LOU,IND,3,6
05/06/99,International League,Syracuse vs. Durham,SYR,DUR,4,10
05/06/99,International League,Buffalo vs. Scranton/W.-Barre,BUF,SWB,2,5
05/06/99,International League,Norfolk vs. Ottawa,NOR,OTT,4,3
05/06/99,International League,Pawtucket vs. Charlotte,PAW,CHA,0,4
05/06/99,International League,Indianapolis vs. Louisville,IND,LOU,9,5
05/06/99,International League,Richmond vs. Rochester,RIC,ROC,3,2
05/06/99,International League,Columbus vs. Toledo,COL,TOL,7,5
05/07/99,International League,Buffalo vs. Scranton/W.-Barre,BUF,SWB,12,2
05/07/99,International League,Syracuse vs. Durham,SYR,DUR,22,2
05/07/99,International League,Columbus vs. Toledo,COL,TOL,1,6
05/07/99,International League,Norfolk vs. Ottawa,NOR,OTT,5,4
05/07/99,International League,Pawtucket vs. Charlotte,PAW,CHA,5,4
05/07/99,International League,Indianapolis vs. Louisville,IND,LOU,0,1
05/07/99,International League,Richmond vs. Rochester,RIC,ROC,4,3
05/08/99,International League,Pawtucket vs. Durham,PAW,DUR,9,8
05/08/99,International League,Toledo vs. Scranton/W.-Barre,TOL,SWB,1,9
05/08/99,International League,Richmond vs. Buffalo,RIC,BUF,8,12
05/08/99,International League,Syracuse vs. Charlotte,SYR,CHA,2,5
05/08/99,International League,Columbus vs. Louisville,COL,LOU,6,10
05/08/99,International League,Norfolk vs. Rochester,NOR,ROC,3,2
05/08/99,International League,Ottawa vs. Indianapolis,OTT,IND,1,10
05/09/99,International League,Toledo vs. Scranton/W.-Barre,TOL,SWB,5,8
05/09/99,International League,Richmond vs. Buffalo,RIC,BUF,6,8
05/09/99,International League,Pawtucket vs. Durham,PAW,DUR,7,8
05/09/99,International League,Syracuse vs. Charlotte,SYR,CHA,5,9
05/09/99,International League,Columbus vs. Louisville,COL,LOU,13,1
05/09/99,International League,Norfolk vs. Rochester,NOR,ROC,10,4
05/09/99,International League,Ottawa vs. Indianapolis,OTT,IND,3,2
05/10/99,International League,Toledo vs. Scranton/W.-Barre,TOL,SWB,6,7
05/10/99,International League,Syracuse vs. Charlotte,SYR,CHA,12,11
05/10/99,International League,Richmond vs. Buffalo,RIC,BUF,2,1
05/10/99,International League,Louisville vs. Columbus,LOU,COL,3,11
05/10/99,International League,Norfolk vs. Rochester,NOR,ROC,6,2
05/10/99,International League,Ottawa vs. Indianapolis,OTT,IND,4,7
05/10/99,International League,Pawtucket vs. Durham,PAW,DUR,4,8
05/11/99,International League,Ottawa vs. Indianapolis,OTT,IND,2,3
05/11/99,International League,Pawtucket vs. Durham,PAW,DUR,7,3
05/11/99,International League,Toledo vs. Scranton/W.-Barre,TOL,SWB,5,2
05/11/99,International League,Richmond vs. Buffalo,IND,RIC,0,6
05/11/99,International League,Syracuse vs. Charlotte,SYR,CHA,1,5
05/11/99,International League,Louisville vs. Columbus,LOU,COL,3,9
05/11/99,International League,Norfolk vs. Rochester,NOR,ROC,7,6
05/12/99,International League,Toledo vs. Pawtucket,TOL,PAW,2,7
05/12/99,International League,Indianapolis vs. Syracuse,IND,SYR,2,12
05/12/99,International League,Durham vs. Charlotte,DUR,CHA,5,1
05/12/99,International League,Buffalo vs. Columbus,BUF,COL,4,3
05/12/99,International League,Scranton/W.-Barre vs. Norfolk,SWB,NOR,5,3
05/12/99,International League,Ottawa vs. Louisville,OTT,LOU,11,7
05/13/99,International League,Indianapolis vs. Syracuse,IND,SYR,12,1
05/13/99,International League,Toledo vs. Pawtucket,TOL,PAW,9,6
05/13/99,International League,Rochester vs. Richmond,ROC,RIC,7,1
05/13/99,International League,Rochester vs. Richmond,ROC,RIC,2,3
05/13/99,International League,Durham vs. Charlotte,DUR,CHA,9,14
05/13/99,International League,Buffalo vs. Columbus,BUF,COL,4,7
05/13/99,International League,Ottawa vs. Louisville,OTT,LOU,3,4
05/13/99,International League,Scranton/W.-Barre vs. Norfolk,SWB,NOR,0,5
05/14/99,International League,Toledo vs. Pawtucket,TOL,PAW,14,12
05/14/99,International League,Indianapolis vs. Syracuse,IND,SYR,5,3
05/14/99,International League,Charlotte vs. Durham,CHA,DUR,6,10
05/14/99,International League,Rochester vs. Richmond,ROC,RIC,2,0
05/14/99,International League,Buffalo vs. Columbus,BUF,COL,10,6
05/14/99,International League,Ottawa vs. Louisville,OTT,LOU,0,2
05/14/99,International League,Scranton/W.-Barre vs. Norfolk,SWB,NOR,19,0
05/15/99,International League,Toledo vs. Pawtucket,TOL,PAW,14,11
05/15/99,International League,Charlotte vs. Durham,CHA,DUR,0,0
05/15/99,International League,Rochester vs. Richmond,ROC,RIC,4,5
05/15/99,International League,Indianapolis vs. Syracuse,IND,SYR,7,9
05/15/99,International League,Ottawa vs. Louisville,OTT,LOU,5,6
05/15/99,International League,Scranton/W.-Barre vs. Norfolk,SWB,NOR,0,0
05/15/99,International League,Buffalo vs. Columbus,BUF,COL,2,0
05/16/99,International League,Louisville vs. Pawtucket,LOU,PAW,0,18
05/16/99,International League,Scranton/W.-Barre vs. Richmond,SWB,RIC,6,7
05/16/99,International League,Durham vs. Syracuse,DUR,SYR,3,7
05/16/99,International League,Buffalo vs. Toledo,BUF,TOL,8,5
05/16/99,International League,Indianapolis vs. Ottawa,IND,OTT,6,5
05/16/99,International League,Rochester vs. Charlotte,ROC,CHA,7,5
05/16/99,International League,Columbus vs. Norfolk,COL,NOR,3,9
05/17/99,International League,Louisville vs. Pawtucket,LOU,PAW,9,1
05/17/99,International League,Columbus vs. Norfolk,COL,NOR,2,5
05/17/99,International League,Rochester vs. Charlotte,ROC,CHA,4,3
05/17/99,International League,Durham vs. Syracuse,DUR,SYR,14,2
05/17/99,International League,Buffalo vs. Toledo,BUF,TOL,3,8
05/17/99,International League,Indianapolis vs. Ottawa,IND,OTT,1,0
05/17/99,International League,Scranton/W.-Barre vs. Richmond,SWB,RIC,4,5
05/18/99,International League,Louisville vs. Pawtucket,LOU,PAW,2,14
05/18/99,International League,Durham vs. Syracuse,DUR,SYR,15,5
05/18/99,International League,Scranton/W.-Barre vs. Richmond,SWB,RIC,0,1
05/18/99,International League,Buffalo vs. Toledo,BUF,TOL,2,2
05/18/99,International League,Indianapolis vs. Ottawa,IND,OTT,4,15
05/18/99,International League,Rochester vs. Charlotte,ROC,CHA,3,6
05/18/99,International League,Columbus vs. Norfolk,COL,NOR,7,2
05/19/99,International League,Indianapolis vs. Ottawa,IND,OTT,15,7
05/19/99,International League,Buffalo vs. Toledo,BUF,TOL,10,9
05/19/99,International League,Buffalo vs. Toledo,BUF,TOL,2,3
05/19/99,International League,Durham vs. Syracuse,DUR,SYR,5,14
05/19/99,International League,Scranton/W.-Barre vs. Richmond,SWB,RIC,4,3
05/19/99,International League,Rochester vs. Charlotte,ROC,CHA,5,6
05/19/99,International League,Louisville vs. Pawtucket,LOU,PAW,4,10
05/19/99,International League,Columbus vs. Norfolk,COL,NOR,0,3
05/20/99,International League,Durham vs. Scranton/W.-Barre,DUR,SWB,6,2
05/20/99,International League,Norfolk vs. Toledo,NOR,TOL,5,0
05/21/99,International League,Louisville vs. Rochester,LOU,ROC,5,6
05/21/99,International League,PHI vs. Scranton/W.-Barre,PHI,SWB,1,1
05/21/99,International League,Columbus vs. Richmond,COL,RIC,10,3
05/21/99,International League,Norfolk vs. Toledo,NOR,TOL,4,3
05/21/99,International League,Charlotte vs. Buffalo,CHA,BUF,3,2
05/21/99,International League,Syracuse vs. Ottawa,SYR,OTT,8,9
05/21/99,International League,Pawtucket vs. Indianapolis,PAW,IND,13,3
05/22/99,International League,Columbus vs. Richmond,COL,RIC,2,6
05/22/99,International League,Durham vs. Scranton/W.-Barre,DUR,SWB,4,3
05/22/99,International League,Norfolk vs. Toledo,NOR,TOL,7,4
05/22/99,International League,Charlotte vs. Buffalo,CHA,BUF,2,5
05/22/99,International League,Syracuse vs. Ottawa,SYR,OTT,5,4
05/22/99,International League,Louisville vs. Rochester,LOU,ROC,3,0
05/22/99,International League,Pawtucket vs. Indianapolis,PAW,IND,7,3
05/23/99,International League,Durham vs. Scranton/W.-Barre,DUR,SWB,5,6
05/23/99,International League,Charlotte vs. Buffalo,CHA,BUF,7,2
05/23/99,International League,Syracuse vs. Ottawa,SYR,OTT,8,5
05/23/99,International League,Richmond vs. Toledo,RIC,TOL,2,3
05/23/99,International League,Norfolk vs. Columbus,NOR,COL,4,11
05/23/99,International League,Louisville vs. Rochester,LOU,ROC,3,2
05/23/99,International League,Pawtucket vs. Indianapolis,PAW,IND,1,3
05/24/99,International League,Durham vs. Scranton/W.-Barre,DUR,SWB,7,10
05/24/99,International League,Richmond vs. Toledo,RIC,TOL,4,5
05/24/99,International League,Charlotte vs. Buffalo,CHA,BUF,3,7
05/24/99,International League,Syracuse vs. Ottawa,SYR,OTT,4,9
05/24/99,International League,Norfolk vs. Columbus,NOR,COL,5,12
05/24/99,International League,Louisville vs. Rochester,LOU,ROC,4,0
05/24/99,International League,Pawtucket vs. Indianapolis,PAW,IND,6,5
05/25/99,International League,Richmond vs. Toledo,RIC,TOL,6,15
05/25/99,International League,Buffalo vs. Durham,BUF,DUR,8,6
05/25/99,International League,Indianapolis vs. Scranton/W.-Barre,IND,SWB,7,6
05/25/99,International League,Charlotte vs. Syracuse,CHA,SYR,3,2
05/25/99,International League,Norfolk vs. Columbus,NOR,COL,0,0
05/25/99,International League,Pawtucket vs. Louisville,PAW,LOU,3,4
05/25/99,International League,Ottawa vs. Rochester,OTT,ROC,8,2
05/26/99,International League,Buffalo vs. Durham,BUF,DUR,11,4
05/26/99,International League,Indianapolis vs. Scranton/W.-Barre,IND,SWB,14,3
05/26/99,International League,Charlotte vs. Syracuse,CHA,SYR,0,0
05/26/99,International League,Richmond vs. Columbus,RIC,COL,8,9
05/26/99,International League,Toledo vs. Norfolk,TOL,NOR,5,9
05/26/99,International League,Ottawa vs. Rochester,OTT,ROC,0,0
05/26/99,International League,Pawtucket vs. Louisville,PAW,LOU,8,1
05/27/99,International League,Richmond vs. Columbus,RIC,COL,3,9
05/27/99,International League,Charlotte vs. Syracuse,CHA,SYR,2,6
05/27/99,International League,Charlotte vs. Syracuse,CHA,SYR,9,4
05/27/99,International League,Buffalo vs. Durham,BUF,DUR,7,8
05/27/99,International League,Indianapolis vs. Scranton/W.-Barre,IND,SWB,1,0
05/27/99,International League,Pawtucket vs. Louisville,PAW,LOU,4,3
05/27/99,International League,Toledo vs. Norfolk,TOL,NOR,4,2
05/27/99,International League,Ottawa vs. Rochester,OTT,ROC,5,1
05/28/99,International League,Buffalo vs. Durham,BUF,DUR,14,8
05/28/99,International League,Indianapolis vs. Scranton/W.-Barre,IND,SWB,5,0
05/28/99,International League,Charlotte vs. Syracuse,CHA,SYR,5,1
05/28/99,International League,Richmond vs. Columbus,RIC,COL,4,5
05/28/99,International League,Pawtucket vs. Louisville,PAW,LOU,6,5
05/28/99,International League,Toledo vs. Norfolk,TOL,NOR,1,4
05/28/99,International League,Ottawa vs. Rochester,OTT,ROC,3,4
05/28/99,International League,Ottawa vs. Rochester,OTT,ROC,1,4
05/29/99,International League,Indianapolis vs. Pawtucket,IND,PAW,3,7
05/29/99,International League,Toledo vs. Richmond,TOL,RIC,8,0
05/29/99,International League,Durham vs. Ottawa,DUR,OTT,6,1
05/29/99,International League,Buffalo vs. Charlotte,BUF,CHA,1,8
05/29/99,International League,Rochester vs. Louisville,ROC,LOU,7,8
05/29/99,International League,Syracuse vs. Norfolk,SYR,NOR,1,5
05/29/99,International League,Scranton/W.-Barre vs. Columbus,SWB,COL,9,10
05/30/99,International League,Durham vs. Ottawa,DUR,OTT,13,6
05/30/99,International League,Indianapolis vs. Pawtucket,IND,PAW,10,8
05/30/99,International League,Toledo vs. Richmond,TOL,RIC,2,4
05/30/99,International League,Buffalo vs. Charlotte,BUF,CHA,10,11
05/30/99,International League,Rochester vs. Louisville,ROC,LOU,3,11
05/30/99,International League,Syracuse vs. Norfolk,SYR,NOR,10,6
05/30/99,International League,Scranton/W.-Barre vs. Columbus,SWB,COL,6,14
05/31/99,International League,Syracuse vs. Norfolk,SYR,NOR,2,7
05/31/99,International League,Buffalo vs. Charlotte,BUF,CHA,5,10
05/31/99,International League,Toledo vs. Richmond,TOL,RIC,5,1
05/31/99,International League,Durham vs. Ottawa,DUR,OTT,21,7
05/31/99,International League,Scranton/W.-Barre vs. Columbus,SWB,COL,1,9
05/31/99,International League,Indianapolis vs. Pawtucket,IND,PAW,12,15
05/31/99,International League,Rochester vs. Louisville,ROC,LOU,3,4
06/01/99,International League,Indianapolis vs. Pawtucket,IND,PAW,5,9
06/01/99,International League,Rochester vs. Louisville,ROC,LOU,4,6
06/01/99,International League,Toledo vs. Richmond,TOL,RIC,1,4
06/01/99,International League,Scranton/W.-Barre vs. Columbus,SWB,COL,6,10
06/01/99,International League,Durham vs. Ottawa,DUR,OTT,8,3
06/01/99,International League,Buffalo vs. Charlotte,BUF,CHA,5,7
06/01/99,International League,Syracuse vs. Norfolk,SYR,NOR,8,9
06/02/99,International League,Norfolk vs. Pawtucket,NOR,PAW,2,1
06/02/99,International League,Norfolk vs. Pawtucket,NOR,PAW,2,3
06/02/99,International League,Syracuse vs. Richmond,SYR,RIC,5,9
06/02/99,International League,Rochester vs. Toledo,ROC,TOL,17,9
06/02/99,International League,Durham vs. Buffalo,DUR,BUF,10,2
06/02/99,International League,Columbus vs. Ottawa,COL,OTT,0,0
06/02/99,International League,Louisville vs. Charlotte,LOU,CHA,3,6
06/02/99,International League,Scranton/W.-Barre vs. Indianapolis,SWB,IND,8,7
06/03/99,International League,Durham vs. Buffalo,DUR,BUF,10,6
06/03/99,International League,Columbus vs. Ottawa,COL,OTT,11,3
06/03/99,International League,Columbus vs. Ottawa,COL,OTT,10,1
06/03/99,International League,Norfolk vs. Pawtucket,NOR,PAW,3,4
06/03/99,International League,Syracuse vs. Richmond,SYR,RIC,8,6
06/03/99,International League,Rochester vs. Toledo,ROC,TOL,2,5
06/03/99,International League,Louisville vs. Charlotte,LOU,CHA,7,6
06/03/99,International League,Scranton/W.-Barre vs. Indianapolis,SWB,IND,6,4
06/04/99,International League,Scranton/W.-Barre vs. Indianapolis,SWB,IND,2,4
06/04/99,International League,BOS vs. Pawtucket,BOS,PAW,4,3
06/04/99,International League,Syracuse vs. Richmond,SYR,RIC,4,6
06/04/99,International League,Rochester vs. Toledo,ROC,TOL,11,0
06/04/99,International League,Durham vs. Buffalo,DUR,BUF,10,7
06/04/99,International League,Columbus vs. Ottawa,COL,OTT,2,5
06/04/99,International League,Louisville vs. Charlotte,LOU,CHA,6,4
06/05/99,International League,Scranton/W.-Barre vs. Indianapolis,SWB,IND,4,5
