04/07/00,International League,Indianapolis vs. Richmond,IND,RIC,5,2
04/07/00,International League,Buffalo vs. Ottawa,BUF,OTT,0,0
04/07/00,International League,Syracuse vs. Pawtucket,SYR,PAW,6,3
04/07/00,International League,Charlotte vs. Toledo,CHA,TOL,6,2
04/07/00,International League,Rochester vs. Scranton/W.-Barre,ROC,SWB,6,3
04/07/00,International League,Durham vs. Columbus,DUR,COL,3,7
04/07/00,International League,Louisville vs. Norfolk,LOU,NOR,12,10
04/08/00,International League,Buffalo vs. Ottawa,BUF,OTT,5,3
04/08/00,International League,Buffalo vs. Ottawa,BUF,OTT,10,3
04/08/00,International League,Syracuse vs. Pawtucket,SYR,PAW,4,5
04/08/00,International League,Indianapolis vs. Richmond,IND,RIC,9,6
04/08/00,International League,Rochester vs. Scranton/W.-Barre,ROC,SWB,1,2
04/08/00,International League,Charlotte vs. Toledo,CHA,TOL,0,0
04/08/00,International League,Durham vs. Columbus,DUR,COL,6,6
04/08/00,International League,Louisville vs. Norfolk,LOU,NOR,8,3
04/09/00,International League,Syracuse vs. Pawtucket,SYR,PAW,2,4
04/09/00,International League,Buffalo vs. Ottawa,BUF,OTT,0,0
04/09/00,International League,Scranton/W.-Barre vs. Rochester,SWB,ROC,0,0
04/09/00,International League,Indianapolis vs. Richmond,IND,RIC,0,0
04/09/00,International League,Durham vs. Toledo,DUR,TOL,0,0
04/09/00,International League,Charlotte vs. Columbus,CHA,COL,0,0
04/09/00,International League,Louisville vs. Norfolk,LOU,NOR,0,0
04/10/00,International League,Syracuse vs. Pawtucket,SYR,PAW,0,0
04/10/00,International League,Charlotte vs. Columbus,CHA,COL,5,2
04/10/00,International League,Charlotte vs. Columbus,CHA,COL,1,2
04/10/00,International League,Louisville vs. Norfolk,LOU,NOR,1,2
04/10/00,International League,Louisville vs. Norfolk,LOU,NOR,6,7
04/10/00,International League,Indianapolis vs. Richmond,IND,RIC,2,1
04/10/00,International League,Indianapolis vs. Richmond,IND,RIC,5,3
04/10/00,International League,Durham vs. Toledo,DUR,TOL,6,0
04/10/00,International League,Durham vs. Toledo,DUR,TOL,6,5
04/10/00,International League,Buffalo vs. Ottawa,BUF,OTT,0,0
04/10/00,International League,Scranton/W.-Barre vs. Rochester,SWB,ROC,0,0
04/11/00,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,0,0
04/11/00,International League,Buffalo vs. Rochester,BUF,ROC,13,7
04/11/00,International League,Durham vs. Toledo,DUR,TOL,4,1
04/11/00,International League,Louisville vs. Richmond,LOU,RIC,7,5
04/11/00,International League,Pawtucket vs. Ottawa,PAW,OTT,0,0
04/11/00,International League,Charlotte vs. Columbus,CHA,COL,2,3
04/11/00,International League,Indianapolis vs. Norfolk,IND,NOR,8,6
04/12/00,International League,Louisville vs. Richmond,LOU,RIC,8,3
04/12/00,International League,Pawtucket vs. Ottawa,PAW,OTT,0,0
04/12/00,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,5,6
04/12/00,International League,Buffalo vs. Rochester,BUF,ROC,0,0
04/12/00,International League,Durham vs. Toledo,DUR,TOL,0,0
04/12/00,International League,Charlotte vs. Columbus,CHA,COL,0,0
04/12/00,International League,Indianapolis vs. Norfolk,IND,NOR,1,5
04/13/00,International League,Pawtucket vs. Syracuse,PAW,SYR,0,0
04/13/00,International League,Ottawa vs. Buffalo,OTT,BUF,2,6
04/13/00,International League,Columbus vs. Durham,COL,DUR,1,5
04/13/00,International League,Toledo vs. Charlotte,TOL,CHA,5,6
04/13/00,International League,Norfolk vs. Louisville,NOR,LOU,8,5
04/13/00,International League,Richmond vs. Indianapolis,RIC,IND,3,5
04/14/00,International League,Ottawa vs. Buffalo,OTT,BUF,9,2
04/14/00,International League,Pawtucket vs. Syracuse,PAW,SYR,1,2
04/14/00,International League,Columbus vs. Durham,COL,DUR,0,0
04/14/00,International League,Toledo vs. Charlotte,TOL,CHA,0,0
04/14/00,International League,Norfolk vs. Louisville,NOR,LOU,7,8
04/14/00,International League,Richmond vs. Indianapolis,RIC,IND,2,13
