04/21/98,International League,Richmond vs. Columbus,RIC,COL,6,4
04/22/98,International League,Rochester vs. Pawtucket,ROC,PAW,2,4
04/22/98,International League,Scranton/W.-Barre vs. Syracuse,SWB,SYR,1,8
04/22/98,International League,Ottawa vs. Buffalo,OTT,BUF,4,11
04/22/98,International League,Louisville vs. Charlotte,LOU,CHA,11,14
04/22/98,International League,Indianpolis vs. Durham,IND,DUR,3,2
04/22/98,International League,Norfolk vs. Toledo,NOR,TOL,1,9
04/22/98,International League,Richmond vs. Columbus,RIC,COL,7,4
04/23/98,International League,Rochester vs. Pawtucket,ROC,PAW,7,6
04/23/98,International League,Scranton/W.-Barre vs. Syracuse,SWB,SYR,5,9
04/23/98,International League,Norfolk vs. Toledo,NOR,TOL,0,4
04/23/98,International League,Ottawa vs. Buffalo,OTT,BUF,7,4
04/23/98,International League,Indianpolis vs. Durham,IND,DUR,1,2
04/23/98,International League,Louisville vs. Charlotte,LOU,CHA,10,1
04/23/98,International League,Richmond vs. Columbus,RIC,COL,5,0
04/24/98,International League,Richmond vs. Columbus,RIC,COL,10,6
04/24/98,International League,Tor vs. Syracuse,TOR,SYR,10,4
04/24/98,International League,Det vs. Toledo,DET,TOL,1,0
04/24/98,International League,Charlotte vs. Louisville,CHA,LOU,12,13
04/24/98,International League,Scranton/W.-Barre vs. Rochester,SWB,ROC,8,11
04/24/98,International League,Durham vs. Indianapolis,DUR,IND,2,12
04/25/98,International League,Buffalo vs. Pawtucket,BUF,PAW,1,2
04/25/98,International League,Norfolk vs. Richmond,NOR,RIC,1,2
04/25/98,International League,Charlotte vs. Louisville,CHA,LOU,9,8
04/25/98,International League,Syracuse vs. Ottawa,SYR,OTT,2,1
04/25/98,International League,Scranton/W.-Barre vs. Rochester,SWB,ROC,3,6
04/25/98,International League,Toledo vs. Columbus,TOL,COL,8,4
04/25/98,International League,Durham vs. Indianapolis,DUR,IND,21,12
04/26/98,International League,Buffalo vs. Pawtucket,BUF,PAW,4,5
04/26/98,International League,Syracuse vs. Ottawa,SYR,OTT,7,4
04/26/98,International League,Syracuse vs. Ottawa,SYR,OTT,7,2
04/26/98,International League,Scranton/W.-Barre vs. Rochester,SWB,ROC,7,2
04/26/98,International League,Norfolk vs. Richmond,NOR,RIC,1,5
04/26/98,International League,Durham vs. Louisville,DUR,LOU,7,2
04/26/98,International League,Toledo vs. Columbus,TOL,COL,14,3
04/26/98,International League,Charlotte vs. Indianapolis,CHA,IND,3,5
04/27/98,International League,Buffalo vs. Pawtucket,BUF,PAW,0,2
04/27/98,International League,Richmond vs. Norfolk,RIC,NOR,0,1
04/27/98,International League,Durham vs. Louisville,DUR,LOU,7,2
04/27/98,International League,Columbus vs. Toledo,TOL,COL,14,3
04/27/98,International League,Syracuse vs. Ottawa,SYR,OTT,7,2
04/27/98,International League,Scranton/W.-Barre vs. Rochester,SWB,ROC,7,2
04/27/98,International League,Charlotte vs. Indianapolis,CHA,IND,3,5
04/28/98,International League,Charlotte vs. Indianapolis,CHA,IND,1,4
04/28/98,International League,Columbus vs. Toledo,COL,TOL,1,0
04/28/98,International League,Columbus vs. Toledo,COL,TOL,5,3
04/28/98,International League,Buffalo vs. Scranton/W.-Barre,BUF,SWB,9,3
04/28/98,International League,Durham vs. Louisville,DUR,LOU,6,5
04/28/98,International League,Pawtucket vs. Ottawa,PAW,OTT,0,6
04/28/98,International League,Richmond vs. Norfolk,RIC,NOR,2,3
04/28/98,International League,Syracuse vs. Rochester,SYR,ROC,5,7
04/29/98,International League,Durham vs. Louisville,DUR,LOU,4,0
04/29/98,International League,Buffalo vs. Scranton/W.-Barre,BUF,SWB,18,8
04/29/98,International League,Pawtucket vs. Ottawa,PAW,OTT,7,4
04/29/98,International League,Columbus vs. Norfolk,COL,NOR,5,2
04/29/98,International League,Syracuse vs. Rochester,SYR,ROC,0,1
04/29/98,International League,Charlotte vs. Indianapolis,CHA,IND,3,14
04/30/98,International League,Columbus vs. Norfolk,COL,NOR,5,6
04/30/98,International League,Syracuse vs. Rochester,SYR,ROC,9,3
04/30/98,International League,Toledo vs. Charlotte,TOL,CHA,8,7
04/30/98,International League,Richmond vs. Durham,RIC,DUR,3,2
04/30/98,International League,Buffalo vs. Scranton/W.-Barre,BUF,SWB,7,8
04/30/98,International League,Pawtucket vs. Ottawa,PAW,OTT,3,7
05/01/98,International League,Buffalo vs. Scranton/W.-Barre,BUF,SWB,5,2
05/01/98,International League,Toledo vs. Charlotte,TOL,CHA,0,0
05/01/98,International League,Richmond vs. Durham,RIC,DUR,2,8
05/01/98,International League,Pawtucket vs. Ottawa,PAW,OTT,9,2
05/01/98,International League,Columbus vs. Norfolk,COL,NOR,7,0
05/01/98,International League,Syracuse vs. Rochester,SYR,ROC,3,5
05/01/98,International League,Louisville vs. Indianapolis,LOU,IND,0,0
05/02/98,International League,Toledo vs. Charlotte,TOL,CHA,1,2
05/02/98,International League,Toledo vs. Charlotte,TOL,CHA,3,8
05/02/98,International League,Richmond vs. Durham,RIC,DUR,1,8
05/02/98,International League,Louisville vs. Indianapolis,LOU,IND,5,12
05/02/98,International League,Ottawa vs. Scranton/W.-Barre,OTT,SWB,0,1
05/02/98,International League,Pawtucket vs. Syracuse,PAW,SYR,6,9
05/02/98,International League,Columbus vs. Norfolk,COL,NOR,5,1
05/02/98,International League,Buffalo vs. Rochester,BUF,ROC,5,16
05/03/98,International League,Ottawa vs. Scranton/W.-Barre,OTT,SWB,1,4
05/03/98,International League,Pawtucket vs. Syracuse,PAW,SYR,1,2
05/03/98,International League,Buffalo vs. Rochester,BUF,ROC,7,9
05/03/98,International League,Richmond vs. Charlotte,RIC,CHA,5,1
05/03/98,International League,Toledo vs. Durham,TOL,DUR,4,11
05/03/98,International League,Indianapolis vs. Columbus,IND,COL,4,9
05/03/98,International League,Louisville vs. Norfolk,LOU,NOR,3,4
05/04/98,International League,Louisville vs. Norfolk,LOU,NOR,3,5
05/04/98,International League,Ottawa vs. Scranton/W.-Barre,BUF,SWB,7,8
05/04/98,International League,Richmond vs. Charlotte,RIC,CHA,4,5
05/04/98,International League,Pawtucket vs. Syracuse,PAW,SYR,2,5
05/04/98,International League,Rochester vs. Buffalo,ROC,BUF,6,5
05/04/98,International League,Rochester vs. Buffalo,ROC,BUF,5,4
05/04/98,International League,Indianapolis vs. Columbus,IND,COL,2,3
05/04/98,International League,Toledo vs. Durham,TOL,DUR,4,11
05/05/98,International League,Ottawa vs. Pawtucket,OTT,PAW,4,3
05/05/98,International League,Rochester vs. Syracuse,ROC,SYR,12,9
05/05/98,International League,Norfolk vs. Durham,NOR,DUR,1,5
05/05/98,International League,Louisville vs. Richmond,LOU,RIC,2,6
05/05/98,International League,Indianapolis vs. Toledo,IND,TOL,0,0
05/05/98,International League,Scranton/W.-Barre vs. Buffalo,SWB,BUF,6,9
05/06/98,International League,Indianapolis vs. Toledo,IND,TOL,1,2
05/06/98,International League,Indianapolis vs. Toledo,IND,TOL,3,1
05/06/98,International League,Ottawa vs. Pawtucket,OTT,PAW,4,2
05/06/98,International League,Rochester vs. Syracuse,ROC,SYR,2,3
05/06/98,International League,Norfolk vs. Durham,NOR,DUR,3,2
05/06/98,International League,Louisville vs. Richmond,LOU,RIC,6,1
05/06/98,International League,Scranton/W.-Barre vs. Buffalo,SWB,BUF,0,4
05/06/98,International League,Charlotte vs. Columbus,CHA,COL,5,6
05/07/98,International League,Ottawa vs. Pawtucket,OTT,PAW,4,2
05/07/98,International League,Indianapolis vs. Toledo,IND,TOL,10,1
05/07/98,International League,Louisville vs. Richmond,LOU,RIC,10,1
05/07/98,International League,Norfolk vs. Durham,NOR,DUR,7,14
05/07/98,International League,Charlotte vs. Columbus,CHA,COL,4,5
05/09/98,International League,Richmond vs. Pawtucket,RIC,PAW,5,6
05/09/98,International League,Norfolk vs. Scranton/W.-Barre,NOR,SWB,7,1
05/09/98,International League,Charlotte vs. Toledo,CHA,TOL,5,0
05/09/98,International League,Syracuse vs. Buffalo,SYR,BUF,5,3
05/09/98,International League,Indianapolis vs. Louisville,IND,LOU,4,9
05/09/98,International League,Ottawa vs. Rochester,OTT,ROC,0,1
05/09/98,International League,Durham vs. Columbus,DUR,COL,5,8
05/10/98,International League,Richmond vs. Pawtucket,RIC,PAW,4,5
05/10/98,International League,Norfolk vs. Scranton/W.-Barre,NOR,SWB,5,4
05/10/98,International League,Syracuse vs. Buffalo,SYR,BUF,2,7
05/10/98,International League,Charlotte vs. Toledo,CHA,TOL,0,1
05/10/98,International League,Indianapolis vs. Louisville,IND,LOU,5,2
05/10/98,International League,Durham vs. Columbus,DUR,COL,2,4
05/10/98,International League,Ottawa vs. Rochester,OTT,ROC,3,2
05/11/98,International League,Richmond vs. Pawtucket,RIC,PAW,0,0
05/11/98,International League,Norfolk vs. Scranton/W.-Barre,NOR,SWB,0,0
05/11/98,International League,Indianapolis vs. Louisville,IND,LOU,4,5
05/11/98,International League,Charlotte vs. Toledo,CHA,TOL,3,0
05/11/98,International League,Syracuse vs. Buffalo,SYR,BUF,0,0
05/11/98,International League,Durham vs. Columbus,DUR,COL,7,3
05/11/98,International League,Ottawa vs. Rochester,OTT,ROC,0,0
05/12/98,International League,Richmond vs. Syracuse,RIC,SYR,0,0
05/12/98,International League,Buffalo vs. Charlotte,BUF,CHA,5,6
05/12/98,International League,Durham vs. Toledo,DUR,TOL,4,5
05/12/98,International League,Scranton/W.-Barre vs. Louisville,SWB,LOU,4,2
05/12/98,International League,Norfolk vs. Ottawa,NOR,OTT,2,1
05/12/98,International League,Columbus vs. Rochester,COL,ROC,1,6
05/12/98,International League,Pawtucket vs. Indianapolis,PAW,IND,5,7
05/13/98,International League,Scranton/W.-Barre vs. Louisville,SWB,LOU,7,5
05/13/98,International League,Richmond vs. Syracuse,RIC,SYR,5,6
05/13/98,International League,Richmond vs. Syracuse,RIC,SYR,2,3
05/13/98,International League,Buffalo vs. Charlotte,BUF,CHA,10,4
05/13/98,International League,Durham vs. Toledo,DUR,TOL,4,5
05/13/98,International League,Norfolk vs. Ottawa,NOR,OTT,4,3
05/13/98,International League,Columbus vs. Rochester,COL,ROC,3,2
05/13/98,International League,Pawtucket vs. Indianapolis,PAW,IND,7,10
05/14/98,International League,Pawtucket vs. Indianapolis,PAW,IND,0,1
05/14/98,International League,Richmond vs. Syracuse,RIC,SYR,0,10
05/14/98,International League,Buffalo vs. Charlotte,BUF,CHA,6,2
05/14/98,International League,Durham vs. Toledo,DUR,TOL,8,5
05/14/98,International League,Scranton/W.-Barre vs. Louisville,SWB,LOU,3,2
05/14/98,International League,Norfolk vs. Ottawa,NOR,OTT,3,2
05/14/98,International League,Columbus vs. Rochester,COL,ROC,4,2
05/15/98,International League,Columbus vs. Rochester,COL,ROC,8,5
05/15/98,International League,Richmond vs. Syracuse,RIC,SYR,6,4
05/15/98,International League,Buffalo vs. Charlotte,BUF,CHA,8,6
05/15/98,International League,Durham vs. Toledo,DUR,TOL,5,3
05/15/98,International League,Scranton/W.-Barre vs. Louisville,SWB,LOU,8,5
05/15/98,International League,Norfolk vs. Ottawa,NOR,OTT,8,11
05/15/98,International League,Pawtucket vs. Indianapolis,PAW,IND,7,1
05/16/98,International League,Durham vs. Charlotte,DUR,CHA,4,3
05/16/98,International League,Scranton/W.-Barre vs. Indianapolis,SWB,IND,7,8
05/16/98,International League,Scranton/W.-Barre vs. Indianapolis,SWB,IND,3,2
05/16/98,International League,Buffalo vs. Richmond,BUF,RIC,3,6
05/16/98,International League,Columbus vs. Syracuse,COL,SYR,3,1
05/16/98,International League,Pawtucket vs. Louisville,PAW,LOU,6,7
05/16/98,International League,Toledo vs. Ottawa,TOL,OTT,4,5
05/16/98,International League,Rochester vs. Norfolk,ROC,NOR,0,4
05/17/98,International League,Columbus vs. Syracuse,COL,SYR,7,1
05/17/98,International League,Toledo vs. Ottawa,TOL,OTT,2,6
05/17/98,International League,Durham vs. Charlotte,DUR,CHA,6,4
05/17/98,International League,Buffalo vs. Richmond,BUF,RIC,6,9
05/17/98,International League,Pawtucket vs. Louisville,PAW,LOU,7,0
05/17/98,International League,Rochester vs. Norfolk,ROC,NOR,4,7
05/17/98,International League,Scranton/W.-Barre vs. Indianapolis,SWB,IND,0,2
05/18/98,International League,Rochester vs. Norfolk,ROC,NOR,4,3
05/18/98,International League,Durham vs. Charlotte,DUR,CHA,3,4
05/18/98,International League,Buffalo vs. Richmond,BUF,RIC,4,6
05/18/98,International League,Columbus vs. Syracuse,COL,SYR,1,10
05/18/98,International League,Toledo vs. Ottawa,TOL,OTT,8,7
05/18/98,International League,Scranton/W.-Barre vs. Indianapolis,SWB,IND,5,4
05/18/98,International League,Pawtucket vs. Louisville,PAW,LOU,0,7
05/19/98,International League,Columbus vs. Syracuse,COL,SYR,6,3
05/19/98,International League,Charlotte vs. Durham,CHA,DUR,3,7
05/19/98,International League,Buffalo vs. Richmond,BUF,RIC,2,7
05/19/98,International League,Pawtucket vs. Louisville,PAW,LOU,2,4
05/19/98,International League,Toledo vs. Ottawa,TOL,OTT,5,3
05/19/98,International League,Rochester vs. Norfolk,ROC,NOR,6,7
05/20/98,International League,Indianapolis vs. Pawtucket,IND,PAW,18,6
05/20/98,International League,Norfolk vs. Charlotte,NOR,CHA,4,5
05/20/98,International League,Rochester vs. Durham,ROC,DUR,6,8
05/20/98,International League,Louisville vs. Scranton/W.-Barre,LOU,SWB,2,7
05/20/98,International League,Toledo vs. Buffalo,DUR,TOL,8,5
05/20/98,International League,Ottawa vs. Columbus,OTT,COL,6,7
05/21/98,International League,Indianapolis vs. Pawtucket,IND,PAW,11,4
05/21/98,International League,Toledo vs. Buffalo,TOL,BUF,6,4
05/21/98,International League,Rochester vs. Durham,ROC,DUR,12,5
05/21/98,International League,Syracuse vs. Richmond,SYR,RIC,2,6
05/21/98,International League,Syracuse vs. Richmond,SYR,RIC,2,1
05/21/98,International League,Norfolk vs. Charlotte,NOR,CHA,3,2
05/21/98,International League,Louisville vs. Scranton/W.-Barre,LOU,SWB,3,2
05/21/98,International League,Ottawa vs. Columbus,OTT,COL,1,4
05/22/98,International League,Toledo vs. Buffalo,TOL,BUF,1,5
05/22/98,International League,Louisville vs. Scranton/W.-Barre,LOU,SWB,4,2
05/22/98,International League,Norfolk vs. Charlotte,NOR,CHA,2,6
05/22/98,International League,Indianapolis vs. Pawtucket,IND,PAW,4,7
05/22/98,International League,Rochester vs. Durham,ROC,DUR,3,4
05/22/98,International League,Syracuse vs. Richmond,SYR,RIC,3,6
05/22/98,International League,Ottawa vs. Columbus,OTT,COL,7,4
05/23/98,International League,Indianapolis vs. Pawtucket,IND,PAW,4,10
05/23/98,International League,Norfolk vs. Charlotte,NOR,CHA,1,9
05/23/98,International League,Rochester vs. Durham,ROC,DUR,6,9
05/23/98,International League,Syracuse vs. Richmond,SYR,RIC,7,3
05/23/98,International League,Louisville vs. Scranton/W.-Barre,LOU,SWB,7,3
05/23/98,International League,Toledo vs. Buffalo,TOL,BUF,1,4
05/23/98,International League,Ottawa vs. Columbus,OTT,COL,7,2
05/24/98,International League,Louisville vs. Pawtucket,LOU,PAW,4,6
05/24/98,International League,Syracuse vs. Durham,SYR,DUR,7,5
05/24/98,International League,Indianapolis vs. Scranton/W.-Barre,IND,SWB,14,4
05/24/98,International League,Ottawa vs. Toledo,OTT,TOL,0,4
05/24/98,International League,Columbus vs. Buffalo,COL,BUF,9,7
05/24/98,International League,Richmond vs. Norfolk,RIC,NOR,8,1
05/24/98,International League,Charlotte vs. Rochester,CHA,ROC,2,9
05/25/98,International League,Richmond vs. Norfolk,RIC,NOR,3,2
05/25/98,International League,Ottawa vs. Toledo,OTT,TOL,3,0
05/25/98,International League,Columbus vs. Buffalo,COL,BUF,5,6
05/25/98,International League,Charlotte vs. Rochester,CHA,ROC,4,7
05/25/98,International League,Syracuse vs. Durham,SYR,DUR,1,2
05/25/98,International League,Louisville vs. Pawtucket,LOU,PAW,2,8
05/25/98,International League,Indianapolis vs. Scranton/W.-Barre,IND,SWB,2,4
05/26/98,International League,Louisville vs. Pawtucket,LOU,PAW,4,7
05/26/98,International League,Norfolk vs. Richmond,NOR,RIC,8,2
05/26/98,International League,Ottawa vs. Toledo,OTT,TOL,1,5
05/26/98,International League,Columbus vs. Buffalo,COL,BUF,2,5
05/26/98,International League,Charlotte vs. Rochester,CHA,ROC,6,2
05/26/98,International League,Syracuse vs. Durham,SYR,DUR,7,3
05/26/98,International League,Indianapolis vs. Scranton/W.-Barre,IND,SWB,5,4
05/27/98,International League,Indianapolis vs. Scranton/W.-Barre,IND,SWB,5,0
05/27/98,International League,Louisville vs. Pawtucket,LOU,PAW,8,1
05/27/98,International League,Syracuse vs. Durham,SYR,DUR,4,2
05/27/98,International League,Norfolk vs. Richmond,NOR,RIC,5,3
05/27/98,International League,Ottawa vs. Toledo,OTT,TOL,11,0
05/27/98,International League,Columbus vs. Buffalo,COL,BUF,4,8
05/27/98,International League,Charlotte vs. Rochester,CHA,ROC,6,5
05/28/98,International League,Richmond vs. Louisville,RIC,LOU,4,3
05/28/98,International League,Pawtucket vs. Norfolk,PAW,NOR,3,5
05/28/98,International League,Buffalo vs. Indianapolis,BUF,IND,0,9
05/29/98,International League,NYM vs. Norfolk,NYM,NOR,3,4
05/29/98,International League,Charlotte vs. Syracuse,CHA,SYR,6,1
05/29/98,International League,Scranton/W.-Barre vs. Toledo,SWB,TOL,11,7
05/29/98,International League,Richmond vs. Louisville,RIC,LOU,1,0
05/29/98,International League,Columbus vs. Ottawa,COL,OTT,9,6
05/29/98,International League,Durham vs. Rochester,DUR,ROC,7,5
05/29/98,International League,Buffalo vs. Indianapolis,BUF,IND,7,4
05/30/98,International League,Charlotte vs. Syracuse,CHA,SYR,2,7
05/30/98,International League,Scranton/W.-Barre vs. Toledo,SWB,TOL,5,3
05/30/98,International League,Richmond vs. Louisville,RIC,LOU,2,8
05/30/98,International League,Columbus vs. Ottawa,COL,OTT,2,1
05/30/98,International League,Pawtucket vs. Norfolk,PAW,NOR,5,9
05/30/98,International League,Durham vs. Rochester,DUR,ROC,5,6
05/30/98,International League,Buffalo vs. Indianapolis,BUF,IND,11,6
05/31/98,International League,Charlotte vs. Syracuse,CHA,SYR,6,3
05/31/98,International League,Columbus vs. Ottawa,COL,OTT,2,5
05/31/98,International League,Scranton/W.-Barre vs. Toledo,SWB,TOL,5,11
05/31/98,International League,Richmond vs. Louisville,RIC,LOU,4,6
05/31/98,International League,Pawtucket vs. Norfolk,PAW,NOR,7,0
05/31/98,International League,Durham vs. Rochester,DUR,ROC,6,4
05/31/98,International League,Buffalo vs. Indianapolis,BUF,IND,7,2
06/01/98,International League,Pawtucket vs. Norfolk,PAW,NOR,2,12
06/01/98,International League,Buffalo vs. Louisville,BUF,LOU,7,17
06/01/98,International League,Charlotte vs. Syracuse,CHA,SYR,4,5
06/01/98,International League,Scranton/W.-Barre vs. Toledo,SWB,TOL,26,4
06/01/98,International League,Columbus vs. Ottawa,COL,OTT,5,4
06/01/98,International League,Durham vs. Rochester,DUR,ROC,10,4
06/01/98,International League,Richmond vs. Indianapolis,RIC,IND,0,5
06/02/98,International League,Pawtucket vs. Charlotte,PAW,CHA,14,11
06/02/98,International League,Durham vs. Syracuse,DUR,SYR,3,2
06/02/98,International League,Buffalo vs. Louisville,BUF,LOU,5,9
06/02/98,International League,Rochester vs. Ottawa,ROC,OTT,0,3
06/02/98,International League,Scranton/W.-Barre vs. Columbus,SWB,COL,2,5
06/02/98,International League,Toledo vs. Norfolk,TOL,NOR,3,7
06/02/98,International League,Richmond vs. Indianapolis,RIC,IND,2,3
06/03/98,International League,Buffalo vs. Louisville,BUF,LOU,8,1
06/03/98,International League,Pawtucket vs. Charlotte,PAW,CHA,6,5
06/03/98,International League,Durham vs. Syracuse,DUR,SYR,0,0
06/03/98,International League,Rochester vs. Ottawa,ROC,OTT,8,0
06/03/98,International League,Scranton/W.-Barre vs. Columbus,SWB,COL,6,4
06/03/98,International League,Toledo vs. Norfolk,TOL,NOR,4,7
06/03/98,International League,Richmond vs. Indianapolis,RIC,IND,6,7
06/04/98,International League,Toledo vs. Norfolk,TOL,NOR,8,1
06/04/98,International League,Rochester vs. Ottawa,ROC,OTT,8,4
06/04/98,International League,Richmond vs. Indianapolis,RIC,IND,1,4
06/04/98,International League,Pawtucket vs. Charlotte,PAW,CHA,9,1
06/04/98,International League,Durham vs. Syracuse,DUR,SYR,1,2
06/04/98,International League,Buffalo vs. Louisville,BUF,LOU,4,6
06/04/98,International League,Scranton/W.-Barre vs. Columbus,SWB,COL,5,6
06/05/98,International League,Pawtucket vs. Charlotte,PAW,CHA,0,0
06/05/98,International League,Toledo vs. Richmond,TOL,RIC,6,7
06/05/98,International League,Durham vs. Syracuse,DUR,SYR,2,4
06/05/98,International League,Norfolk vs. Buffalo,NOR,BUF,1,8
06/05/98,International League,Indianapolis vs. Ottawa,IND,OTT,5,10
06/05/98,International League,Scranton/W.-Barre vs. Columbus,SWB,COL,5,4
06/06/98,International League,Rochester vs. Pawtucket,ROC,PAW,5,6
06/06/98,International League,Charlotte vs. Durham,CHA,DUR,3,9
06/06/98,International League,Toledo vs. Richmond,TOL,RIC,7,10
06/06/98,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,7,5
06/06/98,International League,Indianapolis vs. Ottawa,IND,OTT,4,11
06/06/98,International League,Norfolk vs. Buffalo,NOR,BUF,11,5
06/06/98,International League,Louisville vs. Columbus,LOU,COL,2,4
06/07/98,International League,Indianapolis vs. Ottawa,IND,OTT,7,3
06/07/98,International League,Rochester vs. Pawtucket,ROC,PAW,5,6
06/07/98,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,3,2
06/07/98,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,3,4
06/07/98,International League,Louisville vs. Columbus,LOU,COL,4,9
06/07/98,International League,Charlotte vs. Durham,CHA,DUR,8,9
06/07/98,International League,Toledo vs. Richmond,TOL,RIC,3,6
06/07/98,International League,Norfolk vs. Buffalo,NOR,BUF,7,4
06/08/98,International League,Rochester vs. Pawtucket,ROC,PAW,7,18
06/08/98,International League,Toledo vs. Richmond,TOL,RIC,1,6
06/08/98,International League,Norfolk vs. Buffalo,NOR,BUF,5,1
06/08/98,International League,Indianapolis vs. Ottawa,IND,OTT,8,9
06/08/98,International League,Louisville vs. Columbus,LOU,COL,5,9
06/08/98,International League,Charlotte vs. Durham,CHA,DUR,2,5
06/08/98,International League,Syracuse vs. Scranton/W.-Barre,SYR,SWB,2,0
06/09/98,International League,Scranton/W.-Barre vs. Charlotte,SWB,CHA,10,5
