year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	position	class_year	games_played	games_started
2017	12560	3	4	Adrian	9	1777568.0	Ajrouche, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777568.0	1B	Jr	8	1
2017	12560	3	4	Adrian	24	1783013.0	Baldus, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1783013.0	1B	So	0	0
2017	12560	3	4	Adrian	13	1891431.0	Banks, Pierce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891431.0	1B	Fr	11	11
2017	12560	3	4	Adrian	17	1891430.0	Caplick, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891430.0	INF	Fr	3	0
2017	12560	3	4	Adrian	3	1559643.0	Cararo, Dakota	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1559643.0	C	Sr	18	5
2017	12560	3	4	Adrian	41	1891433.0	Cecil, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891433.0	P	Jr	7	1
2017	12560	3	4	Adrian	23	1777570.0	Coffield, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777570.0	C	Sr	2	0
2017	12560	3	4	Adrian	32	1777569.0	Croci, Jason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777569.0	OF	So	14	4
2017	12560	3	4	Adrian	1	1777571.0	Darnell, Dugan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777571.0	INF	So	40	37
2017	12560	3	4	Adrian	2	1556318.0	Dorow, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1556318.0	SS	Sr	47	47
2017	12560	3	4	Adrian	31	1557012.0	Drzewiecki, Miccoy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1557012.0	1B	Sr	45	42
2017	12560	3	4	Adrian	22	1663964.0	Dunn, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1663964.0	P	Sr	12	0
2017	12560	3	4	Adrian	33	1891434.0	Ford, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891434.0	P	Fr	11	0
2017	12560	3	4	Adrian	34	1891436.0	Glass, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891436.0	P	Fr	2	0
2017	12560	3	4	Adrian	35	1668514.0	Gnodtke, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1668514.0	P	Jr	8	1
2017	12560	3	4	Adrian	37	1891435.0	Gubbini, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891435.0	P	Fr	7	6
2017	12560	3	4	Adrian	18	1663962.0	Guck, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1663962.0	3B	Jr	26	15
2017	12560	3	4	Adrian	8	1777572.0	Hasse, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777572.0	P	Jr	0	0
2017	12560	3	4	Adrian	5	1891427.0	Hayes, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891427.0	INF	Jr	42	42
2017	12560	3	4	Adrian	30	1558661.0	Healy, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1558661.0	P	Sr	8	0
2017	12560	3	4	Adrian	45	1783014.0	Kelley, Dillon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1783014.0	P	Jr	0	0
2017	12560	3	4	Adrian	20	1671139.0	Killinger, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1671139.0	INF	Sr	47	47
2017	12560	3	4	Adrian	38	1891428.0	Marks, Jesse	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1891428.0	P	So	8	0
2017	12560	3	4	Adrian	19	1777574.0	Mazur, Korey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1777574.0	C	So	0	0
