year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2017	12560	1	vs_lhb	10598	8	Alabama	20	1774391	Love, Brock	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774391	So	P	6	2				0.00	3.6		4	0	0	3	7		21	16				2									2	5				1
2017	12560	1	vs_lhb	10598	8	Alabama	42	1527448	Adams, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1527448	Jr	P	5	0				0.00	0.2		0	0	0	4	1		6	2													1					
2017	12560	1	vs_lhb	10598	8	Alabama	36	1655480	McMurray, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1655480	Jr	P	2	0				0.00	0.1		1	0	0	1	1		3	2					1													1
2017	12560	1	vs_lhb	10598	8	Alabama	33	1774383	Cameron, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1774383	So	P	2	0				0.00	0.1		2	0	0	2	1		5	3																		1
2017	12560	1	vs_lhb	10598	6	Alabama A&M	22	1879692	Mitchell, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879692	So	P	54	44				0.00	10.2		16	0	0	10	9		63	52	2	1	1	3	3								17	11				1
2017	12560	1	vs_lhb	10598	6	Alabama A&M	20	1440371	Woods, Cornelious	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1440371	Sr	INF	49	48				0.00	0.2		2	0	0	2	0		6	4	1													2				
2017	12560	1	vs_lhb	10598	6	Alabama A&M	7	1879677	Diaz Jr., Fernando	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879677	Fr	P	45	34				0.00	7.5		23	0	0	13	9		70	57	3	2		1	5								17	7				
2017	12560	1	vs_lhb	10598	6	Alabama A&M	21	1879691	Hunter, Njike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879691	Fr	OF	38	28				0.00	1.4		3	0	0	2	2		11	9					1								1	3				1
2017	12560	1	vs_lhb	10598	6	Alabama A&M	34	1773882	Marsonek, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773882	Sr	P	38	8				0.00	12.1		22	0	0	7	30		89	76	7				3	2							17	8				11
2017	12560	1	vs_lhb	10598	6	Alabama A&M	13	1889146	Gay, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1889146	Fr	P	31	24				0.00	15.8		22	0	0	13	11		95	77	2			1	1	2							17	28				4
2017	12560	1	vs_lhb	10598	6	Alabama A&M	36	1773883	Stubberfield, Owen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773883	Sr	P	26	4				0.00	10.6		22	0	0	11	5		83	68	4	1	3	3		4	0						18	19				1
2017	12560	1	vs_lhb	10598	6	Alabama A&M	29	1879695	Milam, Blaine	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879695	Jr	P	20	15				0.00	18.6		35	0	0	12	15		120	103	6		1	2	1	2							17	32				4
2017	12560	1	vs_lhb	10598	6	Alabama A&M	18	1879685	Mayhand, Dameyune	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879685	Fr	INF	18	4				0.00	2.8		9	0	0	14	4		38	21	2			1	1	2							3	5				1
2017	12560	1	vs_lhb	10598	6	Alabama A&M	12	1879681	Parry, Johnathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879681	Fr	P	14	4				0.00	5.3		12	0	0	9	4		49	36	2	3		1	4	2							9	12				
2017	12560	1	vs_lhb	10598	6	Alabama A&M	28	1773880	Warner, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1773880	Fr	P	9	1				0.00	0.7		5	0	0	2	1		16	13					1	1							2	4				1
2017	12560	1	vs_lhb	10598	6	Alabama A&M	15	1879682	Banks II, Franklin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879682	Fr	OF	4	0				0.00	1.3		1	0	0	3	0		9	5							0						3	2				
2017	12560	1	vs_lhb	10598	6	Alabama A&M	8	1879678	O'Neal-El, Tyus	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879678	Jr	OF	1	0					0.0		0	0	0	1	0		2	0						1												
2017	12560	1	vs_lhb	10598	7	Alabama St.	8	1661684	Estrada, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661684	Jr	OF	48	44					0.0		0	0	0	1	0		1	0																		
2017	12560	1	vs_lhb	10598	7	Alabama St.	7	1761906	Bizzle, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761906	Sr	P	26	2				0.00	13.9		13	0	0	7	15		78	65	4					3	2						17	21				5
2017	12560	1	vs_lhb	10598	7	Alabama St.	20	1879497	Laney, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879497	Jr	P	21	0				0.00	5.3		18	0	0	5	3		47	41	1	1					3						9	11				
2017	12560	1	vs_lhb	10598	7	Alabama St.	17	1536244	Coffin, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1536244	Sr	P	19	1				0.00	12.1		15	0	0	3	16		65	57	1	1			3	3							16	12				4
2017	12560	1	vs_lhb	10598	7	Alabama St.	13	1536243	Caples, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1536243	Sr	P	18	9				0.00	18.4		20	0	0	7	13		91	82	5		1	2	1	1							16	33				2
2017	12560	1	vs_lhb	10598	7	Alabama St.	34	1430239	Howe, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1430239	Sr	P	14	14				0.00	17.0		26	0	0	9	16		92	82	3			3	1	1	0						23	16				2
2017	12560	1	vs_lhb	10598	7	Alabama St.	36	1761916	Echelmeier, Burke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761916	Sr	P	13	13				0.00	15.0		26	0	0	11	12		86	72	5	1		3			1						15	17				6
2017	12560	1	vs_lhb	10598	7	Alabama St.	30	1879498	Perez, Ricky	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1879498	Fr	OF	13	1				0.00	0.1		0	0	0	0	0		1	1														1				
2017	12560	1	vs_lhb	10598	7	Alabama St.	12	1661692	Vazquez, Ivanniel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661692	Jr	P	12	2				0.00	1.9		6	0	0	3	4		23	20	3				2								3	6				
2017	12560	1	vs_lhb	10598	7	Alabama St.	28	1761913	McCall, Terrell	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761913	So	P	11	11				0.00	10.0		17	0	0	10	6		68	54	3	1		2	2	4							8	22				2
2017	12560	1	vs_lhb	10598	7	Alabama St.	22	1761912	Roblez, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761912	Sr	P	11	2				0.00	5.1		6	0	0	3	1		32	26	1		1	1		1							15	6				1
2017	12560	1	vs_lhb	10598	7	Alabama St.	18	1661688	Kelly, Darren	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1661688	Jr	P	10	1				0.00	0.3		4	0	0	2	1		9	7	1			1									1	1				
2017	12560	1	vs_lhb	10598	7	Alabama St.	21	1761911	Gonzalez, Carlos	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1761911	So	P	4	1				0.00	0.3		2	0	0	3	0		7	4	1				2									1				
2017	12560	1	vs_lhb	10598	14	Albany (NY)	36	1771127	Savino, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771127	So	P	27	0				0.00	12.2		16	0	0	10	7		80	67	1					2	3						22	21				2
2017	12560	1	vs_lhb	10598	14	Albany (NY)	8	1771130	Torres, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771130	So	P	19	1				0.00	8.8		13	0	0	4	12		55	48	4			1	1	1	0						16	7				3
2017	12560	1	vs_lhb	10598	14	Albany (NY)	32	1878157	Smith, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878157	So	P	18	9				0.00	8.4		21	0	0	3	7		63	56	3			2		3	1						12	15				1
2017	12560	1	vs_lhb	10598	14	Albany (NY)	17	1878152	Hutchison, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878152	Fr	P	16	3				0.00	3.5		13	0	0	2	5		37	33	5	1				1							7	9				2
2017	12560	1	vs_lhb	10598	14	Albany (NY)	35	1878160	Weber, Ray	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878160	Fr	P	15	2				0.00	6.4		15	0	0	3	4		50	43	2	2	1	1	2	2							13	12				2
2017	12560	1	vs_lhb	10598	14	Albany (NY)	34	1771123	McLean, Kenny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1771123	So	P	13	10				0.00	14.2		12	0	0	8	12		70	57	3				1	2							18	18				6
2017	12560	1	vs_lhb	10598	14	Albany (NY)	40	1529850	Genovese, J.T.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1529850	Sr	P	12	8				0.00	8.8		12	0	0	12	6		56	41	1	1			1	1	1						8	15				1
2017	12560	1	vs_lhb	10598	14	Albany (NY)	33	1529844	Romero, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1529844	Sr	P	12	2				0.00	3.5		10	0	0	8	3		34	25	1	1			2	1							5	6				1
2017	12560	1	vs_lhb	10598	14	Albany (NY)	18	1878155	McClure, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1878155	Jr	P	11	10				0.00	12.8		13	0	0	5	6		64	55	3	1			2	3	0						19	16				1
