year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	2	vs_lhp	10208	30123	Academy of Art	9	1425748	Edmunds, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1425748	So	INF	31	18	 	0.200	0.200	0.200	5	0	1	 	 		 	0	 	 	 	 	 	1	 	 	 
2014	11620	2	vs_lhp	10208	30123	Academy of Art	4	1539894	Ivory, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539894	So	OF	27	16	 	0.154	0.154	0.231	13	0	2	1	 		 	0	 	 	 	 	4	 	 	 	 
2014	11620	2	vs_lhp	10208	30123	Academy of Art	14	1425751	Decker, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1425751	Sr	C	27	25	 	0.083	0.154	0.083	12	1	1	 	 		 	1	1	 	 	 	3	1	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	6	1435591	Wold, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435591	Sr	OF	50	50	 	0.143	0.326	0.229	35	9	5	 	 		1	6	10	 	1	 	10	2	 	1	 
2014	11620	2	vs_lhp	10208	929	Adams St.	9	1435562	Bollig, Dillion	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435562	So	2B	49	46	 	0.240	0.406	0.520	25	5	6	1	 		2	5	6	1	 	2	2	1	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	32	1435577	Morley, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435577	So	OF	49	48	 	0.256	0.383	0.359	39	9	10	4	 		 	5	7	1	 	 	4	 	2	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	29	1435589	Wells, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435589	So	1B	47	47	 	0.325	0.357	0.500	40	5	13	4	 		1	12	2	 	 	 	1	2	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	44	1435586	Sedlak, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435586	Sr	INF	45	44	 	0.219	0.257	0.219	32	4	7	 	 		 	3	1	1	1	1	4	 	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	24	1539832	Garmendia, Marco	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539832	Fr	3B	45	39	 	0.300	0.382	0.300	30	6	9	 	 		 	3	3	1	 	 	4	2	 	1	 
2014	11620	2	vs_lhp	10208	929	Adams St.	2	1435587	Thurston, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435587	So	2B	42	26	 	0.310	0.333	0.414	29	5	9	1	1		 	4	1	 	 	3	8	 	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	22	1435568	Granzella, Dillon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435568	So	OF	35	19	 	0.143	0.143	0.286	7	0	1	1	 		 	1	 	 	 	1	3	1	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	21	1539814	Huggins, Jerid	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539814	Jr	SS	35	24	 	0.500	0.600	0.812	16	7	8	5	 		 	5	4	 	 	 	1	1	1	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	34	1539835	Nelson, Deven	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539835	Jr	OF	32	30	 	0.222	0.300	0.222	18	1	4	 	 		 	3	2	 	 	 	5	1	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	42	1435588	Tiernan, Q.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435588	N/A	C	30	6	 	0.417	0.500	0.417	12	2	5	 	 		 	4	2	 	 	 	3	2	1	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	25	1435576	Moldenhauer, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435576	So	C	30	23	 	0.300	0.300	0.450	20	1	6	 	 		1	2	 	 	 	 	6	 	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	5	1539418	Montoya, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539418	Jr	C	28	25	 	0.417	0.429	0.417	12	1	5	 	 		 	1	 	1	1	 	3	 	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	8	1439636	Robinson, James	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1439636	Sr	INF	24	18	 	0.000	0.500	0.000	1	0	0	 	 		 	0	1	 	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	7	1449456	Cox, Adam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1449456	So	OF	12	3	 	0.000	0.167	0.000	5	0	0	 	 		 	0	1	 	 	 	1	 	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	7	1436014	Wilson, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1436014	N/A	SS	10	1	 	0.667	0.667	0.667	3	1	2	 	 		 	0	 	 	 	 	 	1	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	3	1559436	Heaton, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1559436	N/A	RF/CF	9	1	 	0.000	0.000	0.000	2	1	0	 	 		 	0	 	 	 	 	2	 	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	10	1435575	Maples, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435575	Sr	C	7	1	 	0.000	0.000	0.000	2	0	0	 	 		 	0	 	 	 	 	2	 	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	0	1539417	Bybee, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1539417	Fr	2B	3	0	 				0	1	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	929	Adams St.	0	1435572	Jones, Charlie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1435572	So	OF	3	1	 	0.000	0.250	0.000	3	0	0	 	 		 	0	 	1	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	35	1537963	Brantley, Cliff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1537963	Jr	OF	47	46	 	0.351	0.383	0.509	57	6	20	4	1	29	1	6	3	 	 	 	8	 	6	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	3	1302469	Sharkey, Vincent	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1302469	Jr	INF	47	41	 	0.289	0.333	0.333	45	6	13	2	 		 	1	3	 	 	 	4	1	5	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	20	1302490	Zito, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1302490	Jr	OF	46	43	 	0.319	0.360	0.362	47	1	15	2	 		 	2	3	 	 	2	8	3	 	1	 
2014	11620	2	vs_lhp	10208	3	Adelphi	17	1198855	Hutzel, Kevin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1198855	Sr	C	45	41	 	0.346	0.414	0.404	52	7	18	1	1		 	4	6	 	 	 	3	 	2	2	 
2014	11620	2	vs_lhp	10208	3	Adelphi	12	1221305	Mejia, Richard	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1221305	Sr	INF	43	41	 	0.286	0.333	0.381	42	3	12	2	1		 	11	3	 	 	 	4	1	 	1	 
2014	11620	2	vs_lhp	10208	3	Adelphi	18	1537992	Stack, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1537992	Fr	INF	42	37	 	0.136	0.174	0.136	44	5	6	 	 		 	2	1	1	 	1	12	1	 	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	21	1429610	Ambury, Kyle	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1429610	Sr	C	42	32	 	0.136	0.424	0.136	22	0	3	 	 		 	0	7	4	 	 	8	 	 	1	 
2014	11620	2	vs_lhp	10208	3	Adelphi	6	1429617	Stahl, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1429617	Sr	INF	40	29	 	0.182	0.217	0.227	22	4	4	1	 		 	2	1	 	 	 	7	1	 	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	26	1537989	Hassell, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1537989	Fr	OF	36	24	 	0.323	0.364	0.323	31	6	10	 	 		 	2	2	 	 	1	10	 	3	1	 
2014	11620	2	vs_lhp	10208	3	Adelphi	7	1193227	Campbell, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1193227	Sr	OF	31	5	 	0.000	0.200	0.000	4	0	0	 	 		 	0	1	 	 	1	3	 	1	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	2	1302479	Signore, Donato	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1302479	Jr	INF	31	25	 	0.182	0.206	0.212	33	2	6	1	 		 	1	1	 	 	 	8	2	 	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	1	1537996	Zykoff, Alex	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1537996	Jr	OF	25	11	 	0.167	0.211	0.389	18	2	3	1	 		1	3	1	 	 	 	4	 	 	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	25	1537995	Vani, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1537995	Fr	INF	22	12	 	0.222	0.300	0.333	18	0	4	2	 		 	4	2	 	 	 	4	 	 	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	34	1537997	Decker, Tyler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1537997	Jr	INF	18	10	 	0.375	0.444	0.625	16	2	6	1	 		1	2	2	 	 	 	4	 	 	1	 
2014	11620	2	vs_lhp	10208	3	Adelphi	14	1537972	Levinson, Zack	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1537972	Fr	INF	17	10	 	0.167	0.167	0.167	6	0	1	 	 		 	1	 	 	 	 	 	1	 	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	4	1429612	Burns, Rob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1429612	Sr	INF	16	5	 	0.000	0.000	0.000	1	1	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	3	Adelphi	8	1302448	Cambria, Rich	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1302448	Jr	C	12	2	 	0.500	0.800	1.000	2	2	1	1	 		 	0	3	 	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	2	1217708	Massey, Blake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1217708	Sr	INF	57	57	 	0.271	0.327	0.333	48	7	13	3	 		 	5	3	1	 	 	8	2	 	1	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	9	1303181	Brock, Chandler	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1303181	Jr	OF	57	57	 	0.354	0.400	0.375	48	9	17	1	 		 	9	4	1	2	1	2	 	3	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	1	1538059	Hall, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1538059	Jr	INF	57	57	 	0.265	0.390	0.408	49	8	13	 	2		1	7	6	4	 	 	11	1	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	22	1422624	Handley, Chase	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422624	Sr	INF	55	51	 	0.286	0.316	0.314	35	6	10	1	 		 	6	1	1	1	1	3	 	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	20	1303188	Burton, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1303188	Jr	OF	53	45	 	0.390	0.479	0.439	41	12	16	 	1		 	1	7	 	 	1	2	1	4	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	35	1422625	Lawing, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422625	Jr	OF	50	49	 	0.417	0.511	0.556	36	8	15	3	1		 	7	7	1	1	1	1	2	1	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	12	1422631	Sanders, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422631	So	OF	48	43	 	0.148	0.219	0.259	27	2	4	1	1		 	2	1	2	2	2	4	2	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	7	1217711	Riddle, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1217711	Sr	C	46	38	 	0.303	0.395	0.333	33	5	10	1	 		 	5	2	3	 	1	2	 	 	1	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	15	1538060	Barnes, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1538060	Jr	1B	34	22	 	0.455	0.538	0.636	11	0	5	2	 		 	6	1	1	 	 	1	1	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	29	1422632	Sherrill, Jud	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422632	Sr	C	32	20	 	0.071	0.316	0.071	14	0	1	 	 		 	2	5	 	 	 	3	 	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	4	1422627	McCain, Conner	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422627	Sr	OF	31	31	 	0.559	0.625	0.676	34	11	19	2	1		 	7	5	1	 	 	6	1	2	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	8	1538058	Simbeck, Colton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1538058	Jr	OF	30	13	 	0.312	0.455	0.562	16	3	5	1	 		1	5	3	2	1	 	6	 	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	21	1303189	Friedlein, Robbie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1303189	Jr	OF	28	4	 	0.000	0.400	0.000	3	1	0	 	 		 	0	1	1	 	 	1	 	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	46	1538068	Brown, Chris	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1538068	Fr	C	19	16	 	0.231	0.231	0.231	13	1	3	 	 		 	2	 	 	 	 	1	 	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	44	1538067	Mathis, Trey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1538067	Fr	DH	17	6	 	0.125	0.222	0.125	8	0	1	 	 		 	0	1	 	 	 	1	 	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	43	1422622	Giegling, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1422622	So	C	12	4	 	0.000	0.000	0.000	3	0	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	10	Ala.-Huntsville	33	1303203	Nelson, Jim	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1303203	Jr	1B	3	0	 	0.000	0.000	0.000	1	0	0	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	16	1197491	Campbell, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1197491	Sr	OF	49	49	 	0.500	0.593	0.636	22	7	11	3	 		 	3	3	2	 	 	5	 	1	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	17	1544448	McDaniel, Reise	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544448	So	CF	48	48	 	0.250	0.261	0.300	20	6	5	1	 		 	4	1	 	2	1	1	 	1	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	2	1317015	Hardy, Allen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1317015	Jr	P	47	45	 	0.188	0.278	0.188	16	2	3	 	 		 	5	2	 	 	2	3	 	 	1	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	13	1441852	Latner, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1441852	Sr	P	47	47	 	0.389	0.500	0.444	18	5	7	1	 		 	5	 	4	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	8	1317012	Latner, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1317012	So	P	46	42	 	0.412	0.524	0.471	17	9	7	1	 		 	4	3	1	 	2	1	 	4	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	9	1544452	Gilliard, Sable	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544452	Fr	C	43	40	 	0.133	0.222	0.200	15	3	2	1	 		 	5	1	1	1	 	4	 	 	1	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	26	1317016	Carrasquillo, Hector	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1317016	Jr	P	41	38	 	0.154	0.333	0.154	13	4	2	 	 		 	1	3	1	1	1	1	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	10	1544454	Arrington, Jeromy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544454	Fr	RF	41	34	 	0.250	0.357	0.250	12	3	3	 	 		 	1	2	 	 	 	3	 	 	1	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	14	1544456	Benard, John Paul	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544456	So	3B	34	27	 	0.667	0.667	0.667	3	0	2	 	 		 	0	 	 	 	1	1	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	15	1322287	Udofia, Uwen	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1322287	Jr	P	29	29	 	0.200	0.273	0.200	10	0	2	 	 		 	2	1	 	 	 	2	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	21	1544449	Bacon, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544449	So	DH	25	19	 	0.000	0.250	0.000	3	0	0	 	 		 	0	1	 	 	 	2	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	19	1544457	Virgo, Joseph	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544457	Fr	2B	24	10	 	0.333	0.333	0.417	12	2	4	1	 		 	3	 	 	 	 	4	2	1	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	3	1441858	Lightfoot, B.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1441858	Fr	CF	22	12	 	0.500	0.429	0.667	6	0	3	1	 		 	2	 	 	1	 	2	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	25	1544459	Fielding, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544459	Fr	P	21	5	 	0.000	0.000	0.000	4	0	0	 	 		 	0	 	 	 	 	3	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	18	1544595	Piggee, Bradley	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544595	Fr	RF	19	7	 	0.000	0.250	0.000	3	1	0	 	 		 	0	1	 	 	 	1	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	34	1544460	Roach, Clayton	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544460	Jr	P	18	4	 	0.000	0.000	0.000	2	0	0	 	 		 	1	 	 	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	4	1544461	Winns, Brian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544461	So	P	14	1	 	0.000	0.333	0.000	2	0	0	 	 		 	0	1	 	 	 	1	1	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	7	1547373	Santos, Emmanual	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1547373	Fr	2B	12	1	 	1.000	1.000	1.000	1	1	1	 	 		 	0	 	1	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	27	1441847	Byron, Michael	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1441847	So	1B	10	6	 	0.500	0.500	0.500	2	0	1	 	 		 	0	 	 	 	 	 	 	 	 	 
2014	11620	2	vs_lhp	10208	13	Albany St. (GA)	6	1544593	Rivers, Frank	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1544593	Jr	P	7	1	 	0.000	0.000	0.000	1	0	0	 	 		 	0	 	 	 	 	1	 	 	 	 
2014	11620	2	vs_lhp	10208	934	Alderson Broaddus	10	1310940	Gignac, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1310940	Jr	INF	48	48	 	0.188	0.297	0.250	32	7	6	2	 		 	2	5	 	 	2	5	1	 	 	 
2014	11620	2	vs_lhp	10208	934	Alderson Broaddus	15	1221770	Conley, Jeffrey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1221770	Sr	P	48	48	 	0.323	0.475	0.387	31	12	10	2	 		 	3	4	5	 	1	1	1	2	 	 
2014	11620	2	vs_lhp	10208	934	Alderson Broaddus	1	1310935	Quay, Brandon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1310935	Jr	OF	48	47	 	0.484	0.556	0.613	31	7	15	4	 		 	7	5	 	 	1	2	 	 	 	 
2014	11620	2	vs_lhp	10208	934	Alderson Broaddus	23	1310947	Essian, Daniel	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1310947	Jr	C	48	47	 	0.182	0.243	0.182	33	2	6	 	 		 	3	2	1	1	1	5	1	 	 	 
2014	11620	2	vs_lhp	10208	934	Alderson Broaddus	5	1221780	Hurley, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1221780	Jr	INF	47	47	 	0.444	0.463	0.472	36	6	16	1	 		 	11	3	 	2	 	 	1	1	 	 
2014	11620	2	vs_lhp	10208	934	Alderson Broaddus	14	1537699	Cowart, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1537699	Fr	OF	45	42	 	0.214	0.312	0.250	28	6	6	1	 		 	2	2	2	 	1	8	1	2	 	 
2014	11620	2	vs_lhp	10208	934	Alderson Broaddus	4	1221768	Bryan, David Ray	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1221768	Sr	INF	44	44	 	0.333	0.389	0.364	33	9	11	1	 		 	7	3	 	 	2	3	1	1	 	 
2014	11620	2	vs_lhp	10208	934	Alderson Broaddus	26	1537696	Collier, Marquis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1537696	Fr	INF	38	35	 	0.231	0.412	0.269	26	6	6	1	 		 	9	5	3	 	1	6	 	 	 	 
2014	11620	2	vs_lhp	10208	934	Alderson Broaddus	2	1537704	Martin, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1537704	Fr	INF	33	26	 	0.261	0.259	0.348	23	1	6	2	 		 	6	1	 	3	1	7	2	 	1	 
