year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11320	3	vs_lhp	10168	4	Adrian	33	1100920	Sackett, Jamey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100920	Sr	C	47	47	45	12	0.267	0.333	 	0.356	9	2	1	 	12	4	1	1	 	3	1	1	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	1	1215226	Fischer, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215226	Jr	OF	47	47	45	15	0.333	0.474	 	0.489	9	7	 	 	6	10	2	 	1	7	 	2	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	2	1215227	Sergi, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215227	Sr	INF	45	43	41	13	0.317	0.383	 	0.366	3	2	 	 	8	5	 	1	2	8	 	 	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	29	1446284	Heatherly, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1446284	N/A	P	45	42	46	17	0.370	0.446	 	0.674	12	6	1	2	13	7	1	2	 	5	1	2	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	14	1100912	DeLuca, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100912	Sr	OF	43	42	34	15	0.441	0.578	 	0.559	13	4	 	 	5	6	5	 	3	5	 	1	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	26	1321506	Yax, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321506	So	INF	42	41	39	6	0.154	0.214	 	0.231	5	1	1	 	1	3	 	 	 	8	2	 	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	5	1100910	Green, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100910	Sr	2B	39	34	36	9	0.250	0.357	 	0.444	7	4	 	1	7	5	1	 	2	8	 	 	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	18	1215230	Rios, R.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215230	Jr	1B	38	30	27	1	0.037	0.129	 	0.037	3	 	 	 	2	3	 	1	1	7	 	1	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	11	1215228	Stefanski, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215228	Jr	INF	33	27	24	8	0.333	0.556	 	0.458	5	1	1	 	4	3	9	 	 	6	 	1	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	3	1321497	Milligan, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321497	Jr	OF	32	7	6	0	0.000	0.400	 	0.000	2	 	 	 	0	4	 	 	1	2	 	1	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	21	1100914	Meyer, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100914	Sr	SS	27	19	9	2	0.222	0.300	 	0.222	1	 	 	 	1	1	 	 	2	2	 	 	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	27	1321507	Kolvey, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321507	So	C	21	12	4	2	0.500	0.600	 	1.500	1	1	 	1	3	1	 	 	 	 	 	 	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	7	1321499	Ryder, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321499	So	OF	21	8	15	3	0.200	0.316	 	0.200	2	 	 	 	2	3	 	1	 	2	 	 	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	10	1448955	Gertley, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1448955	N/A	PH/CF	16	11	3	1	0.333	0.333	 	0.333	0	 	 	 	0	 	 	 	2	1	 	 	1	 
2013	11320	3	vs_lhp	10168	4	Adrian	38	1321512	Pompey, Dom	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321512	Sr	INF	13	2	4	0	0.000	0.286	 	0.000	0	 	 	 	1	2	 	1	 	1	1	 	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	16	1447342	,	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1447342	N/A	DP	9	3	7	0	0.000	0.000	 	0.000	1	 	 	 	0	 	 	 	 	3	 	1	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	13	1448871	Desimone, Corleone	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1448871	N/A	PH/3B	8	2	1	0	0.000	0.500	 	0.000	1	 	 	 	0	1	 	 	 	 	 	1	 	 
2013	11320	3	vs_lhp	10168	4	Adrian	12	1334451	McCarty, Jacob	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1334451	So	P	7	1	0	0		1.000	 		0	 	 	 	0	1	 	 	 	 	 	 	 	 
2013	11320	3	vs_lhp	10168	2798	Albertus Magnus	11	1103091	Gambardella, Robert	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1103091	Sr	OF	31	31	17	7	0.412	0.500	 	0.765	4	4	1	 	6	3	 	 	 	1	 	1	1	 
2013	11320	3	vs_lhp	10168	2798	Albertus Magnus	10	1212608	Sokolis, Zak	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1212608	Jr	INF	31	31	18	6	0.333	0.455	 	0.389	2	1	 	 	3	4	 	 	 	1	1	1	 	 
2013	11320	3	vs_lhp	10168	2798	Albertus Magnus	3	1423101	Piorier, Justin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1423101	Fr	INF	31	29	14	1	0.071	0.278	 	0.071	1	 	 	 	0	4	 	 	 	5	 	 	 	 
2013	11320	3	vs_lhp	10168	2798	Albertus Magnus	6	1212606	Dornfried, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1212606	Jr	INF	30	29	18	3	0.167	0.211	 	0.222	1	1	 	 	0	1	 	 	 	2	1	 	 	 
2013	11320	3	vs_lhp	10168	2798	Albertus Magnus	21	1334153	Pellegrino, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1334153	So	INF	29	29	18	6	0.333	0.429	 	0.333	4	 	 	 	2	2	1	 	 	4	 	1	 	 
2013	11320	3	vs_lhp	10168	2798	Albertus Magnus	40	1437109	Osborn, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1437109	Sr	C	27	24	17	7	0.412	0.412	 	0.588	3	1	1	 	3	 	 	 	 	2	3	 	 	 
2013	11320	3	vs_lhp	10168	2798	Albertus Magnus	5	1300695	Sedia, Nick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1300695	So	INF	23	22	5	1	0.200	0.500	 	0.200	2	 	 	 	0	3	 	 	 	2	 	1	 	 
2013	11320	3	vs_lhp	10168	2798	Albertus Magnus	29	1437108	Leonard, Sage	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1437108	Fr	C	22	18	14	3	0.214	0.214	 	0.286	0	1	 	 	2	 	 	 	 	6	 	1	 	 
