year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2016	12360	3	4	Adrian	2	1556318	Dorow, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1556318	Jr	SS	42	42	42	73	149	8	0.965	""	""	""	""	27	""
2016	12360	3	4	Adrian	21	1557011	Mikowski, Ian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557011	Jr	OF	42	42	42	102	1	7	0.936	""	""	""	""	""	""
2016	12360	3	4	Adrian	10	1448955	Gertley, Jeff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1448955	Sr	OF	42	42	42	80	1	3	0.964	""	""	""	""	""	""
2016	12360	3	4	Adrian	20	1671139	Killinger, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1671139	Jr	INF	42	41	42	81	93	12	0.935	""	""	""	""	17	""
2016	12360	3	4	Adrian	5	1449370	Andrus, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1449370	Sr	INF	41	40	41	32	80	10	0.918	""	""	""	""	4	""
2016	12360	3	4	Adrian	16	1663959	Knorr, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1663959	Sr	OF	39	39	39	51	3	1	0.982	""	""	""	""	""	""
2016	12360	3	4	Adrian	6	1549581	Glodich, Gunnar	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1549581	Sr	P	36	25	36	2	""	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	3	1559643	Cararo, Dakota	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1559643	Jr	C	34	21	34	97	28	""	1.000	""	3	6	10	""	""
2016	12360	3	4	Adrian	7	1663963	Resto, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1663963	So	C	32	21	32	105	18	1	0.992	""	3	19	5	""	""
2016	12360	3	4	Adrian	18	1663962	Guck, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1663962	So	3B	31	23	31	178	18	""	1.000	""	""	""	""	18	""
2016	12360	3	4	Adrian	31	1557012	Drzewiecki, Miccoy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1557012	Jr	1B	27	21	27	56	2	1	0.983	""	""	""	""	4	""
2016	12360	3	4	Adrian	29	1663960	Parcher, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1663960	Sr	1B	25	18	25	128	3	4	0.970	""	""	""	""	7	""
2016	12360	3	4	Adrian	17	1668508	Leach, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668508	So	P	17	0	17	1	""	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	4	1777575	Mueller, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1777575	Fr	OF	16	0	16	2	""	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	30	1558661	Healy, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1558661	Jr	P	16	4	16	""	12	2	0.857	""	""	4	1	""	""
2016	12360	3	4	Adrian	22	1663964	Dunn, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1663964	Jr	P	15	2	15	2	3	1	0.833	""	""	4	""	""	""
2016	12360	3	4	Adrian	44	1780076	Shepherd, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780076	Jr	P	13	7	13	1	4	""	1.000	""	""	1	4	1	""
2016	12360	3	4	Adrian	1	1777571	Darnell, Dugan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1777571	Fr	INF	13	0	13	1	""	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	8	1777572	Hasse, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1777572	N/A	P	13	0	13	1	3	""	1.000	""	""	2	1	""	""
2016	12360	3	4	Adrian	15	1777578	McComas, Guy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1777578	So	P	13	1	13	""	2	""	1.000	""	""	4	""	""	""
2016	12360	3	4	Adrian	36	1664109	Parsons, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1664109	So	P	13	11	13	4	10	""	1.000	""	""	3	3	2	""
2016	12360	3	4	Adrian	19	1777574	Mazur, Korey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1777574	Fr	C	12	2	12	""	""	""	""	""	""	""	""	""	""
2016	12360	3	4	Adrian	11	1434144	Eng, Tommy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1434144	Sr	P	12	5	12	6	6	""	1.000	""	""	5	""	1	""
2016	12360	3	4	Adrian	39	1777576	Torrento, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1777576	N/A	INF	11	0	11	2	2	1	0.800	""	""	""	""	""	""
2016	12360	3	4	Adrian	40	1558776	Frayer, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1558776	Sr	P	10	10	10	1	8	1	0.900	""	""	3	6	""	""
2016	12360	3	4	Adrian	12	1668515	Rea, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668515	So	P	7	0	7	""	3	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	9	1777568	Ajrouche, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1777568	So	1B	6	1	6	3	2	1	0.833	""	""	""	""	1	""
2016	12360	3	4	Adrian	45	1783014	Kelley, Dillon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783014	So	P	6	0	6	1	1	""	1.000	""	""	1	1	""	""
2016	12360	3	4	Adrian	35	1668514	Gnodtke, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668514	So	P	5	1	5	""	1	""	1.000	""	""	""	1	""	""
2016	12360	3	4	Adrian	24	1783013	Baldus, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783013	Fr	1B	4	0	4	2	""	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	27	1668519	Stevens, Trevor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668519	Jr	P	3	1	3	1	3	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	42	1777577	Zaciewski, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1777577	Fr	1B	3	0	3	5	""	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	38	1783575	Cash, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783575	N/A	P	3	0	3	""	""	""	""	""	""	""	""	""	""
2016	12360	3	4	Adrian	25	1783574	Perry, Preston	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783574	N/A	P	3	0	3	""	1	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	14	1668509	Kyro, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668509	So	OF	2	0	2	1	""	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	23	1777570	Coffield, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1777570	Jr	C	2	0	2	3	1	""	1.000	""	""	2	""	""	""
2016	12360	3	4	Adrian	41	1783576	Stoll, Jared	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783576	N/A	P	2	0	2	""	""	""	""	""	""	""	""	""	""
2016	12360	3	4	Adrian	33	1783582	Suminski, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1783582	N/A	P	1	0	1	""	1	""	1.000	""	""	""	""	""	""
2016	12360	3	4	Adrian	37	1668513	Korte, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1668513	So	P	1	0	1	""	""	""	""	""	""	""	""	""	""
2016	12360	3	2798	Albertus Magnus	3	1423101	Piorier, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1423101	Sr	INF	34	34	34	24	59	9	0.902	""	""	""	""	5	""
2016	12360	3	2798	Albertus Magnus	7	1532083	Saia, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1532083	Sr	C	33	33	33	139	20	11	0.935	1	8	51	13	""	""
2016	12360	3	2798	Albertus Magnus	4	1780651	Robertson, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780651	Sr	2B	33	33	33	51	78	15	0.896	""	""	""	""	16	""
2016	12360	3	2798	Albertus Magnus	51	1780652	Gravel, Ted	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780652	Sr	C	32	31	32	70	3	8	0.901	""	2	""	""	1	""
2016	12360	3	2798	Albertus Magnus	34	1422674	Lockman, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1422674	Sr	INF	31	31	31	233	11	5	0.980	""	""	""	""	18	1
2016	12360	3	2798	Albertus Magnus	31	1782214	Nunez, Derwin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782214	Fr	P	29	21	29	31	1	3	0.914	""	""	""	""	""	""
2016	12360	3	2798	Albertus Magnus	1	1780650	Harris, Tyriq	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1780650	Fr	OF	27	23	27	42	""	2	0.955	""	""	""	""	""	""
2016	12360	3	2798	Albertus Magnus	27	1782577	Browne, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782577	Fr	INF	25	22	25	38	50	12	0.880	""	""	""	""	7	""
2016	12360	3	2798	Albertus Magnus	15	1782395	Gullo, Dean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1782395	Fr	P	22	18	22	13	1	3	0.824	""	""	""	""	""	""
2016	12360	3	2798	Albertus Magnus	10	1532065	Macchia, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1532065	Jr	INF	19	13	19	12	26	4	0.905	""	""	""	""	4	""
