year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2015	12080	4	Adrian	-	Totals	-	-	-	-	 	 	4.11	57.0	59	41	26	23	36	 	269	228	10	 	1	8	1	7	 	 	 	6	5	 	64	65	 	 	 	11
2015	12080	4	Adrian	-	Opponent Totals	-	-	-	-	 	 	4.76	58.2	63	39	31	26	38	 	272	232	16	1	7	6	 	7	1	 	 	3	4	 	75	57	 	 	 	16
2015	12080	21	Alma	-	Totals	-	-	-	-	 	 	2.86	66.0	58	29	21	8	58	2	276	251	10	2	1	3	 	9	 	 	 	6	2	 	77	51	 	 	 	17
2015	12080	21	Alma	-	Opponent Totals	-	-	-	-	 	 	7.61	62.2	75	57	53	36	52	 	311	255	19	2	 	8	 	15	 	 	 	2	3	 	70	53	 	 	 	17
2015	12080	938	Alvernia	-	Totals	-	-	-	-	 	 	6.64	61.0	92	49	45	32	41	 	298	248	13	 	 	7	2	7	 	 	 	7	4	 	67	52	 	 	 	13
2015	12080	938	Alvernia	-	Opponent Totals	-	-	-	-	 	 	5.08	62.0	79	46	35	31	54	 	291	253	16	4	4	3	1	4	 	 	 	2	1	 	68	48	 	 	 	18
2015	12080	939	Anderson (IN)	-	Totals	-	-	-	-	 	 	2.57	14.0	16	7	4	3	5	 	64	59	3	 	2	 	 	1	 	 	 	1	 	 	25	11	 	 	 	3
2015	12080	26	Anna Maria	-	Totals	-	-	-	-	 	 	5.81	57.1	86	64	37	36	24	 	299	245	20	2	2	2	 	8	 	 	 	9	1	 	69	62	 	 	 	8
2015	12080	26	Anna Maria	-	Opponent Totals	-	-	-	-	 	 	3.41	58.0	55	24	22	20	62	3	251	225	9	 	1	 	 	2	 	 	 	4	 	 	55	50	 	 	 	17
2015	12080	38	Augsburg	-	Totals	-	-	-	-	 	 	5.81	31.0	38	24	20	12	30	 	150	127	11	4	 	2	 	7	 	 	 	2	2	 	35	21	 	 	 	14
2015	12080	38	Augsburg	-	Opponent Totals	-	-	-	-	 	 	3.66	32.0	31	19	13	21	24	 	148	115	6	1	1	1	 	2	 	 	 	8	2	 	37	27	 	 	 	10
2015	12080	40	Augustana (IL)	-	Totals	-	-	-	-	 	 	3.95	73.0	68	36	32	25	78	2	313	272	8	1	1	4	1	9	 	 	 	4	3	 	70	58	 	 	 	25
2015	12080	40	Augustana (IL)	-	Opponent Totals	-	-	-	-	 	 	5.45	71.0	90	52	43	29	39	 	329	283	18	1	5	5	 	4	 	 	 	10	3	 	93	60	 	 	 	10
2015	12080	42	Aurora	-	Totals	-	-	-	-	 	 	3.10	61.0	61	23	21	21	29	1	262	228	8	1	 	2	 	8	 	 	 	2	3	 	68	70	 	 	 	14
2015	12080	42	Aurora	-	Opponent Totals	-	-	-	-	 	 	6.41	59.0	95	52	42	26	31	 	292	256	14	 	 	12	 	6	 	 	 	2	2	 	72	54	 	 	 	11
2015	12080	953	Austin	-	Totals	-	-	-	-	 	 	2.16	25.0	29	19	6	5	23	 	116	111	7	 	 	1	 	 	 	 	 	 	 	 	28	22	 	 	 	3
2015	12080	953	Austin	-	Opponent Totals	-	-	-	-	 	 	4.63	23.1	31	19	12	6	14	 	114	96	8	 	 	2	 	5	 	 	 	6	1	 	27	25	 	 	 	4
2015	12080	44	Averett	-	Totals	-	-	-	-	 	 	5.70	79.0	90	60	50	34	67	 	381	327	19	3	1	3	1	10	 	 	 	6	3	 	93	68	 	 	 	21
2015	12080	44	Averett	-	Opponent Totals	-	-	-	-	 	 	4.13	80.2	80	52	37	36	51	1	365	306	12	1	2	4	 	11	 	 	 	10	2	 	103	69	 	 	 	18
