year	year_id	division_id	split_name	split_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	app	gs	era	ip	h	r	er	bb	so	sho	bf	p-oab	d-a	t-a	hr-a	wp	bk	hb	ibb	inh_run	inh_run_score	sha	sfa	pitches	go	fo	w	l	sv	kl
2016	12360	1	vs_lhb	10552	204	Eastern Mich.	35	1767261	Thompson, Justin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767261	Jr	P	4	0				0.00	3.4		5	0	0	5	2		26	19	1			1	1	1							5	6				1
2016	12360	1	vs_lhb	10552	204	Eastern Mich.	26	1767238	Clift Jr., Gary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1767238	Fr	OF	3	0				0.00	1.3		1	0	0	2	0		8	6													1	4				
2016	12360	1	vs_lhb	10552	1068	Elon	24	1431799	Hall, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1431799	Jr	C	24	0				0.00	5.2		11	0	0	4	8		48	41					3	1	1						19	2				4
2016	12360	1	vs_lhb	10552	1068	Elon	14	1759229	Conroy, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759229	Fr	P	23	3				0.00	14.8		15	0	0	15	13		81	62	3		1		2		0						31	6				2
2016	12360	1	vs_lhb	10552	1068	Elon	34	1431797	Crowe, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1431797	Jr	OF	22	0				0.00	2.7		7	0	0	8	9		34	26	1			1	2								3	7				1
2016	12360	1	vs_lhb	10552	1068	Elon	30	1653174	Byrnes, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653174	So	P	18	4				0.00	9.3		14	0	0	8	4		61	50	2	1	2			2	0						16	15				2
2016	12360	1	vs_lhb	10552	1068	Elon	23	1759227	Barrett, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759227	Jr	P	18	14				0.00	19.7		17	0	0	9	27		105	88	1			2	1	4							24	17				10
2016	12360	1	vs_lhb	10552	1068	Elon	32	1759232	Elsbury, Kellan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759232	Fr	P	17	0				0.00	4.3		9	0	0	7	6		37	28	2			1		1	0						9	4				1
2016	12360	1	vs_lhb	10552	1068	Elon	19	1543842	Welhaf, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543842	So	P	16	1				0.00	3.0		17	0	0	1	5		37	35	5		1	1	2	1							4	6				2
2016	12360	1	vs_lhb	10552	1068	Elon	6	1300287	Elefante, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1300287	Sr	P	15	9				0.00	16.6		23	0	0	14	15		100	79	2	1		3	5	5	0						26	16				3
2016	12360	1	vs_lhb	10552	1068	Elon	7	1759230	Daniels, Mason	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759230	Fr	P	15	12				0.00	20.8		22	0	0	16	19		114	93	5				4	1	0						29	22				4
2016	12360	1	vs_lhb	10552	1068	Elon	42	1653173	Beaulac, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653173	Jr	P	13	7				0.00	16.0		22	0	0	11	9		88	72	4			2	2	2	0						30	13				3
2016	12360	1	vs_lhb	10552	1068	Elon	38	1759233	Galbraith, Naushon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759233	Fr	P	13	0				0.00	1.6		5	0	0	2	3		17	14	2			2		1							1	5				1
2016	12360	1	vs_lhb	10552	1068	Elon	18	1759237	Lettas, Dimitri	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759237	So	P	13	0				0.00	1.8		6	0	0	3	0		19	16			1	1	1								4	5				
2016	12360	1	vs_lhb	10552	1068	Elon	28	1759242	Pike, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1759242	Jr	P	12	0				0.00	2.6		9	0	0	7	5		35	25	4		2		2	1							3	10				1
2016	12360	1	vs_lhb	10552	1068	Elon	25	1653177	McGillicuddy, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1653177	Sr	P	11	1				0.00	2.6		8	0	0	7	2		26	19	1			1	4		1						5	4				
2016	12360	1	vs_lhb	10552	1068	Elon	26	1431804	Manez, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1431804	Sr	P	9	0				0.00	1.4		4	0	0	3	4		13	9	1			1	2								1	1				1
2016	12360	1	vs_lhb	10552	1068	Elon	29	1431800	Kacer, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1431800	Jr	P	9	0				0.00	0.8		2	0	0	4	2		15	10	1					1							2	4				1
2016	12360	1	vs_lhb	10552	1068	Elon	1	1543822	Harris, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1543822	Jr	P	3	3				0.00	3.3		4	0	0	5	2		20	14				1									5	4				1
2016	12360	1	vs_lhb	10552	219	Evansville	42	1639689	Brady, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1639689	So	P	28	0				0.00	5.9		7	0	0	6	9		46	39	2				1	1							10	12				2
2016	12360	1	vs_lhb	10552	219	Evansville	39	1425594	Jurceka, Brent	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1425594	Sr	P	26	1				0.00	12.2		27	0	0	4	21		84	80	6	1	1	1	2								22	9				2
2016	12360	1	vs_lhb	10552	219	Evansville	44	1527643	Jestice, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1527643	Jr	P	22	1				0.00	3.3		10	0	0	8	8		42	33		2		1	1								5	11				3
2016	12360	1	vs_lhb	10552	219	Evansville	29	1774053	Swanger, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774053	Fr	P	18	0				0.00	2.7		10	0	0	1	2		32	29	1					1							11	7				
2016	12360	1	vs_lhb	10552	219	Evansville	34	1774054	Allinger, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774054	Fr	P	18	12				0.00	18.6		23	0	0	12	11		106	90	5			1	2	3	0						36	18				3
2016	12360	1	vs_lhb	10552	219	Evansville	32	1639688	Hermann, Forrest	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1639688	Sr	P	16	0				0.00	6.9		2	0	0	6	7		35	26					1	2	0						8	10				1
2016	12360	1	vs_lhb	10552	219	Evansville	21	1639665	Schnieders, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1639665	Jr	P	15	15				0.00	27.1		30	0	0	13	21		131	111	7	2		1	3	1	0						41	23				7
2016	12360	1	vs_lhb	10552	219	Evansville	13	1774051	Weigand, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774051	Fr	P	15	13				0.00	11.1		27	0	0	7	8		74	64	5	2	1	1	1	2	0						20	11				2
2016	12360	1	vs_lhb	10552	219	Evansville	35	1774055	Gomer, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774055	Fr	P	15	10				0.00	11.5		22	0	0	14	8		81	65	7	1		1	4	2	0						17	17				3
2016	12360	1	vs_lhb	10552	219	Evansville	8	1425587	Gould, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1425587	Sr	P	12	0				0.00	2.6		4	0	0	2	2		17	14	1	2											3	6				1
2016	12360	1	vs_lhb	10552	219	Evansville	28	1425604	Strain, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1425604	Sr	P	5	5				0.00	10.0		11	0	0	2	10		41	38						1	0						13	4				3
2016	12360	1	vs_lhb	10552	28755	FGCU	3	1761415	Blasucci, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1761415	Fr	INF	30	16				0.00	2.1		2	0	0	0	1		9	8	1					1	0						3	2				
2016	12360	1	vs_lhb	10552	28755	FGCU	5	1310580	Anderson, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1310580	Sr	P	29	17				0.00	31.1		59	0	0	10	20		173	156	5			5	2	1	1						43	36				4
2016	12360	1	vs_lhb	10552	28755	FGCU	37	1532738	Koerner, Sterling	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1532738	Jr	P	25	4				0.00	25.3		29	0	0	4	20		124	115	2	1			2		0						44	22				3
2016	12360	1	vs_lhb	10552	28755	FGCU	19	1532731	Anderson, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1532731	Jr	P	21	9				0.00	15.4		37	0	0	5	15		109	101	7	2		1		2							30	17				6
2016	12360	1	vs_lhb	10552	28755	FGCU	16	1761418	Lang, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1761418	Fr	P	18	8				0.00	24.6		22	0	0	12	21		120	105	2	1		2			1						30	33				5
2016	12360	1	vs_lhb	10552	28755	FGCU	29	1774757	Knoblauch,	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1774757	N/A	P	18	0				0.00	2.1		5	0	0	3	3		24	19	1					2							4	7				
2016	12360	1	vs_lhb	10552	28755	FGCU	11	1532713	Leon, Mario	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1532713	So	P	17	14				0.00	30.1		31	0	0	14	25		137	121	4			1	7	1	0						36	29				9
2016	12360	1	vs_lhb	10552	28755	FGCU	18	1647732	Townsend, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1647732	So	P	16	0				0.00	3.8		11	0	0	7	4		42	32	4			1	1								13	6				2
2016	12360	1	vs_lhb	10552	28755	FGCU	4	1761416	Weiand, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1761416	Fr	P	14	1				0.00	2.0		2	0	0	4	3		19	15			1		1								6	4				
2016	12360	1	vs_lhb	10552	28755	FGCU	35	1761424	Hering, Kenton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1761424	So	P	12	5				0.00	10.2		12	0	0	6	11		57	49	2			1	1	1							15	11				2
2016	12360	1	vs_lhb	10552	28755	FGCU	23	1761421	Sieli, Philip	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1761421	Fr	P	11	1				0.00	2.6		5	0	0	7	3		30	22	1				1								9	6				1
2016	12360	1	vs_lhb	10552	28755	FGCU	13	1532737	Vandeventer, Garrison	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1532737	So	P	8	0				0.00	1.6		5	0	0	4	4		19	14	3				3	1	1							5				1
2016	12360	1	vs_lhb	10552	28755	FGCU	27	1532736	Hamilton, Parker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1532736	So	P	7	1				0.00	3.7		8	0	0	6	2		29	22		1		1									4	9				1
2016	12360	1	vs_lhb	10552	28755	FGCU	36	1761425	Wilson, Sawyer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1761425	Sr	P	3	1				0.00	1.2		5	0	0	1	1		12	9	1			1		1							4					1
2016	12360	1	vs_lhb	10552	231	FIU	43	1545443	Durruthy, Williams	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1545443	Jr	P	27	0				0.00	4.5		8	0	0	11	7		53	39	1			2	4	2							10	14				
2016	12360	1	vs_lhb	10552	231	FIU	2	1752677	Agis, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1752677	Jr	P	24	3				0.00	9.2		17	0	0	4	11		62	54		1		1		2	0						18	8				3
2016	12360	1	vs_lhb	10552	231	FIU	36	1647645	LoBrutto, Dominic	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1647645	So	P	23	0				0.00	6.8		6	0	0	6	19		44	36					2	1							7	4				6
2016	12360	1	vs_lhb	10552	231	FIU	39	1752699	Demchak, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1752699	Jr	P	21	6				0.00	8.8		18	0	0	5	10		62	54	2	1	1	1	1	1							15	14				4
2016	12360	1	vs_lhb	10552	231	FIU	24	1752684	Pearson, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1752684	Fr	P	19	1				0.00	9.3		14	0	0	5	11		55	49	3	1		1	5		0						10	14				2
2016	12360	1	vs_lhb	10552	231	FIU	46	1752702	Fabra, Willy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1752702	Jr	P	18	0				0.00	1.5		8	0	0	7	7		30	22	3			1									6	3				2
2016	12360	1	vs_lhb	10552	231	FIU	45	1647660	Nunez, Andres	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1647660	So	P	16	12				0.00	23.7		34	0	0	17	22		143	115	3	3		2	5	5	0						38	21				10
2016	12360	1	vs_lhb	10552	231	FIU	48	1752703	Chacon, Frank	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1752703	Fr	P	16	1				0.00	2.8		7	0	0	3	11		33	29	2	1			2								6	5				3
2016	12360	1	vs_lhb	10552	231	FIU	35	1545436	Crouse, Cody	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1545436	Jr	P	16	11				0.00	29.5		42	0	0	14	19		152	135	7		1	2	2	1	0						34	39				7
2016	12360	1	vs_lhb	10552	231	FIU	26	1545433	Mourelle, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1545433	Jr	P	15	15				0.00	42.0		45	0	0	8	30		175	163	5			3	7		0						57	34				7
2016	12360	1	vs_lhb	10552	231	FIU	31	1647627	Cave, Garrett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1647627	So	P	11	8				0.00	15.5		13	0	0	19	21		80	58				1		1	0						17	7				9
2016	12360	1	vs_lhb	10552	231	FIU	33	1752696	Kalaf, Robby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1752696	Sr	P	10	0				0.00	1.5		4	0	0	1	3		13	12	1												4	1				1
2016	12360	1	vs_lhb	10552	231	FIU	38	1752698	Garcia, Robert	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1752698	Jr	P	7	1				0.00	1.4		0	0	0	5	2		12	7			1		3								5	1				
2016	12360	1	vs_lhb	10552	231	FIU	1	1752676	Coipel, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1752676	Fr	P	4	0				0.00	0.3		1	0	0	0	1		6	4					1	1								2				1
2016	12360	1	vs_lhb	10552	231	FIU	44	1752701	Cruz, Richie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1752701	Fr	P	3	0				0.00	0.3		0	0	0	2	0		5	2					1	1							1	1				
2016	12360	1	vs_lhb	10552	220	Fairfield	41	1422345	Howell, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1422345	Sr	P	26	5				0.00	14.8		25	0	0	6	13		93	83	7				2		1						24	24				5
2016	12360	1	vs_lhb	10552	220	Fairfield	12	1528624	Bonaiuto, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1528624	Jr	P	23	1				0.00	11.5		17	0	0	2	13		69	64	4			2			0						21	14				3
2016	12360	1	vs_lhb	10552	220	Fairfield	25	1776524	Horn, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776524	Fr	P	18	1				0.00	4.6		8	0	0	3	1		34	30	1	1					2						6	14				1
2016	12360	1	vs_lhb	10552	220	Fairfield	36	1662910	Wallace, Gavin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1662910	So	P	17	17				0.00	28.1		41	0	0	4	25		135	124	9	1	1		3	3	0						31	29				5
2016	12360	1	vs_lhb	10552	220	Fairfield	22	1528622	O'Connor, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1528622	Jr	P	16	6				0.00	4.4		11	0	0	5	5		38	29	2			2		3	0						5	9				1
2016	12360	1	vs_lhb	10552	220	Fairfield	3	1776490	Harkin, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776490	Fr	P	16	0				0.00	4.0		11	0	0	2	3		30	27	3	1				1	0						5	8				2
2016	12360	1	vs_lhb	10552	220	Fairfield	42	1776528	Signore, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776528	Fr	P	16	11				0.00	23.6		29	0	0	4	20		113	107	4	1		3		1	0						29	30				8
2016	12360	1	vs_lhb	10552	220	Fairfield	16	1776512	Binder, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776512	Fr	P	15	0				0.00	2.8		12	0	0	1	1		33	31	2				3		1						9	8				
2016	12360	1	vs_lhb	10552	220	Fairfield	14	1528626	Dube, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1528626	Jr	P	15	15				0.00	26.6		38	0	0	13	10		147	123	6	2		2		6	2						37	38				4
2016	12360	1	vs_lhb	10552	220	Fairfield	33	1776525	McNiff, Bobby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776525	Fr	P	10	4				0.00	3.7		11	0	0	1	2		29	28	3	1		1									6	8				1
2016	12360	1	vs_lhb	10552	220	Fairfield	17	1422338	Molner, George	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1422338	Sr	P	8	0				0.00	0.8		4	0	0	2	2		14	11				2									3	3				
2016	12360	1	vs_lhb	10552	220	Fairfield	35	1776527	O'Leary, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1776527	Fr	P	6	0				0.00	1.4		3	0	0	1	0		12	9	1					1							7					
2016	12360	1	vs_lhb	10552	220	Fairfield	9	1422343	Mikolajczyk, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1422343	Sr	P	2	0				0.00	0.1		0	0	0	0	0		1	1														1				
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	4	1427258	Sprague, Dylan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1427258	Sr	INF	56	55				0.00	0.2		0	0	0	0	0		2	2													1	1				
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	5	1427259	Brennan, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1427259	Jr	OF	46	42				0.00	0.6		3	0	0	1	2		10	9	1												2	2				
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	26	1772936	Quinn, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772936	Fr	P	22	5				0.00	7.8		11	0	0	5	5		46	39	1			1	2	1	0						13	10				2
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	28	1772939	Layne, Evan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772939	Fr	P	21	0				0.00	2.8		5	0	0	4	5		21	17	1				1								1	6				1
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	36	1772942	Kachmar, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772942	Fr	P	16	12				0.00	7.8		10	0	0	5	10		46	36	2			1		4	1						6	11				6
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	42	1772944	Demetrops, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772944	Jr	P	15	0				0.00	1.8		8	0	0	1	1		20	14	1	1		2		2							5	3				
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	3	1772928	Zeller, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772928	Fr	P	15	11				0.00	14.3		8	0	0	3	8		65	57	5				1	3							25	18				3
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	17	1427266	Frati, Logan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1427266	Jr	P	13	13				0.00	10.2		8	0	0	8	11		55	46	1				1	1							15	11				2
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	18	1427265	Cuono, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1427265	Sr	P	12	2				0.00	0.3		1	0	0	3	0		7	4														3				
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	10	1772930	Chalupa, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772930	Sr	P	11	7				0.00	2.0		15	0	0	3	3		32	27	6			2	2	1							2	8				2
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	22	1544736	Flack, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1544736	Jr	P	10	6				0.00	5.6		4	0	0	3	5		28	24	2												8	7				1
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	19	1772934	Weeks, PJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772934	Fr	P	7	0				0.00	0.3		4	0	0	0	0		10	8	1	1		1		2							3					
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	33	1772941	McLaughlin, Kyle Rockin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772941	Fr	P	6	1				0.00	0.3		2	0	0	2	1		7	5	1												1	1				
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	44	1772945	Setticase, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772945	Fr	P	5	0				0.00	0.2		3	0	0	1	2		6	5																		1
2016	12360	1	vs_lhb	10552	222	Fairleigh Dickinson	40	1772943	Teklits, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772943	Fr	P	4	0					0.0		0	0	0	1	0		1	0																		
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	26	1541730	Labsan, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541730	Jr	P	47	46				0.00	10.3		6	0	0	5	13		52	46	1				2		0						10	17				2
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	24	1654268	Carr, Devon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654268	Sr	P	31	0				0.00	7.9		9	0	0	2	14		55	50					4	1	0						12	17				3
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	14	1772150	Ragsdale, Cameron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772150	Jr	P	24	0				0.00	5.3		6	0	0	9	9		47	38	1				1		1						14	8				2
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	32	1654270	House, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654270	So	P	23	0				0.00	9.1		15	0	0	11	10		69	54		1		4	3	2	1						19	12				4
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	21	1772153	O'Connell, Colyn	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772153	Jr	P	22	0				0.00	4.0		7	0	0	4	8		38	33					2								5	14				1
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	23	1772154	Swan, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772154	Fr	P	19	2				0.00	6.9		20	0	0	3	5		57	51	1	1			1		1						19	8				2
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	44	1654275	Coursel, Robbie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654275	Sr	P	18	1				0.00	9.2		14	0	0	3	10		59	53	1			1	1	1	0						16	15				3
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	28	1435152	Rhodes, Brandon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1435152	Sr	P	17	16				0.00	21.6		25	0	0	8	20		110	97	6	2	2	3	1	1	0						27	25				4
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	55	1772158	Stewart, Marc	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772158	Fr	P	15	15				0.00	27.1		24	0	0	16	16		128	111	4	3		3	4	1	0						43	26				5
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	27	1541731	McKay, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1541731	Jr	P	14	14				0.00	32.1		28	0	0	12	28		144	126	7	1		4	4	2	0						39	31				9
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	5	1654261	Nowatnick, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654261	So	P	13	1				0.00	4.0		8	0	0	2	6		26	24	1	1											6	4				3
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	34	1772156	Kirksey, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772156	So	P	6	0				0.00	0.2		1	0	0	1	0		4	3				1	1									2				
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	35	1772160	Keating, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772160	Fr	P	4	0				0.00	0.3		1	0	0	2	1		7	4					2	1							2					
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	30	1772155	Marman, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1772155	Fr	P	3	0				0.00	0.4		2	0	0	2	1		7	5					1								1	1				
2016	12360	1	vs_lhb	10552	229	Fla. Atlantic	18	1654266	Marrero, Jorge	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1654266	Jr	P	2	0				0.00	0.1		1	0	0	0	0		2	2														1				
2016	12360	1	vs_lhb	10552	235	Florida	26	1751876	Horvath, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1751876	So	OF	54	6				0.00	2.3		7	0	0	3	4		26	21	2				1	1							6	5				1
2016	12360	1	vs_lhb	10552	235	Florida	57	1531504	Snead, Kirby	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1531504	Jr	P	41	0				0.00	9.6		10	0	0	5	19		69	60	3			1	1	2	0						19	14				2
2016	12360	1	vs_lhb	10552	235	Florida	37	1531490	Anderson, Shaun	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1531490	Jr	P	36	0				0.00	12.5		12	0	0	6	27		74	67	1			1	1		1						22	7				8
2016	12360	1	vs_lhb	10552	235	Florida	3	1531492	Dunning, Dane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12360&stats_player_seq=1531492	Jr	P	33	5				0.00	22.9		27	0	0	6	43		132	120	5			1	1	5	0						28	22				15
