year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2013	11320	3	4	Adrian	1	1215226	Fischer, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215226	Jr	OF	47	47	82	3	4	0.955	 	 	 	 	1	 
2013	11320	3	4	Adrian	33	1100920	Sackett, Jamey	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100920	Sr	C	47	47	248	30	5	0.982	 	7	26	16	 	 
2013	11320	3	4	Adrian	2	1215227	Sergi, Anthony	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215227	Sr	INF	45	43	25	89	21	0.844	 	2	2	1	4	 
2013	11320	3	4	Adrian	29	1446284	Heatherly, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1446284	N/A	P	45	42	28	4	 	1.000	 	 	 	 	 	 
2013	11320	3	4	Adrian	14	1100912	DeLuca, Andrew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100912	Sr	OF	43	42	72	1	 	1.000	 	 	 	 	 	 
2013	11320	3	4	Adrian	26	1321506	Yax, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321506	So	INF	42	41	52	104	18	0.897	 	 	 	 	15	 
2013	11320	3	4	Adrian	5	1100910	Green, Garrett	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100910	Sr	2B	39	34	92	88	8	0.957	 	 	 	 	19	 
2013	11320	3	4	Adrian	18	1215230	Rios, R.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215230	Jr	1B	38	30	255	20	 	1.000	 	 	 	 	17	 
2013	11320	3	4	Adrian	11	1215228	Stefanski, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215228	Jr	INF	33	27	79	3	 	1.000	 	 	 	 	7	 
2013	11320	3	4	Adrian	3	1321497	Milligan, Taylor	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321497	Jr	OF	32	7	26	1	2	0.931	 	 	 	 	 	 
2013	11320	3	4	Adrian	21	1100914	Meyer, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1100914	Sr	SS	27	19	31	44	11	0.872	 	 	 	 	7	 
2013	11320	3	4	Adrian	7	1321499	Ryder, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321499	So	OF	21	8	22	1	 	1.000	 	 	 	 	 	 
2013	11320	3	4	Adrian	27	1321507	Kolvey, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1321507	So	C	21	12	3	1	 	1.000	 	 	 	 	 	 
2013	11320	3	4	Adrian	25	1215232	Willitzer, Lucas	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1215232	Sr	P	20	0	1	3	 	1.000	 	 	2	 	 	 
2013	11320	3	4	Adrian	8	1434144	Eng, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11320&stats_player_seq=1434144	Fr	P	18	0	 	5	1	0.833	 	 	4	 	 	 
