year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2014	11620	3	4	Adrian	1	1215226	Fischer, Sam	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1215226	Sr	OF	47	47	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	11	1215228	Stefanski, Mitch	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1215228	Sr	INF	46	46	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	18	1215230	Rios, R.J.	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1215230	Sr	1B	46	46	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	14	1556197	Shutes, Drew	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1556197	Jr	OF	45	45	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	29	1446284	Heatherly, Dan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1446284	Sr	OF	44	44	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	2	1556318	Dorow, Ryan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1556318	Fr	2B	44	44	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	26	1321506	Yax, Ben	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321506	Jr	INF	38	30	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	13	1448871	Desimone, Corleone	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1448871	So	INF	33	25	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	6	1334709	Craig, Hayden	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1334709	Jr	INF	32	21	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	8	1434144	Eng, Tommy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1434144	So	P	31	13	15	 	3.38	18.2	23	8	7	8	18	 	91	79	4	 	 	1	 	2	2	19	7	1	1	133	22	16	2	3	5	4
2014	11620	3	4	Adrian	27	1321507	Kolvey, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321507	Jr	INF	27	21	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	10	1448955	Gertley, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1448955	So	OF	24	9	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	21	1557011	Mikowski, Ian	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1557011	Fr	OF	21	3	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	3	1549584	Potter, Travis	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1549584	So	OF	17	11	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	16	1215229	Gomes, Braydon	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1215229	Sr	OF	15	3	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	33	1555738	Sombati, Greg	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1555738	Jr	P	15	2	15	2	4.13	28.1	29	16	13	8	12	 	129	109	6	 	2	2	1	4	1	7	1	3	4	279	38	33	1	3	2	4
2014	11620	3	4	Adrian	23	1321504	Joseph, John	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321504	Jr	INF	14	5	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	28	1215233	Greenwood, Brent	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1215233	Sr	P	12	10	12	10	2.03	75.1	73	25	17	12	52	1	313	292	10	1	 	1	 	3	1	1	1	4	1	573	99	62	6	4	 	15
2014	11620	3	4	Adrian	35	1215235	Branch, Holden	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1215235	Sr	P	11	10	11	10	2.45	66.0	54	21	18	21	25	1	269	239	5	1	1	7	 	4	 	2	2	4	1	713	96	66	8	 	 	7
2014	11620	3	4	Adrian	22	1215231	Robinson, Rylie	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1215231	Sr	P	11	10	11	10	5.14	63.0	65	41	36	25	32	 	284	247	11	 	3	5	 	6	 	 	 	2	4	642	58	88	6	2	 	9
2014	11620	3	4	Adrian	5	1449370	Andrus, Matt	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1449370	So	INF	10	2	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	17	1321503	Schmidt, Eric	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321503	Jr	P	10	10	10	10	3.16	57.0	54	27	20	23	48	1	247	213	11	 	1	4	 	5	1	 	 	6	 	347	46	62	7	 	 	17
2014	11620	3	4	Adrian	40	1558776	Frayer, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1558776	So	P	8	2	8	2	1.69	21.1	21	7	4	5	12	 	90	80	5	 	 	1	 	2	1	4	 	3	 	134	24	22	1	 	 	3
2014	11620	3	4	Adrian	39	1559643	Cararo, Dakota	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1559643	Fr	C	8	7	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	9	1449222	Ranney, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1449222	So	INF	6	0	6	 	5.87	7.2	14	8	5	1	1	 	40	37	1	 	2	 	 	2	 	5	3	 	 	84	11	10	 	 	 	 
2014	11620	3	4	Adrian	44	1321514	Buchmayer, Austin	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321514	Jr	P	5	1	5	1	9.00	9.0	18	13	9	6	8	 	53	45	2	 	 	1	 	1	 	1	 	 	1	43	7	12	 	2	 	1
2014	11620	3	4	Adrian	30	1434143	Fox, Cory	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1434143	Jr	P	5	0	5	 	8.53	6.1	9	7	6	5	4	 	35	24	 	 	 	 	 	1	 	2	1	4	1	32	6	9	 	 	 	 
2014	11620	3	4	Adrian	32	1549581	Glodich, Gunnar	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1549581	So	P	4	0	2	 	8.10	3.1	5	3	3	2	2	 	16	13	 	 	 	1	 	 	 	 	 	1	 	 	4	3	 	 	 	 
2014	11620	3	4	Adrian	34	1222172	Richardson, Josh	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1222172	Sr	P	3	0	3	 	0.00	5.0	2	 	 	 	3	 	18	17	 	 	 	 	 	1	 	 	 	 	 	61	2	10	 	 	 	2
2014	11620	3	4	Adrian	41	1558661	Healy, Shane	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1558661	Fr	P	3	2	3	2	7.27	8.2	11	10	7	9	4	 	47	36	2	 	 	 	 	2	 	 	 	 	 	115	15	4	 	 	 	1
2014	11620	3	4	Adrian	4	1321498	Paul, Clay	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321498	Jr	OF	3	1	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	19	1446237	Davis, Jeff	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1446237	Sr	P	2	0	2	 	""	 	0	5	5	2	 	 	5	 	 	 	 	 	 	3	 	 	 	 	 	24	 	 	 	1	 	 
2014	11620	3	4	Adrian	31	1557012	Drzewiecki, Miccoy	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1557012	Fr	1B	2	0	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	38	1558777	Hamilton, Cody	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1558777	Jr	P	2	0	2	 	0.00	1.1	2	 	 	1	1	 	7	5	 	 	 	 	 	 	 	2	2	 	1	 	2	1	1	 	 	1
2014	11620	3	4	Adrian	20	1446236	Gilstorff, Jake	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1446236	So	INF	2	0	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	7	1321499	Ryder, Zach	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321499	Jr	OF	1	0	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	4	Adrian	45	1321515	White, Derek	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1321515	Sr	INF	1	0	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2014	11620	3	2798	Albertus Magnus	23	1423098	Kubilus, Jordan	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1423098	So	P	30	30	4	4	4.91	18.1	23	14	10	5	7	 	90	76	5	 	 	3	 	7	 	 	 	1	1	 	21	23	3	1	 	3
2014	11620	3	2798	Albertus Magnus	6	1212606	Dornfried, Patrick	http://stats.ncaa.org/player?game_sport_year_ctl_id=11620&stats_player_seq=1212606	Sr	INF	30	30	 	 	""	 	""	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
