year	year_id	division_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2017	12560	1	26172	A&M-Corpus Chris	7	1770934	Anderson, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1770934	So	OF	54	53	54	136	138	1	1	0.993	""	""	""	""	""	""
2017	12560	1	26172	A&M-Corpus Chris	11	1884317	Stark, Dalton	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884317	Jr	OF	54	54	54	108	118	9	1	0.992	""	""	""	""	""	""
2017	12560	1	26172	A&M-Corpus Chris	23	1546837	Yates, Dawson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1546837	Sr	INF	51	49	51	400	424	15	9	0.979	""	""	""	""	32	""
2017	12560	1	26172	A&M-Corpus Chris	16	1770936	Jozwiak, Cullen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1770936	Sr	INF	51	51	51	84	242	146	12	0.950	""	""	3	""	25	""
2017	12560	1	26172	A&M-Corpus Chris	10	1546814	Burner, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1546814	Sr	SS	48	47	48	107	238	122	9	0.962	""	""	""	""	29	""
2017	12560	1	26172	A&M-Corpus Chris	6	1546820	Hermanson, Lukas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1546820	Sr	C	44	35	44	226	258	29	3	0.988	""	4	18	16	2	""
2017	12560	1	26172	A&M-Corpus Chris	35	1884356	Burts, Itchy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884356	Fr	INF	43	35	43	64	78	12	2	0.974	""	""	""	""	2	""
2017	12560	1	26172	A&M-Corpus Chris	12	1884313	Owens, Jackson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884313	Jr	OF	41	35	41	16	88	64	8	0.909	""	""	""	""	5	""
2017	12560	1	26172	A&M-Corpus Chris	8	1770935	Deaver, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1770935	Sr	OF	38	26	38	32	36	3	1	0.972	""	""	""	""	""	""
2017	12560	1	26172	A&M-Corpus Chris	5	1884316	Boudreaux, Cam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12560&stats_player_seq=1884316	Jr	INF	34	19	34	17	51	29	5	0.902	""	""	""	""	5	""
