year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	position	gp	gs	g	ba	obp	slg	ab	r	h	d	t	tb	hr	rbi	bb	hbp	sf	sh	k	dp	sb	cs	picked
2012	10942	26172	A&M-Corpus Chris	-	Totals	-	-	-	-	0.261	0.337	0.382	1,837	243	479	70	12	21	216	180	42	23	36	374	56	62	34	""
2012	10942	26172	A&M-Corpus Chris	-	Opponent Totals	-	-	-	-	0.275	0.350	0.395	1,906	297	524	86	13	18	276	190	42	19	34	420	44	66	22	0
2012	10942	721	Air Force	-	Totals	-	-	-	-	0.249	0.333	0.392	1,770	216	441	82	19	19	198	181	47	11	46	389	42	34	20	""
2012	10942	721	Air Force	-	Opponent Totals	-	-	-	-	0.321	0.390	0.508	1,852	381	595	129	18	29	348	168	59	31	40	315	37	26	30	0
2012	10942	5	Akron	-	Totals	-	-	-	-	0.257	0.331	0.356	1,878	226	483	76	15	10	201	174	40	16	39	376	48	44	18	""
2012	10942	5	Akron	-	Opponent Totals	-	-	-	-	0.282	0.379	0.444	1,847	323	521	89	15	30	285	240	64	24	46	276	47	48	27	0
2012	10942	8	Alabama	-	Totals	-	-	-	-	0.259	0.336	0.387	1,793	251	464	69	15	20	227	167	52	20	49	338	44	43	19	""
2012	10942	8	Alabama	-	Opponent Totals	-	-	-	-	0.278	0.369	0.449	1,835	307	511	93	11	35	276	233	47	26	32	344	48	56	21	0
2012	10942	6	Alabama A&M	-	Totals	-	-	-	-	0.218	0.305	0.289	1,507	145	329	53	11	2	122	159	34	12	28	381	31	90	42	""
2012	10942	6	Alabama A&M	-	Opponent Totals	-	-	-	-	0.318	0.428	0.536	1,684	440	536	112	30	27	376	239	115	40	27	163	35	142	22	0
2012	10942	7	Alabama St.	-	Totals	-	-	-	-	0.247	0.343	0.369	1,775	286	438	79	17	14	242	187	89	30	63	340	47	132	38	""
2012	10942	7	Alabama St.	-	Opponent Totals	-	-	-	-	0.281	0.383	0.459	1,835	333	516	87	26	27	299	264	53	22	38	350	43	82	41	0
2012	10942	14	Albany (NY)	-	Totals	-	-	-	-	0.280	0.368	0.434	1,808	305	506	86	22	21	283	197	69	26	40	328	54	42	25	""
2012	10942	14	Albany (NY)	-	Opponent Totals	-	-	-	-	0.304	0.395	0.455	1,755	322	533	99	19	18	276	214	66	23	66	273	29	99	28	0
2012	10942	17	Alcorn	-	Totals	-	-	-	-	0.261	0.348	0.405	1,835	269	479	89	10	27	247	170	85	18	24	379	49	72	31	""
2012	10942	17	Alcorn	-	Opponent Totals	-	-	-	-	0.306	0.417	0.469	1,850	461	567	124	13	25	405	309	83	57	46	281	37	122	33	0
2012	10942	27	Appalachian St.	-	Totals	-	-	-	-	0.306	0.386	0.515	2,045	417	625	134	20	43	374	231	54	29	31	332	39	94	24	""
2012	10942	27	Appalachian St.	-	Opponent Totals	-	-	-	-	0.263	0.348	0.398	1,976	292	520	101	14	22	251	215	50	16	39	410	51	40	19	0
2012	10942	29	Arizona	-	Totals	-	-	-	-	0.329	0.400	0.498	2,296	478	756	132	35	23	432	234	64	42	76	318	46	85	38	""
2012	10942	29	Arizona	-	Opponent Totals	-	-	-	-	0.257	0.326	0.391	2,243	291	577	98	29	17	257	168	70	18	26	443	57	42	20	0
2012	10942	28	Arizona St.	-	Totals	-	-	-	-	0.293	0.374	0.511	1,904	339	558	113	23	42	321	200	63	27	17	285	51	60	25	""
2012	10942	28	Arizona St.	-	Opponent Totals	-	-	-	-	0.245	0.310	0.364	1,854	216	455	62	13	21	194	129	50	10	52	357	42	44	21	0
2012	10942	2678	Ark.-Pine Bluff	-	Totals	-	-	-	-	0.220	0.312	0.308	1,480	177	325	48	12	7	160	125	78	8	51	311	30	33	26	""
2012	10942	2678	Ark.-Pine Bluff	-	Opponent Totals	-	-	-	-	0.297	0.418	0.482	1,547	348	460	105	19	21	310	246	94	26	29	280	32	88	29	0
2012	10942	31	Arkansas	-	Totals	-	-	-	-	0.271	0.354	0.426	2,247	351	608	119	9	39	319	245	62	31	48	446	60	68	34	""
